date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-01-23 07:31:50,RH0160001,16,House,1,1819-12-21,,59,101,TO ORDER ENGROSSMENT AND THIRD READING OF H.J. RESOLUTION PROVIDING THAT CONGRESS ADJOURN FROM 12/24 TO 1/3.,,,Internal Organization,,Miscellaneous Policy,-0.014,0.999,0.061,-0.09,0.034,0.642,-95.010949,0.552
2017-01-23 07:31:50,RH0160002,16,House,2,1819-12-22,,60,94,"TO POSTPONE INDEFINITELY CONSIDERATION OF H.R. 8, A BILL PROVIDING FOR THE PAYMENT OF PROPERTY LOST DURING THE SEMINOLE WAR.",,,Defense Policy Budget,,Foreign and Defense Policy,0.213,-0.039,-0.006,0.333,0.35,0.747,-86.279836,0.571
2017-01-23 07:31:50,RH0160003,16,House,3,1820-01-13,,116,47,TO ADOPT THE RESOLUTION ENTITLING R. MALLARY TO A SEAT IN THE HOUSE.,Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,0.389,-0.56,-0.031,-0.299,0.128,0.747,-84.292849,0.596
2017-01-23 07:31:50,RH0160004,16,House,4,1820-01-19,,110,27,"TO PASS S. 3, (APP. 1/28/1820), A BILL FOR THE RELIEF OF MATTHEW BARROW.",,,Budget Special Interest,,Government Management,0.965,0.171,0.095,-0.247,0.148,0.831,-61.803867,0.637
2017-01-23 07:31:50,RH0160005,16,House,5,1820-01-21,,19,54,TO ADJOURN.,,,Internal Organization,,Miscellaneous Policy,-0.345,0.939,0.095,0.006,0.056,0.764,-35.108583,0.618
2017-01-23 07:31:50,RH0160006,16,House,6,1820-01-24,,86,88,"TO POSTPONE CONSIDERATION OF H.R. 1, (APP. 3/16/1820, 3 STAT. 545), A BILL PROVIDING FOR THE ADMISSION OF MISSOURI INTO THE UNION AND PROHIBITING SLAVERY IN CERTAIN TERRITORIES.",Slavery,,Government Organization,Domestic Social Policy,Government Management,0.146,0.083,-0.254,-0.197,0.8,0.902,-42.709134,0.782
2017-01-23 07:31:50,RH0160007,16,House,7,1820-02-19,,70,107,"TO COMMIT TO THE COMMITTEE OF THE WHOLE, THE SENATE AMENDMENTS TO H.R. 17 (APP. 3/3/1820), A BILL ADMITTING MAINE INTO THE UNION AND EXTENDING U.S. LAWS TO INCLUDE SAID STATE.",,,Government Organization,,Government Management,-0.032,-0.055,0.19,0.018,0.757,0.904,-49.745984,0.755
2017-01-23 07:31:50,RH0160008,16,House,8,1820-02-23,,93,72,TO DISAGREE WITH THE SENATE AMENDMENTS TO H.R. 17 CONNECTING H.R. 1 WITH H.R. 17.,Slavery,,Government Organization,Domestic Social Policy,Government Management,0.06,0.005,-1.087,-0.607,0.861,0.939,-21.701391,0.877
2017-01-23 07:31:50,RH0160009,16,House,9,1820-02-23,,102,68,"TO DISAGREE WITH THE RESIDUE OF THE SENATE AMENDMENTS TO H.R. 17, WHICH AMENDMENTS OUTLINES THE DETAILS OF ADDING H.R.1 TO H.R. 17, WITH THE EXCEPTION OF THE COMPROMISE AMENDMENT.",Slavery,,Government Organization,Domestic Social Policy,Government Management,0.144,-0.432,-1.045,-1.294,0.809,0.924,-28.629893,0.845
2017-01-23 07:31:50,RH0160010,16,House,10,1820-02-23,,159,18,"TO DISAGREE WITH THE SENATE AMENDMENTS TO H.R. 17, PROHIBITING SLAVERY IN THE LOUISIANA TERRITORY EXCEPT IN MISSOURI, AND PROVIDING FOR THE RETURN OF FUGITIVE SLAVES.",Slavery,,Government Organization,Domestic Social Policy,Government Management,0.643,0.766,0.088,0.266,0.056,0.904,-64.174372,0.696
2017-01-23 07:31:50,RH0160011,16,House,11,1820-02-28,,97,76,TO INSIST ON DISAGREEMENT TO THE SENATE AMENDMENTS TO H.R.17 ADDING H.R.1 TO H.R.17.,Slavery,,Government Organization,Domestic Social Policy,Government Management,0.063,0.009,-1.033,-0.643,0.895,0.954,-20.71563,0.887
2017-01-23 07:31:50,RH0160012,16,House,12,1820-02-28,,160,14,"TO INSIST ON DISAGREEMENT TO THE SENATE AMENDMENT TO H.R.17, PROHIBITING SLAVERY IN THE LOUISIANA TERRITORY EXCEPT IN MISSOURI, AND PROVIDING FOR THE RETURN OF FUGITIVE SLAVES.",Slavery,,Government Organization,Domestic Social Policy,Government Management,0.523,0.852,0.084,0.335,-0.071,0.914,-55.253022,0.728
2017-01-23 07:31:50,RH0160013,16,House,13,1820-02-29,,82,98,TO AMEND THE AMENDMENT TO H.R.1 BY PROVIDING THAT THESE PROPOSITIONS BE OFFERED TO THE STATE CONSTITUTIONAL CONVENTION: THAT FUTURE SLAVERY BE ABOLISHED IN MISSOURI; THAT FUGITIVE SLAVES BE RETURNED TO OWNERS.,Slavery,,Government Organization,Domestic Social Policy,Government Management,0.067,0.04,0.22,0.1,0.817,0.917,-44.940923,0.779
2017-01-23 07:31:50,RH0160014,16,House,14,1820-02-29,,94,86,"TO CONCUR IN THE AMENDMENT AS IN COMMITTEE OF THE WHOLE, TO H.R.1, WHICH AMENDMENT ABOLISHES FUTURE SLAVERY IN MISSOURI AND PROVIDES FOR THE RETURN OF FUGITIVE SLAVES.",Slavery,,Government Organization,Domestic Social Policy,Government Management,0.108,0.199,-0.311,-0.317,0.872,0.939,-34.480014,0.826
2017-01-23 07:31:50,RH0160015,16,House,15,1820-02-29,,49,125,TO AMEND H.R.1 BY PROVIDING THAT THE TERRITORY OF MISSOURI BE ADMITTED TO THE UNION IF THEIR CONSTITUTION IS APPROVED BY CONGRESS.,Slavery,,Government Organization,Domestic Social Policy,Government Management,0.225,0.974,-0.167,-0.144,0.143,0.759,-70.984871,0.665
2017-01-23 07:31:50,RH0160016,16,House,16,1820-02-29,,93,84,TO ORDER ENGROSSMENT AND THIRD READING OF H.R.1.,,,Government Organization,,Government Management,0.117,0.122,-0.279,-0.34,0.845,0.927,-38.273021,0.806
2017-01-23 07:31:50,RH0160017,16,House,17,1820-03-01,,91,82,TO PASS H.R.1.,,,Government Organization,,Government Management,0.072,0.368,-0.312,-0.354,0.866,0.936,-32.839038,0.827
2017-01-23 07:31:50,RH0160018,16,House,18,1820-03-01,,90,87,"TO CONCUR IN THE SENATE AMENDMENT TO H.R.1, WHICH AMENDMENT ELIMINATES THE PROVISIONS PROHIBITING SLAVERY IN THE PROPOSED STATE.",Slavery,,Government Organization,Domestic Social Policy,Government Management,0.139,0.132,1.167,0.907,0.851,0.927,-37.182099,0.811
2017-01-23 07:31:50,RH0160019,16,House,19,1820-03-02,,134,42,"TO CONCUR IN THE SENATE AMENDMENT TO H.R.1, WHICH AMENDMENT WOULD EXCLUDE SLAVERY WEST OF THE MISSISSIPPI, NORTH OF 36DEGREES 30 LATITUDE, EXCEPT IN MISSOURI.",Slavery,,Domestic Social Policy,,Civil Liberties,-0.378,0.432,-0.155,-0.223,0.429,0.864,-59.08712,0.715
2017-01-23 07:31:50,RH0160020,16,House,20,1820-03-03,,63,87,"TO AMEND THE RULES OF THE HOUSE BY PROVIDING THAT ANY MEMBER WHO DOES NOT CONFINE HIMSELF TO THE QUESTION UNDER DEBATE, NOT BE ALLOWED TO PROCEED WITHOUT LEAVE OF THE HOUSE.",,,Internal Organization,,Miscellaneous Policy,-0.175,0.984,-0.056,-0.159,0.159,0.647,-91.664555,0.543
2017-01-23 07:31:50,RH0160021,16,House,21,1820-03-13,,77,85,"TO AMEND H.R. 74 (APP. 4/14/1820), A BILL MAKING MILITARY APPROPRIATIONS FOR 1820, BY PROVIDING $495,000 FOR MEDICAL HOSPITAL, AND QUARTERMASTERS EXPENSES AND FOR THE MISSOURI EXPEDITION.",,,Defense Policy Budget,,Foreign and Defense Policy,-0.404,0.247,0.004,-0.649,0.325,0.679,-85.317398,0.591
2017-01-23 07:31:50,RH0160022,16,House,22,1820-03-13,,77,84,"TO AMEND H.R.74, BY PROVIDING $480,000 FOR MEDICAL, HOSPITAL AND QUARTERMASTERS EXPENSES AND FOR THE MISSOURI EXPEDITION.",,,Defense Policy Budget,,Foreign and Defense Policy,0.423,0.173,-0.029,-0.553,0.39,0.708,-83.690584,0.595
2017-01-23 07:31:50,RH0160023,16,House,23,1820-03-14,,103,51,"TO CONCUR IN THE AMENDMENT, AS IN COMMITTEE OF THE WHOLE, TO H.R. 74, WHICH AMENDMENT APPROPRIATES $800,000 FOR FORTIFICATIONS.",,,Defense Policy Budget,,Foreign and Defense Policy,0.442,-0.032,0.046,-0.206,0.118,0.708,-88.184013,0.564
2017-01-23 07:31:50,RH0160024,16,House,24,1820-03-14,,112,42,"TO CONCUR IN THE AMENDMENT, AS IN COMMITTEE OF THE WHOLE, TO H.R. 74, WHICH AMENDMENT APPROPRIATES FUNDS FOR EXPENSES OF WEST POINT ACADEMY.",,,Defense Policy Budget,,Foreign and Defense Policy,0.883,-0.03,0.053,-0.242,0.071,0.747,-84.469876,0.578
2017-01-23 07:31:50,RH0160025,16,House,25,1820-03-14,,94,57,"TO CONCUR IN THE AMENDMENT, AS IN COMMITTEE OF THE WHOLE, TO H.R. 74, WHICH AMENDMENT APPROPRIATES $2,766,440 FOR PAYMENT OF REVOLUTIONARY PENSIONS.",Military Pensions/Veterans Benefits,,Defense Policy Budget,,Foreign and Defense Policy,0.108,-0.339,-0.121,-0.185,0.509,0.815,-67.142693,0.641
2017-01-23 07:31:50,RH0160026,16,House,26,1820-03-17,,90,66,"TO CONCUR IN THE AMENDMENT TO H.R. 86 (APP. 4/11/1820), A BILL MAKING APPROPRIATIONS FOR 1820, WHICH AMENDMENT PROVIDES FUNDS FOR PAYMENT OF CONTRACTS FOR CONSTRUCTION OF THE CUMBERLAND ROAD.",Public Works,,Budget Special Interest,,Government Management,-0.588,-0.084,0.012,-0.409,0.333,0.718,-92.037009,0.554
2017-01-23 07:31:50,RH0160027,16,House,27,1820-03-20,,47,111,"TO REJECT H.R. 108, A BILL PROVIDING FOR THE PRESERVATION AND REPAIR OF THE CUMBERLAND ROAD AND FOR THE COLLECTION OF TOLLS.",Public Works,,Budget Special Interest,,Government Management,-0.448,0.541,0.106,0.27,0.277,0.785,-73.91904,0.626
2017-01-23 07:31:50,RH0160028,16,House,28,1820-03-23,,50,83,TO ADJOURN BECAUSE OF THE DEATH OF COMMODORE DECATUR.,,,Internal Organization,,Miscellaneous Policy,-0.027,0.98,0.077,-0.074,0.26,0.722,-75.655593,0.566
2017-01-23 07:31:50,RH0160029,16,House,29,1820-03-23,,41,109,"TO POSTPONE INDEFINITELY CONSIDERATION OF H.R. 79, A BILL AMENDING THE ACT PROVIDING FOR REVOLUTIONARY PENSIONS.",Military Pensions/Veterans Benefits,,Defense Policy Budget,,Foreign and Defense Policy,0.123,0.992,-0.082,-0.205,-0.049,0.711,-79.679254,0.588
2017-01-23 07:31:50,RH0160030,16,House,30,1820-03-25,,113,30,"TO POSTPONE INDEFINITELY CONSIDERATION OF S. 4, A BILL AUTHORIZING SUBSCRIPTION TO 500 COPIES OF VOLUMES 11 AND 12 OF WAITE'S COMPILATION OF CONGRESSIONAL DOCUMENTS.",,,Internal Organization,,Miscellaneous Policy,0.214,0.977,0.078,0.217,0.1,0.811,-69.322838,0.616
