id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2
RH0760001,76,House,1,1939-01-03,,418,1,"ELECTION OF THE SPEAKER OF THE HOUSE OF REPRESENTATIVES, WILLIAM BANKHEAD (D) VERSUS JOSEPH MARTIN (R).",Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,,,0.0,0.0,0.0,0.0
RH0760002,76,House,2,1939-01-13,,397,16,"TO PASS H.J. RES. 83, A RESOLUTION MAKING ADDITIONAL APPRO- PRIATIONS FOR WORK RELIEF AND DIRECT RELIEF.",Unemployment/Jobs,,Budget General Interest,,Government Management,-1.746017586251906,1.2740929017315645,0.165,0.986,0.176,0.583
RH0760003,76,House,3,1939-01-23,,197,218,"TO AMEND H.R. 2868, THE FIRST DEFICIENCY APPROPRIATION BILL, 1939, BY STRIKING A PROVISION OF $3,500,000 FOR THE ACQUISI- TION OF LAND AND ERECTION OF A NEW BUILDING FOR THE CENSUS BUREAU.",Public Works,,Budget Special Interest,,Government Management,4.969557752365441,0.5399862174841787,-0.099,0.048,-0.293,0.341
RH0760004,76,House,4,1939-01-25,,350,16,"TO PASS H.R. 2762, A BILL FOR THE CODIFICATION OF INTERNAL REVENUE LAWS.",Tax rates,,Domestic Social Policy,,Government Management,6.282782824641218,-3.870944467675876,0.555,-0.384,0.214,-0.197
RH0760005,76,House,5,1939-01-30,,198,184,"TO ORDER THE PREVIOUS QUESTION ON H. CON. RES. 5, A RESOLUTION PROVIDING FOR PRINTING 25,000 COPIES OF THE REPORT OF COMM. ON UNAMERICAN ACTIVITIES.",Communists/Communism/Unamerican Activities,,Budget Special Interest,,Government Management,2.119556436332114,0.16889072479791956,-0.066,0.029,0.188,-0.513
RH0760006,76,House,6,1939-02-02,,252,140,"CONFERENCE REPORT ON H.J. RES. 83, A BILL MAKING ADDITIONAL APPROPRIATION FOR WORK RELIEF AND RELIEF, TO RECEDE AND CONCUR IN A SENATE AMENDMENT WHICH STRIKES OUT THE PROVISION IN THE BILL EQUALIZING WAGES PAID BY THE W.P.A. IN VARIOUS PARTS OF THE COUNTRY FOR SIMILAR TYPES OF WORK.",Unemployment/Jobs,,Regulation Special Interest,,Government Management,0.15464393728501172,0.3119684245292384,0.136,0.333,-0.015,0.561
RH0760007,76,House,7,1939-02-03,,360,35,"TO PASS H. RES. 26, A RESOLUTION TO PERMIT HUAC TO CONTINUE FOR ONE YEAR ITS PROBE INTO UN-AMERICAN ACTIVITIES AND PROPOGANDA.",Communists/Communism/Unamerican Activities,,Internal Organization,,Government Management,-12.296402213262505,-5.804012638020114,-0.469,-0.037,-0.253,-0.119
RH0760008,76,House,8,1939-02-09,,121,269,"TO RECOMMIT H.R. 3790, THE PUBLIC SALARY TAX ACT OF 1939, WITH INSTRUCTIONS TO STRIKE TITLE I, WHICH PROVIDES THAT ALL FEDERAL EMPLOYEES ARE SUBJECT TO THE INCOME TAX.",,,Budget Special Interest,,Government Management,5.544688078655331,-1.431834743629567,0.097,-0.894,-0.116,0.121
RH0760009,76,House,9,1939-02-09,,276,109,"TO PASS H.R. 3790, THE PUBLIC SALARY TAX ACT, A BILL WHICH SUBJECTS ALL GOVERNMENTAL EMPLOYEES TO THE INCOME TAX. PREVIOUSLY, MOST PUBLIC EMPLOYEES AND OFFICIALS HAD BEEN EXEMPT.",,,Budget Special Interest,,Government Management,6.018792329843969,-1.7088000571467514,0.149,-0.812,0.128,-0.123
RH0760010,76,House,10,1939-02-15,,387,15,"TO PASS 3791, A BILL TO PROVIDE FOR THE NATIONAL DEFENSE.",,,Defense Policy Budget,,Foreign and Defense Policy,-3.0607808288204597,2.1095829615823383,0.388,0.922,0.154,0.291
RH0760011,76,House,11,1939-02-21,,162,214,"TO RECOMMIT H.R. 4011, A BILL PROVIDING FOR EXTENSION OF THE EXPORT-IMPORT BANK AND THE COMMODITY CREDIT CORPORATION, TO THE COMM. ON BANKING AND CURRENCY WITH INSTRUCTIONS TO AMEND THE BILL BY PROHIBITING THE EXPORT-IMPORT BANK FROM LENDING MORE THAN $5 MILLION ANNUALLY TO ANY COUNTRY OUTSIDE THE WESTERN HEMISPHERE WITHOUT THE CONSENT OF CONGRESS, AND BY PROHIBITING THE BANK FROM MAKING LOANS WITHOUT THE CONSENT OF CONGRESS IF THE PROCEEDS OF SUCH LOANS ARE SCHEDULED TO BE USED FOR THE PURCHASE OF ARMAMENTS.",Banking and Finance,,Foreign Policy Resolutions,,Foreign and Defense Policy,3.2266864472247403,0.05545337289444948,-0.002,0.049,-0.636,1.14
RH0760012,76,House,12,1939-02-21,,282,79,"TO PASS H.R. 4011, A BILL PROVIDING FOR THE EXTENSION OF EXPORT-IMPORT BANK AND COMMODITY CREDIT CORPORATION.",Banking and Finance,,Foreign Policy Budget,,Foreign and Defense Policy,2.194248252240094,-0.8641508566133542,-0.061,-0.998,0.173,-0.456
RH0760013,76,House,13,1939-02-22,,220,183,"TO AMEND H.R. 4278, NAVAL AVIATION FACILITIES BILL, BY RE- MOVING FROM H.R. 4278 THE PROVISION THAT $5 MILLION IS TO BE SPENT TOWARD THE FORTIFICATION OF GUAM FOR DEFENSIVE PURPOSES.",,,Defense Policy Budget,,Foreign and Defense Policy,12.476231020333932,1.1893845608097198,-0.089,0.079,-0.151,0.07
RH0760014,76,House,14,1939-02-28,,161,217,"TO RECOMMIT H.R. 4492, A BILL MAKING APPROPRIATIONS FOR THE TREASURY AND POST OFFICE, TO THE APPROPRIATIONS COMM. WITH INSTRUCTIONS TO CUT THE APPROPRIATIONS FOR THE PURCHASE OF RARE AND FOREIGN COINS, AND TO ADD A PROVISION FORBIDDING THE PURCHASE OF FOREIGN SILVER.",,,Budget Special Interest,,Government Management,3.755493750968846,-0.07304395000775077,0.008,-0.043,-0.337,0.519
RH0760015,76,House,15,1939-03-01,,198,189,"TO AGREE TO THE CONFERENCE REPORT ON H.R. 3743, APPROPRIA- TIONS FOR EXECUTIVE OFFICE AND INDEPENDENT OFFICES, 1941.",,,Budget Special Interest,,Government Management,6.636405785565638,0.31391153556280704,-0.058,-0.071,0.179,-0.156
RH0760016,76,House,16,1939-03-01,,202,147,"CONFERENCE REPORT ON H.R. 2868:  DEFICIENCY APPROPRIATION BILL FOR FISCAL 1939, TO RECEDE AND CONCUR IN SENATE AMEND- MENT NUMBER 10 WHICH PROVIDES $5 MILLION IN EMERGENCY AID TO AREAS IN NEW ENGLAND STRUCK BY A HURRICANE, INSTEAD OF THE $3 MILLION ORIGINALLY APPROPRIATED FOR THIS PURPOSE BY THE HOUSE.",Humanitarian Assistance (foreign),,Budget Special Interest,,Government Management,-1.7260206570899896,0.3422065915801517,-0.165,0.627,0.057,0.191
RH0760017,76,House,17,1939-03-01,,174,189,"CONFERENCE REPORT ON H.R. 2868:  DEFICIENCY APPROPRIATION BILL FOR FISCAL 1939, TO RECEDE AND CONCUR IN SENATE AMEND- MENT NUMBER 23 WHICH REVOKES AN APPROPRIATION OF $3,500,000 FOR THE CONSTRUCTION OF AN OFFICE BUILDING FOR THE BUREAU OF THE CENSUS.",Public Works,,Budget Special Interest,,Government Management,4.9236200804462555,0.34575802973399694,-0.121,-0.25,-1.019,1.197
RH0760018,76,House,18,1939-03-08,,204,220,"TO AMEND H.R. 4425, A BILL TO PROVIDE FOR REORGANIZATION OF GOVERNMENTAL AGENCIES, BY PROHIBITING IMPLEMENTATION OF THE PROPOSED REORGANIZATION PLAN IF, WITHIN 60 DAYS AFTER THE PRESENTATION OF THE PLAN TO CONGRESS, EITHER THE HOUSE OR THE SENATE STATES THAT IT IS NOT IN FAVOR OF THE REORGANIZATION PLAN.",,,Government Organization,,Government Management,7.317706769979146,0.8405622561167467,-0.156,-0.301,-0.353,0.279
RH0760019,76,House,19,1939-03-08,,174,248,"TO RECOMMIT H.R. 4425 TO THE COMMITTEE ON GOVERNMENT ORGANIZATION, WITH INSTRUCTIONS TO REPORT THE BILL BACK WITH AN AMENDMENT PROVIDING THAT THE REORGANIZATION SPECIFIED IN THE PLAN SHALL NOT BECOME EFFECTIVE UNTIL BOTH HOUSES OF CONGRESS HAVE SPECIFICALLY AGREED TO EVERY DETAIL OF THE PLAN.",,,Government Organization,,Government Management,6.9021806772226695,0.20096760099390273,-0.031,-0.013,-0.722,0.605
RH0760020,76,House,20,1939-03-08,,260,166,TO PASS H.R. 4425.,,,Government Organization,,Government Management,4.883628799874973,-0.2752583936035007,-0.028,-0.412,0.293,-0.347
RH0760021,76,House,21,1939-03-09,,89,260,"CONFERENCE REPORT ON H.R. 3743.  APPROPRIATIONS FOR THE EXECUTIVE AND SUNDRY INDEPENDENT BUREAUS AND OFFICES, 1940, TO RECEDE AND CONCUR WITH SENATE AMENDMENT NUMBER 17 WHICH ELIMINATES ALL APPROPRIATIONS FOR RE-ENLISTMENT BONUSES IN THE ARMED SERVICES.",,,Defense Policy Budget,,Foreign and Defense Policy,0.6389905012009013,0.7794301434875659,-0.406,0.52,0.039,-0.353
RH0760022,76,House,22,1939-03-09,,212,189,"CONFERENCE REPORT ON H.R. 2866- FIRST DEFICIENCY APPROPRIA- TION BILL OF 1939, TO RECEDE FROM DISAGREEMENT WITH SENATE AMENDMENT NUMBER 23 TO H.R. 2866, AND CONCUR THEREIN WITH ANOTHER AMENDMENT, THEREBY AGREEING TO AN APPROPRIATION OF $3,500,000 FOR THE CONSTRUCTION OF AN OFFICE BUILDING IN WASHINGTON WHICH COULD BE USED BY THE BUREAU OF THE CENSUS.",Public Works,,Budget Special Interest,,Government Management,6.198546610264548,0.3805084364466665,-0.063,-0.01,0.254,-0.237
RH0760023,76,House,23,1939-03-13,,116,191,"TO PASS H. RES. 113, INVESTIGATION OF THE MILK INDUSTRY IN THE DISTRICT OF COLUMBIA.",Impeachments and Investigations,,D. C.,Government Organization,Agriculture,1.4279217993374964,0.4806584788887755,0.134,0.672,0.119,-0.482
RH0760024,76,House,24,1939-03-20,,80,299,"TO AMEND H.R. 4852- INTERIOR DEPARTMENT APPROPRIATION BILL, FISCAL YEAR 1940, BY PROVIDING THAT THE FEDERAL GOVERNMENT, IN SPONSORING HOUSING PROJECTS, SHALL NOT SPEND MORE THAN $3500 PER FAMILY HOUSED.",Housing/Housing Programs/Rent Control,,Budget Special Interest,,Government Management,-5.301709649921152,1.5302812519324172,0.223,0.348,-0.187,-0.204
RH0760025,76,House,25,1939-03-20,,283,121,"TO PASS H.R. 4852- INTERIOR DEPT. APPROPRIATION BILL, FISCAL 1940.",,,Budget Special Interest,,Government Management,13.281050436166119,-2.6662100872332237,0.2,-0.01,0.248,-0.108
RH0760026,76,House,26,1939-03-22,,181,203,"TO AMEND H.R. 5219, SECOND DEFICIENCY APPROPRIATION BILL OF 1939, BY STRIKING THE PROPOSED APPROPRIATION OF $18,000 TO THE CHILDREN'S BUREAU WHICH WAS TO BE USED TO PAY FOR A ""CONFERENCE ON CHILDREN IN A DEMOCRACY.""","Children (aid, infant mortality, etc.)",,Budget Special Interest,,Government Management,133.60308317801304,2.9262678299162865,-0.022,-0.013,-0.231,0.01
RH0760027,76,House,27,1939-03-27,,354,27,"TO ORDER THE PREVIOUS QUESTION ON H. RES. 130, DIRECTING THE COMMITTEE ON APPROPRIATIONS TO UNDERTAKE A ""THOROUGH"" INVES- TIGATION OF THE WORKS PROGRESS ADMINISTRATION AND THE ADMINISTRATION OF LAWS AND REGULATIONS BY IT.",Impeachments and Investigations,,Internal Organization,,Government Management,-19.252534668954024,-9.455741987787471,-0.49,-0.022,-0.243,-0.073
RH0760028,76,House,28,1939-03-28,,197,210,"TO AMEND H.R. 5269- AGRICULTURAL APPROPRIATION BILL, 1940, BY APPROPRIATING $250,000,000 FOR PARITY PAYMENTS (EQUAL TO THE APPROPRIATION OF 1938) AND STIPULATING THAT NO ONE PERSON OR FIRM IS TO RECEIVE MORE THAN $2,500 IN PARITY PAY- MENTS, FURTHER, NO MORE THAN 75 PER CENT OF PARITY IS TO BE ACHIEVED THROUGH THESE GOVERMENTAL PAYMENTS.",Agriculture,,Regulation General Interest,Budget General Interest,Agriculture,1.0374319738940698,0.1041447275707198,0.29,0.405,0.08,-0.446
RH0760029,76,House,29,1939-03-31,,136,281,"TO RECOMMIT H.J. RES. 246, A BILL MAKING RELIEF AND WORK RE- LIEF APPROPRIATIONS TO THE COMM. ON APPROPRIATIONS WITH IN- STRUCTIONS TO REDUCE APPROPRIATIONS FOR WPA PROJECT-WORKERS SALARIES AND TO REDUCE APPROPRIATIONS FOR DIRECT RELIEF.",Unemployment/Jobs,,Domestic Social Policy,,Social Welfare,-5.617644500742901,0.955558539582462,0.111,0.332,-0.203,-0.209
