date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood
2017-01-15 03:24:53,RH0120001,12,House,1,1811-11-12,,33,92,"TO RECOMMIT TO THE COMM. OF THE WHOLE THE PRESIDENT'S MESSAGE ON FOREIGN RELATIONS, PUBLIC DEFENSE, REVENUE, COMMERCIAL LAWS, FOREIGN TRADE LICENSE, AND SPANISH AMERICAN COLONIES, SO AS TO CONSIDER CERTAIN PAPERS WHICH WERE NOT PREVIOUSLY AVAILABLE. (P. 38)",,,Foreign Policy Resolutions,,Foreign and Defense Policy,1.6769822945384865,-0.7356343342523157,0.32,-0.199,-0.176,0.607,0.788,0.944,-18.160243
2017-01-15 03:24:53,RH0120002,12,House,2,1811-11-12,,35,84,TO HAVE READ THE DOCUMENTS WHICH WERE SUBMITTED WITH THE PRESIDENT'S MESSAGE.  (P. 341),,,Foreign Policy Resolutions,,Foreign and Defense Policy,1.2164942638530922,-0.4808762648179768,0.041,-0.431,-0.114,0.542,0.8,0.941,-28.740575
2017-01-15 03:24:53,RH0120003,12,House,3,1811-11-18,,71,39,"TO ORDER ENGROSSMENT OF H.R. 3 (APP. DEC. 16, 1811) TO PROVIDE A PENSION FOR ABRAHAM WHIPPLE, FOR INJURIES RECEIVED WHILE A CAPTAIN IN THE NAVY DURING THE REVOLUTIONARY WAR.  (P. 355-1)",Military Pensions/Veterans Benefits,,Defense Policy Budget,,Foreign and Defense Policy,5.031334213228943,0.87225875817581,-0.104,0.349,-0.107,0.123,0.231,0.727,-56.526667
2017-01-15 03:24:53,RH0120004,12,House,4,1811-11-21,,59,64,"TO POSTPONE UNTIL FIRST MONDAY IN FEBRUARY THE RESOLUTION TO LAY ADDITIONAL DUTIES ON COARSE MANUFACTURES OF FLAX, HEMP AND COTTON.",Tax rates,,Regulation Special Interest,,Government Management,3.2815224138776964,-0.15037593446364061,-0.226,-0.892,-0.08,0.141,0.424,0.724,-71.817312
2017-01-15 03:24:53,RH0120005,12,House,5,1811-11-21,,48,76,"TO CONCUR IN AN AMENDMENT TO H.R. 8 (APP. DEC. 21, 1811, 2 STAT 669) A BILL APPORTION REPRESENTATIVES AMONG THE SEVERAL STATES, SO AS TO SET 35,000 AS THE NUMBER OF INHABITANTS TO EACH REPRESENTATIVE.",Ratio of Representatives to Population,,Government Organization,,Miscellaneous Policy,-5.307379927621603,1.1372634119171816,0.388,-0.922,-0.156,-0.17,0.521,0.815,-52.098051
2017-01-15 03:24:53,RH0120006,12,House,6,1811-11-22,,50,72,"TO AMEND H.R. 8 TO SET 40,000 INHABITANTS AS REQUIRED FOR EACH REPRESENTATIVE.  (P. 365-1)",Ratio of Representatives to Population,,Government Organization,,Miscellaneous Policy,-50.47578112982784,-4.580780460217777,-0.071,-0.997,0.096,0.011,0.14,0.648,-70.735564
2017-01-15 03:24:53,RH0120007,12,House,7,1811-11-22,,102,18,"TO AMEND H.R. 8 TO SET 37,000 INHABITANTS AS REQUIRED FOR EACH REPRESENTATIVE.  (P. 365)",Ratio of Representatives to Population,,Government Organization,,Miscellaneous Policy,8.12315063828573,5.100929555736012,-0.714,-0.699,-0.125,0.089,0.0,0.85,-51.212534
2017-01-15 03:24:53,RH0120008,12,House,8,1811-11-25,,56,72,TO RECOMMIT H.R. 8 TO COMMITTEE.  (P. 367),Ratio of Representatives to Population,,Government Organization,,Miscellaneous Policy,-1.322788870849604,0.1962982520739736,0.193,-0.059,-0.094,-0.411,0.482,0.773,-60.664262
2017-01-15 03:24:53,RH0120009,12,House,9,1811-11-26,,44,69,TO CONSIDER THE RESOLUTION CONCERNING ADDITIONAL DUTIES ON CERTAIN IMPORTED ARTICLES.  (P. 371),Tariffs,,Regulation Special Interest,,Government Management,3.141753866619942,0.9537732938631156,-0.076,0.715,0.044,-0.081,0.114,0.655,-72.202696
2017-01-15 03:24:53,RH0120010,12,House,10,1811-11-29,,46,65,"TO CONCUR IN THE REPORT OF COMMITTEE CONCERNING THE PETITION OF JOHN TALIAFERRO, CONTESTING THE ELECTION OF JOHN HUNGERSFORD, OF VIRGINIA, WHICH REPORT GIVES THE PRESENT REPRESENTATIVE REASONABLE TIME TO PROCURE TESTIMONY RELATIVE TO HIS ELECTION, AND TOGIVE THE COMMITTEE POWER TO EXAMINE WITNESSES",Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,1.4349168500409264,-0.19211851917287792,0.559,0.61,-0.163,0.657,0.609,0.838,-40.288478
