date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood
2017-01-11 04:33:22,RH0260001,26,House,1,1839-12-11,,115,118,"TO PROCEED WITH THE ROLL CALL IN THE USUAL WAY CALLING THE NAMES OF SUCH MEMBERS FROM NEW JERSEY AS HOLD THE REGULAR AND LEGAL COMMISSIONS FROM THE EXECUTIVE OF STATE, MOTION MADE DURING CONSIDERATION OF A CONTEST MADE BY MESSRS, AYCROGG, MAXWELL, HALSTE, STRATTON, AND YORK OVER THE ELECTION OF MESSRS VROOM, DICKERSON, KILLE, COOPER AND RYALL ALL OF NEW JERSEY.",Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,-1.5765125225743792,-0.17353025045148757,-0.02,-0.142,-0.335,-1.229,0.939,0.97,-21.951162
2017-01-11 04:33:22,RH0260002,26,House,2,1839-12-11,,138,92,"TO PROCEED WITH THE ROLL CALL IN THE USUAL WAY, CALLING THE NAMES OF THE GENTLEMEN WHOSE RIGHTS TO SEATS ARE NOT CONTESTED AND THEN TO CONSIDER THE CONTESTED SEATES BEFORE PROCEEDING TO THE ELECTION OF THE SPEAKER.",Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,-2.1352962626488394,0.11224747495387488,0.194,-0.302,0.151,0.409,0.641,0.857,-75.113911
2017-01-11 04:33:22,RH0260003,26,House,3,1839-12-12,,114,117,"TO ENTER THE N.J., CONTESTED ELECTION CLAIM PROTEST IN THE JOURNAL.",Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,-1.8868497029263418,-0.26362687801654927,-0.074,-0.124,-0.521,-1.597,0.947,0.974,-11.814999
2017-01-11 04:33:22,RH0260004,26,House,4,1839-12-12,,123,104,TO APPOINT A COMMITTEE TO CONSIDER THE N.J. CONTEST.,Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,-1.673746378095293,-0.04328553604189664,0.148,-0.291,0.461,1.593,0.904,0.956,-23.338462
2017-01-11 04:33:22,RH0260005,26,House,5,1839-12-13,,102,120,TO TABLE A RESOLUTION TO ENTER THE JOURNAL OF PROPOSITIONS REGARDING RIGHTS TO VOTE OF REPRESENTATIVES FROM NEW JERSEY.,Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,-1.049904285045185,-0.18770618467847655,0.587,-0.804,0.057,0.314,0.294,0.676,-133.623545
2017-01-11 04:33:22,RH0260006,26,House,6,1839-12-13,,105,114,"TO DECIDE IF THE CHAIR WAS IN ORDER TO RULE TO EXCLUDE THE WRITTEN QUESTION OF ORDER - RE-AMENDING JOURNAL BY MR. DROMGOOLE - AS IF DID NOT RECITE THE MOTION OF HERNRY WISE PERTAINING TO THE N.J. CONTESTED ELECTIONS, SAID MOTION CONCERNING THE INSERTION F THE PROTEST IN THE JOURNAL.",Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,-3.211039961701534,-0.45348703900423987,-0.026,-0.37,-0.337,-0.607,0.933,0.968,-24.485273
2017-01-11 04:33:22,RH0260007,26,House,7,1839-12-13,,117,117,"TO PASS THE RESOLUTION PROVIDING THAT THE CREDENTIALS OF MESSRS. AYCROGG, MAXWELL, HALSTED, STRATTON AND YORKE ARE SUFFICIENT TO ENTITLE THEM TO TAKE SEATS IN THE HOUSE, LEAVING THE QUESTION OF THE N.J., CONTESTED ELECTION TO BE DECIDED AFTERWARD BY THE OUSE.",Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,-1.7018731340748319,-0.24747867163114293,-0.042,-0.176,-0.507,-1.723,0.94,0.97,-15.93166
2017-01-11 04:33:22,RH0260008,26,House,8,1839-12-13,,109,119,"TO ADJOURN, MOTION MADE DURING DEBATE ON THE N.J. CONTESTED ELECTIONS.",Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,-1.8679268220888194,-0.18922634169315777,0.032,-0.249,-0.488,-1.511,0.954,0.978,-14.187317
2017-01-11 04:33:22,RH0260009,26,House,9,1839-12-13,,108,116,"TO ADJOURN, MOTION MADE DURING DEBATE ON THE N.J., CONTESTED ELECTIONS.",Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,-2.1302426410500956,-0.2637174184386608,-0.113,-0.023,-0.572,-1.553,0.991,0.996,-7.018747
2017-01-11 04:33:22,RH0260010,26,House,10,1839-12-13,,84,125,"TO TABLE THE RESOLUTION THAT THE HOUSE NOW PROCEED TO THE ELECTION OF THE SPEAKER, MOTION MADE DURING DEBATE ON THE N.J., CONTESTED ELECTION.",Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,-1.67857273400101,0.09035732822814341,0.142,-0.148,-0.193,-0.665,0.821,0.928,-47.684275
2017-01-11 04:33:22,RH0260011,26,House,11,1839-12-13,,106,112,"TO TABLE A RESOLUTION THAT THE HOUSE PROCEED WITH THE ELECTION OF SPEAKER, MOTION MADE DURING DEBATE ON N.J. CONTESTED ELECTIONS.",Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,-2.061974853716802,-0.2970031584699986,-0.113,-0.064,-0.528,-1.481,0.934,0.968,-10.841919
2017-01-11 04:33:22,RH0260012,26,House,12,1839-12-13,,108,117,"TO ADJOURN, MOTION MADE DURING DEBATE ON THE N.J. CONTESTED ELECTIONS.  (P. 49)",Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,-1.9588025450974853,-0.2868277959725064,-0.077,-0.136,-0.507,-1.497,0.926,0.964,-15.136502
2017-01-11 04:33:22,RH0260013,26,House,13,1839-12-13,,118,110,"TO PROCEED WITH THE ELECTION OF SPEAKER, MOTION MADE DURING DEBATE ON THE N.J. CONTESTED ELECTIONS.  (P. 48-3)",Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,-2.0195092355447213,-0.23146319266585408,-0.075,-0.08,0.507,1.452,0.945,0.974,-13.614177
2017-01-11 04:33:22,RH0260014,26,House,14,1839-12-13,,98,122,"TO ADJOURN, MOTION MADE DURING DEBATE ON THE N.J. CONTESTED ELECTION.  (P. 50-1)",Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,-2.5066051760001833,-0.13491612608801157,-0.063,0.023,-0.244,-0.563,0.898,0.955,-31.648567
2017-01-11 04:33:22,RH0260015,26,House,15,1839-12-13,,98,119,"TO ADJOURN, MOTION MADE DURING DEBATE ON THE N.J. CONTESTED ELECTION.  (P. 50-1)",Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,-2.206870247457441,-0.1301412190678199,0.125,-0.406,-0.472,-1.237,0.939,0.972,-15.718028
2017-01-11 04:33:22,RH0260016,26,House,16,1839-12-13,,102,117,"TO ADJOURN, MOTION MADE DURING DEBATE ON THE N.J. CONTESTED ELECTION.  (P. 50-2)",Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,-1.7398071578455223,-0.11405261641406414,-0.142,0.133,-0.444,-1.476,0.922,0.963,-17.073385
2017-01-11 04:33:22,RH0260017,26,House,17,1839-12-13,,105,116,"TO ORDER A CALL OF THE HOUSE, MOTION MADE DURING DEBATE ON THE N.J. CONTESTED ELECTIONS.  (P. 50-2)",Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,-2.250079750550864,-0.2637601283199597,-0.127,0.022,-0.575,-1.478,0.971,0.986,-7.594144
2017-01-11 04:33:22,RH0260018,26,House,18,1839-12-13,,109,120,TO RECONSIDER THE RESOLUTION TO PROCEED WITH THE ELECTION OF SPEAKER.  (P. 50-1),Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,-2.2022193155978624,-0.24080639635060122,-0.093,-0.036,-0.578,-1.518,0.963,0.983,-10.317899
2017-01-11 04:33:22,RH0260019,26,House,19,1839-12-13,,113,116,"TO ADJOURN, MOTION MADE DURING DEBATE ON THE RESOLUTION CONCERNING THE ELECTION OF SPEAKER.  (P. 50-2)",Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,-1.7183654323645,-0.1615268197129605,0.151,-0.421,-0.503,-1.693,0.912,0.956,-20.546513
