date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-01-23 00:25:07,RS0870001,87,Senate,1,1961-01-11,,51,49,"S. RES. 4.  ANDERSON PROPOSAL TO REVISE RULE 22, TO ENABLE 3/5 RATHER THAN 2/3 OF SENATOR'S VOTING TO INVOKE CLOTURE. MANSFIELD-DIRKSEN MOTION TO REFER TO COMMITTEE ON RULES AND ADMINISTRATION.  AGREED TO.  (SEE CQ 193, 194.)",,,Internal Organization,,Miscellaneous Policy,-0.068,0.041,-0.263,-1.057,0.755,0.88,-28.28315,0.754
2017-01-23 00:25:07,RS0870002,87,Senate,2,1961-03-07,,20,73,NOMINATION OF CHARLES M. MERIWETHER AS DIRECTOR OF EXPORT- IMPORT BANK.  JAVITS MOTION TO RECOMMIT.  REJECTED.  NAY SUPPORTS PRESIDENT'S POSITION.,Banking and Finance,,Government Organization,,Government Management,0.199,-0.687,0.024,0.427,0.15,0.817,-36.24212,0.677
2017-01-23 00:25:07,RS0870003,87,Senate,3,1961-03-08,,71,24,NOMINATION OF CHARLES M. MERIWETHER AS DIRECTOR OF EXPORT- IMPORT BANK.  CONFIRMED.  YEA SUPPORTS PRESIDENT'S POSITION.,Banking and Finance,,Government Organization,,Government Management,0.432,-0.494,0.019,-0.411,0.125,0.779,-42.282143,0.641
2017-01-23 00:25:07,RS0870004,87,Senate,4,1961-03-10,,64,35,"HR 4510.  ADMINISTRATION'S 1961 EMERGENCY FEED GRAINS PROGRAM.  PROVIDE FEED GRAINS PRICE SUPPORTS, CASH AND KIND PAYMENTS TO FARMERS CUTTING FEED ACREAGE 30 PERCENT, AND LOSS OF ELIGIBILITY TO FARMERS NOT CUTTING ACREAGE.  PASSED. YEA SUPPORTS PRESIDENTS POSITION.",Agriculture,Price Controls,Budget Special Interest,,Agriculture,-0.461,-0.888,0.095,-0.335,0.343,0.768,-44.275652,0.639
2017-01-23 00:25:07,RS0870005,87,Senate,5,1961-03-14,,49,50,S. 1.  AREA REDEVELOPMENT ACT AUTHORIZING REDEVELOPMENT LOANS AND GRANTS FOR DEPRESSED INDUSTRIAL AND RURAL AREAS. ROBERTSON AMENDMENT REQUIRING CONGRESSIONAL APPROPRIATIONS RATHER THAN TREASURY FINANCING.  REJECTED.  YEA SUPPORTS PRESIDENT'S POSITION.,Unemployment/Jobs,Public Works,Budget Special Interest,Domestic Social Policy,Social Welfare,-0.153,0.988,-0.399,-0.064,0.918,0.96,-18.024516,0.834
2017-01-23 00:25:07,RS0870006,87,Senate,6,1961-03-15,,33,66,S. 1.  AREA REDEVELOPMENT ACT.  JAVITS AMENDMENT RESTRICTING USE OF FUNDS TO LAND AND BUILDINGS.  REJECTED.  NAY SUPPORTS PRESIDENT'S POSITION.,Unemployment/Jobs,Public Works,Budget Special Interest,Domestic Social Policy,Social Welfare,0.005,-0.247,-0.162,0.41,0.788,0.929,-19.878262,0.818
2017-01-23 00:25:07,RS0870007,87,Senate,7,1961-03-15,,28,72,S. 1.  AREA REDEVELOPMENT ACT.  DIRKSEN AMENDMENT TO SUBSTI- TUTE LANGUAGE SIMILAR TO 1960 EISENHOWER ADMINISTRATION MEASURE.  REJECTED.  NAY SUPPORTS PRESIDENT'S POSITION.,Unemployment/Jobs,Public Works,Budget Special Interest,Domestic Social Policy,Social Welfare,0.159,-0.022,-0.248,0.101,0.75,0.93,-21.242379,0.809
2017-01-23 00:25:07,RS0870008,87,Senate,8,1961-03-15,,20,79,S. 1.  AREA REDEVELOPMENT ACT.  CAPEHART AMENDMENT PROVIDING THAT ONLY AREAS OF CHRONIC UNEMPLOYMENT DEPENDENT ON ONE INDUSTRY BE ELIGIBLE FOR GRANTS.  REJECTED.  NAY SUPPORTS PRESIDENT'S POSITION.,Unemployment/Jobs,Public Works,Budget Special Interest,Domestic Social Policy,Social Welfare,0.255,-0.008,-0.201,0.037,0.55,0.909,-24.276191,0.783
2017-01-23 00:25:07,RS0870009,87,Senate,9,1961-03-15,,37,60,S. 1.  AREA REDEVELOPMENT ACT.  LAUSCHE AMENDMENT TO STRIKE FUNDS FOR PUBLIC FACILITY GRANTS.  REJECTED.  NAY SUPPORTS PRESIDENT'S POSITION.,Unemployment/Jobs,Public Works,Budget Special Interest,Domestic Social Policy,Social Welfare,-0.017,0.336,-0.659,-0.64,0.811,0.928,-15.588312,0.852
2017-01-23 00:25:07,RS0870010,87,Senate,10,1961-03-15,,32,65,"S. 1.  AREA REDEVELOPMENT ACT.  SCOTT AMENDMENT TO SUBSTI- TUTE LANGUAGE AUTHORIZING A BREAKDOWN OF TOTAL FUNDS INTO SEPARATE REVOLTING LOAN FUNDS FOR INDUSTRIAL DEVELOPMENT, RURAL DEVELOPMENT, AND PUBLIC FACILITIES.  REJECTED.  NAY SUPPORTS PRESIDENT'S OSITION.",Unemployment/Jobs,Public Works,Budget Special Interest,Domestic Social Policy,Social Welfare,-0.077,-0.953,-0.253,0.253,0.812,0.938,-18.84222,0.823
2017-01-23 00:25:07,RS0870011,87,Senate,11,1961-03-15,,69,31,S. 1.  AREA REDEVELOPMENT ACT.  PASSED.  YEA SUPPORTS PRESIDENT'S POSITION.,Unemployment/Jobs,Public Works,Budget Special Interest,Domestic Social Policy,Social Welfare,0.087,0.152,0.364,0.433,0.742,0.92,-21.838751,0.804
2017-01-23 00:25:07,RS0870012,87,Senate,12,1961-03-16,,98,1,"EXEC C, 87TH CONGRESS, 1 ST SESSION.  COLUMBIA RIVER TREATY WITH CANADA.  TWO-THIRDS MAJORITY REQUIRED.  RATIFIED.  YEA SUPPORTS PRESIDENT'S POSITION.",Treaties,,Foreign Policy Budget,,Foreign and Defense Policy,0.0,0.0,0.0,0.0,,,0.0,
