date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,vote_result
2016-10-18 10:30:10,RH0310001,31,House,1,1849-12-05,,210,11,"TO TABLE A RESOLUTION PROVIDING THAT IF ON THE NEXT VOTE OF THE HOUSE FOR SPEAKER, NO INDIVIDUAL SHALL RECEIVE A MAJOR- ITY OF ALL THE VOTES CAST, THE INDIVIDUAL RECEIVING A PLUR- ALITY OF THE VOTES SHALL BE SPEAKER OF THE HOUSE OF REPRE- SENTATIVES FOR HE PRESENT SESSION, AND BE SO DECLARED BY THE CLERK",,,Internal Organization,,Miscellaneous Policy,-1.8408873066450475,-1.593037655778927,-0.358,-0.934,-0.134,-0.421,-0.636,0.919,-43.372898,
2016-10-18 10:30:10,RH0310002,31,House,2,1849-12-06,,116,105,"TO TABLE A RESOLUTION PROVIDING THAT HOUSE RULES AS AT CLOSE OF LAST SESSION BE ADOPTED, SO FAR AS APPLICABLE TO GOVERN- MENT OF HOUSE, UNTIL OTHERWISE ORDERED AND FURTHER THAT L. BOYD OF KY. BE REQUESTED TO BE CHAIRMAN OF HOUSE UNTIL A SPEAKER SHALL HAV BEEN ELECTED, PROVIDED THAT HIS DUTIES BE CONFINED TO KEEPING ORDER DURING PROCEEDINGS FOR ELECTION OF A SPEAKER ONLY, AND SHALL NOT RELATE TO ANY ACT OF LEGISLATION.",,,Internal Organization,,Miscellaneous Policy,-3.8779996014923888,-0.4838800159403045,0.04,-0.639,-0.291,-0.434,0.876,0.941,-36.897211,
2016-10-18 10:30:10,RH0310003,31,House,3,1849-12-10,,162,62,TO TABLE A RESOLUTION THAT THE HOUSE DO NOW PROCEED TO THE ELECTION OF SPEAKER AND THAT THE VOTE BE TAKEN BY BALLOT. (P.14-2),,,Internal Organization,,Miscellaneous Policy,-1.988475203936147,0.5255700295222392,-0.223,0.969,0.186,0.541,0.371,0.826,-73.494309,
2016-10-18 10:30:10,RH0310004,31,House,4,1849-12-11,,110,114,TO ADJOURN.  (P.17-2),,,Internal Organization,,Miscellaneous Policy,-1.8429700072848445,-0.1306524506192118,-0.085,0.026,-0.557,-1.748,0.973,0.987,-11.032475,
2016-10-18 10:30:10,RH0310005,31,House,5,1849-12-17,,111,110,"TO TABLE A RESOLUTION PROVIDING THAT A COMMITTEE BE APPOINT- ED TO CONSULT, DEVISE, AND REPORT THE MODE DEEMED BY THEM MOST ACCEPTABLE FOR A SPEEDY ORGANIZATION.",,,Internal Organization,,Miscellaneous Policy,-1.7859847751652125,-0.09946402490302675,0.133,-0.337,0.172,0.557,0.827,0.914,-56.308597,
2016-10-18 10:30:10,RH0310006,31,House,6,1849-12-19,,116,103,"TO TABLE A RESOLUTION PROVIDING THAT LINN BOYD, THE SENIOR MEMBER OF THE HOUSE, SHOULD BE DECLARED SPEAKER PRO TEMPORE, AND UPON HIS ASSUMING THE CHAIR, THE HOUSE WILL PROCEED TO THE ELECTION OF OTHER OFFICERS.",,,Internal Organization,,Miscellaneous Policy,-3.473876312900361,-0.4758882053613877,0.034,-0.594,-0.379,-0.631,0.942,0.973,-22.452234,
2016-10-18 10:30:10,RH0310007,31,House,7,1849-12-20,,90,130,"TO RESCIND A RULE ADOPTED DEC. 14, SO AS TO EFFECT ELECTION OF THE SPEAKER WITHOUT DEBATE FROM ANY MEMBER OF THE HOUSE UNTIL AFTER THE ELECTION.  (P.34-2)",,,Internal Organization,,Miscellaneous Policy,-10.150954283336972,-2.8157021305513426,-0.369,0.93,0.086,0.049,0.167,0.659,-128.086374,
2016-10-18 10:30:10,RH0310008,31,House,8,1849-12-20,,128,94,TO TABLE A RESOLUTION TO ELECT JAMES MC DOWELL OF VIRGINIA AS SPEAKER.  (P.50-3),Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,-2.839500602302485,-0.4633713897786452,0.183,-0.983,-0.217,-0.442,0.777,0.905,-64.733869,
2016-10-18 10:30:10,RH0310009,31,House,9,1849-12-20,,51,161,TO ADJOURN UNTIL MONDAY NEXT.  (P. 5-2),,,Internal Organization,,Miscellaneous Policy,1.2066677293476527,0.9573871108673189,-0.418,0.453,0.058,-0.278,0.137,0.792,-102.141746,
2016-10-18 10:30:10,RH0310010,31,House,10,1849-12-21,,70,142,"TO ADJOURN, DURING DEBATE ON A RESOLUTION PROHIBITING DEBATE UNTIL A SPEAKER BE ELECTED.  (P.60-2)",,,Internal Organization,,Miscellaneous Policy,0.37982397491972436,0.6169898506065248,-0.853,0.293,0.022,-0.335,0.014,0.675,-125.354687,
