date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,vote_result
2016-10-19 13:03:23,RH1130001,113,House,1,2013-01-03,,220,192,JOHN BOEHNER ELECTED SPEAKER OF THE HOUSE,Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,14.993241607379176,-0.5555877380501297,0.061,0.359,-0.744,0.287,1.0,1.0,-0.339627,Boehner
2016-10-19 13:03:23,RH1130002,113,House,2,2013-01-03,,224,187,Adopting rules for the One Hundred Thirteenth Congress,,,Internal Organization,,Miscellaneous Policy,13.733892809449287,-0.5573641045197109,0.055,0.198,-0.729,0.307,1.0,1.0,-0.329002,Passed
2016-10-19 13:03:23,RH1130003,113,House,3,2013-01-03,,227,191,Adopting rules for the One Hundred Thirteenth Congress,,,Internal Organization,,Miscellaneous Policy,9.426228690112223,-0.867786760897058,0.152,0.565,-0.722,0.443,0.995,0.998,-4.922455,Passed
2016-10-19 13:03:23,RH1130004,113,House,4,2013-01-03,,194,229,Adopting rules for the One Hundred Thirteenth Congress,,,Internal Organization,,Miscellaneous Policy,17.86411843917714,-1.3780636339713825,0.132,0.98,0.766,-0.248,0.995,0.998,-4.610997,Failed
2016-10-19 13:03:23,RH1130005,113,House,5,2013-01-03,,228,196,Adopting rules for the One Hundred Thirteenth Congress,,,Internal Organization,,Miscellaneous Policy,8.873257642525378,-0.7650875110166874,0.165,0.699,-0.718,0.468,0.995,0.998,-4.983306,Passed
2016-10-19 13:03:23,RH1130006,113,House,6,2013-01-04,,354,67,To temporarily increase the borrowing authority of the Federal Emergency Management Agency for carrying out the National Flood Insurance Program,Public Safety,,Budget Special Interest,,Government Management,12.273140852173043,-7.372694835112537,0.581,-0.242,1.339,-0.631,0.313,0.891,-93.352348,Passed
2016-10-19 13:03:23,RH1130007,113,House,7,2013-01-14,,403,0,"To improve and streamline disaster assistance for Hurricane Sandy, and for other purposes",,,Budget Special Interest,,Government Management,,,0.0,0.0,0.0,0.0,-18100000.0,0.551,0.0,Passed
2016-10-19 13:03:23,RH1130008,113,House,8,2013-01-14,,300,95,APPROVE JOURNAL,,,Internal Organization,,Miscellaneous Policy,5.264634757264361,-4.613443171054224,0.799,-0.407,0.071,-0.078,-0.021,0.754,-218.562314,Passed
2016-10-19 13:03:23,RH1130009,113,House,9,2013-01-14,,4,397,ADJOURN,,,Internal Organization,,Miscellaneous Policy,,,0.0,0.0,0.0,0.0,-43.25,0.559,0.0,Failed
2016-10-19 13:03:23,RH1130010,113,House,10,2013-01-15,,293,127,"Providing for consideration of the bill (H.R. 152) making supplemental appropriations for the fiscal year ending September 30, 2013, and for other purposes",,,Budget Special Interest,,Government Management,8.958186093373266,2.686250292237888,-0.281,0.169,-0.206,0.133,0.488,0.845,-119.680047,Passed
2016-10-19 13:03:23,RH1130011,113,House,11,2013-01-15,,367,52,"Providing for consideration of the bill (H.R. 152) making supplemental appropriations for the fiscal year ending September 30, 2013, and for other purposes",,,Budget Special Interest,,Government Management,2.861401189048354,1.5703100461330093,-0.207,0.978,-0.141,0.285,-0.192,0.852,-127.871534,Passed
2016-10-19 13:03:23,RH1130012,113,House,12,2013-01-15,,0,419,ADJOURN,,,Internal Organization,,Miscellaneous Policy,,,0.0,0.0,0.0,0.0,-19000000.0,0.547,0.0,Failed
2016-10-19 13:03:23,RH1130013,113,House,13,2013-01-15,,162,259,Mulvaney of South Carolina Part B Amendment,,,Budget Special Interest,,Government Management,18.28390190119436,-6.181009589370251,0.31,-0.513,-0.196,0.062,0.728,0.895,-114.765012,Failed
2016-10-19 13:03:23,RH1130014,113,House,14,2013-01-15,,327,91,Rogers of Kentucky Part A Substitute Amendment,,,Budget Special Interest,,Government Management,15.601952004973246,-8.31184041865074,0.533,0.004,1.338,-0.496,0.538,0.9,-101.364448,Agreed to
2016-10-19 13:03:23,RH1130015,113,House,15,2013-01-15,,221,197,Flores of Texas Part C Amdt. No. 2 to Frelinghuysen of New Jersey Amdt.,,,Budget Special Interest,,Government Management,-3.492333331244634,0.45574433285502125,0.229,-0.344,-0.221,-0.366,0.893,0.95,-55.538215,Agreed to
2016-10-19 13:03:23,RH1130016,113,House,16,2013-01-15,,206,214,Broun of Georgia Part C Amdt. No. 4 to Frelinghuysen of New Jersey Amdt.,,,Budget Special Interest,,Government Management,-11.675472737974195,2.3505511659264773,0.214,-0.148,-0.216,-0.107,0.879,0.94,-66.684347,Failed
2016-10-19 13:03:23,RH1130017,113,House,17,2013-01-15,,202,217,Duncan of South Carolina Part C Amdt. No. 5 to Frelinghuysen of New Jersey Amdt.,,,Budget Special Interest,,Government Management,-4.781754429807838,1.0657319391192617,0.212,0.052,-1.217,-1.472,0.896,0.95,-62.33655,Failed
2016-10-19 13:03:23,RH1130018,113,House,18,2013-01-15,,216,205,"Fleming of Louisiana Part C Amdt. No. 9, as Modified to Frelinghuysen of New Jersey Amdt.",,,Budget Special Interest,,Government Management,-15.150735481790484,2.197529444795125,0.176,-0.469,-0.241,-0.092,0.912,0.957,-49.65476,Agreed to
2016-10-19 13:03:23,RH1130019,113,House,19,2013-01-15,,208,212,Benishek of Michigan Part C Amdt. No. 10 to Frelinghuysen of New Jersey Amdt.,,,Budget Special Interest,,Government Management,-6.426314727177154,1.3359312103304721,0.347,-0.894,-0.26,-0.234,0.856,0.929,-70.00848,Failed
2016-10-19 13:03:23,RH1130020,113,House,20,2013-01-15,,223,198,Bishop of Utah Part C Amdt. No. 11 to Frelinghuysen of New Jersey Amdt.,Public Lands,,Budget Special Interest,,Government Management,-4.033132239756582,0.33429215735050666,0.039,0.177,-0.235,-0.337,0.934,0.969,-38.902174,Agreed to
2016-10-19 13:03:23,RH1130021,113,House,21,2013-01-15,,228,192,"Frelinghuysen of New Jersey Part C Amendment No. 1, as Amended",,,Budget Special Interest,,Government Management,271.2134326109015,-69.8237059114453,0.261,0.963,1.313,-0.028,0.833,0.924,-80.166119,Agreed to
2016-10-19 13:03:23,RH1130022,113,House,22,2013-01-15,CQ,242,180,"Making supplemental appropriations for the fiscal year ending September 30, 2013, and for other purposes",,,Budget Special Interest,,Government Management,-20.597764906221087,6.273882534896969,0.321,-0.338,1.364,0.383,0.822,0.924,-83.100626,Passed
2016-10-19 13:03:23,RH1130023,113,House,23,2013-01-22,,395,29,"To reauthorize certain programs under the Public Health Service Act and the Federal Food, Drug, and Cosmetic Act with respect to public health security and all-hazards preparedness and response, and for other purposes",Public Health,,Domestic Social Policy,Budget Special Interest,Social Welfare,26.372246676310677,-21.285425094372233,0.799,-0.214,1.564,-0.343,0.069,0.936,-66.147967,Passed
2016-10-19 13:03:23,RH1130024,113,House,24,2013-01-22,,0,416,ADJOURN,,,Internal Organization,,Miscellaneous Policy,,,0.0,0.0,0.0,0.0,-18700000.0,0.55,0.0,Failed
2016-10-19 13:03:23,RH1130025,113,House,25,2013-01-23,,232,193,"Providing for consideration of the bill (H.R. 325) to ensure the complete and timely payment of the obligations of the United States Government until May 19, 2013, and for other purposes",Debt Ceilings,,Budget General Interest,,Government Management,6.508968292800012,0.47925111219840033,-0.028,0.297,-0.7,0.622,0.984,0.993,-7.388149,Passed
2016-10-19 13:03:23,RH1130026,113,House,26,2013-01-23,,234,190,"Providing for consideration of the bill (H.R. 325) to ensure the complete and timely payment of the obligations of the United States Government until May 19, 2013, and for other purposes",Debt Ceilings,,Budget General Interest,,Government Management,-132.11150170712617,-4.993348566577921,-0.039,0.159,-1.302,-0.057,0.963,0.983,-21.40238,Passed
2016-10-19 13:03:23,RH1130027,113,House,27,2013-01-23,,291,129,APPROVE JOURNAL,,,Internal Organization,,Miscellaneous Policy,0.749736718170668,-1.2057925339184865,0.788,-0.615,0.021,-0.162,0.0,0.693,-253.354374,Passed
2016-10-19 13:03:23,RH1130028,113,House,28,2013-01-23,,151,277,"To ensure the complete and timely payment of the obligations of the United States Government until May 19, 2013, and for other purposes",Debt Ceilings,,Budget General Interest,,Government Management,3.3582676961377387,0.42516929474499765,0.167,0.986,0.162,-0.279,0.675,0.886,-132.527203,Failed
2016-10-19 13:03:23,RH1130029,113,House,29,2013-01-23,CQ,285,144,"To ensure the complete and timely payment of the obligations of the United States Government until May 19, 2013, and for other purposes",Debt Ceilings,,Budget General Interest,,Government Management,-3.063975057421964,-1.0577049097402882,-0.605,0.796,-0.178,-0.336,0.458,0.818,-188.455387,Passed
2016-10-19 13:03:23,RH1130030,113,House,30,2013-02-04,,375,27,"To amend title IV of the Public Health Service Act to provide for a National Pediatric Research Network, including with respect to pediatric rare diseases or conditions","Children (aid, infant mortality, etc.)",Public Health,Budget Special Interest,,Social Welfare,34.354007479034536,-25.094469354988725,0.716,-0.497,1.283,-0.216,0.111,0.94,-51.050779,Passed
