id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2
RS0690001,69,Senate,1,1925-03-05,,39,53,"TO AMEND S. RES. 7, PROVIDING THAT SEN. MOSES OF NEW HAMP- SHIRE BE ELECTED PRESIDENT OF THE SENATE PRO-TEMPORE, BY SUBSTITUTING THE NAME OF SENATOR PITTMAN OF NEVADA FOR THAT OF SENATOR MOSES.  (P. 11-1)",,Election of House Officers,Internal Organization,,Miscellaneous Policy,-14.680112704895313,1.6456913831944266,0.101,0.163,0.731,0.288
RS0690002,69,Senate,2,1925-03-07,,38,39,TO SUSTAIN THE DECISION OF THE CHAIR HOLDING THAT A MOTION TO CONSIDER IN OPEN SESSION THE NOMINATION OF CHARLES B. WARREN TO BE ATTORNEY GENERAL INVOLVES A SUSPENSION OF THE RULES AND REQUIRED A 2/3 MAJORITY TO SUSTAIN IT.,,Judiciary,Government Organization,,Government Management,4.246027283485327,-0.5121413309519822,0.342,0.94,-0.243,0.331
RS0690003,69,Senate,3,1925-03-07,,46,39,TO CONSIDER IN OPEN SESSION THE NOMINATION OF CHARLES B. WARREN TO BE ATTORNEY GENERAL.,,Judiciary,Government Organization,,Government Management,6.685937842155111,-1.410764182596444,0.351,0.936,0.289,-0.25
RS0690004,69,Senate,4,1925-03-09,,70,11,TO PROVIDE THAT SO MUCH OF THE RULE AS PROVIDES FOR THE ELECTION OF COMMITTEES OF THE SENATE BY BALLOT BE SUSPENDED AND THAT THOSE WHOSE NAMES ARE SUBMITTED SHALL CONSTITUTE THE VARIOUS STANDING COMMITTEES.  (JP. 302-2 303-1),,,Internal Organization,,Miscellaneous Policy,0.5202038054648362,0.6600196735824084,0.296,0.814,-0.127,1.412
RS0690005,69,Senate,5,1925-03-10,,44,43,TO ADVISE AND CONSENT TO THE NOMINATION OF CHARLES B. WARREN TO BE ATTORNEY GENERAL OF THE UNITED STATES.  (THIS VOTE WAS TAKEN IN OPEN EXECUTIVE SESSION.),,Judiciary,Government Organization,,Government Management,7.984304200058641,-1.4412912600175922,0.3,0.954,-0.283,0.205
RS0690006,69,Senate,6,1925-03-10,,43,40,"TO TABLE A MOTION TO RECONSIDER THE VOTE, CONSENTING TO THE NOMINATION OF CHARLES B. WARREN TO BE ATTORNEY GENERAL OF THE UNITED STATES.  (THIS VOTE WAS TAKEN IN OPEN EXECUTIVE SESSION.)",,Judiciary,Government Organization,,Government Management,6.3656891165434075,-1.1016524865605304,0.185,0.076,0.7,-0.636
RS0690007,69,Senate,7,1925-03-13,,77,2,"TO CONSIDER S. RES. 5, PROVIDING FOR ADHESION ON THE PART OF THE UNITED STATES TO THE PROTOCOL OF DECEMBER 16, 1920, AND THE ADJOINED STATUTE FOR THE PERMANENT COURT OF INTERNATIONAL JUSTICE, WITH RESERVATION.",,,Foreign Policy Budget,,Foreign and Defense Policy,-1.808000486675961,1.7867204696423022,0.965,0.042,0.377,1.206
RS0690008,69,Senate,8,1925-03-13,,13,67,"TO AMEND THE RESOLUTION OF RATIFICATION OF THE TREATY BETWEEN THE UNITED STATES AND CUBA SIGNED MARCH 2, 1904, FOR THE ADJUSTMENT OF TITLE TO THE OWNERSHIP OF THE ISLE OF PINES, BY PROVIDING THAT CUBA SHALL MAKE NO LAW APPLICABLE TO THE ISLE OF PINES ABRIDGING THE RIGHTS GUARANTEED IN THE FIRST TEN AMENDMENTS TO THE U.S. CONSTITUTION.  (THIS VOTE WAS TAKEN IN OPEN EXECUTIVE SESSION.)",,Treaties,Foreign Policy Resolutions,,Foreign and Defense Policy,0.7229604068074299,0.6985104976337833,-0.24,0.525,0.071,-0.568
RS0690009,69,Senate,9,1925-03-13,,75,20,TO AGREE TO THE RESOLUTION OF RATIFICATION OF A TREATY BE- TWEEN THE U.S. AND CUBA FOR THE ADJUSTMENT OF TITLE TO THE ISLE OF PINES.  (THIS VOTE WAS TAKEN IN OPEN EXECUTIVE SESSION.),,Treaties,Foreign Policy Resolutions,,Foreign and Defense Policy,0.8382149644144115,0.6702775617617114,-0.091,0.594,-0.06,0.414
RS0690010,69,Senate,10,1925-03-13,,32,50,"TO DECIDE WHETHER THE SENATOR FROM KENTUCKY (SEN. ERNST) BE ALLOWED TO PROCEED IN ORDER, MADE DURING CONSIDERATION OF REPORT OF COUZENS COMMITTEE, RELATING TO THEIR INVESTIGATION OF THE INTERNAL REVENUE BUREAU.",,Tax rates,Internal Organization,,Miscellaneous Policy,11.85655067164185,-3.158116941417927,0.285,0.221,-0.246,0.12
RS0690011,69,Senate,11,1925-03-16,,43,51,TO ADVISE AND CONSENT TO THE NOMINATION OF CHARLES B. WARREN AS ATTORNEY GENERAL OF THE UNITED STATES.  (THIS VOTE WAS TAKEN IN OPEN EXECUTIVE SESSION.),,Judiciary,Government Organization,,Government Management,6.161070780926442,-1.0307041743193481,0.172,0.029,-0.702,0.659
RS0690012,69,Senate,12,1926-01-05,,37,34,TO SUSTAIN THE DECISION OF THE CHAIR HOLDING THAT A MOTION TO CONSIDER IN OPEN SESSION THE NOMINATION OF W. MC CAMANT TO BE U.S. JUDGE INVOLVED SUSPENSION AND REQUIRED A 2/3 MA- JORITY TO SUSTAIN IT.,,Judiciary,Government Organization,,Government Management,3.6870980747178916,-0.3384907569557758,0.334,0.893,-0.255,0.4
RS0690013,69,Senate,13,1926-01-05,,40,34,TO CONSIDER THE NOMINATION OF WALLACE MCCAMANT TO BE THE NINTH CIRCUIT.,,Judiciary,Government Organization,,Government Management,3.8123957143542926,-0.7573938043144485,0.419,0.84,0.205,-0.311
RS0690014,69,Senate,14,1926-01-06,,17,56,"TO PASS S. RES. 91, PROVIDING TO INVESTIGATE WHETHER MONEY HAS BEEN EXPANDED BY FOREIGN GOVERNMENTS TO INFLUENCE FOR- EIGN POLICY OF THE U.S..  (P. 1558-1,2)",,,Foreign Policy Budget,,Foreign and Defense Policy,0.36354580456602187,0.4709183279342658,0.102,0.508,0.077,-1.225
RS0690015,69,Senate,15,1926-01-12,,44,42,"TO AMEND S. RES. 104, DECLARING GERALD P. NYE NOT ENTITLED TO A SEAT IN THE UNITED STATES SENATE FROM NORTH DAKOTA, PROVIDING THAT GERALD P. NYE SHOULD BE SEATED AS A SENATOR FROM NORTH DAKOTA.  (P. 1892-2)",,Disputed Elections to Congress,Internal Organization,,Miscellaneous Policy,1.823774684768569,-0.22000204616706165,0.488,0.67,0.181,-0.574
RS0690016,69,Senate,16,1926-01-25,,69,26,"TO RECESS, MADE DURING CONSIDERATION OF S. RES. 5, PROVIDING FOR ADHESION ON THE PART OF THE UNITED STATES TO THE PROTOCOL OF DECEMBER 16, 1920, AND ADJOINED STATUTE FOR THE PERMANENT COURT OF INTERNATIONAL JUSTICE, WITH RESERVATION. (THIS VOTE WAS TAKEN IN OPEN EXECUTIVE SESSION.)",,Judiciary,Foreign Policy Budget,,Foreign and Defense Policy,-0.1380720140321882,0.6072050638175815,-0.013,0.609,0.009,0.377
RS0690017,69,Senate,17,1926-01-25,,9,72,"TO ADJOURN, MADE DURING CONSIDERATION OF S. RES. 5.  (THIS VOTE WAS TAKEN IN OPEN EXECUTIVE SESSION.)",,Judiciary,Foreign Policy Budget,,Foreign and Defense Policy,0.5514237555714308,0.8127775390970011,-0.511,0.531,0.088,-0.923
RS0690018,69,Senate,18,1926-01-25,,69,13,"TO TABLE APPEAL FROM THE DECISION OF THE CHAIR RULING THAT ""NO DILATORY MOTION, OR DILATORY AMENDMENT, OR AMENDMENTS NOT GERMANE, SHALL BE IN ORDER,"" MADE DURING CONSIDERATION OF S. RES. 5.  (THIS VOTE WAS TAKEN IN OPEN EXECUTIVE SESSION.)",,Judiciary,Foreign Policy Budget,,Foreign and Defense Policy,1.097633318364565,0.7777752576554681,-0.602,0.117,-0.13,0.685
RS0690019,69,Senate,19,1926-01-26,,92,1,"TO AGREE TO RESERVATION NO. 1 TO S. RES. 5, WHICH PROVIDES THAT SUCH ADHERENCE SHALL NOT BE TAKEN TO INVOLVE ANY LEGAL RELATION ON THE PART OF THE UNITED STATES TO THE LEAGUE OF NATIONS OR THE ASSUMPTION OF ANY OBLIGATIONS BY THE UNITED STATES UNDER THE TREATY OF VERSAITLES.  (THIS VOTE WAS TAKEN IN OPEN EXECUTIVE SESSION.)",Treaties,Judiciary,Foreign Policy Budget,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RS0690020,69,Senate,20,1926-01-26,,85,8,"TO AGREE TO RESERVATION NO. 2 TO S. RES. 5, PROVIDING THAT THE UNITED STATES SHALL BE PERMITTED TO PARTICIPATE THROUGH REPRESENTATIONS DESIGNATED FOR THE PURPOSE AND UPON AN EQUALITY WITH THE OTHER MEMBER STATES, RESPECTIVELY, OF THE COUNCIL AND ASSEMBLY OF THE LEAGUE OF NATIONS IN ANY AND ALL PROCEEDINGS OF EITHER THE COUNCIL OR THE ASSENBLY FOR THE ELECTION OF JUDGES OR DEPUTY JUDGES OF THE PERMANENT COURT OF INTERNATIONAL JUSTICE OR FOR THE FILLING OF VACANCIES. (THIS VOTE WAS TAKEN IN OPEN EXECUTIVE SESSION.)",,Judiciary,Foreign Policy Budget,,Foreign and Defense Policy,3.6680366483151317,2.093695522884664,-0.751,-0.661,-0.267,0.421
RS0690021,69,Senate,21,1926-01-26,,91,3,"TO AGREE TO RESERVATION NO. 3 TO S. RES. 5, PROVIDING THAT THE UNITED STATES WILL PAY A FAIR SHARE OF THE EXPENSES OF THE COURT AS DETERMINED AND APPROPRIATED FROM TIME TO TIME BY THE CONGRESS OF THE UNITED STATES.  (THIS VOTE WAS TAKEN IN OPEN EXECUTIVE SESSION.)",,Judiciary,Foreign Policy Budget,,Foreign and Defense Policy,-4.839902304986978,-3.379429003203203,-0.522,-0.853,-0.2,-0.239
RS0690022,69,Senate,22,1926-01-26,,93,1,"TO AGREE TO RESERVATION NO. 4 TO S. RES. 5, PROVIDING THAT THE UNITED STATES MAY AT ANYTIME WITHDRAW ITS ADHERENCE TO THE SAID PROTOCOL AND THAT THE STATURE FOR THE PERMANENT COURT OF INTER, JUSTICE ADJOURNED TO THE PROTOCOL SHALL NOT BE AMENDED WITHOUT THE CONSENT OF THE U.S.  (THIS VOTE WAS TAKEN IN OPEN EXECUTIVE SESSION.)",,Judiciary,Foreign Policy Budget,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RS0690023,69,Senate,23,1926-01-26,,93,1,"TO AGREE TO THE FIRST PARAGRAPH OF RESERVATION NO. 5, TO S. RES. 5, PROVIDING THAT THE COURT SHALL NOT RENDER ANY ADVISORY OPINION EXCEPT AFTER DUE NOTICE TO ALL STATES ADHERING TO THE COURT AND TO ALL INTERESTED STATES AND AFTER PUBLIC HEARING OR OPPORTUNITY FOR HEARING GIVEN TO ANY STATES CONCERNED NOR SHALL IT, WITHOUT THE CONSENT OF THE UNITED STATES, ENTERTAIN ANY REQUEST FOR AN ADVISORY OPINION TOUCHING ANY DISPUTE OR QUESTION IN WHICH THE UNITED STATES HAS OR CLAIMS AN INTEREST.  (THIS VOTE WAS TAKEN IN OPEN EXECUTIVE SESSION.)",,Judiciary,Foreign Policy Budget,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
