date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-01-23 13:12:32,RH0610001,61,House,1,1909-03-15,,370,0,"TO ELECT A SPEAKER OF THE HOUSE FOR THE 61ST CONGRESS. VOTES FOR J.G. CANNON, REPUBLICAN, ARE CODED 2. VOTES FOR C. CLARK DEMOCRAT ARE CODED 1.",Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-01-23 13:12:32,RH0610002,61,House,2,1909-03-15,,193,189,"TO MOVE THE PREVIOUS QUESTION ON ADOPTING RESOLUTION PROVIDING THAT THE RULES OF THE HOUSE OF REPRESENTATIVES FOR THE 60TH CONGRESS BE ADOPTED FOR THE H OF R OF THE 61ST CONGRESS, INCLUDING STANDING ORDER OF DEC. 2, 1902 RELATING TO PENSION AND CLAIM BILS",,,Internal Organization,,Miscellaneous Policy,0.394,0.512,-0.533,1.42,0.899,0.95,-45.929361,0.887
2017-01-23 13:12:32,RH0610003,61,House,3,1909-03-15,,190,193,"TO ADOPT RESOLUTION THAT THE RULES OF THE H OF R OF THE 60TH CONGRESS BE ADOPTED AS THE RULES OF THE 61ST CONGRESS INCLUDING STANDING ORDERS OF DEC. 2, 1902, RELATING TO THE CONSIDERATION OF PENSION AND CLAIM BILLS.  (P. 19-2)",,,Internal Organization,,Miscellaneous Policy,0.299,0.297,-0.534,1.377,0.905,0.953,-41.303596,0.898
2017-01-23 13:12:32,RH0610004,61,House,4,1909-03-15,,180,203,"TO MOVE THE PREVIOUS QUESTION ON H. RES. 11 TO ADOPT THE RULES OF THE H OF R OF THE 60TH CONGRESS FOR THE 61ST CONGRESS, 1ST AND EXTRA SESSIONS ONLY, WITH AMENDMENTS AUTHORIZING THE SPEAKER TO APPOINT A STANDING COMMITTEE NAMED, AND NO OTHER UNLESS AUTHOIZED, AND PROVIDING THAT SECTION 1 OF RULE 10 RELATING TO COMMITTEE ON RULES BE AMEN- DED ""ON RULES, TO CONSIST OF 15 MEMBERS OF THE HOUSE ELECTED BY HOUSE, SAID COMMITTEE TO ELECT ITS OWN CHAIRMAN, ""WHO ARE AUTHORIZED TO REVISE, AMEND, SIMPLIFY RULES OF ...",,,Internal Organization,,Miscellaneous Policy,0.408,0.551,0.575,-1.79,0.878,0.943,-57.758236,0.86
2017-01-23 13:12:32,RH0610005,61,House,5,1909-03-15,,211,173,"TO AMEND H. RES. 11 MAKING THE RULES OF THE H OF R OF THE 60TH CONGRESS THE RULES OF THE H OF R OF THE 61ST CONGRESS, BY ELIMINATING ALL AFTER ENACTING CLAUSE, AND SUBSTITUTE LANGUAGE PROVIDING THAT THE RULES OF THE H OF R OF THE 60TH CONGRESS BE THE RULS OF THE 61ST CONGRESS, INCLUDING SPE- CIAL ORDERS RELATING TO CONSIDERATION OF PENSION AND CLAIM BILLS ON FRIDAYS, AND PROVIDING ALSO TO MODIFY RULES, SO AS TO PERMIT ANY MEMBER TO FILE A NOTICE WITH THE CLERK AND HAVE A BILL, WHICH HAS BEEN ON THE HOUSE...",,,Internal Organization,,Miscellaneous Policy,0.48,0.673,-0.503,1.721,0.85,0.932,-69.773045,0.834
2017-01-23 13:12:32,RH0610006,61,House,6,1909-04-05,,196,180,"TO MOVE THE PREVIOUS QUESTION WHICH IS THE ADOPTION OF H. RES. 53, PROVIDING FOR CLOSE OF DEBATE ON TARIFF BILL H.R. 1438, AND THAT THE HOUSE RESOLVE ITSELF INTO A COMMITTEE OF THE WHOLE ON THE STATE OF THE UNION FOR THE CONSIDERATION OF SAID BILL FOR AMNDMENTS UNDER THE FIRST FIVE MINUTE RULE.",Tariffs,,Regulation General Interest,,Government Management,0.171,0.133,-0.31,0.636,0.906,0.955,-46.104549,0.885
2017-01-23 13:12:32,RH0610007,61,House,7,1909-04-05,,195,178,"TO ADOPT RESOLUTION H. RES. 53, PROVIDING FOR CLOSE OF DEBATE ON TARIFF BILL H.R. 1438, AND THAT THE HOUSE RESOLVE ITSELF INTO A COMMITTEE OF THE WHOLE ON THE STATE OF THE UNION FOR THE CONSIDERATION OF SAID BILL UNDER THE FIVE MINUTE RULE.  (P. 1112-2)",Tariffs,,Regulation General Interest,,Government Management,0.272,0.43,-0.303,0.52,0.899,0.952,-47.646202,0.88
2017-01-23 13:12:32,RH0610008,61,House,8,1909-04-05,,205,150,"TO ADJOURN THE HOUSE UNTIL 12 NOON THE NEXT DAY, MADE DURING DEBATE ON THE TARIFF BILL, H.R.1438.  (P. 1120)",Tariffs,,Regulation General Interest,,Government Management,-0.005,0.29,-0.627,0.68,0.967,0.986,-15.632694,0.957
2017-01-23 13:12:32,RH0610009,61,House,9,1909-04-09,,184,198,"TO AMEND THE TARIFF BILL H.R. 1438, BY STRIKING OUT PARAGRAPH 196 WHICH PLACES A DUTY OF ONE-HALF OF 1 CENT PER CUBIC FOOT ON TIMBER, HEWN, SIDED, OR SQUARED OTHERWISE THAN BY SAWING (NOT LESS THAN 8 INCHES SQUARE) AND ROUND TIMBER USED FOR SPARS OR BUILING WHARVES",Tariffs,,Regulation Special Interest,,Government Management,0.708,0.707,0.159,-0.657,0.554,0.785,-157.124589,0.663
2017-01-23 13:12:32,RH0610010,61,House,10,1909-04-09,,180,200,"TO AMEND THE TARIFF BILL H.R. 1438, BY PLACING ON LUMBER OF ANY SORT PLANED OR FINISHED, A LEVY OF 50 CENTS PER THOUSAND FEET BOARD MEASURE, IF SO PLANED OR FINISHED FOR EACH SIDE DONE, AND IF PLANED ON ONE SIDE AND TONGUED AND GROOVED $1.00 PER THOUSANDFEET BOARD MEASURE, AND IF PLANED ON TWO SIDES AND TONGUED AND GROOVED, $1.50 PER THOUSAND BOARD MEASURE, NO DEDUCTION TO BE MADE ON BOARD MEASURE ON ACCOUNT OF PLANING, TONGUING AND GROOVING",Tariffs,,Regulation Special Interest,,Government Management,0.708,0.706,0.149,-0.635,0.539,0.782,-159.966421,0.656
2017-01-23 13:12:32,RH0610011,61,House,11,1909-04-09,,133,244,"TO AMEND THE TARIFF BILL H.R. 1438, BY PLACING ON THE FREE OF DUTY LIST, LUMBER FROM NORTH, CENTRAL AND SOUTH AMERICA OR ANY ISLAND OF THE WESTERN HEMISPHERE.  (P. 1294)",Tariffs,,Regulation Special Interest,,Government Management,0.195,0.981,0.166,-0.282,0.632,0.87,-112.095422,0.743
