id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2
RH0690001,69,House,1,1925-12-07,,400,13,"TO ELECT A SPEAKER OF THE HOUSE.  VOTES FOR NICOLAS LONGWORTH (REPUBLICAN) ARE CODED 2, VOTES FOR FINIS J. GARRET (DEMOCRAT) ARE CODED 1,  VOTES FOR HENRY A COOPER (REPUBLICAN) ARE CODED 5. (P.379-2)",Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,-0.7551846514737286,1.1895220140747542,0.39,0.895,0.249,1.907
RH0690002,69,House,2,1925-12-07,,217,199,"TO ORDER PREVIOUS QUESTION ON AGREEING TO H. RES. 6, ADOPTING THE RULES OF THE HOUSE OF REPRESENTATIVES IN FORCE AT THE CLOSE OF THE 68TH CONGRESS, FOR THE PRESENT HOUSE OF REPRESENTATIVES OF THE 69TH CONGRESS WITH AMENDMENTS.  (P.384-2)",,,Internal Organization,,Miscellaneous Policy,5.177461496909866,-0.7764754539345055,0.183,0.171,-0.316,0.353
RH0690003,69,House,3,1925-12-07,,212,201,"TO PASS H. RES. 6, ADOPTING THE RULES OF THE HOUSE OF REPRESENTATIVES IN FORCE AT THE CLOSE OF THE 68TH CONGRESS, FOR THE PRESENT HOUSE OF REPRESENTATIVES OF THE 69TH CONGRESS WITH AMENDMENTS.  (P.385- )",,,Internal Organization,,Miscellaneous Policy,3.233583302819214,-0.37532924642984805,0.117,0.003,-0.686,1.227
RH0690004,69,House,4,1925-12-18,,148,268,"TO RECOMMIT H. R. 1 (44 STAT 9, 2/26/26), A BILL REDUCING AND EQUALIZING TAXATION AND PROVIDING REVENUE, TO THE COM- MITTEE ON WAYS AND MEANS, WITH INSTRUCTIONS THAT COMMITTEE REPORT THE SAME BACK IMMEDIATELY WITH AMENDMENTS, FIXING SPECIFIC AMOUNTS ON THE TAX ON NET INCOMES COMMITTEE ONE FROM $100,000 TO $150,000 AND ON ESTATE OF $10,000,000 TO $50,000,000. (P.1163-2)",Tax rates,,Budget General Interest,,Government Management,2.9756631236711604,0.4791372689759027,0.17,0.985,0.142,-0.276
RH0690005,69,House,5,1925-12-18,,392,27,"TO PASS H. R. 1 (44 STAT 9, 2/26/26), A BILL REDUCING AND EQUALIZING TAXATION AND PROVIDING REVENUE.  (P.1164-2)",Tax rates,,Budget General Interest,,Government Management,-0.5685064783721415,1.1094392768909584,0.583,0.778,0.098,0.997
RH0690006,69,House,6,1926-01-04,,154,227,"TO RECOMMIT H. R. 5959, (3/2/26) TREASURY AND POST OFFICE APPROPRIATIONS FOR FISCAL 1927, TO THE COMMITTEE ON APPROPRIATIONS WITH INSTRUCTIONS TO REPORT THE BILL BACK IMMEDIATELY WITH AN AMENDMENT.  (P.1439-1)",,,Budget Special Interest,,Government Management,4.521788726213742,0.4078325344077865,-0.13,-0.18,0.215,-0.275
RH0690007,69,House,7,1926-01-15,,270,145,"TO PASS H. R. 6773 (44 STAT 329, 4/28/26), A BILL AUTHORIZING THE SETTLEMENT OF THE INDEBTEDNESS OF THE KINGDOM OF ITALY TO THE UNITED STATES OF AMERICA. (P.2167-2)",,,Foreign Policy Budget,,Foreign and Defense Policy,1.06953859947012,0.45646031058887254,-0.021,0.434,-0.157,0.849
RH0690008,69,House,8,1926-01-16,,316,26,"TO PASS H. R. 6774 (44 STAT 376, 4/30/26), A BILL AUTHORIZING THE SETTLEMENT OF THE INDEBTEDNESS OF THE GOVERNMENT OF THE KINGDOM OF BELGIUM TO THE GOVERNMENT OF THE UNITED STATES.  (P.2232)",,,Foreign Policy Budget,,Foreign and Defense Policy,0.11315902019594552,0.9843420489902027,0.05,0.99,-0.018,0.92
RH0690009,69,House,9,1926-01-16,,285,39,"TO PASS H. R. 6772 (44 STAT 385, 5/3/26), A BILL AUTHORIZING THE SETTLEMENT OF THE INDEBTEDNESS OF THE KINGDOM OF RUMANIA TO THE UNITED STATES.  (P.2242-2)",,,Foreign Policy Budget,,Foreign and Defense Policy,0.360181472134001,0.9064225786751359,0.096,0.941,-0.052,0.835
RH0690010,69,House,10,1926-01-16,,291,35,"TO PASS H. R. 6777, (5/3/26), A BILL AUTHORIZING THE SETTLEMENT OF INDEBTEDNESS OF THE REPUBLIC OF CZECHOSLOVAKIA TO THE UNITED STATES OF AMERICA.",,,Foreign Policy Budget,,Foreign and Defense Policy,0.2674176128405977,0.9274109291069825,0.163,0.971,-0.043,0.93
