id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2
RH0050001,5,House,1,1797-06-01,,48,46,"TO AMEND THE HOUSE ANSWER TO THE PRESIDENT'S SPEECH, BY ELIMINATING THE REFERENCE TO THE EXPRESSION OF INDIGNATION AT THE DEROGATORY REMARKS MADE BY THE PRESIDENT OF THE EXECUTIVE DIRECTORY OF FRANCE IN HIS SPEECH TO THE MINISTER OF THE U.S., SUBSTITUTING THEREFORE A MORE DIPLOMATIC REFERENCES TO THE SPEECH AS ""TO EVINCE A LACK OF KNOWLEDGE OF THE OPINIONS OF OUR CONSTITUENTS.""",,,Foreign Policy Resolutions,,Foreign and Defense Policy,5.861056943482308,-2.1854775746016752,0.414,0.241,0.303,-0.299
RH0050002,5,House,2,1797-06-01,,49,50,"TO AMEND THE HOUSE ANSWER TO THE PRESIDENT'S SPEECH, BY ELIMINATING CERTAIN REFERENCES TO RELATIONS WITH FRANCE.",,,Foreign Policy Resolutions,,Foreign and Defense Policy,8.577162921579305,-2.822343342768005,0.309,-0.172,-0.218,0.147
RH0050003,5,House,3,1797-06-02,,51,48,TO ORDER THE MAIN QUESTION ON CONSIDERATION OF THE HOUSE ANSWER TO THE PRESIDENT'S MESSAGE.,,,Foreign Policy Resolutions,,Foreign and Defense Policy,5.783683254459438,-1.656913374444858,0.324,0.217,-0.247,0.247
RH0050004,5,House,4,1797-06-02,,78,21,"TO AMEND THE HOUSE ANSWER TO THE PRESIDENT'S SPEECH, SO AS TO OBJECT TO THE EXPRESSION ""MUTUAL SPIRIT OF CONCILIATION"" IN RELATION TO FRANCE.",,,Foreign Policy Resolutions,,Foreign and Defense Policy,-12.600167090072349,-2.7196310787534568,-0.186,-0.376,-0.122,-0.056
RH0050005,5,House,5,1797-06-02,,58,40,"TO AMEND THE HOUSE ANSWER TO THE PRESIDENT'S SPEECH, TO ACKNOWLEDGE THE PRESIDENT'S APPROACH TO A FRESH ATTEMPT AT NEGOTIATION WITH FRANCE.",,,Foreign Policy Resolutions,,Foreign and Defense Policy,4.873890382971438,-2.105158237955203,0.308,-0.604,0.15,-0.178
RH0050006,5,House,6,1797-06-02,,45,53,"TO AMEND THE HOUSE ANSWER TO THE PRESIDENT'S SPEECH, TO ELIMINATE THE WORDS ""FOREIGN NATIONS"" IN THE PRESIDENT'S ADDRESS SO AS NOT TO OFFEND SAID NATIONS.  (P. 1233)",,,Foreign Policy Resolutions,,Foreign and Defense Policy,3.3268974472554294,-0.7923395413919008,0.258,0.066,0.585,-1.017
RH0050007,5,House,7,1797-06-02,,62,36,TO PASS THE HOUSE ANSWER TO THE PRESIDENT'S SPEECH.,,,Internal Organization,Foreign Policy Resolutions,Miscellaneous Policy,14.406629197471695,-0.6841115722811697,0.047,-0.007,-0.137,0.055
RH0050008,5,House,8,1797-06-08,,74,8,"TO PASS S. 1, TO PREVENT THE EXPORTATION OF ARMS AND AMMUNITION FOR A LIMITED TIME.  (P. 267)",,,Defense Policy Budget,,Foreign and Defense Policy,-3.0131776395610363,-1.2229883229670777,-0.075,-0.997,-0.149,-0.286
RH0050009,5,House,9,1797-06-10,,68,21,"TO PASS THE RESOLUTION TO AUTHORIZE THE PRESIDENT TO PROVIDE GALLEYS, OR OTHER VESSELS, FOR THE DEFENSE OF OUT COAST. (P. 297)",,,Defense Policy Budget,,Foreign and Defense Policy,1.2885167756770393,0.33020668580481094,0.436,0.892,-0.088,0.395
RH0050010,5,House,10,1797-06-15,,50,44,"TO AMEND H.R. 1, TO PROVIDE FOR THE FORTIFICATIONS OF PORTS AND HARBORS OF THE U.S.; BY EMPOWERING THE PRESIDENT TO AUTHORIZE A CERTAIN SUM FOR THE FORTIFICATIONS OF THE STATE OF NEW YORK, WHICH SUM SHALL BE CREDITED TO THE NEW YORK DEBT.",,,Defense Policy Budget,,Foreign and Defense Policy,-1.305992992942454,-0.9529776876710099,-0.33,-0.522,-0.007,-0.031
RH0050011,5,House,11,1797-06-15,,48,41,TO ORDER THE MAIN QUESTION ON PASSAGE OF H.R. 1.  (P. 323),,,Defense Policy Budget,,Foreign and Defense Policy,3.038263988102111,-0.7178007172634856,0.23,-0.019,-0.166,0.316
RH0050012,5,House,12,1797-06-16,,55,35,TO PASS H.R. 1.  (P. 324),,,Defense Policy Budget,,Foreign and Defense Policy,6.030849205504714,-0.19492790487337774,-0.132,-0.991,-0.122,0.117
RH0050013,5,House,13,1797-06-20,,57,40,"TO AGREE WITH THE COMMITTEE OF THE WHOLE IN THEIR DISAGREE- MENT TO S. 3, A BILL TO RAISE AN ADDITIONAL CORPS OF ARTILLERISTS AND ENGINEERS.",,,Defense Policy Budget,,Foreign and Defense Policy,3.227392870895616,-1.5159185419992964,0.457,-0.041,0.529,-0.948
RH0050014,5,House,14,1797-06-21,,34,57,"TO AGREE WITH THE REPORT OF THE COMMITTEE OF THE WHOLE, TO REJECT THE SIXTH AND SEVENTH SECTIONS OF H.R. 7, A BILL TO PROHIBIT CITIZENS OF THE U.S. FROM ENTERING INTO THE MILITARY SERVICE OF ANY FOREIGN STATES.",,,Defense Policy Resolutions,Foreign Policy Resolutions,Foreign and Defense Policy,0.38134175304128176,0.6907117605899755,-0.605,0.46,0.012,-0.182
RH0050015,5,House,15,1797-06-21,,52,44,"TO POSTPONE H.R. 7, A BILL TO PROHIBIT CITIZENS OF THE U.S. FROM ENTERING INTO THE MILITARY SERVICE OF ANY FOREIGN STATE.  (P. 356)",,,Defense Policy Resolutions,Foreign Policy Resolutions,Foreign and Defense Policy,6.726209414445422,-2.1419080192846125,0.172,-0.985,0.157,-0.135
RH0050016,5,House,16,1797-06-22,,51,47,TO PASS THE RESOLUTION TO AUTHORIZE THE PRESIDENT OF THE SENATE AND SPEAKER OF THE HOUSE TO ADJOURN THE PRESENT SESSION ON THE 28TH OF JUNE.,,,Internal Organization,,Miscellaneous Policy,3.0878986867029212,-1.1356766416593196,0.349,-0.058,0.504,-0.944
RH0050017,5,House,17,1797-06-23,,50,48,"TO AMEND S. 4, A BILL TO PROTECT THE TRADE OF THE U.S.; TO PROVIDE THAT FRIGATES SHALL NOT BE EMPLOYED AS CONVEYS TO ANY FOREIGN PORT OR PLACE.",,,Defense Policy Resolutions,Foreign Policy Resolutions,Foreign and Defense Policy,4.516980062748708,-1.689410885538724,0.407,0.149,0.649,-0.831
RH0050018,5,House,18,1797-06-23,,72,25,"TO AMEND S. 4, TO STRIKE THE PROVISION THAT AUTHORIZED THE PRESIDENT TO PROCURE AND EMPLOY A NUMBER OF VESSELS, NOT EXCEEDING NINE.  (P. 350)",,,Defense Policy Budget,,Foreign and Defense Policy,3.2759863704855277,-2.121262159490551,0.722,0.244,0.533,-0.941
