date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood
2017-01-22 01:59:02,RH0750001,75,House,1,1937-01-05,,407,12,"TO ELECT A SPEAKER TO PRESIDE OVER THE SEVENTY-FIFTH CONGRESS, BANKHEAD, (D) VERSUS SNELL, (R).  VOTES FOR BANKHEAD ARE PUNCHED 1, SNELL 2, CRAWFORD 5, AND SCHNEIDER ARE PUNCHED 6.",Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,1.05157877353808,-1.2440935693086708,0.661,-0.549,0.15,-0.825,-0.083,0.969,-51.966486
2017-01-22 01:59:02,RH0750002,75,House,2,1937-01-06,,411,1,"TO AGREE TO S. J. RES. 3, (PUB. RES. 1), A RESOLUTION TO REGULATE COMMERCE IN FIREARMS, MAKING ILLEGAL THE EXPORTATION OF WEAPONS TO SPAIN.",Firearms,,Foreign Policy Resolutions,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0,,,0.0
2017-01-22 01:59:02,RH0750003,75,House,3,1937-01-19,,80,319,"TO RECOMMIT S. 416, (P. A. 1), AN ACT TO EXTEND THE TIME WITHIN WHICH THE POWERS RELATING TO THE STABILIZATION FUND AND ALTERATION OF THE WEIGHT OF THE DOLLAR MAY BE EXERCIZED, WITH INSTRUCTIONS TO STRIKE SECTION 2 AND REPORT THE BILL BACK FORTHWITH.  SETION 2 GIVES THE PRESIDENT POWER TO FURTHER DEVALUATE THE DOLLAR, AT HIS DISCRETION",Exchange Rates,,Budget General Interest,,Government Management,3.461529002199927,-0.5516910023035899,0.138,-0.074,-0.319,0.533,0.912,0.982,-30.513293
2017-01-22 01:59:02,RH0750004,75,House,4,1937-01-28,,167,220,"TO AMEND THE COMMITTEE AMENDMENT TO H. R. 1531, A BILL EX- TENDING THE CLASSIFIED CIVIL SERVICE TO INCLUDE POSTMASTERS OF THE FIRST, SECOND, AND THIRD CLASSES, SO AS TO CONTINUE THE PRESENT SYSTEM OF MAKING POSTMASTERS' APPOINTMENTS. (P. 528)",Civil Service and Patronage,,Government Organization,,Government Management,14.79288217005972,1.493081099176032,-0.101,-0.001,-0.133,0.052,0.401,0.741,-197.723899
2017-01-22 01:59:02,RH0750005,75,House,5,1937-01-28,,114,275,"TO RECOMMIT H. R. 1531, A BILL EXTENDING THE CLASSIFIED CIVIL SERVICE TO INCLUDE POSTMASTERS OF THE FIRST, SECOND, AND THIRD CLASSES, WITH INSTRUCTIONS TO REPORT THE BILL FORTHWITH WITH AN AMENDMENT THAT POSTMASTERS HENCEFORTH SHALL BE APPOINTED BY POSTMSTER-GENERAL WITHOUT TERM IN ACCORDANCE WITH THE CIVIL SERVICE ACT OF 1883",Civil Service and Patronage,,Government Organization,,Government Management,3.032459719040044,0.11247439320511793,0.047,0.255,-0.248,0.473,0.763,0.93,-88.036161
2017-01-22 01:59:02,RH0750006,75,House,6,1937-02-08,,235,140,"TO AMEND H. R. 3587, (P. A. 4), SUPPLEMENTAL APPROPRIATIONS FOR FISCAL 1937, BY REMOVING THE LIMITATION OF $3,600 PER ANNUM ON SALARIES OF THOSE WHO ASSIST IN INQUIRIES AND INVESTIGATIONS OF THE SENATE OR WHO SERVE AS STAFF ON SPECIAL OR SELECT COMMITTIE OF THE HOUSE.",,,Internal Organization,Budget Special Interest,Government Management,4.253370175458499,0.42836397894951783,-0.108,-0.031,0.189,-0.257,0.576,0.842,-143.661073
2017-01-22 01:59:02,RH0750007,75,House,7,1937-02-08,,258,101,"TO AMEND A SENATE AMENDMENT TO H. R. 3587, (P. A. 4), A BILL MAKING SUPPLEMENTAL APPROPRIATIONS FOR FISCAL 1937, BY PRO- VIDING THAT FUNDS FOR THE PAYMENT OF PERSONNEL HIRED IN CON- NECTION WITH INVESTIGATIONS BY EITHER HOUSE OF CONGRESS MUST COME FROM TE FUNDS APPROPRIATED BY CONGRESS TO THAT INVES- TIGATING COMMITTEE; I.E., THE PRESENT PRACTISEOF ""BORROWING"" MEMBERS OF THE EXECUTIVE BRANCH, WHOSE SALARY IS PAID BY THEIR BUREAU RATHER THAN BY COMMITTEE, IS PROHIBITED",,,Internal Organization,Budget Special Interest,Government Management,-1.0006372412559585,-0.7458547089936414,0.228,-0.974,-0.05,-0.289,0.139,0.757,-184.352519
2017-01-22 01:59:02,RH0750008,75,House,8,1937-02-08,,234,117,"TO AMEND H. R. 148, (P. A. 119) A BILL REPEALING A PROVISO RELATING TO TEACHING OR ADVOCATING COMMUNISM IN THE PUBLIC SCHOOLS OF THE DISTRICT OF COLUMBIA, BY WITHHOLDING FUNDS FOR THE SALARIES OF TEACHERS WHO ADVOCATE COMMUNISM.",Communists/Communism/Unamerican Activities,,D. C.,Domestic Social Policy,Civil Liberties,-4.561778341545473,-1.451352213104189,-0.378,0.273,-0.112,-0.142,0.256,0.751,-178.023874
2017-01-22 01:59:02,RH0750009,75,House,9,1937-02-09,,132,268,"TO RECOMMIT H. J. RES. 96, (P. RES. 10), A RESOLUTION EXTENDING THE AUTHORITY OF THE PRESIDENT UNDER SECTION 350 OF THE TARIFF ACT OF 1930, WITH INSTRUCTIONS TO AMEND SO THAT THE PRESIDENT MAY NOT, BY PROCLAMATION, LOWER DUTIES ON ANY ARTICLE BELOW THE AOUNT NECESSARY TO EQUALIZE THE COSTS OF PRODUCTION.",Tariffs,,Government Organization,,Government Management,3.492562351726715,0.30292730108295707,-0.077,0.034,-0.25,0.414,0.689,0.897,-109.853944
2017-01-22 01:59:02,RH0750010,75,House,10,1937-02-09,,292,107,"TO PASS H. J. RES. 96, (PUB. RES. 10), A RESOLUTION EXTENDING THE AUTHORITY OF THE PRESIDENT UNDER SECT. 350 OF THE TARIFF ACT OF 1930.",Tariffs,,Government Organization,,Government Management,4.531165861773956,-0.023501346211616703,-0.016,-0.096,0.246,-0.314,0.804,0.947,-74.503081
