date_generated,id,congress,chamber,rollnumber,date,keyvote,question,description,yea,nay,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-02-01 14:50:28,RH0660001,66,House,1,1919-05-19,,,ELEC. SPEAKER,399,0,Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-02-01 14:50:28,RH0660002,66,House,2,1919-05-21,,,WOMENS SUFFRAGE AMENDMENT,310,91,Women's Equality,,Domestic Social Policy,,Social Welfare,-0.362,0.932,-0.129,0.033,0.242,0.828,-164.92962,0.663
2017-02-01 14:50:28,RH0660003,66,House,3,1919-06-04,,,1920 DEPT. OF AGRICULTURE APPS.,348,2,Agriculture,,Budget Special Interest,,Agriculture,0.0,0.0,0.0,0.0,,,0.0,
2017-02-01 14:50:28,RH0660004,66,House,4,1919-06-04,,,APPT. COMM. INVEST. WAR DEPT. EXPENDITURES,197,155,Impeachments and Investigations,,Internal Organization,,Miscellaneous Policy,0.118,0.004,-0.754,-0.019,0.994,0.997,-3.265744,0.991
2017-02-01 14:50:28,RH0660005,66,House,5,1919-06-04,,,APPT. COMM. INVEST. WAR DEPT. EXPENDITURES,342,0,Impeachments and Investigations,,Internal Organization,,Miscellaneous Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-02-01 14:50:28,RH0660006,66,House,6,1919-06-05,,,INFO. FROM DIR. GEN. OF U.S. RR ADMIN.,312,8,,,Government Organization,,Government Management,-0.665,-0.009,-0.227,-0.047,0.0,0.975,-35.098689,0.896
2017-02-01 14:50:28,RH0660007,66,House,7,1919-06-05,,,INFO. FROM SEC. OF WAR,181,109,,,Government Organization,,Government Management,-0.012,-0.372,-0.199,-0.142,0.752,0.907,-65.888383,0.797
2017-02-01 14:50:28,RH0660008,66,House,8,1919-06-05,,,INFO. FROM SEC. OF TREAS.,117,162,,,Government Organization,,Government Management,0.108,-0.994,0.439,0.112,0.94,0.975,-19.75229,0.932
2017-02-01 14:50:28,RH0660009,66,House,9,1919-06-05,,,INFO. FROM SEC. OF COMMERCE,185,90,,,Government Organization,,Government Management,-0.197,-0.98,-0.269,0.009,0.667,0.891,-67.930341,0.781
2017-02-01 14:50:28,RH0660010,66,House,10,1919-06-06,,,AUTH. MERCH. MARINE COMM. TO SIT DURING RECESS,184,134,,,Internal Organization,,Miscellaneous Policy,0.025,-1.0,-0.441,0.034,0.97,0.987,-16.815118,0.948
