date_generated,id,congress,chamber,rollnumber,date,keyvote,question,description,yea,nay,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-02-06 16:38:20,RH1150001,115,House,1,2017-01-03,,Election of the Speaker,Election of the Speaker,239,194,,,,,,-0.146,0.989,-0.486,-0.439,0.995,0.998,-6.436,0.985
2017-02-06 16:38:20,RH1150002,115,House,2,2017-01-03,,Table Motion to Refer,Adopting rules for the One Hundred Fifteenth Congress,228,184,,,,,,0.017,0.047,-0.715,0.118,1.0,1.0,-0.228,0.999
2017-02-06 16:38:20,RH1150003,115,House,3,2017-01-03,,On Ordering the Previous Question,Adopting rules for the One Hundred Fifteenth Congress,237,193,,,,,,0.016,0.045,-0.715,0.12,1.0,1.0,-0.23,0.999
2017-02-06 16:38:20,RH1150004,115,House,4,2017-01-03,,Motion to Commit,Adopting rules for the One Hundred Fifteenth Congress,193,236,,,,,,0.016,0.045,0.715,-0.12,1.0,1.0,-0.23,0.999
2017-02-06 16:38:20,RH1150005,115,House,5,2017-01-03,,On Agreeing to the Resolution,Adopting rules for the One Hundred Fifteenth Congress,234,193,,,,,,-0.198,0.98,-0.482,-0.638,0.984,0.993,-12.103,0.972
2017-02-06 16:38:20,RH1150006,115,House,6,2017-01-04,,On Motion to Recommit with Instructions,Midnight Rules Relief Act of 2017,183,236,,,,,,-0.057,-0.011,0.717,-0.096,0.995,0.998,-2.132,0.995
2017-02-06 16:38:20,RH1150007,115,House,7,2017-01-04,,On Passage,Midnight Rules Relief Act of 2017,238,184,,,,,,-0.1,0.129,-0.619,-0.862,0.984,0.993,-6.13,0.986
2017-02-06 16:38:20,RH1150008,115,House,8,2017-01-05,,On Ordering the Previous Question,"Providing for consideration of the bill (H.R. 26) Regulations from the Executive in Need of Scrutiny Act, and providing for consideration of the resolution (H.Res. 11) objecting to United Nations Security Council Resolution 2334 as an obstacle to IsraeliPalestinian peace, and for other purposes",235,188,,,,,,0.246,-0.969,-0.461,-0.525,0.989,0.995,-12.749,0.97
2017-02-06 16:38:20,RH1150009,115,House,9,2017-01-05,,On Agreeing to the Resolution,"Providing for consideration of the bill (H.R. 26) Regulations from the Executive in Need of Scrutiny Act, and providing for consideration of the resolution (H.Res. 11) objecting to United Nations Security Council Resolution 2334 as an obstacle to IsraeliPalestinian peace, and for other purposes",231,187,,,,,,-0.013,0.592,-0.688,-0.517,0.995,0.998,-4.06,0.99
2017-02-06 16:38:20,RH1150010,115,House,10,2017-01-05,,On Agreeing to the Resolution,"Objecting to United Nations Security Council Resolution 2334 as an obstacle to Israeli-Palestinian peace, and for other purposes",342,80,,,,,,-0.263,-0.438,-0.144,-0.433,0.312,0.87,-120.771,0.751
2017-02-06 16:38:20,RH1150011,115,House,11,2017-01-05,,On Agreeing to the Amendment,H R 26,235,185,,,,,,-0.031,0.108,-0.662,-0.644,0.995,0.998,-1.538,0.996
2017-02-06 16:38:20,RH1150012,115,House,12,2017-01-05,,On Agreeing to the Amendment,H R 26,193,230,,,,,,0.228,-0.382,0.657,1.05,0.969,0.986,-13.612,0.968
2017-02-06 16:38:20,RH1150013,115,House,13,2017-01-05,,On Agreeing to the Amendment,H R 26,190,233,,,,,,0.124,0.992,0.385,-0.143,0.984,0.993,-14.369,0.967
2017-02-06 16:38:20,RH1150014,115,House,14,2017-01-05,,On Agreeing to the Amendment,H R 26,186,232,,,,,,-0.031,0.113,0.663,0.64,0.995,0.998,-1.554,0.996
2017-02-06 16:38:20,RH1150015,115,House,15,2017-01-05,,On Agreeing to the Amendment,H R 26,192,231,,,,,,0.063,0.587,0.741,0.43,0.984,0.993,-9.079,0.979
2017-02-06 16:38:20,RH1150016,115,House,16,2017-01-05,,On Agreeing to the Amendment,H R 26,190,234,,,,,,0.017,0.045,0.715,-0.12,1.0,1.0,-0.23,0.999
2017-02-06 16:38:20,RH1150017,115,House,17,2017-01-05,,On Agreeing to the Amendment,H R 26,194,231,,,,,,0.022,1.0,0.321,0.094,0.969,0.986,-23.356,0.947
2017-02-06 16:38:20,RH1150018,115,House,18,2017-01-05,,On Agreeing to the Amendment,H R 26,190,235,,,,,,0.017,0.045,0.715,-0.12,1.0,1.0,-0.23,0.999
2017-02-06 16:38:20,RH1150019,115,House,19,2017-01-05,,On Agreeing to the Amendment,H R 26,193,232,,,,,,0.075,0.008,0.296,-0.035,0.984,0.993,-17.007,0.961
2017-02-06 16:38:20,RH1150020,115,House,20,2017-01-05,,On Agreeing to the Amendment,H R 26,230,193,,,,,,0.116,-0.779,-0.709,0.077,0.979,0.991,-11.493,0.973
2017-02-06 16:38:20,RH1150021,115,House,21,2017-01-05,,On Motion to Recommit with Instructions,Regulations from the Executive in Need of Scrutiny Act of 2017,190,235,,,,,,0.017,0.045,0.715,-0.12,1.0,1.0,-0.23,0.999
2017-02-06 16:38:20,RH1150022,115,House,22,2017-01-05,,On Passage,Regulations from the Executive in Need of Scrutiny Act of 2017,237,187,,,,,,-0.043,0.076,-0.622,-0.846,0.995,0.998,-3.003,0.993
2017-02-06 16:38:20,RH1150023,115,House,23,2017-01-09,,On Motion to Suspend the Rules and Pass,Improving Access to Maternity Care Act,405,0,,,,,,0,0,0,0,,,0,
2017-02-06 16:38:20,RH1150024,115,House,24,2017-01-09,,On Motion to Suspend the Rules and Pass,Protecting Patient Access to Emergency Medications Act of 2017,404,0,,,,,,0,0,0,0,,,0,
2017-02-06 16:38:20,RH1150025,115,House,25,2017-01-10,,On Ordering the Previous Question,Providing for consideration of the bill (H.R. 5) Regulatory Accountability Act of 2017 and providing for consideration of the bill (H.R. 79) to clarify the definition of general solicitation under Federal securities law,234,179,,,,,,0.084,-0.996,-0.484,-0.251,0.994,0.998,-7.795,0.981
2017-02-06 16:38:20,RH1150026,115,House,26,2017-01-10,,On Agreeing to the Resolution,Providing for consideration of the bill (H.R. 5) Regulatory Accountability Act of 2017 and providing for consideration of the bill (H.R. 79) to clarify the definition of general solicitation under Federal securities law,233,183,,,,,,0.017,0.047,-0.715,0.116,1.0,1.0,-0.233,0.999
2017-02-06 16:38:20,RH1150027,115,House,27,2017-01-10,,On Approving the Journal,JOURNAL,248,162,,,,,,-0.726,-0.688,-0.075,0.206,0.111,0.649,-267.793,0.52
2017-02-06 16:38:20,RH1150028,115,House,28,2017-01-10,,On Agreeing to the Amendment,H R 79,167,249,,,,,,-0.141,0.99,0.358,-0.002,0.91,0.964,-39.289,0.91
2017-02-06 16:38:20,RH1150029,115,House,29,2017-01-10,,On Agreeing to the Amendment,H R 79,163,253,,,,,,-0.226,-0.179,0.649,-0.698,0.945,0.978,-28.553,0.934
