date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-01-22 15:22:52,RS0840001,84,Senate,1,1955-01-14,,95,0,S.RES. 18.  COMMUNIST SUBVERSION.  RESOLUTION FAVORING CONTINUED EXPOSURE OF THE COMMUNIST CONSPIRACY AGAINST THE U. S. ADOPTED.,Communists/Communism/Unamerican Activities,,Domestic Social Policy,,Civil Liberties,0.0,0.0,0.0,0.0,,,0.0,1.0
2017-01-22 15:22:52,RS0840002,84,Senate,2,1955-01-28,,4,92,H.J.RES. 159.  FORMOSA POLICY.  AUTHORIZE THE PRESIDENT TO EMPLOY U. S. ARMED FORCES FOR THE PROTECTION OF FORMOSA AND RELATED TERRITORIES.  LANGER AMENDMENT TO PROHIBIT USE OF THE ARMED FORCES ON THE CHINESE MAINLAND.  REJECTED.,,,Foreign Policy Budget,Defense Policy Budget,Foreign and Defense Policy,-0.683,-0.731,0.245,-0.038,0.25,0.969,-12.693518,0.876
2017-01-22 15:22:52,RS0840003,84,Senate,3,1955-01-28,,11,85,"H.J.RES. 159.  FORMOSA POLICY.  KEFAUVER AMENDMENT, IN THE NATURE OF A SUBSTITUTE, TO PROVIDE FOR THE DEFENSE OF FORMOSA AND THE PESCADORES CONSISTENT WITH INTERNATIONAL LAW AND THE U.N. CHARTER. REJECTED.",U. N.,,Foreign Policy Budget,Defense Policy Budget,Foreign and Defense Policy,-0.435,0.014,0.285,-0.097,0.273,0.917,-16.806276,0.839
2017-01-22 15:22:52,RS0840004,84,Senate,4,1955-01-28,CQ,14,83,H.J.RES. 159.  FORMOSA POLICY.  LEHMAN AMENDMENT TO ELIMINATE PRESIDENTIAL AUTHORITY FOR THE SECURITY OF TERRITORIES.  REJECTED.,,,Foreign Policy Budget,Defense Policy Budget,Foreign and Defense Policy,-0.495,-0.524,0.226,-0.125,0.571,0.938,-23.709916,0.783
2017-01-22 15:22:52,RS0840005,84,Senate,5,1955-01-28,,94,3,H.J.RES. 159.  FORMOSA POLICY.  PASSED.,,,Foreign Policy Budget,Defense Policy Budget,Foreign and Defense Policy,-0.719,-0.678,-0.275,0.057,0.333,0.979,-8.503582,0.916
2017-01-22 15:22:52,RS0840006,84,Senate,6,1955-02-01,,96,1,"EXEC K, 83RD CONGRESS, 2D SESSION.  SOUTHEAST ASIA COLLECTIVE DEFENSE TREATY.  PROVIDE FOR MUTUAL DEFENSE AMONG EIGHT NATIONS AGAINST COMMUNIST ATTACK AND INTERNAL SUBVERSION.  TWO-THIRDS MAJORITY REQUIRED. RATIFIED.",Treaties,Communists/Communism/Unamerican Activities,Foreign Policy Budget,Defense Policy Budget,Foreign and Defense Policy,0.0,0.0,0.0,0.0,,,0.0,1.0
2017-01-22 15:22:52,RS0840007,84,Senate,7,1955-02-09,,12,76,"EXEC A, 84TH CONGRESS, 1ST SESSION.  CHINA MUTUAL DEFENSE TREATY.  PROVIDE FOR MUTUAL DEFENSE BETWEEN U.S. AND REPUBLIC OF CHINA.  MORSE AMENDMENT THAT TREATY NOT AFFECT LEGAL STATUS OR SOVEREIGNTY OF TERRITORIES TO WHICH IT APPLIES.  REJECTED.",Treaties,,Foreign Policy Budget,Defense Policy Budget,Foreign and Defense Policy,-0.441,0.246,0.202,-0.345,0.25,0.898,-22.658326,0.773
2017-01-22 15:22:52,RS0840008,84,Senate,8,1955-02-09,,11,78,"EXEC A, 84TH CONGRESS, 1ST SESSION.  CHINA MUTUAL DEFENSE TREATY.  MORSE AMENDMENT TO ELIMINATE TREATY PROVISION THAT WOULD ALLOW EXPANSION OF TERRITORY COVERED IN TREATY.  REJECTED.",Treaties,,Foreign Policy Budget,Defense Policy Budget,Foreign and Defense Policy,-0.634,-0.774,0.226,-0.182,0.091,0.888,-24.891441,0.756
2017-01-22 15:22:52,RS0840009,84,Senate,9,1955-02-09,,86,6,"EXEC A, 84TH CONGRESS, 1ST SESSION.  CHINA MUTUAL DEFENSE TREATY.  TWO-THIRDS MAJORITY REQUIRED.  RATIFIED.",Treaties,,Foreign Policy Budget,Defense Policy Budget,Foreign and Defense Policy,-0.676,-0.566,-0.251,0.18,0.333,0.957,-16.388429,0.837
2017-01-22 15:22:52,RS0840010,84,Senate,10,1955-02-23,,5,83,"S. 462.  PAY RAISE FOR THE CONGRESS, SPEAKER OF THE HOUSE, VICE-PRESIDENT, CHIEF JUSTICE OF THE SUPREME COURT, AND FEDERAL JUDGES.  BUSH AMENDMENT TO ELIMINATE PROVISIONS FOR CONGRESSMEN, VICE-PRESIDENT, AND SPEAKER OF THE HOUSE. REJECTED.",Congressional Pay and Benefits,Judiciary,Budget Special Interest,Internal Organization,Government Management,-0.489,0.872,0.116,-0.306,0.2,0.955,-18.01314,0.815
