date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood
2017-01-22 01:59:02,RH0130001,13,House,1,1813-05-31,,71,91,"TO POSTPONE INDEFINITELY, CONSIDERATION OF THE RESOLUTION: THAT PROVISIONS OUGHT TO BE MADE FOR THE ACCOMODATION OF ADDITIONAL STENOGRAPHERS ON THE FLOOR OF THE HOUSE; THIS RESOLUTION REPORTED FROM COMMITTEE OF THE WHOLE HOUSE AFTER CONSIDERATION OF A PEITION OF GEROGE RICHARDS PRAYING THAT HE BE ALLOWED TO SIT IN THE HOUSE AND REPORT THE PROCEEDINGS.",,,Internal Organization,,Miscellaneous Policy,1.6737715662062997,0.1270148067441087,-0.049,0.045,0.292,-1.009,0.732,0.883,-38.645378
2017-01-22 01:59:02,RH0130002,13,House,2,1813-06-01,,85,75,TO AMEND THE STENOGRAPHERS RESOLUTION SO THAT IT READS: THAT THE PRAYER OF THE PETITIONER SHALL NOT BE GRANTED.,,,Internal Organization,,Miscellaneous Policy,1.8588561220688797,-0.07393081324896182,0.043,0.006,0.359,-1.117,0.893,0.95,-21.349299
2017-01-22 01:59:02,RH0130003,13,House,3,1813-06-01,,88,72,"THE PASS THE STENOGRAPHERS RESOLUTION, AS AMENDED.",,,Internal Organization,,Miscellaneous Policy,1.7751377566054927,-0.09450826539632956,0.06,0.012,0.337,-1.098,0.903,0.956,-21.549433
2017-01-22 01:59:02,RH0130004,13,House,4,1813-06-08,,102,54,"TO CONCUR IN THE AMENDED RESOLUTION REGARDING THE REPORT OF THE COMMITTEE OF ELECTIONS REGARDING THE CONTESTED ELECTION OF MR. HARRIS OF TENNESSEE; THE RESOLUTION BEING: ""THAT THREE MONTHS BE ALLOWED TO THE PARTIES, RESPECTIVELY, TO PROCURE TESTIMONY RELTIVE TO THE SAID ELECTION.""",Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,2.5561814383548414,0.46270827095858125,-0.244,-0.161,-0.099,0.224,0.074,0.679,-81.200331
2017-01-22 01:59:02,RH0130005,13,House,5,1813-06-10,,132,28,"TO CONSIDER THE RESOLUTIONS RESPECTING FRENCH DECREES: WHETHER THIS GOVERNMENT HAS MADE ANY REMONSTRANCE, OR EXPRESSED ANY DISSATISFACTION TO THE GOVERNMENT OF FRANCE, FOR ITS CONCEALMENT OF SAID DECREES.  (P. 149)",,,Foreign Policy Resolutions,,Foreign and Defense Policy,1.5291614574690204,0.6715917395954336,0.014,0.693,-0.124,0.469,0.071,0.838,-52.508526
2017-01-22 01:59:02,RH0130006,13,House,6,1813-06-15,,78,82,TO CONCUR IN THE RESOLUTION THAT THE ELECTION OF JOHN P. HUNGERFORD OF VIRGINIA WAS ILLEGAL AND OUGHT TO BE SET ASIDE.  (P. 164),Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,1.4111894666380174,0.002791443873857602,0.251,0.357,0.193,-0.791,0.821,0.912,-40.832606
2017-01-22 01:59:02,RH0130007,13,House,7,1813-06-21,,137,26,"TO PASS THE FIRST RESOLUTION CONCERNING THE FRENCH DECREES: THAT THE PRESIDENT INFORM THIS HOUSE, UNLESS THE PUBLIC INTEREST SHOULD FORBID SUCH COMMUNICATION, THE MANNER IN WHICH THE GOVERNMENT OF FRANCE GAVE THIS GOVERNMENT FIRST INTELLIGENCE OF SAID DEREES, WHICH WERE ISSUED APRIL 28, 1811, AND PURPORTING TO BE A DEFINITE REPEAL OF THE DECREES OF BERLIN AND MILAN",,,Foreign Policy Resolutions,,Foreign and Defense Policy,0.9148180894575564,0.6257142875973334,0.161,0.773,-0.09,0.569,-0.077,0.827,-51.32183
2017-01-22 01:59:02,RH0130008,13,House,8,1813-06-21,,137,29,TO PASS THE SECOND RESOLUTION CONCERNING THE FRENCH DECREES: THAT THE PRESIDENT INFORM THIS HOUSE OF ALL COMMUNICATIONS BETWEEN THE FORMER AND THE PRESENT MINISTERS TO THE COURT OF FRANCE.  (P. 150-151),,,Foreign Policy Resolutions,,Foreign and Defense Policy,1.3401217296918213,0.6747717714495653,-0.261,0.325,-0.114,0.492,0.138,0.848,-58.969842
2017-01-22 01:59:02,RH0130009,13,House,9,1813-06-21,,134,30,"TO PASS THE THIRD RESOLUTION CONCERNING THE FRENCH DECREES: THAT THE PRESIDENT INFORM THIS HOUSE WHETHER THE MINISTER FROM FRANCE EVER INFORMED THIS GOVERNMENT OF THE EXISTENCE OF SAID DECREE, AND TO PRESENT ANY RELEVANT CORRESPONDENCE. (P. 151)",,,Foreign Policy Resolutions,,Foreign and Defense Policy,1.5948027123989381,0.6136852773822131,-0.176,0.333,-0.158,0.573,0.167,0.847,-51.869846
2017-01-22 01:59:02,RH0130010,13,House,10,1813-06-21,,125,34,TO PASS THE FOURTH RESOLUTION CONCERNING THE FRENCH DECREES: THAT THE PRESIDENT COMMUNICATE TO THIS HOUSE INFORMATION TO SHOW HOW THE DECREE WAS FIRST MADE KNOWN TO THIS GOVERNMENT. (P. 151),,,Foreign Policy Resolutions,,Foreign and Defense Policy,1.2930288846827747,0.5199401484304225,-0.109,0.379,-0.148,0.662,0.353,0.861,-51.270675
2017-01-22 01:59:02,RH0130011,13,House,11,1813-06-21,,93,68,"TO PASS THE FIFTH RESOLUTION CONCERNING THE FRENCH DECREES: THAT THE PRESIDENT INFORM THIS HOUSE IF THE FIRST COMMUNICATION TO THIS GOVERNMENT, FROM THE FRENCH GOVERNMENT CONCERNING THE DECREES, WAS FROM THE DUKE OF BASANO; AND TO INFORM THE HOUSE IF THI GOVERNMENT HAS EVER REQUIRED FROM FRANCE AN EXPLANATION FOR THE CONCEALMENT OF THE DECREES FROM THIS GOVERNMENT",,,Foreign Policy Resolutions,,Foreign and Defense Policy,1.4102190651305422,0.06989046743472893,0.5,0.775,-0.158,0.648,0.588,0.825,-56.650502
2017-01-22 01:59:02,RH0130012,13,House,12,1813-06-24,,65,98,"TO POSTPONE, INDEFINITELY, THE RESOLUTION CONCERNING THE CONTESTED ELECTION OF J.M. BOWERS OF NEW YORK; SAID RESOLUTION BEING:  THAT THE COMMITTEE OF ELECTIONS BE INSTRUCTED TO INQUIRE WHETHER JOHN BOWERS, RETURNED AS A MEMBER FROM NEW YORK, IS ENTITLED O A SEAT IN THIS HOUSE, AND ALSO IF ISAAC WILLIAMS, JR, IS NOT ENTITLED TO THE SAME SEAT",Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,3.0776436428177907,-0.6278834351282182,0.372,0.517,-0.323,0.607,0.908,0.963,-17.95711
2017-01-22 01:59:02,RH0130013,13,House,13,1813-06-24,,70,84,TO AMEND THE RESOLUTION CONCERNING CONTESTED ELECTIONS TO INSTRUCT THE COMMITTEE OF ELECTIONS TO INQUIRE WHETHER JOHN LEFFERTS AND EBENEZER SAGE RETURNED AS MEMBERS FROM THE STATE OF NEW YORK ARE ENTITLED TO SEATS IN THE HOUSE.,Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,1.8954184019208573,-0.16037251041152514,0.006,-0.149,-0.214,0.653,0.857,0.935,-29.387355
2017-01-22 01:59:02,RH0130014,13,House,14,1813-06-24,,89,66,"TO PASS THE RESOLUTION THAT THE COMMITTEE OF ELECTIONS BE INSTRUCTED TO INQUIRE WHETHER ISAAC WILLIAMS BE NOT ENTITLED TO A SEAT IN THE HOUSE, INSTEAD OF JOHN BOWERS. (P. 316)",Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,1.8766206304363073,-0.19844123439148426,0.118,0.023,0.305,-0.94,0.924,0.968,-18.554012
2017-01-22 01:59:02,RH0130015,13,House,15,1813-06-28,,60,101,"TO AMEND H.R. 18, (APP. 8-2-1813, 3 STAT. 53), FOR THE ASSESSMENT AND COLLECTION OF DIRECT TAXES AND INTERNAL DUTIES; SAID AMENDMENT TO ELIMINATE THE SECTION THAT PROPOSES THAT THE ASSESSORS SHALL MAKE UP LISTS CONTAINING THE SUMS PAYABLE UPON EVERY OBJET OF TAXATION IN THEIR DISTRICTS, AND TO INSERT:  THAT THERE SHALL BE APPOINTED IN EACH STATE, TERRITORY, AND DISTRICT, A SUPERVISOR OF REVENUE, BONDED TO THE UNITED STATES TO COLLECT THE DIRECT TAX LAID BY THE UNITED STATES",Tax rates,,Budget General Interest,,Government Management,10.08236675439551,-2.8438051661439205,0.374,0.927,-0.129,0.074,0.492,0.813,-72.152733
2017-01-22 01:59:02,RH0130016,13,House,16,1813-06-28,,68,84,"TO AMEND H.R. 18 BY ELIMINATING THE FIFTEENTH SECTION, WHICH PROVIDES FOR A DIRECT TAX ON THE PEOPLE IN ORDER TO ASSIGN INSTEAD TO EACH STATE AND COUNTY ITS QUOTA OF THE TAX. (P. 322)",Tax rates,,Budget General Interest,,Government Management,4.216142933157348,-0.6959988863324218,0.384,0.923,-0.156,0.214,0.612,0.828,-60.318666
2017-01-22 01:59:02,RH0130017,13,House,17,1813-06-28,,82,71,"TO AMEND H.R. 18, TO EXEMPT FROM TAXES SUCH ITEMS AS TOOLS OF TRADE, BEASTS OF THE PLOUGH, ARMS, HOUSEHOLD UTENSILS, APPAREL, AND HOUSEHOLD FURNITURE.  (P. 331)",Tax rates,,Budget Special Interest,,Government Management,1.3076916614786893,0.039154152459101366,0.474,0.659,-0.149,0.659,0.676,0.85,-51.428794
2017-01-22 01:59:02,RH0130018,13,House,18,1813-06-30,,81,82,"TO CONCUR IN THE AMENDMENT TO H.R. 14, TO STRIKE OUT THE SECTION OF THE BILL WHICH IMPOSES A TAX ON THE CAPACITY OF THE STILL.  H.R. 14 (7-24-13), IS A BILL TO LAY DUTIES ON LICENSES TO DISTILLERS OF SPIRITUOUS LIQUORS.  (P. 373)",Tax rates,,Budget Special Interest,,Government Management,7.450168259981651,-0.6595218737976147,0.13,0.309,-0.076,0.059,0.407,0.706,-94.625607
2017-01-22 01:59:02,RH0130019,13,House,19,1813-07-01,,95,63,TO PASS H.R. 18.  (P. 382),Tax rates,,Budget General Interest,,Government Management,2.5314091925315227,-0.39742614906644036,0.125,-0.081,0.302,-0.69,0.921,0.968,-17.396167
2017-01-22 01:59:02,RH0130020,13,House,20,1813-07-03,,82,82,"TO AMEND H.R. 14, TO PROVIDE THAT AFTER NEXT JANUARY 1, THERE SHALL BE IMPOSED A DUTY ON ALL SPIRITS DISTILLED WITHIN THE UNITED STATES, WHOLLY OR IN PART FROM MOLASSES, SUGAR OR OTHER MATERIALS.  (SPEAKER VOTING IN THE NEGATIVE.)",Tax rates,,Budget Special Interest,,Government Management,8.165199888648619,-0.9482051776183725,0.201,0.693,-0.12,0.085,0.531,0.767,-78.820809
