id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2
RS0620001,62,Senate,1,1911-05-08,,69,5,"TO PROCEED TO CONSIDERATION OF H.R. RES. 39, (3( STAT. 646, 5-15-12), PROPOSING AN AMENDMENT TO THE CONSTITUTION PROVID- ING THAT SENATORS SHALL BE ELECTED BY THE PEOPLE OF THE SEVERAL STATES.  (P. 1075-1)",,Constitutional Amendments,Government Organization,,Government Management,4.3937787435512075,-3.556623914634604,0.832,0.099,1.255,-1.652
RS0620002,62,Senate,2,1911-05-11,,67,0,"TO ELECT A PRESIDENT PRO-TEMPORE VOTES FOR A.O. BACON (D) ARE CODED 1, FOR J.H. GALLINGER (R) ARE CODED 2, AND VOTES FOR OTHERS ARE CODED 8.",,Election of House Officers,Internal Organization,,Miscellaneous Policy,,,0.0,0.0,0.0,0.0
RS0620003,62,Senate,3,1911-05-11,,67,0,TO ELECT A PRESIDENT PRO-TEMPORE.,,Election of House Officers,Internal Organization,,Miscellaneous Policy,,,0.0,0.0,0.0,0.0
RS0620004,62,Senate,4,1911-05-11,,67,0,TO ELECT A PRESIDENT PRO-TEMPORE.,,Election of House Officers,Internal Organization,,Miscellaneous Policy,,,0.0,0.0,0.0,0.0
RS0620005,62,Senate,5,1911-05-11,,67,0,TO ELECT A PRESIDENT PRO-TEMPORE.,,Election of House Officers,Internal Organization,,Miscellaneous Policy,,,0.0,0.0,0.0,0.0
RS0620006,62,Senate,6,1911-05-11,,36,42,THAT WHEN THE SENATE ADJOURN TODAY IT DO SO UNTIL MONDAY NEXT.  (P. 1187-1),,Election of House Officers,Internal Organization,,Miscellaneous Policy,8.077633574793564,-1.5780516770376352,0.181,-0.116,-0.662,0.474
RS0620007,62,Senate,7,1911-05-11,,67,0,TO ELECT A PRESIDENT PRO-TEMPORE.,,Election of House Officers,Internal Organization,,Miscellaneous Policy,,,0.0,0.0,0.0,0.0
RS0620008,62,Senate,8,1911-05-11,,67,0,TO ELECT A PRESIDENT PRO-TEMPORE.,,Election of House Officers,Internal Organization,,Miscellaneous Policy,,,0.0,0.0,0.0,0.0
RS0620009,62,Senate,9,1911-05-11,,65,0,TO ELECT A PRESIDENT PRO-TEMPORE.,,Election of House Officers,Internal Organization,,Miscellaneous Policy,,,0.0,0.0,0.0,0.0
RS0620010,62,Senate,10,1911-05-15,,66,0,TO ELECT A PRESIDENT PRO-TEMPORE.,,Election of House Officers,Internal Organization,,Miscellaneous Policy,,,0.0,0.0,0.0,0.0
RS0620011,62,Senate,11,1911-05-15,,66,0,TO ELECT A PRESIDENT PRO-TEMPORE.,,Election of House Officers,Internal Organization,,Miscellaneous Policy,,,0.0,0.0,0.0,0.0
RS0620012,62,Senate,12,1911-05-16,,59,0,TO ELECT A PRESIDENT PRO-TEMPORE.,,Election of House Officers,Internal Organization,,Miscellaneous Policy,,,0.0,0.0,0.0,0.0
RS0620013,62,Senate,13,1911-05-16,,60,0,TO ELECT A PRESIDENT PRO-TEMPORE.,,Election of House Officers,Internal Organization,,Miscellaneous Policy,,,0.0,0.0,0.0,0.0
RS0620014,62,Senate,14,1911-05-17,,62,0,TO ELECT A PRESIDENT PRO-TEMPORE.,,Election of House Officers,Internal Organization,,Miscellaneous Policy,,,0.0,0.0,0.0,0.0
RS0620015,62,Senate,15,1911-05-17,,61,0,TO ELECT A PRESIDENT PRO-TEMPORE.,,Election of House Officers,Internal Organization,,Miscellaneous Policy,,,0.0,0.0,0.0,0.0
RS0620016,62,Senate,16,1911-05-29,,19,53,"TO ADJOURN, MOTION MADE DURING DEBATE ON S. RES. 6, (SUBSTITUTED BY S. RES. 51), APPOINTING A SPECIAL COMMITTEE TO INVESTIGATE CERTAIN CHARGES RELATIVE TO THE ELECTION OF WILLIAM LORIMER, SENATOR FROM ILLINOIS.  (P. 1642-2)",,Disputed Elections to Congress,Internal Organization,,Miscellaneous Policy,0.3496050324640397,0.19229430957742957,-0.141,0.143,0.092,-1.522
RS0620017,62,Senate,17,1911-05-29,,12,61,"TO AMEND A SUBSTITUTE FOR S. 6, SO THAT A SPECIAL COMMITTEE FROM THE COMMITTEE ON PRIVILEGES AND ELECTIONS BE APPOINTED, SAID COMMITTEE WILL BE AUTHORIZED TO HOLD HEARINGS ON CONTESTED ELECTION OF SENATOR LORIMER.  (P. 1641-2)",,Disputed Elections to Congress,Internal Organization,,Miscellaneous Policy,2.379507480673273,0.8817462651888749,-0.637,-0.634,0.209,-0.508
RS0620018,62,Senate,18,1911-05-29,,50,17,TO ADJOURN A MOTION MADE DURING DEBATE ON S. RES. 6.,,Disputed Elections to Congress,Internal Organization,,Miscellaneous Policy,-2.667667857677028,1.56112827899556,0.794,-0.557,0.119,0.258
RS0620019,62,Senate,19,1911-06-01,,59,23,"TO AGREE TO THE SUBSTITUTE FOR S. RES. 6, WHICH SUBSTITUTE PROPOSES THAT THE MATTER BE REFERRED TO THE COMMITTEE ON PRIVILEGES AND ELECTIONS.  (P. 1658-1)",,Disputed Elections to Congress,Internal Organization,,Miscellaneous Policy,0.4058725090848729,0.1977253308374683,0.183,0.272,-0.072,1.026
RS0620020,62,Senate,20,1911-06-01,,43,25,"THAT WHEN THE SENATE ADJOURN, IT DO SO UNTIL MONDAY NEXT AT 12 O'CLOCK.  (P. 1682-1)",,,Internal Organization,,Miscellaneous Policy,3.822260237729717,0.3339965786043255,0.09,0.678,-0.228,0.345
RS0620021,62,Senate,21,1911-06-05,,40,28,"TO ADJOURN, A MOTION MADE DURING DEBATE ON THE ELECTION  OF AN ACTING PRESIDENT PRO-TEMPORE.  (P. 1692-2)",,,Internal Organization,,Miscellaneous Policy,4.759639585964127,0.15968503983852034,-0.097,-0.302,-0.33,0.401
RS0620022,62,Senate,22,1911-06-05,,52,0,TO ELECT A PRESIDENT PRO-TEMPORE.  (P. 1692-1),,,Internal Organization,,Miscellaneous Policy,,,0.0,0.0,0.0,0.0
RS0620023,62,Senate,23,1911-06-05,,53,0,TO ELECT A PRESIDENT PRO-TEMPORE.  (P. 1692-2),,,Internal Organization,,Miscellaneous Policy,,,0.0,0.0,0.0,0.0
RS0620024,62,Senate,24,1911-06-12,,45,44,"TO AMEND H.J.RES. 39, (37 STAT. 646, 5-15-12), PROPOSING AN AMENDMENT TO THE CONSTITUTION PROVIDING THAT SENATORS SHALL BE ELECTED BY THE PEOPLE OF THE SEVERAL STATES, SAID AMENDMENT, IN NATURE OF SUBSTITUTE, PROVIDING TO CHANGE THE PRESENT METHOD OF ELECTING THE SENATORS BY STRIKING OUT IN SEC. 3 THE WORDS ""CHOSEN BY THE LEGISLATURE THERE-OF"" AND SUBSTITUTE THE WORDS ""ELECTED BY THE PEOPLE THEREOF"". (THE CHAIR VOTED IN THE AFFIRMATIVE)  (P. 1905-1,1906-1)",,Constitutional Amendments,Government Organization,,Government Management,8.482735439873846,-0.6626540365538185,0.049,-0.247,-0.308,0.21
RS0620025,62,Senate,25,1911-06-12,,43,46,"TO AMEND A SUBSTITUTE FOR H.J.RES. 39, BY LIMITING THE POWER OF CONGRESS OVER ELECTIONS TO SUCH CASES WHERE THE STATE LEGISLATURES NEGLECT, REFUSE, OR ARE INCAPABLE OF MAKING REGULATIONS.  (P. 1924-2)",,Constitutional Amendments,Government Organization,,Government Management,15.812271649806538,-1.3398553618833622,0.086,0.02,0.298,-0.109
RS0620026,62,Senate,26,1911-06-12,,66,25,TO PASS H.J.RES. 39.,,Constitutional Amendments,Government Organization,,Government Management,0.8728903065905126,-0.7412188906735525,0.785,-0.056,0.139,-0.921
RS0620027,62,Senate,27,1911-06-13,,36,35,TO RECONSIDER THE VOTE ON PASSAGE AND ASK THE RETURN FROM THE HOUSE OF H.J.RES. 39 (37 STAT. 646-5-5-12).  (P. 1965-2),,Constitutional Amendments,Government Organization,,Government Management,-2.099986320376708,0.14380508881986465,-0.372,0.925,0.301,0.829
RS0620028,62,Senate,28,1911-06-20,,43,14,"TO PROCEED TO CONSIDERATION OF H.R. 2958, (3( STAT. 25, 8-19-11), A BILL AMENDING AN ACT ENTITLED, ""AN ACT PROVIDING FOR THE PUBLICITY OF CONTRIBUTIONS MADE FOR THE PURPOSE OF INFLUENCING ELECTIONS AT WHICH REPRESENTATIVES IN CONGRESS ARE ELECTED.""  (P. 2310-1)",,"Campaign Contributions, Lobbying/House Ethics Campaign Laws",Domestic Social Policy,,Civil Liberties,3.3862314136179386,-1.508094698431936,0.487,0.141,0.25,-0.427
