id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2
RS0660001,66,Senate,1,1919-05-19,,42,47,"TO APPOINT KEY PITTMAN, A SENATOR FROM NEVADA, AS PRESIDENT PRO TEMPORE, IN PLACE OF ALBERT B. CUMMINS, A SENATOR FROM IOWA.",,Election of House Officers,Internal Organization,,Miscellaneous Policy,-5.775063756315684,0.4844305467994645,0.087,-0.018,0.67,0.671
RS0660002,66,Senate,2,1919-05-26,,27,64,TO TABLE AN APPEAL FROM THE CHAIR RULING THAT THE MOTION TO DISCHARGE THE COMMITTEE ON WOMAN SUFFRAGE WAS NOT DEBATABLE.,Women's Equality,Constitutional Amendments,Government Organization,,Government Management,0.24237978956549677,-0.5229574586141804,0.957,-0.291,-0.029,0.692
RS0660003,66,Senate,3,1919-05-26,,24,63,"TO AMEND A MOTION TO DISCHARGE THE COMM. ON WOMAN SUFFRAGE FROM FURTHER CONSIDERATION OF H. J. RES. 1, PROPOSING AN AMENDMENT TO THE CONSTITUTION EXTENDING SUFFRAGE TO WOMEN, BY PROVIDING THAT THE COMMITTEE BE DISCHARGED IN 3 DAYS.",Women's Equality,Constitutional Amendments,Government Organization,,Government Management,-0.6170656636765043,-0.38802185362779457,-0.013,-0.38,0.059,0.553
RS0660004,66,Senate,4,1919-05-26,,70,10,"TO SUSTAIN THE RULING OF THE CHAIR, MADE DURING DEBATE ON HJR 1, RULING THAT ITS DECISIONS ARE DEBATABLE.",Women's Equality,Constitutional Amendments,Government Organization,,Government Management,-0.8797555490100227,0.8708819047357621,0.974,0.014,0.155,1.019
RS0660005,66,Senate,5,1919-05-28,,48,45,TO TABLE AN AMENDMENT TO AN ORDER PROVIDING THAT THE SENATE CHOOSE MAJORITY CHAIRMAN OF THE SEVERAL COMMITTEES; SAID AMENDMENT PROVIDING THAT THE COMMITTEE CHAIRMAN SHALL BE SELECTED BY A CALL OF THE ROLL.,,Election of House Officers,Internal Organization,,Miscellaneous Policy,-1055.5221939388475,81.51820893329125,0.077,0.243,-0.73,-0.004
RS0660006,66,Senate,6,1919-05-28,,48,43,TO TABLE ON MR. HITCHCOCK'S MOTION TO WITHDRAW THE NAME OF MR. PENROSE AS CHAIRMAN OF THE COMMITTEE ON FINANCE.,Election of House Officers,Banking and Finance,Internal Organization,,Miscellaneous Policy,-5.961916944889622,0.4840196811342603,0.052,0.174,-0.669,-0.649
RS0660007,66,Senate,7,1919-05-28,,49,45,"TO TABLE MR. HITCHCOCK'S AMENDMENT TO A PROPOSED ORDER FOR ELECTION BY ROLL CALL, WITHOUT DEVISION OF COMMITTEE CHAIRMAN AND MEMBERS.  MR. HITCHCOCK'S AMENDMENT PROVIDES THAT REPUBLICAN MAJORITY ON ANY COMMITTEES SHOULD BE REDUCED TO 2.",,Election of House Officers,Internal Organization,,Miscellaneous Policy,-5.801025633033531,0.48368923007391706,0.087,-0.021,-0.669,-0.667
RS0660008,66,Senate,8,1919-05-28,,49,45,TO ADOPT A RESOLUTION PROVIDING THAT INDIVIDUAL CHAIRMEN AS WELL AS MEMBERS OF THE COMMITTEE BE VOTED UPON BY ROLL CALL COLLECTIVELY.,,Election of House Officers,Internal Organization,,Miscellaneous Policy,-5.801025633033531,0.48368923007391706,0.087,-0.021,-0.669,-0.667
RS0660009,66,Senate,9,1919-05-28,,49,42,"TO ADOPT A RESOLUTION ELECTING BY ROLL CALL, CHAIRMAN AND MEMBERS OF ALL STANDING COMMITTEES OF THE SENATE.",,Election of House Officers,Internal Organization,,Miscellaneous Policy,-5.6157969480890655,0.4753427405875706,0.085,-0.002,-0.669,-0.689
RS0660010,66,Senate,10,1919-06-03,,17,64,"TO AMEND HJR 1 BY RESTRECTING THE RIGHT TO VOTE TO WHITE CITIZENS OF UNITED STATES, REGARDLESS OF SEX.",Women's Equality,Constitutional Amendments,Government Organization,,Government Management,-5.18121624878658,-1.7153702748301214,-0.14,-0.99,0.172,0.192
RS0660011,66,Senate,11,1919-06-04,,29,55,"TO AMEND H. J. RES. 1, BY PROVIDING THAT THE CONSTITUTIONAL AMENDMENT SHALL BE PROPOSED TO SPECIALLY ELECTED STATE CONVENTIONS, RATHER THAN THE LEGISLATIVES THEREOF.",Women's Equality,Constitutional Amendments,Government Organization,,Government Management,-1.0000952294169447,-0.376034473048934,-0.362,-0.014,0.083,0.48
RS0660012,66,Senate,12,1919-06-04,,19,62,"TO AMEND HJR 1, BY GIVING THE VARIOUS STATES THE RIGHT TO ENACT AND ENFORCE LAWS GIVING WOMEN THE RIGHT TO VOTE, INSTEAD OF PROVIDING FOR A CONSTITUTIONAL AMENDMENT.",Women's Equality,Constitutional Amendments,Government Organization,,Government Management,-2.0745820369256682,-0.6864093507565552,0.142,-0.981,0.198,0.552
RS0660013,66,Senate,13,1919-06-04,,63,29,TO PASS HJR 1.,Women's Equality,Constitutional Amendments,Government Organization,,Government Management,-0.6728222130467356,-0.42135328637480557,-0.274,-0.237,-0.052,-0.447
RS0660014,66,Senate,14,1919-06-06,,60,1,"TO PASS S. RES. 48, A RESOLUTION URGING THE AMERICAN PEACE COMMISSION TO SECURE A HEARING FOR THE REPRESENTATIVES OF THE IRISH REPUBLIC.",,,Foreign Policy Resolutions,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RS0660015,66,Senate,15,1919-06-09,,50,24,"TO PERMIT A PRINTING OF A COPY OF THE VERSAILLES TREATY, WHICH THE PRESIDENT OF THE UNITED STATES THOUGHT BEST TO BE WITHHELD FROM THE PUBLIC.",Treaties,WWI,Budget Special Interest,,Government Management,-2.837619596719162,-0.38395663976076105,0.049,-0.523,-0.157,-0.32
RS0660016,66,Senate,16,1919-06-09,,43,24,TO PROCEED TO THE READING OF THE VERSAILLES TREATY.,Treaties,WWI,Internal Organization,,Miscellaneous Policy,-6.306080451636421,-0.49563105716218403,-0.038,-0.256,-0.169,-0.155
RS0660017,66,Senate,17,1919-06-09,,26,43,TO RECONSIDER THE QUESTION OF READING THE VERSAILLES TREATY.,Treaties,WWI,Internal Organization,,Miscellaneous Policy,-5.356251697547888,-0.6100626527793099,-0.09,-0.128,0.401,0.433
RS0660018,66,Senate,18,1919-06-16,,24,37,"TO AMEND HR 3157, A BILL MAKING APPROPRIATIONS FOR THE AGRICULTURAL DEPARTMENT FOR FISCAL 1920, BY INCREASING THE APPROPRIATION FROM $551,280.00 TO $751,280.00.",,Agriculture,Budget Special Interest,,Agriculture,-4.879126157790427,-0.2717805787297491,-0.068,0.06,0.178,0.211
RS0660019,66,Senate,19,1919-06-18,,58,13,"TO TABLE AN AMENDMENT TO HR 3157, ALLOWING THE MANUFACTURE AND SALE OF WINE AND BEER.",Agriculture,Temperance and Liquor,Budget Special Interest,,Agriculture,2.014541358294861,-2.111004454506864,0.688,-0.725,0.062,-0.178
RS0660020,66,Senate,20,1919-06-18,,47,22,"TO SUSPEND PARAGRAPH THREE OF RULE XVI AND THEREBY PERMIT AN AMENDMENT TO HR 3157, REPEALING THE DAYLIGHT SAVING LAW.",,Agriculture,Budget Special Interest,,Agriculture,0.8359229703710908,-0.6153468113113467,0.327,-0.342,0.037,-0.256
