id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2
RH0830001,83,House,1,1953-01-03,,220,201,ELECTION OF SPEAKER,Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,2.385532306265566,0.07501191998145235,-0.013,0.044,-0.629,1.525
RH0830002,83,House,2,1953-02-03,,389,5,"HR 1719.  AMEND THE REORGANIZATION ACT OF 1949 SO THAT SUCH ACT WILL APPLY TO REORGANIZATION PLANS TRANSMITTED TO CON- GRESS AT ANY TIME BEFORE APRIL 1, 1955.  ON PASSAGE.",,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0
RH0830003,83,House,3,1953-02-03,,342,18,S 243.  AMEND PUBLIC LAW 73  81ST CONG. 1ST SESS. TO PROVIDE FOR AN UNDER SECRETARY OF STATE (FOR ADMINISTRATION.)  ON PASSAGE.,,,Government Organization,,Government Management,2.3765680281960604,1.965890398754221,-0.807,0.048,-0.226,0.55
RH0830004,83,House,4,1953-02-19,,197,213,"HR 3053.  BILL MAKING SUPPLEMENTAL APPROPRIATIONS FOR THE FISCAL YEAR ENDING JUNE 30 1 953.  ON MOTION TO RECOMMIT W/INSTRUCTIONS.  (VETERANS' ADMINISTRATION INCREASE $10,000,000.)",Military Pensions/Veterans Benefits,,Defense Policy Budget,,Foreign and Defense Policy,20.19698914255677,-0.3345458045660218,0.018,0.029,0.22,-0.063
RH0830005,83,House,5,1953-02-19,,370,2,HR 3053.  ON PASSAGE.,,,Budget Special Interest,,Government Management,,,0.0,0.0,0.0,0.0
RH0830006,83,House,6,1953-02-24,,330,2,H RES 119.  RESOLUTION PROVIDING FOR THE OPERATION OF HUAC. PASSAGE.,Communists/Communism/Unamerican Activities,,Internal Organization,Budget Special Interest,Government Management,,,0.0,0.0,0.0,0.0
RH0830007,83,House,7,1953-02-25,,374,0,HR 2332.  REQUIRE AN ANNUAL REVIEW OF MILITARY PERSONNEL RE- QUIREMENTS.  ON SUSPENDING RULES AND PASS.,,,Defense Policy Resolutions,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH0830008,83,House,8,1953-02-25,,101,312,H J RES 160.  JOINT RESOLUTION TO AMEND SECTION 2 (A) OF THE NATIONAL HOUSING ACT AS AMEN DED.  ON MOTION TO RECOMMIT WITH INSTRUCTIONS.,Housing/Housing Programs/Rent Control,,Budget Special Interest,,Social Welfare,-5.169662087033951,-1.0323853323534784,-0.073,-0.655,0.261,0.292
RH0830009,83,House,9,1953-03-10,,190,236,HR 3575.  ENABLE THE PEOPLE OF HAWAII TO FORM A CONSTITUTION AND STATE GOV'T AND TO BE ADMITTED INTO THE UNION ON EQUAL FOOTING W/THE ORIGINAL STATES.  MOTION TO RECOMMIT.,,,Government Organization,,Government Management,1.574615336292622,0.2871923004438933,-0.15,0.051,0.104,-0.382
RH0830010,83,House,10,1953-03-13,,284,144,HR 3575.  ON PASSAGE.,,,Government Organization,,Government Management,-0.19109085642487134,0.45505492478538834,-0.298,0.512,0.015,0.454
