date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,vote_result
2016-10-19 13:03:23,RS0010001,1,Senate,1,1789-07-17,,14,6,"TO PASS THE BILL (1 STAT 73, APP. 9-24-1789), TO ESTABLISH THE JUDICIAL COURTS OF THE UNITED STATES.",Judiciary,,Government Organization,,Government Management,2.945304245548252,0.333923674470481,0.218,0.976,-0.303,0.595,0.6,0.895,-3.013347,
2016-10-19 13:03:23,RS0010002,1,Senate,2,1789-07-18,,9,9,"TO AMEND THE ACT (1 STAT 28, APP. 7-27-1789), FOR ESTABLISH- ING AN EXECUTIVE DEPARTMENT, TO BE DENOMINATED THE DEPART- MENT OF FOREIGN AFFAIRS; SO AS TO STRIKE THE WORDS ""BY THE PRESIDENT"", IN THE SECTION DEALING WITH THE APPOINTMENT OF A CHIEF CLERK.",,,Government Organization,Foreign Policy Resolutions,Foreign and Defense Policy,-3.807349278061239,-0.03633286013010595,-0.263,0.965,0.131,0.199,0.5,0.765,-8.366088,
2016-10-19 13:03:23,RS0010003,1,Senate,3,1789-07-18,,10,9,"TO CONCUR IN THE ACT (1 STAT 28, APP. 7-27-1789), TO ESTABLISH AN EXECUTIVE DEPARTMENT TO BE KNOWN AS THE DEPARTMENT OF FOREIGN AFFAIRS.",,,Government Organization,Foreign Policy Resolutions,Foreign and Defense Policy,-3.7635450842415494,-0.03333944732401073,-0.265,0.964,-0.136,-0.209,0.5,0.778,-8.438503,
2016-10-19 13:03:23,RS0010004,1,Senate,4,1789-08-04,,9,10,"TO AMEND THE ACT (1 STAT 49, APP. 8-7-1789), TO ESTABLISH AN EXECUTIVE DEPARTMENT TO BE CALLED THE DEPARTMENT OF WAR; SO AS TO STRIKE ""AND WHO, WHENEVER THE SAID PRINCIPAL OFFICER SHALL BE REMOVED FROM OFFICE BY THE PRESIDENT.""",,,Government Organization,Defense Policy Resolutions,Foreign and Defense Policy,-4.045729173070149,0.1152596861360583,-0.213,0.977,0.142,0.203,0.5,0.778,-8.149975,
2016-10-19 13:03:23,RS0010005,1,Senate,5,1789-08-04,,8,10,"TO AMEND THE ACT (1 STAT 50, APP. 8-7-1789), TO PROVIDE FOR THE GOVERNMENT OF THE TERRITORY NORTHWEST OF THE OHIO RIVER; SO AS TO MAKE THE PRESIDENT'S ACTS UNDER THE BILL, SUBJECT TO SENATE APPROVAL.",Public Lands,,Government Organization,,Government Management,-4.251788770845859,0.06711720303898627,-0.214,0.977,0.136,0.185,0.429,0.765,-8.063066,
2016-10-19 13:03:23,RS0010006,1,Senate,6,1789-08-18,,12,7,"TO AMEND THE ACT (1 STAT 54, APP. 8-20-1789), TO PROVIDE FOR THE EXPENSES OF NEGOTIATIONS OR TREATIES WITH THE INDIAN TRIBES, AND THE APPOINTMENT OF COMMISSIONERS; SO AS TO CHANGE THE LIMIT OF THE SUM TO BE EXPENDED IN NEGOTIATING A TREATY WITH THE INDIAS, FROM, $40,000 TO $20,000.",,,Indian Affairs,Budget Special Interest,Government Management,-1.7110062961109176,-0.5087273632048657,-0.693,0.677,-0.497,-1.68,0.429,0.789,-6.242212,
2016-10-19 13:03:23,RS0010007,1,Senate,7,1789-08-25,,10,10,"TO RECEDE FROM DISAGREEMENT TO A HOUSE AMENDMENT TO THE BILL (1 STAT 65, APP. 9-2-1789), TO ESTABLISH A TREASURY DEPT.; SAID AMENDMENT PROVIDES THAT IN THE ABSENCE OF A SECRETARY OF THE TREASURY, THE ASSISTANT SHALL HAVE CHARGE OF THE OFFICE.  (VICE PRESDENT VOTING IN THE AFFIRMATIVE)",Banking and Finance,,Government Organization,,Government Management,3.442668603844904,-0.63696246520013,-0.104,-0.995,-0.1,0.168,0.5,0.75,-10.622093,
2016-10-19 13:03:23,RS0010008,1,Senate,8,1789-08-28,,13,6,TO PASS THE RESOLUTION THAT THERE OUGHT TO BE A DISCRIMINA- TION BETWEEN THE COMPENSATION ALLOWED TO SENATORS AND TO REPRESENTATIVES.,Congressional Pay and Benefits,,Internal Organization,,Miscellaneous Policy,0.658171636353848,0.48401264435481706,-0.901,-0.109,-0.08,0.703,0.333,0.789,-8.817183,
2016-10-19 13:03:23,RS0010009,1,Senate,9,1789-08-28,,6,13,"TO AMEND THE ACT (1 STAT 70, APP. 9-22-89), TO ALLOW COMPENSATION TO THE MEMBERS OF CONGRESS AND TO THE OFFICERS OF BOTH HOUSES, SO AS TO REDUCE THE COMPENSATION FOR REPRESENTATIVES FROM SIX TO FIVE DOLLARS.",Congressional Pay and Benefits,,Internal Organization,Budget Special Interest,Government Management,-1.1419338052680428,0.8728435783677644,0.943,-0.204,-0.108,-0.547,0.167,0.737,-10.277528,
2016-10-19 13:03:23,RS0010010,1,Senate,10,1789-08-28,,4,14,TO AMEND THE COMPENSATION BILL TO REDUCE THE COMPENSATION TO THE SENATORS FROM SIX DOLLARS TO FIVE.,Congressional Pay and Benefits,,Internal Organization,Budget Special Interest,Government Management,0.8785341652343454,0.47726186574998103,-0.64,-0.085,0.132,-0.869,0.5,0.889,-5.044606,
