date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-01-23 13:12:32,RH0370001,37,House,1,1861-07-04,,111,18,"TO ELECT A SPEAKER OF THE HOUSE FOR THE 37TH CONGRESS, G. A. GROW (REP.) VS. J. J. CRITTENDEN (UNIONIST).  VOTES FOR CRITTENDEN ARE CODED 1, VOTES FOR GROW ARE CODED 2.  OTHER CANDIDATES INCLUDE F. P. BLAIR (REP.), CODED 5; J. S. PHELPS (DEM.), CODED 6; ",Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,0.104,0.983,-0.146,0.273,-0.111,0.845,-34.046929,0.768
2017-01-23 13:12:32,RH0370002,37,House,2,1861-07-04,,93,48,"TO TABLE A RESOLUTION PROVIDING THAT THE NAME OF J. M. BUTLER BE INSERTED UPON THE ROLL AS A REPRESENTATIVE FROM THE 1ST CONGRESSIONAL DISTRICT OF PENNSYLVANIA, AND THAT W. E. LEHMAN TO ENTITLED TO CONTEST BUTLER'S SEAT AT ANY TIME WITHIN THREE MONTHS.",Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,0.311,-0.184,0.156,-0.23,0.25,0.745,-63.432887,0.638
2017-01-23 13:12:32,RH0370003,37,House,3,1861-07-04,,132,23,"TO ELECT A CLERK OF THE HOUSE OF REPRESENTATIVES FOR THE 37TH CONGRESS, E. ETHERIDGE, CODED 1, VS. J. W. FORNEY, CODED 2.  OTHER CANDIDATES INCLUDE J. E. DIETRICH, CODED 5, AND T. B. FLORENCE, CODED 6.",Election of House Officers,,Internal Organization,,Miscellaneous Policy,-0.275,0.051,-0.222,0.301,0.478,0.922,-31.584368,0.816
2017-01-23 13:12:32,RH0370004,37,House,4,1861-07-05,,114,34,"TO ELECT A SERGEANT-AT-ARMS FOR THE HOUSE OF REPRESENTATIVES THE 37TH CONGRESS; E. BALL, CODED 1, VS. B. F. MUDGETT, CODED 2.  OTHER CANDIDATES INCLUDE A. J. GROSSBRUMER, CODED 5, W. L. SEABROOTH, CODED 6, AND W. G. FLOOD, CODED 7.",Election of House Officers,,Internal Organization,,Miscellaneous Policy,-0.123,-0.065,-0.214,0.22,0.588,0.905,-30.58307,0.813
2017-01-23 13:12:32,RH0370005,37,House,5,1861-07-05,,134,12,"TO ELECT A DOORKEEPER OF THE HOUSE OF REPRESENTATIVES FOR THE 37TH CONGRESS, O. GOODNOW, CODED 1 VS. J. DOREN, CODED 2.  OTHER CANDIDATES INCLUDE G. BASSETT, CODED 5, AND W. F. AIKEN, CODED 6.",Election of House Officers,,Internal Organization,,Miscellaneous Policy,-0.748,-0.635,-0.186,0.267,0.0,0.917,-39.201632,0.765
2017-01-23 13:12:32,RH0370006,37,House,6,1861-07-05,,151,4,"TO ELECT A POSTMASTER OF THE HOUSE OF REPRESENTATIVES FOR THE 37TH CONGRESS, W. S. KING, CODED 1, VS. J. LUCAS, CODED 2.  OTHER CANDIDATES INCLUDE W. A. JOHNSON, CODED 5, AND W. K. MAHAFFEY, CODED 6.",Election of House Officers,,Internal Organization,,Miscellaneous Policy,0.999,0.052,0.215,-0.25,0.0,0.974,-15.426101,0.905
2017-01-23 13:12:32,RH0370007,37,House,7,1861-07-05,,57,75,TO AMEND BY SUBSTITUTION A RESOLUTION NAMING S. G. DAILY AS A DELEGATE FROM THE TERRITORY OF NEBRASKA; WHICH SUBSTITUTE AMENDMENT PROVIDES THAT J. S. MORTON BE SWORN IN AS THE DELEGATE.,Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,0.103,-0.058,0.279,-0.793,0.86,0.939,-18.904635,0.867
2017-01-23 13:12:32,RH0370008,37,House,8,1861-07-08,,87,62,"TO TABLE THE 3 FUGITIVE SLAVE RESOLUTIONS PROVIDING THAT SOLDIERS ARE NOT CHARGED WITH CAPTURING AND RETURNING FUGI- TIVE SLAVES; THAT THE JUDICIARY COMMITTEE BE INSTRUCTED TO INQUIRE INTO THE EXPEDIENCY OF REPEALING THE FUGITIVE SLAVE LAW, AND THAT THE ESTORATION OF MAJOR EMORY TO HIS POST IN THE U",Slavery,,Domestic Social Policy,Defense Policy Resolutions,Civil Liberties,0.3,-0.041,0.278,-0.562,0.726,0.886,-44.01786,0.744
2017-01-23 13:12:32,RH0370009,37,House,9,1861-07-08,,52,101,"TO TABLE A RESOLUTION DISALLOWING THE HOUSE, DURING THE PRE- SENT EXTRAORDINARY SESSION, TO CONSIDER BILLS OTHER THAN THOSE CONCERNED WITH MILITARY, NAVAL, AND FINANCIAL QUESTIONS, WHILE ALL RESOLUTIONS OF A PRIVATE CHARACTER OR NOT DIRECTLY CONNECTED WIH THE RAISING OF REVENUE OR AFFECTING NAVAL AFFAIRS SHOULD BE REFERRED TO THE APPROPRI-",,,Internal Organization,,Miscellaneous Policy,0.014,0.148,0.221,-0.494,0.846,0.947,-26.1124,0.843
2017-01-23 13:12:32,RH0370010,37,House,10,1861-07-09,,66,81,TO TABLE A RESOLUTION PROVIDING THAT IT IS NO PART OF THE DUTY OF THE SOLDIERS OF THE UNITED STATES TO CAPTURE AND RETURN FUGITIVE SLAVES.  (P.32-1),Slavery,,Domestic Social Policy,,Civil Liberties,0.135,-0.073,0.236,-0.586,0.773,0.897,-32.989354,0.799
2017-01-23 13:12:32,RH0370011,37,House,11,1861-07-09,,75,65,TO ORDER THE MAIN QUESTION ON CONSIDERATION OF A RESOLUTION RELATING TO FUGITIVE SLAVES.,Slavery,,Domestic Social Policy,,Civil Liberties,0.188,-0.038,-0.248,0.617,0.723,0.871,-33.387327,0.788
2017-01-23 13:12:32,RH0370012,37,House,12,1861-07-09,,92,55,TO ORDER THE PREVIOUS QUESTION ON THE FUGITIVE SLAVE LAW RESOLUTION.,Slavery,,Domestic Social Policy,,Civil Liberties,0.119,0.004,-0.364,0.705,0.855,0.945,-19.491623,0.876
2017-01-23 13:12:32,RH0370013,37,House,13,1861-07-09,,93,55,TO PASS THE FUGITIVE SLAVE LAW RESOLUTION.  (P.32-1),Slavery,,Domestic Social Policy,,Civil Liberties,0.092,-0.018,-0.522,1.2,0.855,0.946,-14.637326,0.906
2017-01-23 13:12:32,RH0370014,37,House,14,1861-07-10,,138,10,"TO PASS H. R. 16, A BILL TO FURTHER PROVIDE FOR THE COLLEC- TION OF DUTIES UPON IMPORTS AND FOR OTHER PURPOSES. (P.56-2)",Tariffs,,Regulation General Interest,,Government Management,-0.396,0.037,-0.332,0.291,0.2,0.946,-15.668523,0.9
2017-01-23 13:12:32,RH0370015,37,House,15,1861-07-10,,153,5,"TO PASS H. R. 14, A BILL AUTHORIZING THE ISSUE, AS A LOAN, OF TREASURY NOTES PLEDGED TO BE REDEEMED AND INTEREST PAID FROM DUTIES OF IMPORT ON TEA, COFFEE ETC. AND OTHER INTERNAL DUTIES OR TAXES RECEIVED INTO THE TREASURY.",Banking and Finance,,Budget General Interest,Regulation General Interest,Government Management,-0.492,0.055,-0.638,1.022,0.6,0.987,-5.238202,0.967
2017-01-23 13:12:32,RH0370016,37,House,16,1861-07-12,,92,51,"TO TABLE A RESOLUTION PROVIDING THAT THE COMMITTEE OF ELEC- TIONS BE INSTRUCTED TO INQUIRE AND REPORT WHETHER G. MARSTON J. KERRIGAN, E. MC PHERSON, C. BIDDLE, AND CEORTES, OR ANY OTHERS CLAIMING OR HOLDING SEATS AS MEMBERS OF THIS HOUSE AND AT SAME TIMEHOLDING ANY MILITARY OFFICE UNDER THE U",,,Internal Organization,,Miscellaneous Policy,0.074,0.252,-0.207,0.29,0.824,0.937,-33.576968,0.791
2017-01-23 13:12:32,RH0370017,37,House,17,1861-07-13,,88,57,"TO ORDER THE MAIN QUESTION ON A RESOLUTION PROVIDING FOR THE EXPULSION OF J. B. CLARK FROM 37TH CONGRESS, BECAUSE HE WAS A MEMBER OF THE CONFEDERATE FORCES.  (P.116-3)",Nullification/Secession/Reconstruction,,Internal Organization,,Miscellaneous Policy,0.032,-0.189,-0.275,0.536,0.825,0.931,-24.189568,0.846
