id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2
RS0430001,43,Senate,1,1873-03-07,,43,6,"TO CONSIDER A RESOLUTION FOR THE RATIFICATION OF THE CONVENTION BETWEEN THE UNITED STATES AND MEXICO, SIGNED AT WASHINGTON, D.C. ON NOV. 27, 1872, AND EXTENDING THE TIME FOR THE DURATION OF THE JOINT COMMISSION ON THE SUBJECT OF CLAIMS, WITH AMENDMENT TO REVIVE THE COMMISSION.",Treaties,,Foreign Policy Resolutions,,Foreign and Defense Policy,-4.365748004979061,-3.0890338361525362,-0.834,0.552,-0.234,-0.31
RS0430002,43,Senate,2,1873-03-07,,24,32,"TO POSTPONE THE RESOLUTION RELATING TO THE SEATING OF GEORGE SPENCER OF ALABAMA, SINCE ORIGINAL PAPERS CAN THEN BE LAID BEFORE THE SENATE.",,,Internal Organization,,Miscellaneous Policy,-7.839601911318067,0.9781582006883971,0.105,0.155,0.347,0.256
RS0430003,43,Senate,3,1873-03-07,,20,38,"TO REFER THE RESOLUTION RELATING TO GEORGE SPENCER, SENATOR- ELECT FROM ALABAMA BEING SWORN IN, TO A SPECIAL COMMITTEE.",,,Internal Organization,,Miscellaneous Policy,-11.50363446203778,0.995312563735249,0.086,0.006,0.722,0.363
RS0430004,43,Senate,4,1873-03-11,,37,13,"TO PASS THE RESOLUTION RELATING TO THE ISLAND OF MACKINAC, DIRECTING SECRETARY OF WAR TO CONSIDER AND REPORT TO THE NEXT CONGRESS THE EXPEDIENCY OF DEDICATING TO THE PUBLIC USE PART OF MACKINAC ISLAND, NOW HELD BY THE UNITED STATES AS A MILITARY RESERVATION.",,,Defense Policy Resolutions,,Foreign and Defense Policy,-1.196223644998639,-0.5828811712140922,-0.667,0.215,-0.103,-0.498
RS0430005,43,Senate,5,1873-03-13,,29,22,NOMINATION OF STEPHEN B. PACKARD TO THE OFFICE OF U.S. MARSHALL FOR THE DISTRICT OF LOUISIANA.,,,Government Organization,,Government Management,-16.897427547342282,2.2860501464385505,0.136,-0.012,-0.745,-0.255
RS0430006,43,Senate,6,1873-03-13,,20,31,"TO RECEIVE THE PETITIONS RELATING TO LEGISLATIVE ACTION AGAINST ANY DISCRIMINATION IN THE LAWS CONCERNING NEWSPAPERS NOT WHOLLY PRINTED IN ONE COUNTRY, AND THE PETITION OF JOHN ALSOP, HEIR OF THOMAS JENKINS, DECEASED, IN AID OF THE BILL FOR PAYMENT OF FRENCH SPOILATIONS URGING REFERENCE TO A COMMITTEE.",,,Domestic Social Policy,,Civil Liberties,-2.4311942883789674,-0.17488021629548833,0.318,-0.948,0.095,0.226
RS0430007,43,Senate,7,1873-03-14,,24,32,"TO RECEIVE THE PETITION RELATING TO JOHN ALSOP, PRAYING INDEMNITY FOR SPOLIATIONS COMMITTEE BY FRENCH CRUISERS PRIOR TO 1801.",,,Budget Special Interest,,Government Management,-3.411957027810604,-0.19613358279823523,0.223,-0.957,0.082,0.139
RS0430008,43,Senate,8,1873-03-19,,25,30,"TO CONSIDER THE RESOLUTION INSTRUCTING THE COMMITTEE ON THE REVISION OF THE RULES TO INQUIRE INTO THE PROPRIETY OF AMENDING THE RULES SO AS TO PROVIDE, FIRST:  THAT DEBATE SHALL BE CONFINED AND BE RELEVANT TO THE SUBJECT-MATTER BEFORE THE SENATE; SECOND:  THAT THE PREVIOUS QUESTIONS MAY BE DEMANDED EITHER BY A MAJORITY VOTE, OR IN SOME MODIFIED FORM; THIRD:  FOR TAKING UP BILLS IN THEIR REGULAR ORDER ON THE CALENDAR.",,,Internal Organization,,Miscellaneous Policy,-17.513970418433512,3.609073492055373,0.22,-0.244,-0.215,-0.071
RS0430009,43,Senate,9,1873-03-22,,23,15,"NOMINATION OF JAMES F. CASEY, FOR COLLECTOR OF CUSTOMS FOR THE DISTRICT OF NEW ORLEANS, LA.",,,Government Organization,,Government Management,51.30686757988212,-6.586448566207151,0.109,-0.994,-0.275,0.031
RS0430010,43,Senate,10,1873-03-24,,24,25,"TO TABLE THE MOTION TO RECONSIDER THE NOMINATION OF JAMES F. CASEY AS COLLECTOR OF CUSTOMS FOR THE DISTRICT OF NEW ORLEANS, LA.",,,Government Organization,,Government Management,19.449967073464403,-3.522344632974698,0.163,-0.352,-0.417,0.124
RS0430011,43,Senate,11,1873-03-24,,9,38,"TO ADJOURN, MOTION PRESENTING ANY ACTION ON RECONSIDERATION OF THE NOMINATION OF JAMES F. CASEY AS COLLECTOR OF CUSTOMS FOR THE DISTRICT OF NEW ORLEANS, LA.",,,Government Organization,,Government Management,-92.01314268458198,36.37720450309446,0.396,-0.06,-0.175,-0.011
RS0430012,43,Senate,12,1873-03-24,,23,25,"TO RECONSIDER THE NOMINATION OF JAMES F. CASEY AS COLLECTOR OF CUSTOMS FOR THE DISTRICT OF NEW ORLEANS, LA.",,,Government Organization,,Government Management,24.580653831452615,-4.140420690043703,0.154,-0.355,0.374,-0.088
RS0430013,43,Senate,13,1873-03-24,,37,14,"TO CONSIDER THE RESOLUTION RELATING TO SEN. POWELL CLAYTON OF ARKANSAS, WHICH PROVIDES THAT THE CHARGES MADE AND REFERRED TO A SELECT COMMITTEE OF THE SENATE AT THE LAST CONGRESS FOR INVESTIGATION AFFECTING THE OFFICIAL CHARACTER AND CONDUCT OF THE SENATOR ARE NOT SUSTAINED, AND THAT THE SELECT COMMITTEE IS DISCHARGED FROM FURTHER CONSIDERATION OF THE MATTER.",Impeachments and Investigations,,Internal Organization,,Miscellaneous Policy,-1.9457689359373476,-0.34415430772035227,0.261,-0.852,-0.254,-0.755
RS0430014,43,Senate,14,1873-03-25,,33,6,"TO PASS A RESOLUTION, STATING THAT THE CHARGES MADE AND REFERRED TO A SELECT COMMITTEE OF THE SENATE AT THE LAST CONGRESS FOR INVESTIGATION, AFFECTING THE OFFICIAL CHARACTER AND CONDUCT OF HON. POWELL CLAYTON, ARE NOT SUSTAINED.",Impeachments and Investigations,,Internal Organization,,Miscellaneous Policy,-18.512837666020825,-2.705387136905061,-0.147,0.016,-0.733,-0.229
