id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2
RH0360001,36,House,1,1859-12-05,,99,131,TO ADJOURN UNTIL TOMORROW AT 12 O'CLOCK AS A SPEAKER WAS NOT ELECTED.  (P. 2-3),,,Internal Organization,,Miscellaneous Policy,2.558777600693207,0.31034173456914244,-0.244,-0.314,0.242,-0.547
RH0360002,36,House,2,1859-12-05,,113,115,TO ADJOURN.  (P. 3),,,Internal Organization,,Miscellaneous Policy,3.15473632061424,-0.12892626885528155,0.09,0.155,0.258,-0.473
RH0360003,36,House,3,1859-12-06,,116,116,"TO TABLE A RESOLUTION REGARDING SLAVERY, IN ORDER TO DEFEAT ANY ATTEMPT TO INJECT THE SLAVERY QUESTION INTO CONGRESS, WHILE THE HOUSE IS ABOUT TO VOTE FOR A SPEAKER.",Slavery,,Internal Organization,,Miscellaneous Policy,2.8545876288113012,-0.2020761855625267,0.082,0.032,-0.613,1.242
RH0360004,36,House,4,1859-12-06,,68,163,"TO ADJOURN, UNTIL A MORE QUIET SESSION.  (P. 25-1)",,,Internal Organization,,Miscellaneous Policy,1.1097360646254004,0.41905607247635424,0.364,0.823,0.085,-0.443
RH0360005,36,House,5,1859-12-06,,107,122,TO ADJOURN.  (P. 25-2),,,Internal Organization,,Miscellaneous Policy,2.9063734947032356,0.05006768677753591,-0.042,-0.072,0.2,-0.398
RH0360006,36,House,6,1859-12-09,,102,127,TO RECESS OVER THE WEEKEND WHEN THEY DO ADJOURN TODAY. (P. 87-2),,,Internal Organization,,Miscellaneous Policy,1.8338507879993344,0.20974531977589883,-0.152,-0.069,0.273,-0.861
RH0360007,36,House,7,1859-12-09,,107,123,TO ADJOURN AS IT WAS IMPOSSIBLE TO ELECT A SPEAKER OF THE HOUSE TODAY.  (P. 87-2),,,Internal Organization,,Miscellaneous Policy,1.8661820488140568,0.11605600507390924,-0.022,0.075,0.252,-0.781
RH0360008,36,House,8,1859-12-10,,115,113,TO ADJOURN AS IT WAS IMPOSSIBLE TO ELECT A SPEAKER TODAY. (P. 88-2),,,Internal Organization,,Miscellaneous Policy,3.6805257073832793,-0.3386762275705754,0.145,0.195,0.595,-0.935
RH0360009,36,House,9,1859-12-13,,112,107,TO ADJOURN BECAUSE OF THE LATE HOUR.  (P. 97-2),,,Internal Organization,,Miscellaneous Policy,3.3897044714780598,-0.19475729227355654,0.043,-0.049,0.16,-0.273
RH0360010,36,House,10,1859-12-13,,105,112,TO ADJOURN BECAUSE OF THE LATE HOUR.  (P. 120-3),,,Internal Organization,,Miscellaneous Policy,3.0714206576144343,-0.018572583988292646,-0.146,-0.467,0.248,-0.467
RH0360011,36,House,11,1859-12-14,,84,105,TO ADJOURN.  (P. 159),,,Internal Organization,,Miscellaneous Policy,1.958864609609422,0.12187659382882828,-0.003,0.116,0.253,-0.747
RH0360012,36,House,12,1859-12-14,,96,98,TO ADJOURN.  (P. 160),,,Internal Organization,,Miscellaneous Policy,2.629768479762026,-0.050839252438116544,0.176,0.412,0.291,-0.64
RH0360013,36,House,13,1859-12-14,,84,80,TO ADJOURN BECAUSE OF THE LATE HOUR.,,,Internal Organization,,Miscellaneous Policy,2.531794731531809,-0.18541639959641748,0.076,0.007,0.552,-1.261
RH0360014,36,House,14,1859-12-26,,74,123,TO ADJOURN BECAUSE OF THE LATE HOUR.  (P. 254-2),,,Internal Organization,,Miscellaneous Policy,2.2333034348902783,0.5411201182215031,-0.442,-0.446,0.195,-0.505
RH0360015,36,House,15,1859-12-30,,107,104,"THAT WHEN THE HOUSE ADJOURNS TODAY, IT SHALL STAY ADJOURNED UNTIL TUESDAY NEXT SO AS TO HAVE A EXTRA WEEKEND. (P. 294-1)",,,Internal Organization,,Miscellaneous Policy,1.8264262908819282,-0.11210387977698319,0.178,0.213,0.168,-0.532
RH0360016,36,House,16,1859-12-30,,102,101,TO ADJOURN.,,,Internal Organization,,Miscellaneous Policy,2.363524406870444,-0.09189218543743699,0.151,0.265,0.17,-0.416
RH0360017,36,House,17,1860-01-05,,90,106,TO ADJOURN.,,,Internal Organization,,Miscellaneous Policy,2.0159835886953923,0.10673524507998804,-0.046,0.014,0.267,-0.766
RH0360018,36,House,18,1860-01-05,,124,90,TO DISPENSE WITH ALL FURTHER PROCEEDINGS UNDER THE ROLL CALL OF THE HOUSE AS A QUORUM WAS PRESENT.  (P. 347-2),,,Internal Organization,,Miscellaneous Policy,2.1884206908765442,0.2946104829051853,-0.12,0.032,-0.21,0.555
RH0360019,36,House,19,1860-01-05,,76,135,"TO ADJOURN BECAUSE OF ABSENCE, DUE TO SICKNESS, OF A MEMBER ON THE REPUBLICAN SIDE OF THE HOUSE, WHOSE PAIRING WAS OBJECTED TO BY THE OTHER SIDE.  (P. 347-3)",,,Internal Organization,,Miscellaneous Policy,2.0863514936177885,0.46344014409792067,-0.063,0.332,0.158,-0.438
RH0360020,36,House,20,1860-01-06,,122,94,THAT ALL FURTHER PROCEEDINGS BE DISPENSED WITH UNDER THE HOUSE CALL AS A QUORUM WAS PRESENT.,,,Internal Organization,,Miscellaneous Policy,2.1966162743918844,0.29717098722601165,-0.245,-0.241,-0.297,0.782
RH0360021,36,House,21,1860-01-09,,210,5,TO PUT THE MAIN QUESTION ON PROCEEDING TO VOTE FOR A SPEAKER.,,,Internal Organization,,Miscellaneous Policy,,,0.0,0.0,0.0,0.0
RH0360022,36,House,22,1860-01-17,,108,106,TO PUT THE MAIN QUESTION ON THE MOTION TO VOTE FOR A SPEAKER VIVA VOCE.  (P. 372-3),,,Internal Organization,,Miscellaneous Policy,2.432889874371998,-0.1499431633417159,0.053,-0.021,0.546,-1.298
RH0360023,36,House,23,1860-01-17,,106,109,TO ORDER A CALL OF THE HOUSE.  (P. 484-2),,,Internal Organization,,Miscellaneous Policy,2.2035242564122766,-0.05997268856420156,0.049,0.048,0.485,-1.273
RH0360024,36,House,24,1860-01-19,,79,114,TO ORDER A CALL OF THE HOUSE.,,,Internal Organization,,Miscellaneous Policy,5.882268764478634,0.44481410162160706,-0.112,-0.214,0.179,-0.176
