id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2
RH0940001,94,House,1,1975-01-14,,288,143,"TO ELECT A SPEAKER OF THE HOUSE.  VOTES FOR CARL ALBERT, DEM ARE CODED (1) VOTES FOR JOHN RHODES (R) ARE CODED (6)",Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,3.3407556704458856,-0.12034549066063238,-0.178,-0.715,0.64,-1.108
RH0940002,94,House,2,1975-01-14,,247,172,"TO ORDER THE PREVIOUS QUESTION ON ADOPTION OF H.RES. 5, ADOPTING THE RULES OF THE HOUSE OF REP. FOR THE 94TH CONGRESS.  THE RULES CHANGES CONCERNED PROXY VOTING IN COMMITTEES, THE INTERNAL SECURITY COMMITTEE AND COMMITTEE STAFF FOR THE MINORITY.",,,Internal Organization,,Miscellaneous Policy,-132.38208337984938,-10.7411845870081,-0.079,-0.283,0.412,0.018
RH0940003,94,House,3,1975-01-14,,259,150,TO AGREE TO H. RES. 5 (SEE ROLL CALL 4).,,,Internal Organization,,Miscellaneous Policy,35.28885000184672,0.47933275002770076,-0.015,-0.05,0.421,-0.069
RH0940004,94,House,4,1975-02-04,,377,39,"TO SUSPEND THE RULES AND PASS H.R. 1589, AMENDING THE FOOD STAMP ACT OF 1964.",Food Stamps/Food Programs,,Budget Special Interest,,Social Welfare,-5.741466588368494,2.1767914372265538,0.376,0.018,0.272,0.274
RH0940005,94,House,5,1975-02-05,,310,116,"TO PASS H.R. 1767, SUSPENDING FOR A 90-DAY PERIOD THE AUTHORITY OF THE PRESIDENT TO ADJUST IMPORT TARIFFS ON PETROLEUM OR PRODUCTS DERIVED THEREFROM.",Tariffs,,Regulation Special Interest,,Government Management,7.60776797317357,-1.1141165195976035,0.015,-1.0,0.171,-0.13
RH0940006,94,House,6,1975-02-05,,250,171,"TO PASS H.R. 2634, TO INCREASE THE TEMPORARY DEBT LIMIT AND TO EXTEND SUCH TEMPORARY DEBT LIMIT UNTIL JUNE 30, 1975.",Debt Ceilings,,Budget General Interest,,Government Management,-2.0602820176829764,0.14075499344818038,0.195,-0.261,0.083,0.233
RH0940007,94,House,7,1975-02-19,,271,137,TO PASS H.R. 2051 AMENDING THE REGIONAL RAIL ORGANIZATION ACT OF 1973 TO INCREASE FINANCIAL ASSISTANCE AVAILABLE UNDER SECTIONS OF THE ACT.,,,Budget Special Interest,,Government Management,-1.7503251954285148,0.35502601563428116,0.08,0.215,0.069,0.228
RH0940008,94,House,8,1975-02-19,,141,265,"TO AMEND H.RES. 138, ESTABLISHING A SELECT COMMITTEE ON INTELLIGENCE, BY PROVIDING FOR EQUAL REPRESENTATION OF MAJORITY AND MINORITY MEMBERS ON THE COMMITTEE.",CIA/Spying/Intelligence,,Internal Organization,,Miscellaneous Policy,4.945262340422321,0.05954737659577679,0.01,0.109,-0.348,0.407
RH0940009,94,House,9,1975-02-19,,290,123,"TO AMEND H. RES. 138, ESTABLISHING A SELECT COMMITTEE ON INTELLIGENCE.",CIA/Spying/Intelligence,,Internal Organization,,Miscellaneous Policy,-3.195181658058012,0.4079591605217156,0.133,-0.017,0.158,0.286
RH0940010,94,House,10,1975-02-20,,170,236,"TO AMEND H.J.RES. 210, MAKING FURTHER SUPPLEMENTAL APPROPRIATIONS FOR FISCAL 1975, BY STRIKING LANGUAGE APPROPRIATING FUNDS FOR THE RENOVATION AND MAINTAINANCE OF A FEDERAL OFFICE BUILDING FOR USE OF ADDITIONAL CONGRESIONAL OFFICE SPACE.",,,Internal Organization,Budget Special Interest,Government Management,-271.83311295959356,-14.28565432573724,-0.056,0.937,-0.141,-0.003
RH0940011,94,House,11,1975-02-20,,274,134,"TO PASS H.J.RES. 210, MAKING FURTHER SUPPLEMENTAL APPROPRIATIONS FOR FISCAL 1975.",,,Budget Special Interest,,Government Management,-2.409868022691433,0.33103419299842307,0.044,0.225,0.1,0.24
RH0940012,94,House,12,1975-02-25,,309,75,"TO PASS H.J.RES. 219, MAKING FURTHER CONTINUING APPROPRIATONS FOR FISCAL 1975.",,,Budget General Interest,,Government Management,-2.322672002784904,0.6503509928661052,0.311,-0.072,0.202,0.503
RH0940013,94,House,13,1975-02-25,,128,268,"TO AMEND H.R. 3260, A BILL TO RESCIND CERTAIN BUDGET AUTHORITY, BY AGREEING TO ALL RESCISSIONS REQUESTED BY THE PRESIDENT EXCEPT $284 MILLION APPROPRIATED FOR THE HILL-BURTON ACT.",,,Budget Special Interest,,Government Management,8.025420949986353,-0.4151185217993995,0.044,-0.062,-0.179,0.129
RH0940014,94,House,14,1975-02-25,,231,164,TO AMEND H.R. 3260 BY RESCINDING $123 MILLION APPROPRIATED FOR THE PROCUREMENT OF 12 AIR FORCE F-111F FIGHTER- BOMBERS.,,,Defense Policy Budget,,Foreign and Defense Policy,0.06109524564569831,0.1689205272600841,-0.457,0.141,-0.006,0.568
RH0940015,94,House,15,1975-02-25,,390,3,TO PASS H.R. 3260.,,,Budget Special Interest,,Government Management,,,0.0,0.0,0.0,0.0
RH0940016,94,House,16,1975-02-27,,231,188,"TO ORDER THE PREVIOUS QUESTION ON H.RES. 259, RULE FOR CONSIDERATION OF H.R. 2166, THE TAX REDUCTION ACT.",Tax rates,,Budget General Interest,,Government Management,-14.768045591483814,-1.5643714649527698,-0.076,-0.442,0.263,0.103
RH0940017,94,House,17,1975-02-27,,242,162,"TO AGREE TO THE RULE FOR CONSIDERATION OF H.R. 2166, TAX REDUCTION ACT.",Tax rates,,Budget General Interest,,Government Management,-5.417847867882185,-0.04771231885638205,0.173,-0.985,0.311,0.332
RH0940018,94,House,18,1975-02-27,,157,254,"TO AMEND AN AMENDMENT TO H.R. 2166, BY RETAINING THE OIL DEPLETION ALLOWANCE INDEFINITELY FOR REGULATED NATURAL GAS.",Tax rates,,Budget Special Interest,,Government Management,-2.511336149962651,0.10247369949514465,0.13,-0.224,-0.231,-0.532
RH0940019,94,House,19,1975-02-27,,201,220,TO AMEND AN AMENDMENT TO H.R. 2166 SO AS TO RETAIN THE OIL DEPLETION ALLOWANCE FOR CERTAIN INDEPENDENT OIL AND GAS PRODUCERS.,Tax rates,,Budget Special Interest,,Government Management,-1.4758364166551672,-0.06911524441886302,0.191,-0.351,-0.111,-0.435
