id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2
RH0680001,68,House,1,1923-12-03,,392,22,"TO ELECT A SPEAKER FOR  THE 68TH CONGRESS.  FREDERICK GILLETT, (R) RECEIVED 197 VOTES, FINIS J. GARRETT (D) RECEIVED 195 VOTES, HENRY A. COOPER (R) RECEIVED 17 VOTES, AND MARTIN B. MADDEN RECEIVED 5 VOTES.  VOTES FOR GILLETT ARE CODED 2, GARRETT 1, COOPER 5, AND MADDEN 6.  NO NOMINEE RECEIVED A MAJORITY OF THE VOTES CAST, SO NO CHOICE WAS MADE.",Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,1.2192029667432316,1.3786666917615094,-0.368,0.93,-0.769,3.648
RH0680002,68,House,2,1923-12-03,,388,23,"TO ELECT A SPEAKER OF THE HOUSE OF REPRESENTATIVES FOR THE 68TH CONGRESS.  FREDERICK GILLETT (REP) RECEIVED 194 VOTES, FINIS GARRETT (DEM), 194 VOTES, HENRY COOPER 17 VOTES AND MARTIN MADDEN (REP), 6 VOTES.  VOTES FOR GILLETT ARE RECORDED AS 2, FOR GARRETT AS 1, FOR COOPER AS 5, FOR MADDEN AS 6.  SINCE NO NOMINEE RECEIVED A MAJORITY OF THE TOTAL VOTE CAST, THERE WAS NO CHOICE.",Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,1.22284519259545,1.4430574914753571,-0.449,0.894,-0.751,3.552
RH0680003,68,House,3,1923-12-03,,391,22,"TO ELECT A SPEAKER FOR THE 68TH CONGRESS.  ON THIS BALLOT, GILLETT RECEIVED 195 VOTES, GARRETT 196 VOTES, COOPER, 17, AND MADDEN, 5.",Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,1.0745228100132378,1.2465249762234683,-0.262,0.965,-0.711,3.827
RH0680004,68,House,4,1923-12-03,,393,22,"TO ELECT A SPEAKER FOR THE 68TH CONGRESS.  ON THIS BALLOT, GILLETT RECEIVED 197 VOTES, GARRETT, 196, COOPER 17, AND MADDEN, 5.",Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,1.0272940188484991,1.4108851189698264,-0.582,0.813,-0.573,3.226
RH0680005,68,House,5,1923-12-04,,394,22,"TO ELECT A SPEAKER FOR THE 68TH CONGRESS.  ON THIS BALLOT, GILLETT RECEIVED 197 VOTES, GARRETT, 197 VOTES, COOPER, 17, ANE MADDEN, 5.",Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,1.2496600937613194,1.412615737035721,-0.395,0.919,-0.78,3.61
RH0680006,68,House,6,1923-12-04,,392,22,"TO ELECT A SPEAKER FOR THE 68TH CONGRESS.  ON THIS BALLOT, GILLETT RECEIVED 195 VOTES, GARRETT 197 VOTES, COOPER, 17, AND MADDEN, 5.",Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,1.04574721727523,1.2219793321460553,-0.24,0.971,-0.701,3.877
RH0680007,68,House,7,1923-12-04,,394,22,"TO ELECT A SPEAKER FOR THE 68TH CONGRESS.  ON THIS BALLOT, GILLETT RECEIVED 196 VOTES, GARRETT, 198, COOPER, 17, AND MADDEN, 5.",Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,1.1758123296440925,1.335721318101127,-0.334,0.943,-0.752,3.699
RH0680008,68,House,8,1923-12-04,,395,22,"TO ELECT A SPEAKER FOR THE 68TH CONGRESS.  ON THIS BALLOT, GILLETT RECEIVED 197 VOTES, GARRETT, 198, COOPER, 17, AND MADDEN, 5.",Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,1.253693206142887,1.4172235892510119,-0.399,0.917,-0.781,3.603
RH0680009,68,House,9,1923-12-05,,412,6,"TO ELECT A SPEAKER FOR THE 68TH CONGRESS.  ON THIS BALLOT, GILLETT RECEIVED 215 VOTES, GARRETT, 197, AND MADDEN, 2 VOTES.",Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,,,0.0,0.0,0.0,0.0
RH0680010,68,House,10,1923-12-05,,210,199,"TO ORDER THE PREVIOUS QUESTION ON H.RES. 1, PERMITTING EDWARD E. MILLER TO TAKE THE OATH AS A REPRESENTATIVE FROM THE 22ND DISTRICT OF ILLINOIS.",Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,59.247486996901564,-5.319491160680861,0.103,0.783,-0.42,0.041
RH0680011,68,House,11,1923-12-17,,208,178,"TO ORDER THE PREVIOUS QUESTION ON H. RES. 94, NAMING THE MEMBERS OF THE STANDING COMMITTEES OF THE HOUSE.",,,Internal Organization,,Miscellaneous Policy,8.72273862254189,-0.6929873056709769,0.083,0.031,-0.739,0.49
RH0680012,68,House,12,1924-01-14,,224,193,"TO AMEND H. RES. 146, THAT THE RULES OF THE HOUSE OF REPRESENTATIVES OF THE SIXTY-SEVENTH CONGRESS BE ADOPTED AS THE RULES OF THE HOUSE OF REPRESENTATIVES OF THE SIXTY- EIGHTH CONGRESS, WITH CERTAIN AMENDMENTS, BY INSERTING A NEW SECTION, AND ELIMINATING ALL OF CLAUSE 3, OF RULE XXI.",,,Internal Organization,,Miscellaneous Policy,3.757830957762295,-0.594799938988541,0.166,0.029,0.601,-0.925
