id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2
RS0600001,60,Senate,1,1908-03-25,,2,61,"TO AMEND S. 3023, A BILL AMENDING THE NATIONAL BANKING LAWS, BY PROVIDING THAT AFTER JUNE 1, 1908, EVERY NATIONAL BANKING ASSOCIATION ORGANIZED UNDER ACT OF JUNE 3, 1864, SHALL AT ALL TIMES HAVE ON HAND, AN AMOUNT OF LAWFUL U.S. MONEY, EQUAL TO 15% OF AGGREGATE DEPOSITS INSTEAD OF 25% OF RESERVE BONDS, AND ALSO THAT COUNTY BANKS SHOULD ABIDE BY THIS RULING THEREBY ELIMINATING RESERVE BANKS AND EQUALIZING RESERVE FUNDS IN ALL BANKS.  (P. 3861-1,2)",Banking and Finance,U.S. Currency,Budget Special Interest,,Government Management,3.5405817641367667,2.675318445002161,-0.513,0.859,0.161,-0.263
RS0600002,60,Senate,2,1908-03-25,,6,46,"TO AMEND S. 3023, SO AS TO PREVENT THE GOV'T. FROM HAVING A PRIOR CLAIM AGAINST ANY BANKING ASSOCIATION TO WHOM IT HAS ISSUED BANK NOTES UPON SECURITIES, WHEN SUCH SECURITIES FAIL TO BECOME SUFFICIENT TO INDEMNIFY THE GOVERNMENT FOR THE AMOUNT IT PAID FOR THE REDEMPTION OF BANK NOTES. (P. 3866-2)",Banking and Finance,U.S. Currency,Budget Special Interest,,Government Management,3.027396703506113,1.142410909908538,-0.088,0.876,0.134,-0.256
RS0600003,60,Senate,3,1908-03-25,,23,26,"TO AMEND S. 3023, BY AUTHORIZING THE NATIONAL BANKING ASSOCIATIONS, UNDER THE SUPERVISION OF COMPTROLLER OF CURRENCY, TO MAKE LOANS NOT EXCEEDING ONE THIRD OF THEIR CAPITAL AND SURPLUS UPON PERSONAL NOTE OR BOND SECURED BY FIRST MORTGAGE UPON IMPROVED, OCCUPIED AND CULTIVATED FARMS, AND THE LOAN IN NO CASE TO EXCEED ONE HALF THE CASH VALUE OF THE FARM.  (P. 3874-2)",Banking and Finance,U.S. Currency,Budget Special Interest,,Government Management,2.141427027758717,-0.6500476977114336,0.566,0.562,0.117,-0.316
RS0600004,60,Senate,4,1908-03-26,,29,36,"TO PASS THE RESOLUTION PROVIDING THAT THE CREDENTIALS OF JOHN WALTER SMITH, CLAIMING A SEAT IN THE SENATE FROM THE STATE OF MARYLAND, BE TAKEN FROM THE FILES OF THE SENATE AND REFERRED TO THE COMMITTEE ON PRIVILEGES AND ELECTIONS FOR AN EARLY REPORT ON SAME, THEREBY DELAYING ACTION ON THE SEATING OF THE SAID JOHN SMITH.",,,Internal Organization,,Miscellaneous Policy,12.969471540302985,-4.75285711221059,0.365,-0.019,-0.222,0.099
RS0600005,60,Senate,5,1908-03-26,,19,38,"TO AMEND S. 3023, BY INCREASING FROM ONE TO TWO PER CENT THE INTEREST TO BE PAID BY ALL NATIONAL BANKING ASSOCIATIONS DESIGNATED AS REGULAR DEPOSITORIES OF PUBLIC MONEY AND RECEIVING SPECIAL AND REGULAR DEPOSITS FROM THE SECRETARY OF THE TREASURY OF PUBLIC MONEY, SUCH INTEREST TO BE BASED UPON THE MONTHLY AVERAGE OF DEPOSITS.  (P. 3961-1)",Banking and Finance,U.S. Currency,Budget Special Interest,,Government Management,2.7617220315141493,-0.3570715922905183,0.39,0.72,0.52,-1.089
RS0600006,60,Senate,6,1908-03-26,,31,21,"TO AMEND S. 3023, BY INCLUDING THE BONDS OF THE GOVERNMENT OF THE PHILIPPINE ISLANDS AS SECURITY FOR GOV'T. DEPOSITS. (P. 3965-2)",Banking and Finance,U.S. Currency,Budget Special Interest,Foreign Policy Resolutions,Government Management,-85.11215698323834,24.112852583239683,0.284,-0.059,-1.295,-0.088
RS0600007,60,Senate,7,1908-03-27,,3,56,"TO AMEND S. 3023, BY INCLUDING COTTON WAREHOUSE AND GRAIN ELEVATOR RECEIPTS, NOT TO EXCEED 75% OF THEIR FACE VALUE, AMONG THE SECURITIES SPECIFIED AS BEING REQUIRED BY LAW TO FORM PART OF THE RESERVE OF NATIONAL BANKING ASSOCIATIONS LOCATED OUTSIDE OF RESERVE OR CENTRAL RESERVE CITIES. (P. 4001-1)",Banking and Finance,U.S. Currency,Budget Special Interest,,Government Management,2.836110204006877,1.259308069366001,-0.291,0.434,0.229,-0.467
RS0600008,60,Senate,8,1908-03-27,,4,49,"TO AMEND S. 3023, BY REQUIRING ALL NATIONAL BANKING ASSOC- IATIONS LOCATED OUTSIDE OF CENTRAL OR CENTRAL RESERVE CITIES TO KEEP IN THEIR OWN VAULTS, IN LAWFUL MONEY OF THE U.S., FOUR-FIFTHS OF THEIR LEGAL RESERVE.  (P. 4001-2)",Banking and Finance,U.S. Currency,Budget Special Interest,,Government Management,3.7947243072245187,1.6632556509931888,-0.179,0.984,0.145,-0.221
RS0600009,60,Senate,9,1908-03-27,,12,51,"TO AMEND S. 3023, BY PROVIDING THAT ONE HALF OF ALL TAXES PAID BY NATIONAL BANKING ASSOCIATIONS BASED ON NOTES IN CIRCULATION BE SET APART IN THE U.S. TREASURY, AS A PERMANENT FUND TERMED, ""DEPOSITORS FUND"", TO BE PAID TO ALL DEPOSITORS EXCEPT THE U.S. IN EVENT OF INSOLVENCY. (P. 4003-2)",Tax rates,Banking and Finance,Budget Special Interest,,Government Management,0.3731408551264155,0.5184181976255623,-0.044,0.502,0.024,-0.372
RS0600010,60,Senate,10,1908-03-27,,12,44,"TO AMEND S. 3023, BY PREVENTING NAT'L BANKING ASSOCIATIONS FROM MAKING LOANS OR EXTENDING CREDIT, FROM BUYING STOCKS, BONDS, OR AGRICULTURAL FOOD PRODUCTS FOR SPECULATIVE PURPOSES, WHICH IN THE AGGREGATE EXCEED ITS UNIMPAIRED CAPITAL STOCK.  (P. 4016-2)",Banking and Finance,U.S. Currency,Budget Special Interest,,Government Management,3.2792653859016436,0.24172381894393347,0.223,0.973,0.237,-0.418
