id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2
RH0410021,41,House,21,1869-03-17,,52,107,"TO AMEND H.J. RES. 30 SUPPLYING OMISSIONS IN THE ENROLLMENT OF CERTAIN APPROPRIATION ACTS, APPROVED MARCH 3, 1869, BY CHANGING THE WARDS ""ITEMS"" AND ""ACTS"" TO ""ITEM"" AND ""ACT"" AND STRIKING OUT THE FOLLOWING PARAGRAPH ""IN APPROPRIATING FOR LEGISLATIVE, EXECUTIVE, JUDICIAL EXECUTIVE EXPENSES. . . . ALL PERSONS IN CHARGE OF WAREHOUSES PAID TO THE TREASURY.""  JOURNAL VERSION.  TO STRIKE OUT, ""PROVIDED FURTHER, THAT AFTER PASSAGE OF THIS ACT, THE PROPRIETORS OF ALL BONDED WAREHOUSES SHALL REIM- BURSE TO THE U. S. THE EXPENSES AND SALARY OF ALL STOREKEEP- ERS OF OTHER OFFICERS IN CHARGE OF SUCH WAREHOUSES SAME TO BE PAID INTO THE U.S. TREASURY AND ACCOUNTED FOR LIKE OTHER PUBLIC MONEY.""  (P. 120-1)",,,Budget Special Interest,,Government Management,-50.01184931797279,-1.3500829452258096,-0.007,-1.0,0.147,0.017
RH0410031,41,House,31,1869-03-22,,109,48,"TO SUSPEND THE RULES AND PASS THE HOUSE RESOLUTION THAT IN ALL CONTESTED ELECTION CASES REFERRED TO THE COMMITTEE OF ELECTIONS IN WHICH IT SHALL BE ALLEGED BY A PARTY TO THE CASE OR MEMBER OF THE HOUSE THAT EITHER CLAIMANT IS UNABLE TO TAKE THE OATH PRESCRIBED IN THE ACT APPROVED 7/2/62, ENTITLED ""AN ACT TO PRESCRIBE AN OATH OF OFFICE AND F.O.P."" IT SHALL BE DUTY OF COMMITTEE TO ASCERTAIN WHETHER SUCH DISABILITY EXISTS; IF SUCH DISABILITY DOES EXIST, COMMITTEE SHALL SO REPORT TO THE HOUSE.",Nullification/Secession/Reconstruction,,Internal Organization,,Miscellaneous Policy,9.829480915631786,0.30586131296274427,-0.036,-0.048,-0.707,0.416
RH0410043,41,House,43,1869-03-29,,99,50,"TO AMEND IN THE NATURE OF A SUBSTITUTE FOR THE BILL S. 44 (16 STAT 44), PROVIDING FOR THE AMENDMENT OF THE JUDICIAL SYSTEM OF THE UNITED STATES.  THE AMENDMENT PROVIDES THAT THE SUPREME COURT OF THE U. S. SHALL CONSIST OF A CHIEF JUSTICE, EIGHT ASSOCIATE JUSTICES; OF WHICH SIX SHALL CONSTITUTE A QUORUM, AND THAT FOR EACH OF NINE JUDICIAL COURTS THERE SHALL BE A CIRCUIT JUDGE WHOSE SALARY IS $5,000 ANNUALLY, AND NOTHING IN THIS ACT AFFECTS THE POWERS OF THE SUPREME COURT JUDGES IN CIRCUIT COURTS.  IT IS THE DUTY OF THE CHIEF JUSTICE AND EACH SUPREME COURT JUSTICE TO ATTEND AT LEAST ONE TERM OF CIRCUIT COURT IN EACH DISTRICT EVERY PERIOD OF TWO YEARS.  ANY U. S. COURT JUDGE FOR AT LEAST TEN YEARS MAY RETIRE AT SEVENTY YEARS OF AGE, ANY SUCH JUDGE REACHING SEVENTY MAY BE RETIRED BY THE PRESIDENT. (P. 337-1, 2)",Supreme Court,,Domestic Social Policy,,Civil Liberties,-10.41062985802699,0.5566763763087017,0.026,0.286,-0.243,-0.135
RH0410045,41,House,45,1869-03-30,,61,107,"TO RECEDE FROM DISAGREEMENT TO A SENATE AMENDMENT TO H.R. 3. THE SAID AMENDMENT PROVIDES THAT EVERY PERSON HOLDING ANY CIVIL OFFICE WITH ADVICE AND CONSENT OF THE SENATE MAY HOLD OFFICE UNLESS REMOVED BY ADVICE AND CONSENT OF THE SENATE, AND PRESIDENT MAY SUSPEND ANY CIVIL OFFICER EXCEPT JUDGES OF U.S. COURTS; IF REPLACEMENT OF SUSPENDED OFFICER IS NOT APPROVED, THE SUSPENDED OFFICER IS TO RESUME POSSESSION OF OFFICE.  THE PRESIDENT SHALL NOMINATE FOR VACANCIES 30 DAYS AFTER COMMENCEMENT OF EACH SESSION.",,,Government Organization,,Government Management,-26.026574645067477,8.098238139970917,0.31,0.03,-0.171,-0.038
RH0410051,41,House,51,1869-04-05,,85,41,"TO REFER S.J. RES. 11, TO THE COMMITTEE ON PUBLIC LANDS; THE JOINT RESOLUTION PROVIDES FOR THE EXTENSION OF THE TIME TO CONSTRUCT A RAILROAD FROM THE ST. CROIX RIVER OR LAKE TO THE WEST END OF LAKE SUPERIOR AND TO BAYFIELD.  THE AMENDMENT ALSO PROVIDES FOR THE SELLING OF LANDS GRANTED BY THE ACT TO ACTUAL SETTLERS, NO GREATER THAN ONE QUARTER SECTION MAY BE SOLD TO ONE PURCHASER FOR NOT MORE THAN $2.50 PER ACRE; COMMITTEE TO STUDY SUBJECT MATTER AND TO REPORT TO THE HOUSE.  (P. 513-3)",Public Lands,,Budget Special Interest,,Government Management,-1.5773681603071201,1.0353540256577483,0.709,-0.083,0.042,0.154
RH0410054,41,House,54,1869-04-07,,100,33,"TO AMEND H.R. 123, A BILL APPROPRIATING FOR THE CURRENT AND CONTINGENT EXPENSES OF THE INDIAN DEPARTMENT AND FOR FULFILLING THE TREATY STIPULATIONS WITH VARIOUS INDIAN TRIBES FOR THE FISCAL YEAR ENDING 6/30/1870, BY ELIMINATING ALL OF SENATE AMENDMENT #152 WHICH AUTHORIZES THE PRES. TO ORGANIZE A BOARD OF COMMISSIONERS AND APPOINT 10 MEN THERETO TO SERVE WITHOUT COMPENSATION AND UNDER THE PRESIDENT'S DI- RECTION, AND TO EXERCISE JOINT CONTROL WITH THE INDIAN DEPT. OVER DISBURSEMENTS OF APPROPRIATIONS MADE BY THE ACT; SO AS TO PROVIDE IN LIEU THEREOF THAT THERE BE A FURTHER SUM OF $2 MILLION APPROPRIATED TO ENABLE THE PRES. TO MAINTAIN THE PEACE AMONG THE VARIOUS TRIBES, BANDS AND PARTIES OF INDIANS NOT OTHERWISE PROVIDED FOR IN THIS ACT, BRING THEM WHERE PRACTICABLE UPON RESERVATIONS, RELIEVE THEIR NECESSITIES, AND ENCOURAGE THEIR EFFORTS OF SELF-SUPPORT, AND PROVIDE FURTHER THAT NOTHING HEREIN CONTAINED IS TO CONSTRUED AS RATIFYING OR APPROVING ANY TREATIES MADE WITH ANY INDIANS SINCE JULY 20, 1867.",Treaties,,Indian Affairs,Budget Special Interest,Government Management,9.535261581676371,0.7696636321953203,-0.033,0.455,-0.183,0.111
RH0410057,41,House,57,1869-04-07,,39,90,"TO TABLE A RESOLUTION TO AUTHORIZE THE FOLLOWING COMMITTEES TO EMPLOY CLERKS DURING THE PRESENT CONGRESS AT $4.80 PER DAY--  BANKING AND CURRENCY, PACIFIC RAILROAD, COMMERCE, NAVAL AFFAIRS, POST OFFICE AND POST ROADS, ROADS AND CANALS, INDIAN AFFAIRS, FOREIGN AFFAIRS, NINTH CENSUS, PRINTING TERRITORIES, DISTRICT OF COLUMBIA, INVALID PENSIONS, REVISION OF LAWS; COMMITTEE ON RECONSTRUCTION TO EMPLOY AT SAME RATE FROM MARCH 4 TO DEC. 5, 1869; NO MESSENGER OF COMMITTEE TO BE PAID UNLESS OTHERWISE ORDERED; CLERK OF COMMITTEE ON ACCOUNTS PAID AS IN THE 40TH CONGRESS. (P. 605-2)",,,Internal Organization,Budget Special Interest,Government Management,-35.023415263115496,-7.175268434200986,-0.225,0.705,0.109,0.018
RH0410064,41,House,64,1869-04-09,,105,39,"TO ORDER THE PREVIOUS QUESTION ON A RESOLUTION IN THE CONTESTED ELECTORAL CASE OF LEONARD MYERS VS. JOHN MOFFET, PROVIDING THAT JOHN MOFFET IS NOT ENTITLED TO A HOUSE SEAT FROM THE 3RD CONGRESSIONAL DISTRICT OF PA. DISTRICT IN THE 41ST CONGRESS; AND THAT LEONARD MYERS IS ENTITLED TO A HOUSE SEAT FROM SAID DISTRICT.  (P. 685-2)",Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,18.76483900335729,0.20541322903693018,-0.011,-0.001,-0.73,0.225
RH0410065,41,House,65,1869-04-09,,40,112,"TO AMEND IN THE NATURE OF A SUBSTITUTE THE RESOLUTION RELATING TO THE DISPUTED SEATING IN THE HOUSE OF MYERS VS. MOFFET,  THE AMENDMENT BEING TO RELIEVE THE COMMITTEE OF ELECTIONS FROM FURTHER CONSIDERATION OF THE SUBJECT AS THE EVIDENCE DOES NOT WARRANT THE DISPLACEMENT OF JOHN MOFFET FROM THE SEAT NOW OCCUPIED BY HIM IN THIS HOUSE.",Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,25.08544275454893,0.12842721377274466,-0.005,0.003,0.733,-0.169
RH0410070,41,House,70,1869-04-09,,110,36,"TO SUSPEND THE RULES IN ORDER TO TAKE UP SENATE AMENDMENTS TO H.R. 405 (16 STAT 40), A BILL TO AUTHORIZE THE SUBMISSION OF THE CONSTITUTIONS OF VIRGINIA, MISSISSIPPI AND TEXAS TO A VOTE OF THE PEOPLE AND TO AUTHORIZE THE ELECTION OF MEMBERS OF CONGRESS, AND OF STATE OFFICERS PROVIDED FOR IN SAID CON- STITUTIONS.  THE SENATE AMENDMENT THERETO PERMITS ALL VOTERS TO VOTE WHETHER REGISTERED OR NOT, BUT REQUIRING THEM TO REGISTER AT THIS ELECTION.  (P. 699-3)",Nullification/Secession/Reconstruction,,Domestic Social Policy,,Civil Liberties,8.713081266458374,0.4595063883887522,-0.054,-0.011,-0.696,0.462
