id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2
RS0900001,90,Senate,1,1967-01-18,,39,61,"TO TABLE A POINT OF ORDER, RAISED DURING DEBATE ON PROCEEDING TO CONSIDERATION OF S. RES.6, WHICH AMENDS SENATE RULE 22.  SENATOR MC GOVERN MOVED TO CLOSE DEBATE ON TAKING UP S. RES. 6 BY A SIMPLE MAJORITY, CITING ARTICLE I, SECTION 5 OF THE CONSTITUT2ON.  SEN. DIRKSEN MADE THE POINT OF ORDER THAT THIS WAS NOT A CONSTITUTIONAL QUESTION, AND MC GOVERN WAS, IN EFFECT, MOVING THE PREVIOUS QUESTION BY A SIMPLE, RATHER THAN A 2/3 MAJORITY, AS REQUIRED BY THE RULES.",,,Internal Organization,,Miscellaneous Policy,-2.0403320726969287,-0.39695254312429906,-0.098,-0.197,0.248,0.703
RS0900002,90,Senate,2,1967-01-18,,60,39,"TO DECIDE A POINT OF ORDER, MADE DURING DEBATE ON WHETHER TO TAKE UP S. RES. 6, WHICH AMENDS SENATE RULE 22. SEN. MC GOVERN MOVED TO CLOSE DEBATE ON PROCEEDING TO CONSIDERATION OF S. RES. 6 BY MAJORITY VOTE, CITING ARTICLE I, SEC. 5 OF THE CONSTITUTION.  SEN. DIRKSEN RAISED THE POINT OF ORDER THAT A CONSTITUTIONAL QUESTION WAS NOT RAISED, AND THAT THE PREVIOUS QUESTION REQUIRED A 2/3 MAJORITY.",,,Internal Organization,,Miscellaneous Policy,-2.0698601337756166,-0.40333929979879124,-0.148,-0.097,-0.243,-0.679
RS0900003,90,Senate,3,1967-01-24,,54,46,"TO IMPOSE CLOTURE ON DEBATE ON S. RES. 6, WHICH AMENDS RULE 22 OF THE SENATE, BY REQUIRING A 3/5 RATHER THAN 2/3 MAJORITY TO IMPOSE CLOTURE.",,,Internal Organization,,Miscellaneous Policy,-1.5404254419557006,-0.05832340353564561,-0.008,-0.046,0.326,1.224
RS0900004,90,Senate,4,1967-01-26,,54,28,"TO AMEND S. 355, THE LEGISLATIVE REORGANIZATION ACT OF 1967, BY PROVIDING FOR THE INSTALLATION OF A PUBLIC ADDRESS SYSTEM WITHIN THE SENATE CHAMBER.",,,Budget Special Interest,Internal Organization,Miscellaneous Policy,-0.47380456039356994,0.5501530033682374,0.834,0.155,0.029,0.354
RS0900005,90,Senate,5,1967-01-30,,70,14,"TO TABLE AN AMENDMENT TO S. 355, WHICH WOULD ADD 3-5 EX-OFFICIO MEMBERS TO THE COMM. ON APPROPRIATIONS.  THE ADDITIONAL MEMBERS WOULD BE CHOSEN FROM COMMITTEES NOT ALREADY REPRESENTED BY EX-OFFICIO MEMBERS.",,,Internal Organization,,Miscellaneous Policy,-3.8516068527528153,-1.5221209954212376,-0.262,-0.513,-0.307,-0.461
RS0900006,90,Senate,6,1967-01-31,,17,75,"TO AMEND S. 355, BY ELIMINATING THE PRACTICE OF EX-OFFICIO SITTING ON THE APPROPRIATIONS COMM.",,,Internal Organization,,Miscellaneous Policy,-2.9175850245047616,-1.4890953331090186,-0.739,0.667,0.17,0.337
RS0900007,90,Senate,7,1967-02-01,,82,8,"TO TABLE AN AMENDMENT TO S. 355, OFFERED BY SENATOR CLARK, WHICH ABOLISHES THE RIGHT TO REQUIRE READING ALOUD OF THE JOURNAL, UNLESS UNANIMOUS CONSENT TO THE CONTRARY IS GIVEN. THE AMENDMENT ALSO PROPOSES THAT THE SENATE PART OF THE CONGRESSIONAL RECORD BE CONSTRUED AS THE SENATE JOURNAL WHICH THE CONSTITUTION OF THE U.S. REQUIRES THE SENATE TO TO KEEP.",,,Internal Organization,,Miscellaneous Policy,-3.4409254805011855,-1.8002630408007856,-0.241,-0.971,-0.282,-0.474
RS0900008,90,Senate,8,1967-02-02,,59,28,"TO TABLE AN AMENDMENT TO S. 355, WHICH AMENDMENT FORBIDS ANY EMPLOYEE OR MEMBER OF THE SENATE TO ENGAGE IN ANY REGULAR PROFESSIONAL OR CONSULTING PRACTICE, OR TO SERVE IN ANY MANAGERIAL CAPACITY IN ANY BUSINESS OR FINANCIAL ENTERPRISE WITHOUT SPECIAL LEAVE OF THE SENATE.",,,Internal Organization,,Miscellaneous Policy,-5.515242259526723,-1.4406061569414523,-0.335,0.407,-0.226,-0.237
RS0900009,90,Senate,9,1967-02-06,,64,30,"TO TABLE AN AMENDMENT TO S. 355, WHICH PROVIDES FOR THE ESTABLISHMENT OF A SELECT COMMITTEE ON SMALL BUSINESS, WITH ""LEGISLATIVE AUTHORITY.""",,,Internal Organization,,Miscellaneous Policy,-2.009354745680744,-1.158895405354548,-0.844,0.537,-0.074,-0.213
RS0900010,90,Senate,10,1967-02-07,,19,76,"TO RECOMMIT S. 355, FOR 30 DAYS OF FURTHER STUDY.",,,Internal Organization,,Miscellaneous Policy,-2.8589797905566545,1.3044376138159028,0.316,0.401,-0.087,-0.176
