id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2
RH1020001,102,House,1,1991-01-03,,262,165,"(HOUSE ELECTED THOMAS S. FOLEY, OF THE STATE OF WASHINGTON, AS SPEAKER OF THE HOUSE OF HOUSE OF REPRESENTATIVES OVER ROBERT H. MICHEL OF ILLINOIS.)",,Election of the Speaker of the House,Internal Organization,,Miscellaneous Policy,5.054705341293327,-0.2675711510407864,0.047,-0.03,0.735,-0.841
RH1020002,102,House,2,1991-01-03,,250,163,H.RES.5    BY GEPHARDT (D-MO) -- RESOLUTION ADOPTING THE RULES OF THE HOUSE FOR THE ONE HUNDRED SECOND CONGRESS (HOUSE ORDERED THE PREVIOUS QUESTION ON THE RESOLUTION.),,,Internal Organization,,Miscellaneous Policy,4.029847998691072,-0.2173133119424072,0.044,-0.04,0.71,-1.019
RH1020003,102,House,3,1991-01-03,,161,256,"(HOUSE REJECTED THE MICHEL MOTION TO COMMIT THE RESOLUTION TO A SELECT COMMITTEE TO BE COMPRISED OF THE MAJORITY LEADER AND THE MINORITY LEADER WITH INSTRUCTIONS TO REPORT IT BACK TO THE HOUSE FORTHWITH WITH ONLY TWO AMENDMENTS PROVIDING THAT COMMITTEE ON THE JUDICIARY REPORT TO THE HOUSE NOT LATER THAN JUNE 30, 1991, A JOINT RESOLUTION PROPOSING AN AMENDMENT TO THE CONSTITUTION TO PROVIDE FOR A BALANCED BUDGET FOR THE UNITED STATES GOVERNMENT; THAT NOT LATER THAN TEN LEGISLATIVE DAYS AFTER THE COMMITTEE ON THE JUDICIARY REPORTS THE RESOLUTION, THE COMMITTEE ON RULES REPORT AN OPEN RULE FOR THE CONSIDERATION OF THE RESOLUTION; THAT, IF THE COMMITTEE ON THE JUDICIARY HAS NOT REPORTED THE JOINT RESOLUTION BY THE DATE SPECIFIED, THE COMMITTEE ON THE RULES REPORT WITHIN TEN LEGISLATIVE DAYS AN OPEN RULE RESOLUTION PROVIDING FOR THE CONSIDERATION OF THE FIRST JOING RESOLUTION INTRODUCED IN THE 102D CONGRESS TO PROVIDE FOR SUCH A CONSTITUTIONAL AMENDMENT; AND THAT, IF THE COMMITTEE ON RULES HAS NOT REPORTED SUCH A RULE WITHIN THOSE TEN DAYS, IT BE MADE IN ORDER FOR ANY MEMBER TO MOVE, UNDER PRIVILEGE OF THE HOUSE, THAT THE HOUSE CONSIDER THE FIRST JOINT RESOLUTION INTRODUCED IN THE 102D CONGRESS TO PROVIDE FOR SUCH A CONSTITUTIONAL AMENDMENT SUBJECT TO TEN HOURS OF DEBATE EQUALLY DIVIDED, AND TO BE OPEN FOR AMENDMENT UNDER THE FIVE-MINUTE RULE.)",Constitutional Amendments,,Budget General Interest,,Government Management,4.840763596441942,-0.2820827614007488,0.056,-0.011,-0.729,0.871
RH1020004,102,House,4,1991-01-03,,242,161,"(HOUSE AGREED TO H.RES. 5, ADOPTING THE RULES OF THE HOUSE FOR THE 102D CONGRESS.)",,,Internal Organization,,Miscellaneous Policy,4.844167887087572,-0.2805850659027289,0.054,-0.019,0.727,-0.868
RH1020005,102,House,5,1991-01-12,,286,92,"(HOUSE APPROVED THE JOURNAL OF FRIDAY, JANUARY 11, 1991.)",,,Internal Organization,,Miscellaneous Policy,1.8199323307365702,-0.796191511240096,0.421,-0.03,0.236,-0.75
RH1020006,102,House,6,1991-01-12,,302,132,"H.C.R.32   BY BENNETT (D-FL) -- RESOLUTION CONCERNING CONGRESSIONAL APPROVAL OF OFFENSIVE MILITARY ACTION AGAINST IRAQ (HOUSE AGREED TO H.CON. RES. 32, TO EXPRESS THE SENSE OF CONGRESS THAT CONGRESS MUST APPROVE ANY OFFENSIVE MILITARY ACTION AGAINST IRAQ.)",,,Defense Policy Resolutions,,Foreign and Defense Policy,-8.794367688287641,1.4888565348539688,0.132,0.328,0.222,0.146
RH1020007,102,House,7,1991-01-12,,183,251,"H.C.R.33   BY GEPHARDT (D-MO) -- RESOLUTION REGARDING UNITED STATES POLICY TO REVERSE IRAQ'S OCCUPATION OF KUWAIT (HOUSE FAILED TO AGREE TO H.CON. RES. 33, REGARDING UNITED STATES POLICY TO REVERSE IRAQ'S OCCUPATION OF KUWAIT.)",,,Defense Policy Resolutions,,Foreign and Defense Policy,-6.347221622842666,-1.170319373118277,-0.119,-0.415,0.214,0.195
RH1020008,102,House,8,1991-01-12,,251,183,"H.J.R.77   BY MICHEL (R-IL) -- AUTHORIZATION FOR USE OF MILITARY FORCE AGAINST IRAQ RESOLUTION (PUB.L. 102-1, APPROVED 1/14/91) (HOUSE PASSED H.J. RES. 77, TO AUTHORIZE THE USE OF UNITED STATES ARMED FORCES PURSUANT TO UNITED NATIONS SECURITY COUNCIL RESOLUTION 678.)",,,Defense Policy Resolutions,Defense Policy Budget,Foreign and Defense Policy,-6.211049012178116,-1.151702665656224,-0.136,-0.307,-0.218,-0.203
RH1020009,102,House,9,1991-01-18,,399,6,"S.C.R.2    BY MITCHELL, GEORGE (D-ME) -- RESOLUTION SUPPORTING UNITED STATES POLICY IN THE PERSIAN GULF (HOUSE VOTED TO SUSPEND THE RULES AND PASS S.CON.RES. 2, SUPPORTING THE UNITED STATES PRESENCE IN THE PERSIAN GULF.)",,,Defense Policy Resolutions,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH1020010,102,House,10,1991-01-23,,416,0,"H.C.R.41   BY FEIGHAN (D-OH) -- RESOLUTION CONCERNING THE IRAQI ATTACK AGAINST ISRAEL (HOUSE PASSED H.CON.RES. 41, AMENDED, CONDEMNING THE IRAQI ATTACK AGAINST ISRAEL.)",,,Defense Policy Resolutions,Foreign Policy Resolutions,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH1020011,102,House,11,1991-01-23,,418,0,"H.C.R.48   BY ASPIN (D-WI) -- RESOLUTION CONCERNING THE TREATMENT OF PRISONERS OF WAR BY IRAQ (HOUSE PASSED H.CON.RES. 48, CONDEMNING THE BRUTAL TREATMENT BY THE GOVERNMENT OF IRAQ OF CAPTURED SERVICE MEMBERS OF THE UNITED STATES AND ITS ALLIES IN THE PERSIAN GULF CONFLICT .)",,,Defense Policy Resolutions,Foreign Policy Resolutions,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH1020012,102,House,12,1991-01-23,,415,0,"H.R.4    BY ROSTENKOWSKI (D-IL) -- OPERATION DESERT SHIELD PARTICIPANTS, EXTENSION OF TIME TO FILE INCOME TAX RETURNS (PUB. L. 102-2, APPROVED 1/30/91) (HOUSE PASSED H.R. 4, AMENDED, TO EXTEND THE TIME FOR PERFORMING CERTAIN ACTS UNDER THE INTERNAL REVENUE LAWS FOR INDIVIDUALS PERFORMING SERVICES AS PART OF THE DESERT SHIELD OPERATION.)",Tax rates,,Defense Policy Budget,Regulation Special Interest,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH1020013,102,House,13,1991-01-23,,422,0,"H.R.3    BY MONTGOMERY (D-MS) -- VETERANS' COMPENSATION AMENDMENTS OF 1991 (PUB. L. 102-3, APPROVED 2/06/91) (HOUSE PASSED H.R. 3, TO AMEND TITLE 38, UNITED STATES CODE, TO REVISE, EFFECTIVE AS OF JANUARY 1, 1991, THE RATES OF DISABILITY COMPENSATION FOR VETERANS WITH SERVICE-CONNECTED DISABILITIES AND THE RATES OF DEPENDENCY AND INDEMNITY COMPENSATION FOR SURVIVORS OF SUCH VETERANS.)",Military Pensions/Veterans Benefits,,Defense Policy Budget,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH1020014,102,House,14,1991-01-23,,417,0,"H.C.R.40   BY FASCELL (D-FL) -- RESOLUTION CONCERNING THE USE OF SOVIET MILITARY FORCE IN THE BALTIC STATES (HOUSE PASSED H.CON.RES. 40, AMENDED, CONDEMNING THE RECENT USE OF SOVIET MILITARY FORCE IN THE BALTIC STATES.)",,,Foreign Policy Resolutions,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH1020015,102,House,15,1991-01-29,,413,0,"H.R.556  BY MONTGOMERY (D-MS) -- AGENT ORANGE ACT OF 1991 (PUB. L. 102-4, APPROVED 2/06/91) (HOUSE PASSED H.R. 556, AMENDED, TO PROVIDE FOR THE SECRETARY OF VETERANS AFFAIRS TO OBTAIN INDEPENDENT SCIENTIFIC REVIEW OF THE AVAILABLE SCIENTIFIC EVIDENCE REGARDING ASSOCIATIONS BETWEEN DISEASES AND EXPOSURE TO DIOXIN AND OTHER CHEMICAL COMPOUNDS IN HERBICIDES.)",Public Health,,Defense Policy Budget,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH1020016,102,House,16,1991-01-29,,415,0,"H.R.555  BY MONTGOMERY (D-MS) -- SOLDIERS' AND SAILORS' CIVIL RELIEF ACT AMENDMENTS OF 1991 (PUB. L. 102-12, APPROVED 3/18/91) (HOUSE PASSED H.R. 555, AMENDED, TO AMEND THE SOLDIERS' AND SAILORS' CIVIL RELIEF ACT OF 1940 TO IMPROVE AND CLARIFY THE PROTECTIONS PROVIDED BY THAT ACT; AND TO AMEND TITLE 38, UNITED STATES CODE, TO CLARIFY VETERANS' REEMPLOYMENT RIGHTS AND TO IMPROVE VETERANS RIGHT TO REINSTATEMENT OF HEALTH INSURANCE.)",Military Pensions/Veterans Benefits,,Defense Policy Budget,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH1020017,102,House,17,1991-01-30,,399,1,"H.R.598  BY MONTGOMERY (D-MS) -- DEPARTMENT OF VETERANS AFFAIRS HEALTH-CARE PERSONNEL ACT OF 1991 DEPARTMENT OF VETERANS AFFAIRS PHYSICIAN AND DENTIST RECRUITMENT AND RETENTION ACT OF 1991 DEPARTMENT OF VETERANS AFFAIRS LABOR RELATIONS IMPROVEMENT ACT OF 1991 (PUB. L. 102-40, APPROVED 5/7/91) (HOUSE PASSED H.R. 598, AMENDED, TO AMEND TITLE 38, UNITED STATES CODE, TO IMPROVE THE CAPABILITY OF THE DEPARTMENT OF VETERANS AFFAIRS TO RECRUIT AND RETAIN PHYSICIANS AND DENTISTS THROUGH INCREASES IN SPECIAL PAY AUTHORITIES, AND TO AUTHORIZE COLLECTIVE BARGAINING OVER CONDITIONS OF EMPLOYMENT FOR HEALTH-CARE EMPLOYEES OF THE DEPARTMENT OF VETERANS AFFAIRS.)",Military Pensions/Veterans Benefits,,Defense Policy Budget,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH1020018,102,House,18,1991-02-05,,402,0,"H.R.180  BY PENNY (D-MN) -- VETERANS' BENEFITS, TITLE 38 U.S.C., AMENDMENT (PUB. L. 102-16, APPROVED 03/22/91) (HOUSE PASSED H.R. 180, TO AMEND TITLE 38, UNITED STATES CODE, WITH RESPECT TO VETERANS EDUCATION AND EMPLOYMENT PROGRAMS.)",Military Pensions/Veterans Benefits,,Defense Policy Budget,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH1020019,102,House,19,1991-02-05,,405,0,"H.R.154  BY MONTGOMERY (D-MS) -- INSULAR AREAS POLICY ACT (HOUSE PASSED H.R. 154, TO PROVIDE FOR THE TRANSFER OF AN EXISTING UNITED STATES MEMORIAL ERECTED UNDER THE AUSPICES OF THE AMERICAN LEGION, INCORPORATED, FOR THE USE AND BENEFIT OF AMERICAN OFFICERS AND ENLISTED PERSONNEL WHO SERVED IN WORLD WAR I TO THE DEPARTMENT OF VETERANS AFFAIRS.)",Military Pensions/Veterans Benefits,,Defense Policy Budget,Government Organization,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH1020020,102,House,20,1991-02-06,,411,0,"H.R.232  BY STAGGERS (D-WV) -- VETERANS' BENEFITS, TITLE 38 U.S.C., AMENDMENT (PUB. L. 102-54, APPROVED 6/13/91) (HOUSE PASSED H.R. 232, AMENDED, TO AMEND TITLE 38, UNITED STATES CODE, WITH RESPECT TO VETERANS PROGRAMS FOR HOUSING AND MEMORIAL AFFAIRS, AND FOR OTHER PURPOSES.)",Military Pensions/Veterans Benefits,,Defense Policy Budget,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH1020021,102,House,21,1991-02-20,,409,0,"H.C.R.44   BY SHAW (R-FL) -- RESOLUTION CONCERNING DISPLAYS OF SUPPORT FOR UNITED STATES TROOPS IN THE PERSIAN GULF (HOUSE PASSED H. CON. RES. 44, CALLING UPON THE PEOPLE OF THE UNITED STATES TO DISPLAY THE AMERICAN FLAG IN SHOW OF SUPPORT FOR THE UNITED STATES TROOPS STATIONED IN THE PERSIAN GULF REGION.)",,,Defense Policy Resolutions,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH1020022,102,House,22,1991-02-21,,393,1,"H.R.586  BY SCHUMER (D-NY) -- REPORTS ON EXPENDITURES RELATING TO OPERATIONS DESERT SHIELD AND DESERT STORM, REQUIREMENT (HOUSE PASSED H.R. 586, AMENDED, TO REQUIRE REGULAR REPORTS TO THE CONGRESS ON THE AMOUNT OF EXPENDITURES MADE TO CARRY OUT OPERATION DESERT SHIELD AND OPERATION DESERT STORM AND ON THE AMOUNT OF CONTRIBUTIONS MADE TO THE UNITED  STATES BY FOREIGN COUNTRIES TO SUPPORT OPERATION DESERT SHIELD AND OPERATION DESERT STORM.)",,,Defense Policy Resolutions,Defense Policy Budget,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH1020023,102,House,23,1991-02-21,,390,0,"H.RES.19   BY BOXER (D-CA) -- RESOLUTION CONCERNING THE SUBMISSION OF INFORMATION REGARDING OPERATION DESERT SHIELD (HOUSE AGREED TO THE FASCELL MOTION TO LAY ON THE TABLE H.RES. 19, CALLING FOR THE SUBMISSION TO THE HOUSE OF REPRESENTATIVES OF CERTAIN INFORMATION REGARDING OPERATION DESERT SHIELD.)",,,Defense Policy Resolutions,Defense Policy Budget,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH1020024,102,House,24,1991-02-27,,411,0,"S.J.R.55   BY PELL (D-RI) -- TWO HUNDREDTH ANNIVERSARY OF UNITED STATES-PORTUGUESE DIPLOMATIC RELATIONS, COMMEMORATION (PUB. L. 102-8, APPROVED 3/08/91) (HOUSE PASSED S.J. RES. 55, COMMEMORATING THE TWO HUNDRETH ANNIVERSARY OF UNITED STATES-PORTUGUESE DIPLOMATIC RELATIONS.)",,,Foreign Policy Resolutions,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH1020025,102,House,25,1991-02-28,,404,1,"H.RES.88   BY FASCELL (D-FL) -- RESOLUTION CONDEMNING CUBA'S HUMAN RIGHTS VIOLATIONS (HOUSE PASSED H. RES. 88, CONDEMNING CUBA'S HUMAN RIGHTS VIOLATIONS, AND COMMENDING THE UNITED NATIONS HUMAN RIGHTS COMMISSION FOR ITS ATTENTION TO THE HUMAN RIGHTS SITUATION IN CUBA.)",Human Rights,,Foreign Policy Resolutions,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH1020026,102,House,26,1991-03-05,,396,27,"H.R.707  BY ENGLISH (D-OK) -- FUTURES TRADING PRACTICES ACT OF 1992 (PUB. L. 102-546, APPROVED 10/28/92) (HOUSE PASSED H.R. 707, AMENDED, TO IMPROVE THE REGULATION OF FUTURES TRADING AND TO AUTHORIZE APPROPRIATIONS FOR THE COMMODITY FUTURES TRADING COMMISSION.)",Banking and Finance,,Regulation Special Interest,,Government Management,1.9105259999715867,-2.0229629459809346,0.671,-0.741,0.11,-0.333
RH1020027,102,House,27,1991-03-05,,410,8,"H.RES.95   BY BROOMFIELD (R-MI) -- RESOLUTION COMMENDING THE PRESIDENT AND ALLIED MILITARY FORCES ON THE SUCCESS OF OPERATION DESERT STORM (HOUSE PASSED H. RES. 95, COMMENDING THE PRESIDENT AND UNITED STATES AND ALLIED MILITARY FORCES ON THE SUCCESS OF OPERATION DESERT STORM.)",,,Defense Policy Resolutions,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH1020028,102,House,28,1991-03-06,,417,0,"H.R.991  BY CARPER (D-DE) -- DEFENSE PRODUCTION ACT EXTENSION AND AMENDMENTS OF 1991 (PUB. L. 102-99, APPROVED 8/17/91) (HOUSE PASSED H.R. 991, AMENDED, TO EXTEND THE EXPIRATION DATE OF THE DEFENSE PRODUCTION ACT OF 1950.)",,,Defense Policy Budget,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH1020029,102,House,29,1991-03-07,,24,398,"H.R.1281 BY WHITTEN (D-MS) -- DIRE EMERGENCY SUPPLEMENTAL APPROPRIATIONS FOR CONSEQUENCES OF OPERATION DESERT SHIELD/DESERT STORM, FOOD STAMPS, UNEMPLOYMENT COMPENSATION ADMINISTRATION, VETERANS COMPENSATION AND PENSIONS, AND OTHER URGENT NEEDS ACT OF 1991 (PUB. L. 102-27, APPROVED 4/10/91) (HOUSE REJECTED THE VALENTINE AMENDMENT THAT SOUGHT TO DELETE A $650,000,000 APPROPRIATION FOR ISRAEL TO PROVIDE FOR ADDITIONAL COSTS RESULTING FROM THE CONFLICT IN THE PERSIAN GULF.)",,,Budget Special Interest,Defense Policy Budget,Government Management,7.2565466919304775,5.72137360836828,-0.859,-0.512,0.202,-0.161
RH1020030,102,House,30,1991-03-07,,105,315,(HOUSE REJECTED THE BURTON AMENDMENT THAT SOUGHT TO STRIKE LANGUAGE PROHIBITING MAKING FUNDS AVAILABLE TO THE DEPARTMENT OF DEFENSE FOR ANY OVERHAUL OF THE USS KENNEDY COSTING LESS THAN THE SERVICE LIFE EXTENSION PROGRAM.),,,Defense Policy Budget,,Foreign and Defense Policy,6.242705734972094,-2.009413840202019,0.286,-0.224,-0.136,0.126
RH1020031,102,House,31,1991-03-07,,178,240,"(HOUSE REJECTED THE KOLBE AMENDMENT THAT SOUGHT TO ADD FUNDS FOR THREE HOUSING PROGRAMS; $500,000,000 FOR THE HOME PROGRAM, $165,000,000 FOR THE HOPE PROGRAM, AND $122,000,000 FOR THE SHELTER PLUS CARE PROGRAM.)",Housing/Housing Programs/Rent Control,,Budget Special Interest,,Government Management,10.519927809292366,0.26099819523230916,-0.025,-0.002,-0.231,0.127
RH1020032,102,House,32,1991-03-07,,174,244,(HOUSE REJECTED THE STENHOLM AMENDMENT THAT SOUGHT TO ELIMINATE A PROVISION THAT PROHIBITS THE LABOR DEPARTMENT FROM EXPENDING FUNDS TO IMPLEMENT DEPARTMENT REGULATIONS THAT PERMIT THE EXPANDED USE OF HELPERS ON FEDERALLY FUNDED OR FEDERALLY ASSISTED CONSTRUCTION PROJECTS.),Union Regulation/Davis-Bacon/Situs Picketing,,Budget Special Interest,Regulation Special Interest,Government Management,-4.823638665662528,0.10770915996987582,0.03,-0.037,-0.206,-0.247
RH1020033,102,House,33,1991-03-07,,365,43,"(HOUSE PASSED H.R. 1281, MAKING DIRE EMERGENCY SUPPLEMENTAL APPROPRIATIONS FOR THE CONSEQUENCES OF OPERATION DESERT SHIELD/DESERT STORM, FOOD STAMPS, UNEMPLOYMENT COMPENSATION ADMINISTRATION, VETERANS COMPENSATION AND PENSIONS, AND OTHER URGENT NEEDS FOR THE FISCAL YEAR ENDING SEPTEMBER 30, 1991.)",,,Budget Special Interest,Defense Policy Budget,Government Management,-22.462211709179684,11.837972205865233,0.53,-0.067,0.167,0.043
RH1020034,102,House,34,1991-03-07,,381,19,"H.R.1282 BY WHITTEN (D-MS) -- OPERATION DESERT SHIELD/DESERT STORM SUPPLEMENTAL APPROPRIATIONS ACT, 1991 (PUB. L. 102-28, APPROVED 4/10/91) (HOUSE PASSED H.R. 1282, MAKING SUPPLEMENTAL APPROPRIATIONS AND TRANSFERS FOR ""OPERATION DESERT SHIELD/DESERT STORM"" FOR THE FISCAL YEAR ENDING SEPTEMBER 30, 1991.)",,,Defense Policy Budget,,Foreign and Defense Policy,-7.454525083525499,-4.876895605293881,-0.662,0.058,-0.29,-0.225
RH1020035,102,House,35,1991-03-12,,389,0,"H.C.R.45   BY YATES (D-IL) -- RESOLUTION CONCERNING A CEREMONY TO COMMEMORATE THE DAYS OF REMEMBRANCE OF VICTIMS OF THE HOLOCAUST (HOUSE PASSED H. CON. RES. 45, AMENDED, PERMITTING THE USE OF THE ROTUNDA OF THE CAPITOL FOR A CEREMONY TO COMMEMORATE THE DAYS OF REMEMBRANCE OF VICTIMS OF THE HOLOCAUST.)",,,Foreign Policy Resolutions,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH1020036,102,House,36,1991-03-12,,272,146,"H.RES.105  BY DERRICK (D-SC) -- PROCEDURAL RESOLUTION - H.R. 1315 (HOUSE PASSED H.RES. 105, THE RULE UNDER WHICH H.R. 1315 WAS CONSIDERED.)",Banking and Finance,,Budget Special Interest,,Government Management,0.8938419575073678,-1.0771838652467194,0.912,-0.262,0.034,-0.22
RH1020037,102,House,37,1991-03-12,,186,238,"H.R.1315 BY WYLIE (R-OH) -- RESOLUTION TRUST CORPORATION FUNDING ACT OF 1991 (HOUSE REJECTED THE SLATTERY AMENDMENT IN THE NATURE OF A SUBSTITUTE THAT SOUGHT TO PROVIDE $30 BILLION TO THE RTC WITH ONLY $20 BILLION AUTHORIZED TO THE RTC IMMEDIATELY, THE REMAINING $10 BILLION TO BE RELEASED AFTER THE PRESIDENT SUBMITTED TO CONGRESS A PAY-AS-YOU-GO PLAN.)",Banking and Finance,,Budget Special Interest,,Government Management,-10.015646611380978,-1.5488605636259538,-0.055,-0.998,0.142,0.082
