date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-01-25 03:21:58,RH0760001,76,House,1,1939-01-03,,418,1,"ELECTION OF THE SPEAKER OF THE HOUSE OF REPRESENTATIVES, WILLIAM BANKHEAD (D) VERSUS JOSEPH MARTIN (R).",Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-01-25 03:21:58,RH0760002,76,House,2,1939-01-13,,397,16,"TO PASS H.J. RES. 83, A RESOLUTION MAKING ADDITIONAL APPRO- PRIATIONS FOR WORK RELIEF AND DIRECT RELIEF.",Unemployment/Jobs,,Budget General Interest,,Government Management,0.157,0.988,0.177,0.597,-0.375,0.947,-49.206812,0.888
2017-01-25 03:21:58,RH0760003,76,House,3,1939-01-23,,197,218,"TO AMEND H.R. 2868, THE FIRST DEFICIENCY APPROPRIATION BILL, 1939, BY STRIKING A PROVISION OF $3,500,000 FOR THE ACQUISI- TION OF LAND AND ERECTION OF A NEW BUILDING FOR THE CENSUS BUREAU.",Public Works,,Budget Special Interest,,Government Management,-0.099,0.05,-0.297,0.346,0.838,0.923,-79.797052,0.825
2017-01-25 03:21:58,RH0760004,76,House,4,1939-01-25,,350,16,"TO PASS H.R. 2762, A BILL FOR THE CODIFICATION OF INTERNAL REVENUE LAWS.",Tax rates,,Domestic Social Policy,,Government Management,0.555,-0.398,0.216,-0.201,0.125,0.962,-47.969829,0.877
2017-01-25 03:21:58,RH0760005,76,House,5,1939-01-30,,198,184,"TO ORDER THE PREVIOUS QUESTION ON H. CON. RES. 5, A RESOLUTION PROVIDING FOR PRINTING 25,000 COPIES OF THE REPORT OF COMM. ON UNAMERICAN ACTIVITIES.",Communists/Communism/Unamerican Activities,,Budget Special Interest,,Government Management,-0.063,0.033,0.19,-0.523,0.837,0.921,-85.207572,0.8
2017-01-25 03:21:58,RH0760006,76,House,6,1939-02-02,,252,140,"CONFERENCE REPORT ON H.J. RES. 83, A BILL MAKING ADDITIONAL APPROPRIATION FOR WORK RELIEF AND RELIEF, TO RECEDE AND CONCUR IN A SENATE AMENDMENT WHICH STRIKES OUT THE PROVISION IN THE BILL EQUALIZING WAGES PAID BY THE W.P.A. IN VARIOUS PARTS OF THE COUNTY FOR SIMILAR TYPES OF WORK.",Unemployment/Jobs,,Regulation Special Interest,,Government Management,0.134,0.328,-0.015,0.571,0.571,0.847,-144.182757,0.692
2017-01-25 03:21:58,RH0760007,76,House,7,1939-02-03,,360,35,"TO PASS H. RES. 26, A RESOLUTION TO PERMIT HUAC TO CONTINUE FOR ONE YEAR ITS PROBE INTO UN-AMERICAN ACTIVITIES AND PROPOGANDA.",Communists/Communism/Unamerican Activities,,Internal Organization,,Government Management,-0.47,-0.045,-0.255,-0.124,0.114,0.922,-63.841889,0.851
2017-01-25 03:21:58,RH0760008,76,House,8,1939-02-09,,121,269,"TO RECOMMIT H.R. 3790, THE PUBLIC SALARY TAX ACT OF 1939, WITH INSTRUCTIONS TO STRIKE TITLE I, WHICH PROVIDES THAT ALL FEDERAL EMPLOYEES ARE SUBJECT TO THE INCOME TAX.",,,Budget Special Interest,,Government Management,0.099,-0.897,-0.118,0.121,0.298,0.782,-176.42012,0.636
2017-01-25 03:21:58,RH0760009,76,House,9,1939-02-09,,276,109,"TO PASS H.R. 3790, THE PUBLIC SALARY TAX ACT, A BILL WHICH SUBJECTS ALL GOVERNMENTAL EMPLOYEES TO THE INCOME TAX. PREVIOUSLY, MOST PUBLIC EMPLOYEES AND OFFICIALS HAD BEEN EXEMPT.",,,Budget Special Interest,,Government Management,0.15,-0.818,0.13,-0.124,0.312,0.805,-161.22902,0.658
2017-01-25 03:21:58,RH0760010,76,House,10,1939-02-15,,387,15,"TO PASS 3791, A BILL TO PROVIDE FOR THE NATIONAL DEFENSE.",,,Defense Policy Budget,,Foreign and Defense Policy,0.375,0.927,0.155,0.303,-0.133,0.958,-62.170931,0.857
