id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2
RS0530001,53,Senate,1,1893-04-10,,26,11,TO GO INTO EXECUTIVE SESSION; NO QUORUM VOTING,,,Internal Organization,,Miscellaneous Policy,12.243820690726999,-0.8665550897323439,0.072,0.015,0.724,-0.342
RS0530002,53,Senate,2,1893-04-11,,41,16,TO GO INTO EXECUTIVE SESSION.,,,Internal Organization,,Miscellaneous Policy,17.907173153230186,-1.5853881985648752,0.082,-0.117,0.322,-0.104
RS0530003,53,Senate,3,1893-04-13,,36,21,TO GO INTO EXECUTIVE SESSION.,,,Internal Organization,,Miscellaneous Policy,55.52335924281062,-0.6373270293993487,0.014,0.14,0.72,-0.075
RS0530004,53,Senate,4,1893-04-15,,35,16,"TO PROCEED TO THE CONSIDERATION OF A RESOLUTION INSTRUCTING THE COMMITTEE TO AUDIT AND CONTROL THE CONTINGENT EXPENSES OF THE SENATE, TO FIX THE SUMS NECESSARY TO BE DISBURSED BY VARIOUS STANDING OR SPPECIAL COMMITTEES AUTHORIZED TO SIT DURING RECESS, AND LIMITING THOSE EXPENSES TO AMOUNTS FIXED BY THE COMMITTEE.  (P. 165)",,Congressional Pay and Benefits,Internal Organization,,Miscellaneous Policy,47.25532113586746,-0.5210638536304095,0.012,0.046,0.719,-0.088
RS0530005,53,Senate,5,1893-04-15,,23,23,"TO ADJOURN DURING DEBATE ON THE RESOLUTION INSTRUCTING THE SECRETARY OF STATE TO SET APART $5,000 FOR THE INVESTIGA- TION OF THE CONDITION OF AAGRICULTURE,, $1000 TO BE PAID OUT OF CONTINGENT FUND FOR THE PRESENT FISCAL YEAR, REMAINDER FROM FUND FOR THE FOLLOWING YEAR.  (P. 191-1)",,Agriculture,Budget Special Interest,,Agriculture,-0.5474268100928686,-0.193414237402418,0.297,-0.356,0.046,0.486
RS0530006,53,Senate,6,1893-04-15,,21,26,"TO PROCEED TO THE CONSIDERATION OF THE RESOLUTION INSTRUCT- ING THE SECRETARY OF SENATE TO SET APART $5000 FOR THE INVESTIGATION OF THE CONDITION OF AGRICULTURE, $1000 TO BE PAID OUT OF THE CONTINGENT FUND FOR PRESENT FISCAL YEAR, THE REMAINDER TO BE PAID FROM THE FUND OF THE FOLLOWING YEAR.  (P. 191)",,Agriculture,Budget Special Interest,,Agriculture,-0.25382935912988136,0.014800839080534617,-0.966,0.26,-0.014,-0.319
RS0530007,53,Senate,7,1893-08-09,,48,23,TO ADJOURN.  (P. 239-3),,,Internal Organization,,Miscellaneous Policy,3.178925178601193,-0.5946343526748509,-0.125,-0.992,0.227,-0.413
RS0530008,53,Senate,8,1893-08-10,,41,21,"TO PROVIDE THAT WHEN THE SENATE ADJORNS TODAY, IT BE UNTIL MONDAY NEXT.  (P. 240-1)",,,Internal Organization,,Miscellaneous Policy,2.7504840000494757,-0.574077440007916,0.16,-0.134,0.574,-1.207
RS0530009,53,Senate,9,1893-08-10,,39,21,TO ADJOURN.  (P. 240-2),,,Internal Organization,,Miscellaneous Policy,3.7578957518612106,-0.7269370268387404,0.182,-0.043,0.627,-0.965
RS0530010,53,Senate,10,1893-08-17,,13,45,"TO POSTPONE INDEFINITLY H.J.RES. 3 (28 STAT 11, APP 8/21/93) A BILL AUTHORIZING IMMEDIATE PAYMENT OF MILEAGE FOR SENATORS, REPRESENTATIVES, AND DELEGATES TO THE FIRST SESSION OF THE 53RD CONGRESS, OUT OF APPROPRIATIONS MADE IN THE LEGISLATIVE, EXECUTIVE, AND JUDICIAL APPROPRIATION ACT FOR 1894,  (P. 431-1)",,Congressional Pay and Benefits,Budget Special Interest,,Government Management,2.4917844851228415,1.2570634313040039,-0.114,0.973,0.109,-0.253
