date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-01-23 00:25:07,RH0860001,86,House,1,1959-01-07,,281,148,ELECTION OF SPEAKER OF THE HOUSE FOR 86TH CONGRESS. SAM RAYBURN VERSUS CHARLES A. HALLECK.  RAYBURN ELECTED.,Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,0.02,0.055,0.649,-1.308,0.993,0.998,-6.379685,0.985
2017-01-23 00:25:07,RH0860002,86,House,2,1959-02-04,,126,279,"HR 2256.  VETERANS HOUSING BILL.  INCREASE AMOUNT OF FUNDS THE VETERANS ADMINISTRATION CAN DRAW FOR HOUSING LOANS, AND RAISE INTEREST RATE CEILINGS ON GUARANTEED AND DIRECT GI HOUSING LOANS.  MOTION TO RECOMMIT WITH INSTRUCTIONS TO DELETE SECTION FOR DIRCT LOAN PROGRAM",Military Pensions/Veterans Benefits,,Budget Special Interest,,Social Welfare,0.247,0.474,-0.304,0.465,0.825,0.946,-49.588244,0.885
2017-01-23 00:25:07,RH0860003,86,House,3,1959-02-04,,313,92,HR 2256.  VETERANS HOUSING BILL.  PASSED.  NAY SUPPORTS PRESIDENT'S POSITION.,Military Pensions/Veterans Benefits,,Budget Special Interest,,Social Welfare,0.216,-0.141,0.225,-0.344,0.587,0.906,-82.261728,0.816
2017-01-23 00:25:07,RH0860004,86,House,4,1959-02-05,,384,22,HR 2260.  EXTEND MILITARY DRAFT FOR FOUR YEARS.  PASSED. YEA SUPPORTS PRESIDENT'S POSITION.,Selective Service (The Draft),,Defense Policy Resolutions,,Foreign and Defense Policy,-0.813,-0.582,-0.217,0.092,0.136,0.953,-71.100732,0.839
2017-01-23 00:25:07,RH0860005,86,House,5,1959-03-11,,350,79,H. RES. 205.  OPEN RULE FOR CONSIDERATION OF HAWAIIAN STATE- HOOD (HR 4221)  ADOPTED.  YEA SUPPORTS PRESIDENT'S POSITION.,,,Government Organization,,Government Management,-0.157,0.895,0.139,0.681,0.397,0.89,-111.269467,0.772
2017-01-23 00:25:07,RH0860006,86,House,6,1959-03-12,CQ,331,94,"S. 50.  SENATE VERSION OF HR 4221, HAWAIIAN STATEHOOD BILL. PASSED.  YEA SUPPORTS PRESIDENT'S POSITION.",,,Government Organization,,Government Management,-0.241,0.861,0.13,0.776,0.43,0.875,-113.325619,0.766
2017-01-23 00:25:07,RH0860007,86,House,7,1959-03-13,,256,161,HR 1.  AUTHORIZE STUDY OF EFFECTS OF DIVERSION OF LAKE MICH. WATERS INTO CHICAGO CANAL SYSTEM.  PASSED.  NAY SUPPORTS PRESIDENT'S POSITION.,Public Works,,Budget Special Interest,,Government Management,0.274,0.312,0.095,-0.39,0.658,0.868,-156.586829,0.687
2017-01-23 00:25:07,RH0860008,86,House,8,1959-03-13,,213,94,S. 79.  PERMIT ARTIFICIAL COLORING OF ORANGES.  PASSED.,Agriculture,,Regulation Special Interest,,Agriculture,-0.711,0.143,-0.052,-0.586,0.138,0.735,-148.861548,0.616
2017-01-23 00:25:07,RH0860009,86,House,9,1959-03-19,,200,219,HR 1011.  EXTENSION OF FEDERAL AIRPORT CONSTRUCTION ACT. AUTHORIZE FEDERAL MATCHING GRANTS FOR AIRPORT PROJECTS. AMENDMENT TO CUT AUTHORIZATIONS.  REJECTED.  YEA SUPPORTS PRESIDENT'S POSITION.,Airlines/Airports/Airline Industry,,Budget Special Interest,,Government Management,-0.114,0.122,-0.258,0.054,0.764,0.888,-100.939506,0.786
2017-01-23 00:25:07,RH0860010,86,House,10,1959-03-19,,196,221,HR 1011.  EXTENSION OF FEDERAL AIRPORT CONSTRUCTION ACT. AMENDMENT TO PROVIDE THAT FUNDS NOT BE MADE AVAILABLE UNTIL APPROPRIATED BY CONGRESS.  REJECTED.,Airlines/Airports/Airline Industry,,Budget Special Interest,,Government Management,-0.104,0.132,-0.282,0.033,0.821,0.916,-89.897606,0.806
2017-01-23 00:25:07,RH0860011,86,House,11,1959-03-19,,279,142,HR 1011.  EXTENSION OF FEDERAL AIRPORT CONSTRUCTION ACT. PASSED.  NAY SUPPORTS PRESIDENT'S POSITION.,Airlines/Airports/Airline Industry,,Budget Special Interest,,Government Management,0.077,0.006,0.215,-0.003,0.669,0.888,-116.886955,0.758
2017-01-23 00:25:07,RH0860012,86,House,12,1959-03-23,,276,126,HR 2575.  AUTHORIZE APPROPRIATIONS FOR PAM AMERICAN GAMES IN CHICAGO.  PASSED.,,,Budget Special Interest,,Government Management,0.081,0.394,0.17,0.135,0.405,0.813,-151.074643,0.687
2017-01-23 00:25:07,RH0860013,86,House,13,1959-03-25,,316,57,HR 4452.  INCREASE U.S. SUBSCRIPTIONS TO INTERNATIONAL MONETARY FUND AND WORLD BANK  AND MAKE FUNDS AUTHORIZED TO IMF AVAILABLE IN FISCAL 1959.  PASSED.  YEA SUPPORTS PRESIDENT'S POSITION.,,,Foreign Policy Budget,,Foreign and Defense Policy,0.257,0.311,0.237,0.669,0.421,0.912,-82.739938,0.801
2017-01-23 00:25:07,RH0860014,86,House,14,1959-04-15,,262,139,"HR 1321.  BILL TO GIVE LOAN APPROVAL AUTHORITY TO ADMINIS- TRATOR OF RURAL ELECTRIFICATION ADMINISTRATION, AND INVEST ADMINISTRATOR WITH ALL REA FUNCTIONS TRANSFERRED TO SECRE- TARY OF AGRICULTURE UNDER REORGANIZATION PLANS OF 1939 AND 1953.  PASSED.  NA SUPPORTS PRESIDENT'S POSITION.",,,Government Organization,,Government Management,-0.365,-0.761,0.245,-0.72,0.842,0.945,-64.95481,0.85
2017-01-23 00:25:07,RH0860015,86,House,15,1959-04-16,,379,7,HR 5674.  AUTHORIZE FUNDS FOR MILITARY CONSTRUCTION IN FISCAL 1960.  PASSED.,,,Defense Policy Budget,,Foreign and Defense Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-01-23 00:25:07,RH0860016,86,House,16,1959-04-30,,284,149,S. 144.  REA BILL IDENTICAL TO HR 1321.  FAILED TO PASS OVER PRESIDENT'S VETO.  TWO-THIRDS MAJORITY REQUIRED.  NAY SUPPORTS PRESIDENT'S POSITION.,,,Government Organization,,Government Management,-0.358,-0.741,0.352,-0.93,0.919,0.972,-42.346007,0.907
2017-01-23 00:25:07,RH0860017,86,House,17,1959-05-07,,189,237,HR 3460.  AUTHORIZE TVA TO ISSUE REVENUE BONDS TO FINANCE NEW POWER FACILITIES.  MOTION TO RECOMMIT WITH INSTRUCTIONS TO INCREASE CONTROL BY EXECUTIVE AGENCIES AND CONGRESS OVER ISSUANCE OF BONDS.  REJECTED.  YEA SUPPORTS PRESIDENT'S POSITION.,,,Budget Special Interest,,Government Management,-0.037,0.352,-0.166,0.319,0.762,0.894,-123.818075,0.748
2017-01-23 00:25:07,RH0860018,86,House,18,1959-05-07,,251,176,HR 3460.  TVA BOND-ISSUANCE AUTHORIZATION.  PASSED.,,,Budget Special Interest,,Government Management,-0.053,0.155,0.163,-0.353,0.778,0.908,-110.377142,0.772
2017-01-23 00:25:07,RH0860019,86,House,19,1959-05-20,,295,128,HR 7007.  FISCAL 1960 AUTHORIZATION OF FUNDS FOR NATIONAL AERONAUTICS AND SPACE ADMINISTRATION.  PASSED.,Space Exploration/NASA,,Budget Special Interest,,Government Management,0.31,-0.691,0.21,0.23,0.417,0.825,-169.875814,0.669
2017-01-23 00:25:07,RH0860020,86,House,20,1959-05-20,,264,167,HR 7175.  FISCAL 1960 APPROPRIATIONS FOR DEPARTMENT OF AGRICULTURE.  MOTION TO RECOMMIT WITH INSTRUCTIONS TO ADD LANGUAGE LIMITING COMMODITY CREDIT CORPORATION PRICE SUPPORT LOANS.  AGREED TO.  YEA SUPPORTS PRESIDENT'S POSITION.,Agriculture,,Regulation Special Interest,,Agriculture,0.306,0.697,-0.073,0.651,0.452,0.788,-159.823566,0.69
2017-01-23 00:25:07,RH0860021,86,House,21,1959-05-21,,225,204,S. 57.  HOUSING ACT OF 1959.  AMEND TO MAKE ADDITIONAL FUNDS AVAILABLE ONLY UPON ENACTMENT OF APPROPRIATIONS BILLS. AGREED TO.,Housing/Housing Programs/Rent Control,,Budget Special Interest,,Social Welfare,-0.121,-0.019,-0.273,-0.12,0.745,0.879,-106.179793,0.781
2017-01-23 00:25:07,RH0860022,86,House,22,1959-05-21,,194,238,"S. 57.  HOUSING ACT OF 1959.  MOTION TO RECOMMIT AND SUB- STITUTE HR 7117 AUTHORIZING NO PUBLIC HOUSING, AND CUTTING TOTAL AUTHORIZATION.  REJECTED.  YEA SUPPORTS PRESIDENT'S POSITION.",Housing/Housing Programs/Rent Control,,Budget Special Interest,,Social Welfare,0.012,-0.104,-0.376,-0.338,0.803,0.912,-86.238805,0.819
2017-01-23 00:25:07,RH0860023,86,House,23,1959-05-21,,267,166,"S. 57.  HOUSING ACT OF 1959.  HOUSE COMMITTEE VERSION OF BILL, AS AMENDED ON THE FLOOR.  PASSED.  NAY SUPPORTS PRESIDENT'S POSITION.",Housing/Housing Programs/Rent Control,,Budget Special Interest,,Social Welfare,0.062,-0.037,0.293,0.24,0.715,0.891,-111.580318,0.773
2017-01-23 00:25:07,RH0860024,86,House,24,1959-05-27,,178,236,HR 7176.  FISCAL 1960 APPROPRIATION FOR EXECUTIVE OFFICE OF THE PRESIDENT.  MOTION TO RECOMMIT WITH INSTRUCTIONS TO PROHIBIT USE OF PRESIDENT'S EMERGENCY FUND FOR PROPAGANDA ON LEGISLATION.  REJECTED.,,,Budget Special Interest,,Government Management,0.841,-0.542,-0.11,-0.638,0.113,0.62,-245.067216,0.553
2017-01-23 00:25:07,RH0860025,86,House,25,1959-05-27,,272,138,HR 7343.  APPROPRIATION FOR DEPARTMENTS OF STATE AND JUSTICE.  AMEND TO ADD $2 MILLION TO FEDERAL PRISON SYSTEM FUNDS TO BUILD MAXIMUM SECURITY PENITENTIARY IN MIDDLE WEST. ACCEPTED.  YEA SUPPORTS PRESIDENT'S POSITION.,,,Budget Special Interest,,Government Management,0.123,0.185,0.123,-0.145,0.601,0.866,-157.986259,0.68
2017-01-23 00:25:07,RH0860026,86,House,26,1959-05-27,,164,257,"HR 7086.  AMEND AND EXTEND RENEGOTIATION ACT OF 1951, ENABLING GOVERNMENT TO RECAPTURE EXCESSIVE PROFITS ON DEFENSE CONTRACTS.  MOTION TO RECOMMIT.  REJECTED.",,,Defense Policy Resolutions,,Foreign and Defense Policy,0.149,0.617,-0.19,0.348,0.86,0.945,-92.543264,0.803
2017-01-23 00:25:07,RH0860027,86,House,27,1959-05-27,,383,7,HR 7086.  AMEND AND EXTEND RENEGOTIATION ACT OF 1951. PASSED.  YEA SUPPORTS PRESIDENT'S POSITION.,,,Defense Policy Resolutions,,Foreign and Defense Policy,0.0,0.0,0.0,0.0,,,0.0,
