date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood
2017-01-11 04:33:22,RS0100001,10,Senate,1,1807-12-01,,3,26,"TO AMEND THE BILL (2 STAT. L.484, APP. 4/19/1808), FOR THE PRESERVATION OF PEACE, AND MAINTENANCE OF AUTHORITY OF THE UNITED STATES IN PORTS, HARBORS, AND WATERS UNDER THEIR JURISDICTION, BY ELIMINATING THE 15TH SECTION AND A PART OF THE 5TH SECTION AUTHRIZING THE PRESIDENT AT HIS DISCRETION, TO CLOSE THE PORTS AND HARBORS TO ALL ARMED BRITISH VESSELS, EXCEPT THOSE IN DISTRESS OR CHARGED WITH DISPATCHES OR OFFICIAL BUSINESS FROM THEIR GOVERNMENT.",,,Foreign Policy Resolutions,,Foreign and Defense Policy,6.860644963910507,-4.410296652804961,0.615,-0.191,-0.688,0.58,1.0,1.0,-0.880596
2017-01-11 04:33:22,RS0100002,10,Senate,2,1807-12-02,,26,3,"TO PASS THE BILL (2 STAT. L. 453, APP. 1/8/1808), SUPPLE- MENTARY TO AN ACT FOR FORTIFYING THE PORTS AND HARBORS AND FOR BUILDING GUNBOATS.",,,Defense Policy Budget,,Foreign and Defense Policy,6.8724940916547395,-4.4069663840927005,0.612,-0.201,0.688,-0.579,1.0,1.0,-0.879591
2017-01-11 04:33:22,RS0100003,10,Senate,3,1807-12-14,,16,13,"TO REFER THE MEMORIAL OF THE MERCHANTS AND OTHERS OF THE CITY OF PHILADELPHIA RELATIVE TO MODIFICATION, OR REPEAL, OF AN ACT PROHIBITING THE IMPORTATION OF CERTAIN GOODS, WARES, AND MERCHANDISE, (APP. 4/18/1806), TO A SELECT COMMITTEE.",,,Regulation General Interest,,Government Management,0.770649087995255,0.018765394947615643,0.762,0.606,-0.101,0.758,0.308,0.69,-16.28654
2017-01-11 04:33:22,RS0100004,10,Senate,4,1807-12-18,,22,7,"TO ORDER ENGROSSMENT AND THIRD READING OF THE H. R. BILL (2 STAT. L. 451, APP. 12/22/1807), LAYING AN EMBARGO ON ALL SHIPS AND VESSELS IN THE PORTS AND HARBORS OF THE UNITED STATES.",,,Defense Policy Resolutions,,Foreign and Defense Policy,-0.08536801851600648,-0.7072332854981688,-0.729,-0.645,-0.012,-0.813,0.286,0.828,-9.026846
2017-01-11 04:33:22,RS0100005,10,Senate,5,1807-12-18,,12,16,"TO POSTPONE UNTIL TOMORROW, THE H. R. BILL (2 STAT. L. 451, APP. 12/22/1807), LAYING AN EMBARGO ON ALL SHIPS AND VESSELS IN THE PORTS AND HARBORS OF THE UNITED STATES.",,,Defense Policy Resolutions,,Foreign and Defense Policy,0.41845770316502395,-0.2854613993755916,-0.766,-0.606,-0.028,0.387,0.333,0.714,-16.238673
2017-01-11 04:33:22,RS0100006,10,Senate,6,1807-12-18,,22,6,"TO PASS THE H. R. BILL (2 STAT. L. 451, APP. 12/22/1807), LAYING AN EMBARGO ON ALL SHIPS AND VESSELS IN THE PORTS OR HARBORS OF THE UNITED STATES.",,,Defense Policy Resolutions,,Foreign and Defense Policy,0.868371706760199,-0.5768615475364816,-0.394,-0.919,0.159,-1.059,0.5,0.893,-6.488649
2017-01-11 04:33:22,RS0100007,10,Senate,7,1807-12-30,,11,16,"TO AMEND THE BILL (2 STAT. L. 453, APP. 1/8/1808), ENTITLED ""AN ACT SUPPLEMENTORY TO AN ACT"", ""FOR FORTIFYING THE PORTS AND HARBORS OF THE U. S. AND FOR BUILDING GUNBOATS"", BY SPECIFYING THE EXPENDITURE AND ALLOTMENTS OF APPROPRIATIONS TO THE VARIOUS STAES.",,,Defense Policy Budget,,Foreign and Defense Policy,-0.5292760537900548,-0.3054886234819002,-0.734,0.083,0.069,0.754,0.273,0.704,-11.190582
2017-01-11 04:33:22,RS0100008,10,Senate,8,1808-01-04,,20,11,"TO AMEND THE BILL (2 STAT. L. 455, APP. 1/9/1808), ENTITLED, ""AN ACT EXTENDING THE RIGHT OF SUFFRAGE IN THE MISSISSIPPI TERRITORY, AND FOR OTHER PURPOSES,"" BY ELIMINATING FROM SEC- TION 1 THE PROVISION THAT, A COUNTY OR TERRITORIAL TAX MUST HAVE BEEN PAI AND ASSESSED AT LEAST 6 MONTHS PREVIOUS TO SUCH ELECTIONS, AND INSERTING THEREFORE THE WORDS, ""THAT THEY WHO HAVE LEGAL OR EQUITABLE TITLE TO LAND, BY VIRTUE OF ACT OF CONGRESS, OR WHO MAY BECOME PURCHASERS OF LAND FROM THE UNITED STATES OF 50 ACRES, OR ...",Voting Rights,,Domestic Social Policy,,Civil Liberties,1.1597489859202519,0.431035674539085,-0.814,-0.513,-0.077,0.384,0.182,0.71,-18.065538
2017-01-11 04:33:22,RS0100009,10,Senate,9,1808-01-04,,3,27,"TO AMEND THE BILL (2 STAT. L. 455, APP. 1/9/1808), EXTENDING THE RIGHT OF SUFFRAGE TO THE MISSISSIPPI TERRITORY AND FOR OTHER PURPOSES, BY INSERTING A PROVISION THAT, ""THIS ACT SHALL NOT TAKE EFFECT WITHOUT THE ASSENT OF THE GEORGIA STATE LEGISLATURE"".",Voting Rights,,Domestic Social Policy,,Civil Liberties,-0.5361599861135968,-1.0334588790557246,-0.068,-0.997,0.047,0.507,0.333,0.933,-7.200457
2017-01-11 04:33:22,RS0100010,10,Senate,10,1808-01-05,,18,8,"TO PASS AS AMENDED THE BILL (2 STAT. L. 455, APP. 1/9/1808), EXTENDING THE RIGHT OF SUFFRAGE IN THE MISSISSIPPI TERRITORY AND FOR OTHER PURPOSES.",Voting Rights,,Domestic Social Policy,,Civil Liberties,-1.0245928944158278,-0.39944998141434085,0.307,-0.714,-0.107,-0.604,0.25,0.769,-10.355965
2017-01-11 04:33:22,RS0100011,10,Senate,11,1808-01-06,,25,5,"TO AMEND A HOUSE BILL (2 STAT.L. 413, APP. 1/9/1808), AN ACT SUPPLEMENTARY TO AN ACT LAYING AN EMBARGO ON ALL SHIPS AND VESSELS IN THE PORTS AND HARBORS OF THE U.S.; SAID AMENDMENT PROVIDES THAT NEVER AFTER OWNERS OF VESSELS HAVE CLEARED A PORT OF THE UNTED STATES, SHALL A CREDIT FOR DUTIES ON ANY GOODS, WARES, OR MERCHANDISE IMPORTED BY THEM INTO ANY U",,,Defense Policy Resolutions,,Foreign and Defense Policy,68.93012665560676,-36.79975750743841,0.533,-0.06,0.727,-0.061,1.0,1.0,-0.891822
2017-01-11 04:33:22,RS0100012,10,Senate,12,1808-01-07,,32,0,"TO AGREE TO THE RESOLUTION THAT JOHN SMITH OF OHIO BE ALLOW- ED COUNSEL, TO SHOW CAUSE WHY HE SHOULD NOT BE EXPELLED FROM THE SENATE FOR HIS PARTICIPATION IN THE CONSPIRACY OF AARON BURR.",Impeachments and Investigations,,Internal Organization,,Miscellaneous Policy,,,0.0,0.0,0.0,0.0,,,0.0
2017-01-11 04:33:22,RS0100013,10,Senate,13,1808-01-12,,17,9,"TO FURNISH COPIES OF THE MINUTES OF THE COMMITTEE INQUIRING INTO THE CONDUCT OF JOHN SMITH OF OHIO, AS WELL AS THE CORRESPONDENCE BETWEEN THEM AND HIMSELF.",Impeachments and Investigations,,Internal Organization,,Miscellaneous Policy,1.6553300348970121,0.4670371134856892,-0.673,-0.647,-0.083,0.29,-0.111,0.615,-16.65089
2017-01-11 04:33:22,RS0100014,10,Senate,14,1808-01-20,,10,21,"TO AMEND THE RESOLUTION, INQUIRING INTO THE CONDUCT OF JOHN SMITH OF OHIO, BY ELIMINATING THE PROVISION THAT THE TAKING OF TESTIMONY BEGIN ON MARCH 1.",Impeachments and Investigations,,Internal Organization,,Miscellaneous Policy,0.9545884983088393,0.40207377767308194,0.398,0.782,0.051,-0.309,0.2,0.742,-17.306779
2017-01-11 04:33:22,RS0100015,10,Senate,15,1808-01-20,,25,6,"TO ADOPT THE RESOLUTION TO BEGIN TAKING TESTIMONY AND HEARING WITNESSES IN THE INQUIRY INTO THE CONDUCT OF JOHN SMITH OF OHIO, ON MARCH1.",Impeachments and Investigations,,Internal Organization,,Miscellaneous Policy,-0.7363485624890489,0.9696966097409324,0.828,0.36,0.055,0.432,0.167,0.839,-13.375412
