date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-01-23 07:31:50,RS0190001,19,Senate,1,1825-03-07,,18,22,"TO PASS THE SENATE RESOLUTION PROVIDING THAT THE HONORABLE JAMES LAMMAN, APPOINTED A SENATOR BY THE GOVERNOR OF THE STATE OF CONNECTICUT, BE ADMITTED TO TAKE OATH REQUIRED BY THE CONSTITUTION.",,,Government Organization,,Government Management,-0.33,0.907,-0.08,-0.355,0.611,0.825,-17.91058,0.639
2017-01-23 07:31:50,RS0190002,19,Senate,2,1825-03-07,,27,13,TO PASS THE RESOLUTION TO CONFIRM THE APPOINTMENT OF HENRY CLAY AS SECRETARY OF STATE.,,,Government Organization,,Government Management,0.302,-0.953,-0.085,-0.23,0.231,0.75,-16.388418,0.664
2017-01-23 07:31:50,RS0190003,19,Senate,3,1825-03-08,,31,8,TO REMOVE THE INJUNCTION OF SECRECY FROM THE PROCEEDINGS REGARDING THE RATIFICATION OF THE NOMINATION OF HENRY CLAY AS SECRETARY OF STATE.,,,Government Organization,,Government Management,0.657,0.722,0.119,-0.096,0.125,0.821,-16.257449,0.659
2017-01-23 07:31:50,RS0190004,19,Senate,4,1825-03-08,,18,21,TO PASS AN AMENDED RESOLUTION CONCERNING PURCHASE OF COPIES OF JOURNALS OF THE OLD CONGRESS TO BE DISTRIBUTED AMONG PRESENT AND PAST MEMBERS OF THE SENATE.,,,Budget Special Interest,,Government Management,0.083,0.895,-0.074,-0.145,0.333,0.692,-19.995258,0.599
2017-01-23 07:31:50,RS0190005,19,Senate,5,1825-03-09,,12,27,"TO RATIFY THE FIRST ARTICLE OF A TREATY WITH THE REPUBLIC OF COLUMBIA, MOTION MADE IN COMMITTEE OF THE WHOLE.",Treaties,,Foreign Policy Resolutions,,Foreign and Defense Policy,0.54,-0.836,-0.12,-0.074,0.0,0.692,-18.10836,0.629
2017-01-23 07:31:50,RS0190006,19,Senate,6,1825-03-09,,12,27,TO PASS A RESOLUTION RATIFYING THE FIRST ARTICLE OF A TREATY WITH THE REPUBLIC OF COLUMBIA.,Treaties,,Foreign Policy Resolutions,,Foreign and Defense Policy,0.54,-0.836,-0.12,-0.074,0.0,0.692,-18.10836,0.629
2017-01-23 07:31:50,RS0190007,19,Senate,7,1825-03-09,,0,39,"TO PASS A RESOLUTION TO RATIFY THE TREATY WITH THE REPUBLIC OF COLUMBIA, WITH THE EXECPTION OF THE FIRST ARTICLE.",Treaties,,Foreign Policy Resolutions,,Foreign and Defense Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-01-23 07:31:50,RS0190008,19,Senate,8,1825-12-09,,22,14,"TO PASS A RESOLUTION THAT THERE BE ADDED TO THE 30TH RULE FOR CONDUCTING THE BUSINESS OF THE SENATE A PROVISION FOR A NEW COMMITTEE, TO BE CALLED THE COMMITTEE ON AGRICULTURE.",,,Internal Organization,,Miscellaneous Policy,0.903,-0.062,-0.002,-0.683,0.5,0.806,-16.42857,0.634
2017-01-23 07:31:50,RS0190009,19,Senate,9,1825-12-26,,39,0,TO ADOPT THE RESOLUTION TO RATIFY THE TREATY BETWEEN THE U.S. AND THE GREAT AND LITTLE OSAGE TRIBES OF INDIANS.,Treaties,,Indian Affairs,,Government Management,0.0,0.0,0.0,0.0,,,0.0,
2017-01-23 07:31:50,RS0190010,19,Senate,10,1825-12-26,,38,0,TO PASS A RESOLUTION RATIFYING A TREATY BETWEEN THE U.S. AND THE KAUZAS NATION OF INDIANS.,Treaties,,Indian Affairs,,Government Management,0.0,0.0,0.0,0.0,,,0.0,
2017-01-23 07:31:50,RS0190011,19,Senate,11,1825-12-26,,38,0,TO PASS A RESOLUTION RATIFYING A TREATY BETWEEN THE U.S. AND THE SHAWNEE NATION OF INDIANS.,Treaties,,Indian Affairs,,Government Management,0.0,0.0,0.0,0.0,,,0.0,
2017-01-23 07:31:50,RS0190012,19,Senate,12,1825-12-29,,38,0,"TO PASS A RESOLUTION RATIFYING A TREATY OF PEACE, AMITY, COMMERCE, AND NAVIGATION BETWEEN THE U.S. AND THE FEDERATION OF THE CENTER OF AMERICA.",Treaties,,Foreign Policy Resolutions,,Foreign and Defense Policy,0.0,0.0,0.0,0.0,,,0.0,
