id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2
RH0900001,90,House,1,1967-01-10,,245,186,"TO ELECT A SPEAKER OF THE HOUSE OF REPRESENTATIVES, JOHN MC CORMACK (D) VERSUS GERALD FORD (R).  MC CORMACK'S VOTES ARE RECORDED AS 1, FORD'S AS 2.",Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,3.1486460960570692,0.03710812342365759,0.006,0.056,0.705,-1.295
RH0900002,90,House,2,1967-01-10,,126,304,"TO ORDER PREVIOUS QUESTION ON H. RES. 1, AUTHORIZING AND DIRECTING THE OATH OF OFFICE TO BE ADMINISTERED TO ADAM CLAYTON POWELL.",,,Internal Organization,,Miscellaneous Policy,-8.858810618626254,-2.5763374581643608,-0.288,-0.025,0.435,0.284
RH0900003,90,House,3,1967-01-10,,363,65,"TO PASS H. RES. 1, WHICH, AS AMENDED, REFERS THE QUESTION OF SEATING ADAM CLAYTON POWELL TO A SELECT COMMITTEE FOR FURTHER STUDY.",,,Internal Organization,,Miscellaneous Policy,-7.055273189837046,-3.0343805593010704,-0.423,-0.05,-0.344,-0.282
RH0900004,90,House,4,1967-01-10,,196,225,"TO ORDER PREVIOUS QUESTION ON H. RES. 7, WHICH ADOPTS THE RULES OF THE 89TH HOUSE AS THE RULES OF THE 90TH HOUSE.",,,Internal Organization,,Miscellaneous Policy,25.66000317119329,3.155880374200808,-0.118,0.128,0.315,-0.071
RH0900005,90,House,5,1967-01-10,,234,185,"TO AMEND H. RES. 7, BY ELIMINATING THE 21 DAY RULE, ADOPTED IN THE 89TH CONGRESS.",,,Internal Organization,,Miscellaneous Policy,-3.2591086001649776,-0.1903643440065991,-0.04,-0.06,-0.528,-0.937
RH0900006,90,House,6,1967-02-08,,233,192,"TO ORDER THE PREVIOUS QUESTION ON H. RES. 226, WHICH IS A CLOSED RULE FOR THE CONSIDERATION OF H.R. 4573, A BILL TO PROVIDE FOR AN INCREASE IN THE PUBLIC DEBT LIMIT.",Debt Ceilings,,Budget General Interest,,Government Management,3.9256630985787297,0.2350956259165442,0.082,0.557,0.412,-0.607
RH0900007,90,House,7,1967-02-08,,156,263,"TO RECOMMIT H.R. 4573, A BILL TO PROVIDE FOR AN INCREASE IN THE PUBLIC DEBT LIMIT WITH INSTRUCTIONS TO INCLUDE UNDER THE DEBT CEILING THE $3 BILLION OF PARTICIPATION CERTIFICATES ISSUED BY THE FEDERAL NATIONAL MORTGAGE ASSOCIATION SINCE THE BEGINNING OF THE FISCAL YEAR AND TO PERMIT THE TREASURY TO ISSUE LONG-TERM SECURITIES.",Debt Ceilings,,Budget General Interest,,Government Management,1.9788401677288205,-0.09936362163037049,-0.348,-0.788,-0.246,0.719
RH0900008,90,House,8,1967-02-08,,217,200,"TO PASS H.R. 4573, A BILL TO AUTHORIZE AN INCREASE OF PUBLIC DEBT LIMIT FROM $33 BILLION TO $336 BILLION.",Debt Ceilings,,Budget General Interest,,Government Management,12.040884436184562,0.9626574883519965,-0.065,0.18,0.356,-0.171
RH0900009,90,House,9,1967-02-20,,328,14,"TO SUSPEND THE RULES AND PASS H.R. 2, THE ""RESERVE FORCES BILL OF RIGHTS,"" WHICH ESTABLISHES A ""SPECIAL RESERVES"" AND PROVIDES FOR THE ESTABLISHMENT OF A NATIONAL GUARD TECHNICIANS RETIREMENT PROGRAM.",,,Defense Policy Resolutions,,Foreign and Defense Policy,-8.907360286403778,-5.195176326400594,-0.581,-0.02,-0.365,-0.237
RH0900010,90,House,10,1967-02-21,,230,86,"TO MOVE THE PREVIOUS QUESTION ON H. RES. 83, WHICH AUTHORIZES THE COMM. ON AGRICULTURE TO MAKE INVESTIGATIONS ON MATTERS IN ITS JURISDICTION, BUT AS AMENDED,DOES NOT ALLOW COMM. MEMBERS TO TRAVEL OUTSIDE THE U.S. OR TO SPEND COUNTERPART FUNDS PURSUANT TO P.L. 480.",,,Internal Organization,Budget Special Interest,Government Management,-0.44966974364429957,0.5367170420402072,-0.203,0.628,0.029,0.373
