id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2
RH0950012,95,House,12,1977-02-08,,353,35,"TO SUSPEND THE RULES AND PASS H.J. RES. 240, THE RESOLUTION STATING CONGRESS' APPROVAL OF CERTAIN INTERNATIONAL FISHERY AGREEMENTS NEGOTIATED WITH FOREIGN COUNTRIES IN ACCORDANCE WITH THE FISHERY CONSERVATION MANAGEMENT ACT OF 1976.",Fish and Wildlife,,Foreign Policy Resolutions,,Foreign and Defense Policy,1.7457311660441877,1.990021446753183,-0.932,0.363,-0.115,0.381
RH0950014,95,House,14,1977-02-09,,390,0,"TO AGREE TO H. RES. 252, A RESOLUTION DIRECTING THE COMMITTEE ON STANDARDS OF OFFICIAL  CONDUCT TO DETERMINE WHETHER MEMBERS OF THE HOUSE OR THEIR IMMEDIATE FAMILY OR ASSOCIATES HAVE ACCEPTED ANYTHING OF VALUE FROM THE SOUTH KOREAN GOVERNMENT OR ITS REPRESENTATIVES.",Impeachments and Investigations,,Internal Organization,,Miscellaneous Policy,,,0.0,0.0,0.0,0.0
RH0950022,95,House,22,1977-02-24,,187,203,"TO AGREE TO A SUBSTITUTE AMENDMENT FOR THE SHUSTER AMENDMENT (SEE RC 29) TO H.R. 11.  THE  EDGAR AMENDMENT WOULD ALLOCATE 65% OF THE FUNDS TO ALL STATES BASED ON AVERAGE NUMBER OF UNEMPLOYED, AND 35% TO STATES WHOSE AVERAGE UNEMPLOYMENT RATE IS 6.5%+.",Unemployment/Jobs,,Budget General Interest,,Social Welfare,-3.4533642732937433,-0.5761675184103796,-0.243,0.263,0.123,0.206
RH0950026,95,House,26,1977-03-01,,379,18,"TO SUSPEND THE RULES AND PASS H.R. 3753, THE BILL BRINGING CERTAIN GOVERNING INTERNATIONAL FISHERY AGREEMENTS WITHIN THE PURVIEW OF THE FISHERY CONSERVATION ZONE TRANSITION ACT.",Fish and Wildlife,,Foreign Policy Resolutions,,Foreign and Defense Policy,-10.614759855243205,-9.544308235364399,-0.861,-0.405,-0.156,-0.085
RH0950029,95,House,29,1977-03-02,,188,236,TO AMEND H. RES. 287 BY STRIKING TITLE 3.  TITLE 3 CONTAINS LANGUAGE PROHIBITING THE MAINTENANCE OF UNOFFICIAL OFFICE ACCOUNTS TO DEFRAY CONGRESSIONAL OFFICE EXPENSES.,Congressional Pay and Benefits,,Internal Organization,Budget Special Interest,Government Management,-35.42505993356406,-2.6744790155487923,-0.067,-0.301,-0.147,-0.024
RH0950033,95,House,33,1977-03-03,,166,258,"TO AMEND A COMMITTEE AMENDMENT TO H.R. 3839, THE BILL TO RESCIND CERTAIN BUDGET AUTHORITY  RECOMMENDED IN THE PRESIDENTIAL MESSAGE OF JAN. 17, 1977.  THE CHAPPELL AMENDMENT WOULD RESTORE $81.6 MILLION IN FUNDS FOR THE LONG-LEAD FUNDING OF A NIMITZ-CLASS NUCLEAR CARRIER.",,,Defense Policy Budget,,Foreign and Defense Policy,-1.9523600833581356,0.08252360083358136,0.01,0.063,-0.133,-0.394
RH0950034,95,House,34,1977-03-03,,137,270,TO AMEND A COMMITTEE AMENDMENT TO H.R. 3839 (SEE RC 42). THE BENNETT AMENDMENT WOULD RESTORE  $371 MILLION IN FUNDS FOR THE CONSTRUCTION OF AN AEGIS ANTI-AIRCRAFT SYSTEM ON BOARD THE NUCLEAR VESSEL THE USS LONG BEACH.,,,Defense Policy Budget,,Foreign and Defense Policy,-2.0370205172938904,0.3167363960482933,0.263,-0.219,-0.112,-0.318
RH0950042,95,House,42,1977-03-08,,312,104,"TO AGREE TO THE COMMITTEE AMENDMENT TO H.R. 3477 THAT WOULD PHASE OUT THE 1976 TAX REBATE  FOR PERSONS ANNUALLY EARNING $25,000+ AND WOULD GRANT $50 PAYMENTS TO RECIPIENTS OF BLACK LUNG BENEFITS, AID FOR DEPENDENT CHILDREN, AND VETERANS COMPENSATION.",Tax rates,,Budget General Interest,,Government Management,-29.61946878798925,5.4949822569900215,0.184,0.045,0.169,0.033
RH0950045,95,House,45,1977-03-08,,195,220,TO RECOMMIT H.R. 3477 TO THE COMMITTEE ON WAYS AND MEANS WITH INSTRUCTIONS TO REPORT IT BACK WITH A SUBSTITUTE AMENDMENT THAT WOULD REDUCE THE LOWER BRACKET TAX RATES FOR A TWO YEAR PERIOD RATHER THAN PROVIDE FOR $50 TAX REBATES.,Tax rates,,Budget General Interest,,Government Management,-155.67747426586655,-21.015459025891985,-0.135,0.001,-0.323,-0.012
RH0950049,95,House,49,1977-03-09,,163,253,"TO RECOMMIT H. RES. 357, A RESOLUTION AUTHORIZING FUNDS FOR THE COMMITTEE ON THE JUDICIARY, TO THE COMMITTEE ON HOUSE ADMINISTRATION WITH INSTRUCTIONS TO REPORT IT BACK WITH A SUBSTITUTE AMENDMENT THAT WOULD LIMIT FUNDS FOR INTERNAL SECURITY INVESTIGATIONS TO $300,000.",Communists/Communism/Unamerican Activities,,Internal Organization,Budget Special Interest,Government Management,-3.676449820664139,0.025706505380075836,-0.03,0.136,-0.246,-0.387
RH0950050,95,House,50,1977-03-10,,411,0,"TO AGREE TO H. RES. 388, THE RULE TO CONSIDER H.R. 3843, A BILL AUTHORIZING ADDITIONAL FUNDS FOR LOW AND MODERATE INCOME HOUSING ASSISTANCE PROGRAMS, AND EXTENDING HUD RIOT AND CRIME INSURANCE PROGRAMS.  H.R. 3843 ALSO ESTABLISHES A NATIONAL COMMISSION ON NEIGHBORHOODS.",Housing/Housing Programs/Rent Control,,Budget Special Interest,,Social Welfare,,,0.0,0.0,0.0,0.0
RH0950056,95,House,56,1977-03-14,,159,252,"TO AMEND THE COMMITTEE AMENDMENT TO H.R. 1746, A BILL TO AMEND THE UNITED NATIONS PARTICIPATION  ACT OF 1945 SO AS TO HALT U.S. IMPORTATION OF RHODESIAN CHROME.  THE BAUMAN AMENDMENT PROHIBITS CHROME IMPORTS FROM ANY COUNTRY THAT HAS NOT COMPLIED WITH THE HUMAN RIGHTS PROVISIONS OF THE UNITED NATIONS CHARTER.",South Africa/Rhodesia,,Foreign Policy Resolutions,,Foreign and Defense Policy,-3.2857469651580202,0.0071381839824031235,-0.143,0.477,-0.171,-0.301
RH0950057,95,House,57,1977-03-14,,160,236,TO AMEND THE COMMITTEE AMENDMENT TO H.R. 1746 BY DELAYING FOR THIRTY DAYS THE EFFECTIVE  DATE OF THE BILL AND REQUIRING THAT THE PRESIDENT REPORT TO CONGRESS ON THE STATUS OF NEGOTIATIONS WITH THE RHODESIAN GOVERNMENT.,South Africa/Rhodesia,,Foreign Policy Resolutions,,Foreign and Defense Policy,-2.607558890993578,-0.0084680300189422,-0.009,0.015,-0.266,-0.59
RH0950059,95,House,59,1977-03-15,,398,10,"TO AGREE TO H. RES. 404, A RESOLUTION FOR THE IMMEDIATE COMMENCEMENT OF A 90 DAY TRIAL  PERIOD OF AUDIO COVERAGE OF DAILY HOUSE PROCEEDINGS.  THE RESOLUTION PROVIDES FOR A LATER EVALUATION OF THE TRIAL PERIOD BY THE HOUSE RULES COMMITTEE.",Radio/Television/Motion Pictures/Telecommunications,,Internal Organization,,Miscellaneous Policy,,,0.0,0.0,0.0,0.0
RH0950065,95,House,65,1977-03-16,,238,174,"TO MODIFY AN AMENDMENT TO H.R. 4877 BY APPROPRIATING AN ADDITIONAL $200 MILLION  FOR THE EMERGENCY ENERGY-FUEL ASSISTANCE PROGRAM, PROVIDED THAT THE EXTRA FUNDS WILL NOT BE EXPENDED FOR ADMINISTRATIVE COSTS.",Emergency Fuel Assistance,,Budget Special Interest,,Social Welfare,-2.6873679768195378,-0.025,0.0,-0.025,0.138,0.297
RH0950072,95,House,72,1977-03-21,,215,164,"TO ORDER THE PREVIOUS QUESTION ON H. RES. 411, THE RULE TO CONSIDER H.R. 4800, A BILL EXTENDING THE EMERGENCY UNEMPLOYMENT COMPENSATION ACT OF 1974 THROUGH MAR. 1978 AND REVISING ITS TRIGGER PROVISIONS.",Unemployment/Jobs,,Budget General Interest,,Social Welfare,6.500245781560608,0.37701327220427283,-0.054,0.026,0.127,-0.113
