id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2
RH0490001,49,House,1,1885-12-07,,316,0,"TO ELECT A SPEAKER OF THE HOUSE.  VOTES FOR J. G. CARLISLE, DEM. FROM KY. ARE CODED 1.  VOTES FOR T. B. REED, REP. FROM MAINE ARE CODED 2.",Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,,,0.0,0.0,0.0,0.0
RH0490002,49,House,2,1885-12-18,,73,232,"TO AMEND THE RULES OF THE HOUSE, IN SUCH A WAY AS TO GIVE THE COMMITTEE ON APPROPRIATIONS CHARGE OF APPROPRIATING THE REVENUE RECEIVED FOR THE SUPPORT OF THE GOVERNMENT. (P. 320-C)",,,Internal Organization,,Miscellaneous Policy,8.008176813866916,5.839380343524431,-0.658,0.57,0.072,-0.052
RH0490003,49,House,3,1885-12-18,,69,205,TO AMEND THE RULES OF THE HOUSE SO AS TO CREATE AND RETAIN THE POWER TO REDUCE THE NUMBER AND SALARIES OF EMPLOYEES OF THE UNITED STATES COVERED BY APPROPRIATION BILLS.,,,Internal Organization,,Miscellaneous Policy,6.239091384731837,2.575685577260814,-0.258,0.966,0.137,-0.127
RH0490004,49,House,4,1886-01-15,,70,190,"TO PASS H.J. RES. 75, TO ALLOW DISCHARGED EMPLOYEES A MONTHS EXTRA PAY.",,,Internal Organization,Budget Special Interest,Government Management,-0.34504928506718247,-0.6025533611218445,-0.474,-0.439,0.021,0.352
RH0490005,49,House,5,1886-01-15,,148,120,"TO ORDER THE PREVIOUS QUESTION ON S. 471 (24 STAT 1, APP. 1/19/86), A BILL TO PROVIDE FOR THE PERFORMANCE OF THE DUTIES OF THE OFFICE OF PRESIDENT IN CASE OF THE REMOVAL, DEATH, RESIGNATION, OR INABILITY BOTH OF THE PRESIDENT AND VICE PRESIDENT.",Electoral Votes,,Government Organization,,Government Management,-42.06315094152319,-0.1941998678889406,-0.019,0.605,0.24,0.033
RH0490006,49,House,6,1886-01-15,,114,155,"TO AMEND S. 471 (24 STAT 1, APP 1/19/86), A BILL TO PROVIDE FOR THE PERFORMANCE OF THE DUTIES OF THE PRESIDENT IN CASE OF THE REMOVAL, DEATH, RESIGNATION OR INABILITY BOTH OF THE PRESIDENT AND VICE-PRESIDENT, BY STRIKING FROM SECTION THREE THE LANGUAGE REPEALING THOSE PORTIONS OF THE REVISED STAT. PERTAINING TO DISABILITY OF THE PRESIDENT AND PROVIDING FOR AN ACTING PRESIDENT, FOR THE PURPOSE OF INTRODUCING A SUBSTITUTE THEREFORE.",Electoral Votes,,Government Organization,,Government Management,86.7552488168916,-7.518748637604701,0.095,0.723,-0.195,0.013
RH0490007,49,House,7,1886-01-15,,108,159,"TO AMEND S. 471 BY PROVIDING FOR A SUCCESSOR TO THE PRES. IN CASE OF DEATH OR DISABILITY OF THE PRES. AND VICE PRES., AND A METHOD OF CHOOSING PRES. ELECTORS AND THEIR DUTIES.  THE AMENDMENT IS A SUBSTITUTE FOR ALL AFTER THE ENACTING CLAUSE.",Electoral Votes,,Government Organization,,Government Management,-7.083387356585156,0.9811745540614326,0.146,-0.053,-0.218,-0.178
RH0490008,49,House,8,1886-01-15,,188,77,TO PASS S. 471.,Electoral Votes,,Government Organization,,Government Management,-8.076314454425342,2.4857812678811047,0.233,0.604,0.155,0.111
RH0490009,49,House,9,1886-01-19,,128,119,TO AMEND IN THE NATURE OF A SUBSTITUTE AN ADVERSE REPORT FROM THE COMMITTEE ON ACCOUNTS REGARDING A CLERK FOR THE DEPARTMENT OF JUSTICE.  THE AMENDMENT RESOLVES THAT THE COMMITTEE ON EXPENDITURES IN THE DEPARTMENT OF JUSTICE BE ALLOWED AN EXTRA CLERK DURING THE SESSION.,,,Budget Special Interest,,Government Management,-2.731183759050291,0.32277456347531186,0.384,-0.726,0.034,0.072
RH0490010,49,House,10,1886-01-20,,112,131,"TO RECOMMIT TO THE COMMITTEE ON MILITARY AFFAIRS S. 671 (24 STAT 2, APP 2/2/86), MAKING AN APPROPRIATION FOR THE PURCHASE OF THE OLD PRODUCE EXCHANGE BUILDING AND THE SITE BOUNDED BY WHITEHALL, PEARL, MOORE, WATER STREETS, N.Y. CITY, FOR ARMY PURPOSES, WITH INSTRUCTIONS TO ASCERTAIN AND REPORT THE VALUE OF THE PROPERTY THEREIN DESCRIBED.",,,Budget Special Interest,,Government Management,-1.1993813200491925,0.11906017833111751,0.226,-0.152,-0.045,-0.217
