id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2
RH0820001,82,House,1,1951-01-03,,231,192,ELECTION OF SPEAKER,Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,2.556235267433081,0.05323105847663005,-0.013,0.02,0.636,-1.439
RH0820002,82,House,2,1951-01-03,,179,247,H RES 7.  RESOLUTION ADOPTING THE RULES OF THE HOUSE FOR THE 82ND CONGRESS.  ON PREVIOUS QUESTION.,,,Internal Organization,,Miscellaneous Policy,-3.262284149726089,-0.05147409796713065,-0.12,0.34,0.273,0.484
RH0820003,82,House,3,1951-01-03,,244,179,H RES 7.  ON COX SUBSTITUTE.,,,Internal Organization,,Miscellaneous Policy,-2.931867116879958,-0.027327283739672192,-0.186,0.518,-0.293,-0.578
RH0820004,82,House,4,1951-01-17,,366,0,HR 1001.  AUTHORIZE THE CONSTRUCTION OF MODERN NAVAL VES- SELS.  PASSAGE.,,,Defense Policy Budget,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH0820005,82,House,5,1951-01-23,,377,0,HR 1724.  PROVIDE FOR THE RENOGOTIATION OF CONTRACTS. PASSAGE.,,,Defense Policy Resolutions,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH0820006,82,House,6,1951-01-24,,390,0,"HR 1.  AUTHORIZE THE PAYMENT BY THE ADMINISTRATOR OF VETE- RANS' AFFAIRS OF A GRATUITOUS INDEMNITY TO SURVIVORS OF MEMBERS OF THE ARMNED FORCES WHO DIE IN ACTIVE SERVICE. ($10,000 INSURANCE POLICY.)  PASSAGE.",Military Pensions/Veterans Benefits,,Defense Policy Budget,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH0820007,82,House,7,1951-02-07,,236,179,"HR 1612.  EXTEND THE AUTHORITY OF THE PRES. TO ENTER INTO TRADE AGREEMENTS UNDER SECTION 350 OF THE TARIFF ACT OF 1930, AS AMENDED.  ON SIMPSON (PENN.) AMEND. (PERIL-POINT)",Tariffs,,Regulation Special Interest,,Government Management,7.330122627309556,1.0109833663767416,-0.109,0.212,-0.237,0.187
RH0820008,82,House,8,1951-03-07,,176,214,"HR 2516.  AMEND THE AAA OF 1938, AS AMENDED.  ON MOTION TO RECOMMIT.",Agriculture,,Regulation Special Interest,,Agriculture,0.38866351469967436,0.032412780188774,-0.387,-0.118,-0.042,0.625
RH0820009,82,House,9,1951-03-13,,181,238,HR 1545.  AMEND THE REORGANIZATION ACT OF 1949.  ON PASSAGE.,,,Government Organization,,Government Management,-81.23446025581667,-6.013350058930433,-0.074,-0.002,0.309,0.022
RH0820010,82,House,10,1951-03-14,,213,212,H RES 142.  RESOLUTION TO REJECT REORGANIZATION PLAN NO. 1. (FAILED--NOT HAVING RECEIVED THE AFFIRMATIVE VOTE OF THE AUTHORIZED MEMBERSHIP OF THE HOUSE),,,Government Organization,,Government Management,6.838568879486632,0.631955492515337,-0.087,0.037,-0.94,0.795
RH0820011,82,House,11,1951-03-14,,179,226,"H RES 166.  RESOLUTION PROVIDING FOR THE CONSIDERATION OF HR 2988, A BILL TO ASSIST THE PROVISION OF HOUSING AND COMMU- NITY FACILITIES AND SERVICES REQUIRED IN CONNECTION WITH THE NATIONAL DEFENSE.",Housing/Housing Programs/Rent Control,,Defense Policy Budget,,Foreign and Defense Policy,-21.65804793159279,-0.9886121569216756,-0.045,-0.014,0.352,0.094
RH0820012,82,House,12,1951-03-21,,169,171,"HR 3282.  APPROPRIATIONS FOR THE TREASURY AND POST OFFICE DEPTS. AND FUNDS AVAILABLE FOR THE EXPORT-IMPORT BANK OF WASHINGTON.  ON WIGGLESWORTH AMEND. (POSTAL OPERATIONS-- STRIKE OUT $1,845000000 AND   INSERT $1,823,000,000.)",,,Budget Special Interest,,Government Management,-218.4947007240233,3.499915211584373,0.016,0.004,-0.34,-0.009
RH0820013,82,House,13,1951-04-10,,281,119,HR 2612.  AUTHORIZE THE BOARD OF COMMISSIONERS OF D.C. TO ESTABLISH DAYLIGHT SAVING TIME IN THE DISTRICT.  PASSAGE.,,,D. C.,Domestic Social Policy,Government Management,-1.5116444869609897,0.561958412627414,0.297,0.113,0.115,0.44
RH0820014,82,House,14,1951-04-10,,163,254,"HR 3587.  BILL MAKING SUPPLEMENTAL APPROPRIATIONS FOR THE FISCAL YEAR ENDING JUNE 30 1 951.  ON COMMODITY CREDIT COR- PORATION AMEND.--STRIKE OUT ""19,100,000"" AND INSERT ""18,350,000.",Banking and Finance,,Budget Special Interest,,Agriculture,1.6808590699882122,-0.22750829249345383,-0.293,-0.72,-0.22,0.757
RH0820015,82,House,15,1951-04-13,,124,299,S 1.  PROVIDE FOR THE COMMON DEFENSE AND SECURITY OF THE US AND PERMIT MORE EFFECTIVE UTILIZATION OF MANPOWER RESOURCES OF THE US BY AUTHORIZING 1NIVERSAL MILITARY TRAINING AND SERVICE.  ON MOTION TO RECOMMIT.,,,Defense Policy Resolutions,,Foreign and Defense Policy,-8.808178167341898,2.1183872946640814,0.243,-0.022,-0.166,-0.109
RH0820016,82,House,16,1951-04-13,,375,47,S 1.  PASSAGE.,,,Defense Policy Resolutions,,Foreign and Defense Policy,-17.749924470582418,8.477213821408977,0.479,-0.025,0.178,0.058
RH0820017,82,House,17,1951-04-18,,231,168,"HR 3709.  APPROPRIATIONS FOR THE DEPT. OF LABOR, THE FEDERAL SECURITY AGENCY AND RELATED  INDEPENDENT AGENCIES.  ON JENSEN AMEND. (RELATIVE TO FILLING VACANCIES.)",,,Budget Special Interest,,Government Management,16.958935644431914,2.221579505065013,-0.132,-0.017,-0.346,0.118
RH0820018,82,House,18,1951-05-02,,258,159,HR 3790.  APPROPRIATIONS FOR THE DEPT. OF THE INTERIOR.  ON GARY AMEND. (SOUTHEASTERN POWER ADMINISTRATION.),,,Budget Special Interest,,Government Management,-22.209343697124243,-2.8510053369290276,-0.129,0.014,-0.192,-0.05
RH0820019,82,House,19,1951-05-02,,232,183,"HR 3790.  ON HARRIS AMEND.  (SOUTHWESTERN POWER ADMIN.-- STRIKE OUT $3,925000 AND INS ERT $3,375,000).",,,Budget Special Interest,,Government Management,32.2668644722474,2.627149751196534,-0.083,-0.051,-0.212,0.038
RH0820020,82,House,20,1951-05-02,,256,161,HR 3790.  ON SHORT AMEND.  (PROVISION--NOT TO BE EXTENDED FOR THE WESTERN MISSOURI PROJECT.),,,Budget Special Interest,,Government Management,-22.42445612693923,-2.6465102791057684,-0.119,0.022,-0.221,-0.057
RH0820021,82,House,21,1951-05-02,,235,177,"HR 3790.  ON FORD AMEND.  (BONNEVILLE POWER ADMIN.--STRIKE OUT $67,500,000 AND INSERT $62,000,000.)",,,Budget Special Interest,,Government Management,-29.456433319223656,-1.975581032387985,-0.067,-0.002,-0.219,-0.043
RH0820022,82,House,22,1951-05-02,,259,158,"HR 3790.  ON PICKETT AMEND.  (BUREAU OF LAND MANAGEMENT-- STRIKE OUT $7,700000 AND INS ERT $6,900,000 OF WHICH $1,200,000 FOR SOIL AND MOISTURE CONSERVATION.)",Agriculture,,Budget Special Interest,,Agriculture,-9.84944078977251,-1.1290834539829286,-0.119,0.043,-0.172,-0.101
