id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2
RS0340001,34,Senate,1,1856-01-03,,18,23,"TO TABLE THE RESOLUTION TO PRINT 10,500 EXTRA COPIES OF THE ANNUAL REPORT ON THE STATE OF THE GOVERNMENT FINANCES FOR USE OF THE SENATE, AND TREASURY DEPARTMENT.",,,Budget Special Interest,,Government Management,1.603878549555979,-0.34461802095028604,0.675,0.738,-0.066,0.238
RS0340002,34,Senate,2,1856-01-31,,26,25,TO SUSPEND THE ORDER OF BUSINESS AND PROCEED TO THE ELECTION OF A PRINTER FOR THE SENATE.,,,Internal Organization,,Miscellaneous Policy,-3.627055600254225,-0.5600164448020338,-0.008,-0.531,0.185,0.295
RS0340003,34,Senate,3,1856-01-31,,24,28,TO POSTPONE THE ELECTION OF A PRINTER FOR THE SENATE UNTIL NEXT MONDAY.,,,Internal Organization,,Miscellaneous Policy,-5.477937884179645,-0.8850218382400362,-0.067,-0.518,-0.215,-0.227
RS0340004,34,Senate,4,1856-02-05,,24,17,TO TABLE THE RESOLUTION TO FURNISH FIREWOOD TO THE POOR IN THE DISTRICT OF COLUMBIA.,,,D. C.,Budget Special Interest,Social Welfare,-5.291454892377783,-0.9343159149734015,-0.279,0.542,0.172,0.188
RS0340005,34,Senate,5,1856-02-06,,28,21,"TO ORDER ENGROSSMENT AND THIRD READING OF S.J. RES. 21, A RESOLUTION FOR THE RELIEF OF THE POOR OF WASHINGTON AND GEORGETOWN.",,,D. C.,Budget Special Interest,Social Welfare,-35.85883617764853,-10.99799244715696,-0.333,0.943,-0.186,-0.03
RS0340006,34,Senate,6,1856-02-11,,21,23,TO REMOVE THE INJUNCTION OF SECRECY FROM THE PROCEEDINGS OF THE SENATE ON THE NOMINATION OF A.G. SEAMAN TO BE SUPERINTENDENT OF PUBLIC PRINTING.,,,Government Organization,,Government Management,-1.2737873834226143,0.08742588567550291,0.659,-0.752,-0.037,-0.168
RS0340007,34,Senate,7,1856-02-12,,33,11,"TO POSTPONE INDEFINITELY, THE RESOLUTION SETTING A DATE TO ELECT ON NEXT MONDAY, THE SECRETARY, SARGEANT-AT-ARMS AND ASSISTANT DOORKEEPER OF THE SENATE AND PROVIDING THAT IN THE FUTURE THEY BE CHOSEN ON THE SECOND MONDAY OF THE FIRST SESSION.",,,Internal Organization,,Miscellaneous Policy,-2.358154116625093,-1.159987899218196,-0.765,0.644,-0.19,-0.466
RS0340008,34,Senate,8,1856-02-19,,12,31,"TO RECOMMIT TO THE COMMITTEE ON TERRITORIES, THE NOMINATION OF WILSON SHANNON TO BE GOVERNOR OF KANSAS.",,,Government Organization,,Government Management,11.40759625327083,-0.3127823100784999,0.024,-0.039,-0.714,0.362
RS0340009,34,Senate,9,1856-02-19,,31,12,"TO CONSENT TO THE NOMINATION OF WILSON SHANNON, MADE BY THE PRESIDENT, TO BE GOVERNOR OF KANSAS.",,,Government Organization,,Government Management,8.30142627282782,-0.40316703482290756,0.047,-0.013,0.699,-0.487
RS0340010,34,Senate,10,1856-02-20,,18,19,"TO AMEND THE RESOLUTION AMENDING THE RULES OF SENATE BY PROVIDING THAT THE CALL FOR PETITIONS SHALL BE BY STATES IN THEIR ALPHABETICAL ORDER, INSTEAD OF MERELY CALLING FOR PETITIONS.",,,Internal Organization,,Miscellaneous Policy,-4.448987118814952,-0.9453476990003102,-0.101,-0.496,0.09,0.117
