date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-01-23 07:31:50,RH0950001,95,House,1,1977-01-04,,290,142,"TO ELECT AS SPEAKER OF THE HOUSE EITHER THOMAS P. O'NEILL,JR. (D,MA) OR JOHN J. RHODES (R,AZ).  (VOTES FOR O'NEILL ARE CODED 1;THOSE FOR RHODES ARE 6.)",Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,-0.17,-0.698,0.686,-1.201,0.958,0.986,-24.126,0.946
2017-01-23 07:31:50,RH0950002,95,House,2,1977-01-04,,261,140,"TO ORDER THE PREVIOUS QUESTION ON H. RES. 5, THE RULES OF THE HOUSE FOR THE 95TH CONGRESS.",,,Internal Organization,,Miscellaneous Policy,-0.176,-0.718,0.659,-1.13,0.964,0.988,-21.486,0.948
2017-01-23 07:31:50,RH0950003,95,House,3,1977-01-04,,256,142,"TO AGREE TO H. RES. 5, THE RULES OF THE HOUSE FOR THE 95TH CONGRESS.",,,Internal Organization,,Miscellaneous Policy,0.008,-0.059,0.74,-0.997,0.972,0.99,-16.437,0.959
2017-01-23 07:31:50,RH0950004,95,House,4,1977-02-01,,368,52,"TO SUSPEND THE RULES AND PASS S. 474, AUTHORIZING THE PRESIDENT TO DECLARE A TEMPORARY GAS EMERGENCY  AND TO MAKE ALLOCATIONS TO ASSIST IN MEETING REQUIREMENTS FOR HIGH PRIORITY GAS USE.",Gasoline rationing/allocation,,Regulation General Interest,,Government Management,0.536,0.609,0.127,0.044,0.096,0.888,-134.51,0.725
2017-01-23 07:31:50,RH0950005,95,House,5,1977-02-02,,413,2,"TO APPROVE THE HOUSE JOURNAL FOR FEB. 1, 1977.",,,Internal Organization,,Miscellaneous Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-01-23 07:31:50,RH0950006,95,House,6,1977-02-02,,337,82,"TO AGREE TO THE CONFERENCE REPORT ON S. 474, A BILL AUTHORIZING THE PRESIDENT TO DECLARE A TEMPORARY GAS EMERGENCY AND TO MAKE ALLOCATIONS TO ASSIST IN MEETING REQUIREMENTS FOR HIGH PRIORITY GAS USE.",Gasoline rationing/allocation,,Regulation General Interest,,Government Management,0.533,0.077,0.089,0.136,0.049,0.813,-189.639,0.635
2017-01-23 07:31:50,RH0950007,95,House,7,1977-02-02,,265,145,"TO AGREE TO H. RES. 230, THE RULE TO CONSIDER H. RES. 222, A BILL TO RECONSTITUTE THE COMMITTEE ON ASSASSINATIONS TO INQUIRE INTO THE DEATHS OF JOHN F. KENNEDY AND MARTIN LUTHER KING,JR.",Impeachments and Investigations,,Internal Organization,,Miscellaneous Policy,0.222,-0.406,0.138,0.25,0.41,0.792,-179.386,0.645
2017-01-23 07:31:50,RH0950008,95,House,8,1977-02-02,,165,237,TO AMEND H. RES. 222 BY DELAYING A COMPLETE INVESTIGATION UNTIL THE COMMITTEE MAKES  RECOMMENDATIONS AS TO WHETHER FURTHER INVESTIGATION IS NEEDED.,Impeachments and Investigations,,Internal Organization,,Miscellaneous Policy,0.112,-0.86,-0.193,-0.156,0.622,0.845,-147.793,0.692
2017-01-23 07:31:50,RH0950009,95,House,9,1977-02-02,,240,167,TO AGREE TO H. RES. 222.,Impeachments and Investigations,,Internal Organization,,Miscellaneous Policy,0.029,-0.037,0.113,0.202,0.506,0.798,-194.081,0.62
2017-01-23 07:31:50,RH0950010,95,House,10,1977-02-07,,329,3,"TO APPROVE THE HOUSE JOURNAL FOR FEB. 3, 1977.",,,Internal Organization,,Miscellaneous Policy,0.0,0.0,0.0,0.0,,,0.0,
