date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,vote_result
2016-10-18 10:29:49,RH0070001,7,House,1,1801-12-21,,77,8,"TO TABLE THE REPORT CONCERNING THE QUESTION OF THE CREDENTIALS OF MR. HUNTER, THE DELEGATE FROM THE TERRITORY OF MISSISSIPPI.",Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,-2.9836461233322504,-1.3132501351965509,-0.107,-0.994,-0.13,-0.252,-0.125,0.894,-25.112309,
2016-10-18 10:29:49,RH0070002,7,House,2,1802-01-06,,34,56,"TO RECOMMIT H.R. 1, TO APPORTION REPRESENTATIVES ACCORDING TO THE SECOND CENSUS, TO BE IN A RATIO OF ONE REPRESENTATIVE TO EVERY 33,000 PERSONS IN EACH STATE, TO THE COMMITTEE OF THE WHOLE, IN ORDER TO AWAIT CERTAIN RETURNS OF THE NEW CENSUS.  (P. 392)",,,Internal Organization,,Miscellaneous Policy,36.870980747178926,-12.15513305087829,0.309,-0.762,-0.255,0.04,0.853,0.944,-14.785595,
2016-10-18 10:29:49,RH0070003,7,House,3,1802-01-07,,85,4,"TO PASS H.R. 1, TO APPORTION REPRESENTATIVES ACCORDING TO THE SECOND CENSUS IN A RATIO OF ONE REPRESENTATIVE TO EVERY 33,000 PERSONS.",Ratio of Representatives to Population,,Internal Organization,,Miscellaneous Policy,2.503659550182998,-2.242533767101705,0.829,-0.167,0.545,-1.259,0.25,0.966,-5.870576,
2016-10-18 10:29:49,RH0070004,7,House,4,1802-01-07,,27,50,"TO AMEND THE COMMITTEE REPORT CONCERNING PERMISSION FOR ADMISSION OF STENOGRAPHERS ON THE FLOOR OF THE HOUSE, IN ORDER TO EXTEND SUCH ADMISSION UNDER THE DIRECTION OF THE",,,Internal Organization,,Miscellaneous Policy,-20.19031245193113,5.986277171012379,0.343,-0.939,-0.384,-0.11,0.926,0.974,-9.441978,
2016-10-18 10:29:49,RH0070005,7,House,5,1802-01-07,,47,28,TO AGREE ON AN AMENDMENT TO THE STANDING RULES AND ORDERS WHICH AUTHORIZES THE SPEAKER TO ASSIGN STENOGRAPHERS TO SUCH PLACES ON THE FLOOR AS WILL NOT INTERFERE WITH THE CONVENIENCE OF THE HOUSE.,,,Internal Organization,,Miscellaneous Policy,-4.116124943867119,0.9670511182079213,0.121,0.469,0.39,0.548,0.821,0.933,-11.516956,
2016-10-18 10:29:49,RH0070006,7,House,6,1802-01-12,,41,49,TO PASS A RESOLUTION TO INSTRUCT THE COMMITTEE OF WAYS AND MEANS TO INQUIRE INTO THE EXPEDIENCY OF REDUCING THE DUTY ON SALT.,Tax rates,,Budget Special Interest,,Government Management,33.78888638131567,-5.910110684823665,0.17,-0.166,-0.222,0.038,0.878,0.944,-19.457402,
2016-10-18 10:29:49,RH0070007,7,House,7,1802-01-19,,43,46,"TO ORDER ENGROSSMENT AND THIRD READING OF H.R. 2, TO AMEND THE ACT RESPECTING FUGITIVES FROM JUSTICE, AND PERSONS ESCAPING FROM THE SERVICE OF THEIR MASTERS.",Slavery,,Domestic Social Policy,,Civil Liberties,-2.211408303175668,0.23780889640142006,-0.157,0.585,0.091,0.238,0.419,0.719,-48.478904,
2016-10-18 10:29:49,RH0070008,7,House,8,1802-01-20,,36,54,"TO AMEND H.R. 7, TO FIX THE MILITARY PEACE ESTABLISHMENT OF THE UNITED STATES, IN ORDER TO ABOLISH THE OFFICE OF BRIGADIER GENERAL.",,,Defense Policy Resolutions,,Foreign and Defense Policy,31.448777696123198,-9.941994195112901,0.332,0.499,-0.087,0.016,0.417,0.767,-47.475128,
2016-10-18 10:29:49,RH0070009,7,House,9,1802-01-21,,26,56,"TO AMEND H.R. 7, BY ELIMINATING THE COMPENSATION GRANTED TO OFFICERS DERANGED AS A RESULT OF PEACETIME MILITARY REORGANIZATION IN ORDER TO GRANT GREATER COMPENSATION TO OFFICERS AGED IN SERVICE.  (P. 429)",,,Defense Policy Budget,,Foreign and Defense Policy,6.882583072806731,-1.9966418559639685,0.233,-0.393,-0.238,0.2,0.808,0.939,-14.933344,
2016-10-18 10:29:49,RH0070010,7,House,10,1802-01-21,,77,12,TO PASS H.R. 7.  (P. 431),,,Defense Policy Budget,,Foreign and Defense Policy,-2.8918416272297196,2.4150536868401975,0.545,0.839,0.119,0.238,-0.083,0.854,-26.090216,
2016-10-18 10:29:49,RH0070011,7,House,11,1802-01-22,,45,49,"TO ORDER THE PREVIOUS QUESTION ON THE RESOLUTION TO INSTRUCT THE COMMITTEE ON WAYS AND MEANS TO INQUIRE INTO THE EXPEDIENCY OF REDUCING DUTIES ON SUGAR, COFFEE AND TEA.",Tax rates,,Budget General Interest,,Government Management,29.387363563199315,-4.0647446267791105,0.131,-0.215,-0.188,0.037,0.778,0.894,-29.475849,
2016-10-18 10:29:49,RH0070012,7,House,12,1802-01-25,,56,30,"TO APPEAL THE DECISIONS OF THE CHAIR AS TO WHETHER IT WAS IN ORDER TO USE CERTAIN EXPRESSIONS DURING CONSIDERATION OF THE RESOLUTION TO INSTRUCT THE COMMITTEE ON WAYS AND MEANS TO INQUIRE INTO THE LAWS LAYING IMPORT AND TONNAGE DUTIES, AND TO REPORT TO TE HOUSE",Tariffs,,Regulation General Interest,,Government Management,-19.621280573539966,7.788648387695367,0.397,-0.001,0.726,0.214,0.967,0.988,-3.683083,
2016-10-18 10:29:49,RH0070013,7,House,13,1802-01-25,,37,57,"TO PASS THE RESOLUTION, TO REQUIRE OF THE SECRETARY OF THE TREASURY TO LAY BEFORE THE HOUSE AN ACCOUNT OF THE EXPENSES INCURRED IN THE COLLECTION OF THE INTERNAL REVENUES. (P. 458)",Tax rates,,Budget General Interest,,Government Management,44.30055258734889,-9.747121569216755,0.22,-0.001,-0.36,0.047,0.973,0.989,-7.741932,
2016-10-18 10:29:49,RH0070014,7,House,14,1802-01-25,,35,58,"TO PASS THE RESOLUTION TO INSTRUCT COMMITTEE ON WAYS AND MEANS TO INQUIRE INTO EXPEDIENCY OF REDUCING THE DUTIES ON BROWN SUGAR, COFFEE AND TEA.",Tax rates,,Budget General Interest,,Government Management,-1422.7860805970217,359.9648783910465,0.253,-0.0,-0.738,-0.003,1.0,1.0,-0.930308,
2016-10-18 10:29:49,RH0070015,7,House,15,1802-01-25,,32,57,TO AGREE TO THE AMENDED RESOLUTION TO INSTRUCT THE COMMITTEE ON WAYS AND MEANS TO INQUIRE INTO THE EXPEDIENCY OF REDUCING THE DUTY ON SALT AND ARTICLES OF NECESSARY CONSUMPTION; ESPECIALLY THOSE HARMFUL TO THE AGRICULTURAL AND MECHANICAL INTEREST OF THISCOUNTRY,Tax rates,,Budget Special Interest,,Government Management,-250.399463251891,63.63146366598032,0.254,0.03,-0.736,-0.017,1.0,1.0,-0.904978,
2016-10-18 10:29:49,RH0070016,7,House,16,1802-01-28,,81,5,TO CONCUR IN THE RESOLUTION OF THE COMMITTEE OF THE WHOLE NOT TO ASSENT TO THE ACT OF THE LEGISLATURE OF THE NORTHWEST TERRITORY DECLARING THEIR ASSENT TO AN ALTERATION IN THE ORDINANCE FOR THE GOVERNMENT THEREOF.  (P. 466),,,Government Organization,,Government Management,-777.9053977247946,602.1207778389911,0.774,0.022,0.269,0.002,0.2,0.953,-11.039945,
2016-10-18 10:29:49,RH0070017,7,House,17,1802-02-08,,33,54,TO ESTABLISH A SELECT COMMITTEE TO INVESTIGATE THE RESOLUTION TO REPEAL ACTS RELATING TO THE ESTABLISHMENT OF A MINT.,,,Budget General Interest,,Government Management,10.29812928599511,-2.9254762000786307,0.28,-0.042,-0.714,0.401,1.0,1.0,-1.637734,
2016-10-18 10:29:49,RH0070018,7,House,18,1802-02-10,,40,57,"TO CONSIDER THE RESOLUTION TO INSTRUCT THE COMMITTEE OF WAYS AND MEANS TO REPORT A BILL RELATING TO THE RESOLUTION TO REPEAL LAWS IMPOSING DUTIES ON STILLS, DOMESTIC DISTILLED SPIRITS, REFINED SUGAR, AND OTHER OBJECTS.",Tax rates,,Budget General Interest,,Government Management,-2.704059703383634,-0.3339390456327862,-0.453,0.891,0.072,0.154,0.075,0.619,-62.475523,
2016-10-18 10:29:49,RH0070019,7,House,19,1802-02-10,,56,36,"TO PASS THE BILL TO AUTHORIZE THE COLLECTION OF FEES DUE TO THE OFFICERS OF THE MARYLAND COURTS, FROM PERSONS RESIDING IN THE TERRITORY OF COLUMBIA.  (P. 494)",Tax rates,,Budget Special Interest,D. C.,Government Management,-15.6582644206097,5.037148749358523,0.26,0.966,0.111,0.041,0.417,0.772,-45.263178,
2016-10-18 10:29:49,RH0070020,7,House,20,1802-02-11,,32,58,"TO CONCUR WITH THE COMMITTEE OF THE WHOLE IN THEIR RESOLUTION NOT TO HONOR THE CLAIM OF JOHN CARR, WHO SEEKS TO OBTAIN THE PAY AND EMOLUMENTS OF A LIEUTENANT AS IF HE HAD CONTINUED IN THE SERVICE OF THE U.S. UNTIL THE END OF THE WAR.  (P. 496)",,,Budget Special Interest,,Government Management,-22.44069102730262,-2.1148153617677616,-0.138,0.982,0.097,0.025,0.031,0.656,-53.033621,
2016-10-18 10:29:49,RH0070021,7,House,21,1802-02-15,,35,62,"TO POSTPONE S. 2, TO REPEAL CERTAIN ACTS RESPECTING THE ORGANIZATION OF THE U.S. COURTS, AND FOR OTHER PURPOSES. (P. 518)",Judiciary,,Domestic Social Policy,,Civil Liberties,-853.6716483582131,216.83259868298614,0.254,-0.0,-0.738,-0.005,1.0,1.0,-0.915499,
2016-10-18 10:29:49,RH0070022,7,House,22,1802-02-15,,34,59,"TO POSTPONE CONSIDERATION OF S. 2.  (P, 521)",Judiciary,,Domestic Social Policy,,Civil Liberties,-709.4651458803577,180.30414705361085,0.254,0.1,-0.736,-0.006,1.0,1.0,-0.898079,
2016-10-18 10:29:49,RH0070023,7,House,23,1802-03-02,,30,55,"TO AMEND S. 2, BY ELIMINATING THE FIRST SECTION OF THE BILL. (P. 951)",Judiciary,,Domestic Social Policy,,Civil Liberties,-141.1218714088103,36.97293030910831,0.262,-0.001,-0.732,-0.03,1.0,1.0,-0.473636,
2016-10-18 10:29:49,RH0070024,7,House,24,1802-03-02,,40,53,"TO AMEND S. 2, BY ADDING A PROVISO NOT TO INCREASE THE SALARIES OF THE DISTRICT JUDGES OF KENTUCKY AND TENNESSEE. (P. 951)",Judiciary,,Domestic Social Policy,,Civil Liberties,-268.9412713323639,48.96831138249023,0.182,0.021,-0.186,-0.004,0.8,0.914,-25.794576,
2016-10-18 10:29:49,RH0070025,7,House,25,1802-03-02,,37,51,"TO AMEND S. 2 BY INSERTING IN THE FIFTH SECTION CONCERNING WRITS AND PROCESSES, AFTER THE WORDS ""1801"", THE WORDS ""IF THE SAME BE RETURNABLE AFTER THE FIRST DAY OF NEXT JULY."" (P. 52)",Judiciary,,Domestic Social Policy,,Civil Liberties,115.67366508918879,-21.47893338114317,0.181,-0.542,-0.28,0.014,0.919,0.966,-13.375251,
2016-10-18 10:29:49,RH0070026,7,House,26,1802-03-02,,39,49,"TO AMEND S. 2, BY ADDING A NEW SECTION PROVIDING THAT ALL PROCEEDINGS OF A CRIMINAL, PENAL OR CIVIL NATURE WHICH HAVE BEEN COMMENCED IN A CIRCUIT COURT SHALL HAVE COGNIZANCE IN THE CIRCUIT COURTS REVIVED BY THIS ACT.  (P. 952)",Judiciary,,Domestic Social Policy,,Civil Liberties,-52.28449662031332,7.952665969389191,0.157,-0.256,-0.226,-0.025,0.872,0.943,-19.944144,
2016-10-18 10:29:49,RH0070027,7,House,27,1802-03-02,,37,52,"TO AMEND S. 2, BY ADDING A SECTION CONCERNING SUITS, PROCESSES, PLEADINGS AND OTHER PROCEEDINGS OF THE CIRCUIT COURT OF THE DISTRICT OF OHIO.",Judiciary,,Domestic Social Policy,,Civil Liberties,-14.528511530265213,2.5110180293266775,0.176,-0.046,-1.153,-0.459,0.865,0.944,-10.66556,
2016-10-18 10:29:49,RH0070028,7,House,28,1802-03-02,,36,55,"TO RECOMMIT S. 2, TO A SELECT COMMITTEE.",Judiciary,,Domestic Social Policy,,Civil Liberties,-21.36082377685339,3.9737214602632642,0.196,-0.213,-1.156,-0.313,0.917,0.967,-9.916619,
2016-10-18 10:29:49,RH0070029,7,House,29,1802-03-02,,33,56,"TO AMEND S. 2, SO AS TO TRANSFER PROCEEDINGS TO THE DISTRICT JUDGE OF THE DISTRICT WITHIN WHICH A COMMISSION OF BANK- BEEN ISSUED, FROM A CIRCUIT COURT OR JUDGE IN PERSUANCE TO RUPTCY HAS BEEN ISSUED, (FROM A CIRCUIT COURT OR JUDGE IN ACT. PURSUANCE TO AT.",Judiciary,,Domestic Social Policy,,Civil Liberties,56.74262219915612,-12.858663772818566,0.215,-0.659,-0.363,0.037,0.97,0.989,-7.923953,
