date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-01-25 03:21:58,RH0370001,37,House,1,1861-07-04,,111,18,"TO ELECT A SPEAKER OF THE HOUSE FOR THE 37TH CONGRESS, G. A. GROW (REP.) VS. J. J. CRITTENDEN (UNIONIST).  VOTES FOR CRITTENDEN ARE CODED 1, VOTES FOR GROW ARE CODED 2.  OTHER CANDIDATES INCLUDE F. P. BLAIR (REP.), CODED 5; J. S. PHELPS (DEM.), CODED 6; ",Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,0.104,0.983,-0.146,0.273,-0.111,0.845,-34.046929,0.768
2017-01-25 03:21:58,RH0370002,37,House,2,1861-07-04,,93,48,"TO TABLE A RESOLUTION PROVIDING THAT THE NAME OF J. M. BUTLER BE INSERTED UPON THE ROLL AS A REPRESENTATIVE FROM THE 1ST CONGRESSIONAL DISTRICT OF PENNSYLVANIA, AND THAT W. E. LEHMAN TO ENTITLED TO CONTEST BUTLER'S SEAT AT ANY TIME WITHIN THREE MONTHS.",Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,0.311,-0.184,0.156,-0.23,0.25,0.745,-63.432887,0.638
2017-01-25 03:21:58,RH0370003,37,House,3,1861-07-04,,132,23,"TO ELECT A CLERK OF THE HOUSE OF REPRESENTATIVES FOR THE 37TH CONGRESS, E. ETHERIDGE, CODED 1, VS. J. W. FORNEY, CODED 2.  OTHER CANDIDATES INCLUDE J. E. DIETRICH, CODED 5, AND T. B. FLORENCE, CODED 6.",Election of House Officers,,Internal Organization,,Miscellaneous Policy,-0.275,0.051,-0.222,0.301,0.478,0.922,-31.584368,0.816
2017-01-25 03:21:58,RH0370004,37,House,4,1861-07-05,,114,34,"TO ELECT A SERGEANT-AT-ARMS FOR THE HOUSE OF REPRESENTATIVES THE 37TH CONGRESS; E. BALL, CODED 1, VS. B. F. MUDGETT, CODED 2.  OTHER CANDIDATES INCLUDE A. J. GROSSBRUMER, CODED 5, W. L. SEABROOTH, CODED 6, AND W. G. FLOOD, CODED 7.",Election of House Officers,,Internal Organization,,Miscellaneous Policy,-0.123,-0.065,-0.214,0.22,0.588,0.905,-30.58307,0.813
2017-01-25 03:21:58,RH0370005,37,House,5,1861-07-05,,134,12,"TO ELECT A DOORKEEPER OF THE HOUSE OF REPRESENTATIVES FOR THE 37TH CONGRESS, O. GOODNOW, CODED 1 VS. J. DOREN, CODED 2.  OTHER CANDIDATES INCLUDE G. BASSETT, CODED 5, AND W. F. AIKEN, CODED 6.",Election of House Officers,,Internal Organization,,Miscellaneous Policy,-0.748,-0.635,-0.186,0.267,0.0,0.917,-39.201632,0.765
2017-01-25 03:21:58,RH0370006,37,House,6,1861-07-05,,151,4,"TO ELECT A POSTMASTER OF THE HOUSE OF REPRESENTATIVES FOR THE 37TH CONGRESS, W. S. KING, CODED 1, VS. J. LUCAS, CODED 2.  OTHER CANDIDATES INCLUDE W. A. JOHNSON, CODED 5, AND W. K. MAHAFFEY, CODED 6.",Election of House Officers,,Internal Organization,,Miscellaneous Policy,0.999,0.052,0.215,-0.25,0.0,0.974,-15.426101,0.905
2017-01-25 03:21:58,RH0370007,37,House,7,1861-07-05,,57,75,TO AMEND BY SUBSTITUTION A RESOLUTION NAMING S. G. DAILY AS A DELEGATE FROM THE TERRITORY OF NEBRASKA; WHICH SUBSTITUTE AMENDMENT PROVIDES THAT J. S. MORTON BE SWORN IN AS THE DELEGATE.,Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,0.103,-0.058,0.279,-0.793,0.86,0.939,-18.904635,0.867
2017-01-25 03:21:58,RH0370008,37,House,8,1861-07-08,,87,62,"TO TABLE THE 3 FUGITIVE SLAVE RESOLUTIONS PROVIDING THAT SOLDIERS ARE NOT CHARGED WITH CAPTURING AND RETURNING FUGI- TIVE SLAVES; THAT THE JUDICIARY COMMITTEE BE INSTRUCTED TO INQUIRE INTO THE EXPEDIENCY OF REPEALING THE FUGITIVE SLAVE LAW, AND THAT THE ESTORATION OF MAJOR EMORY TO HIS POST IN THE U",Slavery,,Domestic Social Policy,Defense Policy Resolutions,Civil Liberties,0.3,-0.041,0.278,-0.562,0.726,0.886,-44.01786,0.744
2017-01-25 03:21:58,RH0370009,37,House,9,1861-07-08,,52,101,"TO TABLE A RESOLUTION DISALLOWING THE HOUSE, DURING THE PRE- SENT EXTRAORDINARY SESSION, TO CONSIDER BILLS OTHER THAN THOSE CONCERNED WITH MILITARY, NAVAL, AND FINANCIAL QUESTIONS, WHILE ALL RESOLUTIONS OF A PRIVATE CHARACTER OR NOT DIRECTLY CONNECTED WIH THE RAISING OF REVENUE OR AFFECTING NAVAL AFFAIRS SHOULD BE REFERRED TO THE APPROPRI-",,,Internal Organization,,Miscellaneous Policy,0.014,0.148,0.221,-0.494,0.846,0.947,-26.1124,0.843
2017-01-25 03:21:58,RH0370010,37,House,10,1861-07-09,,66,81,TO TABLE A RESOLUTION PROVIDING THAT IT IS NO PART OF THE DUTY OF THE SOLDIERS OF THE UNITED STATES TO CAPTURE AND RETURN FUGITIVE SLAVES.  (P.32-1),Slavery,,Domestic Social Policy,,Civil Liberties,0.135,-0.073,0.236,-0.586,0.773,0.897,-32.989354,0.799
