date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,vote_result
2016-10-19 13:03:23,RH0870001,87,House,1,1961-01-03,,258,170,ELECTION OF SPEAKER.  RAYBURN VERSUS HALLECK.  RAYBURN ELECTED.,Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,2.5508132690083554,0.05140650615206684,-0.008,0.031,0.647,-1.467,1.0,1.0,-3.502412,
2016-10-19 13:03:23,RH0870002,87,House,2,1961-01-03,,252,166,H. RES. 1.  BAR G. O. CHAMBERS (R) OR J. E. ROUSH (D) FROM TAKING OATH AS REPRESENTATIVE FROM INDIANA'S FIFTH DISTRICT PENDING INVESTIGATION OF ELECTION.  MOTION TO MOVE THE PREVIOUS QUESTION AND END DEBATE.  AGREED TO.,Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,2.563859589286653,0.051510876714293226,-0.008,0.031,0.641,-1.446,1.0,1.0,-3.38211,
2016-10-19 13:03:23,RH0870003,87,House,3,1961-01-31,CQ,220,214,"H. RES. 127.  ENLARGE RULES COMMITTEE TO 15, INCREASING DEMOCRATS BY TWO AND REPUBLICANS BY ONE.  ADOPTED.  YEA SUPPORTS PRESIDENT'S POSITION.",,,Internal Organization,,Miscellaneous Policy,-5.459597554856109,0.006808048902877825,-0.02,0.116,0.438,0.464,0.836,0.919,-80.251332,
2016-10-19 13:03:23,RH0870004,87,House,4,1961-03-01,,394,30,H.R. 4806.  TEMPORARY EXTENDED UNEMPLOYMENT COMPENSATION ACT OF 1961.  AUTHORIZE FEDERAL GRANTS TO STATES WHERE WORKERS HAVE EXHAUSTED REGULAR STATE UNEMPLOYMENT BENEFITS.  PASSED. YEA SUPPORTS PRESIDENT'S POSITION.  (SEE CQ 11.),Unemployment/Jobs,,Budget General Interest,,Social Welfare,-6.099156886520862,2.6467366180904914,0.431,0.018,0.29,0.275,0.367,0.955,-52.046689,
2016-10-19 13:03:23,RH0870005,87,House,5,1961-03-01,,413,6,H. RES. 167.  AUTHORIZE HOUSE UNAMERICAN ACTIVITIES COMMITTEE FUNDS FOR CALENDAR YEAR 1961.  ADOPTED.,Communists/Communism/Unamerican Activities,,Internal Organization,Budget Special Interest,Government Management,,,0.0,0.0,0.0,0.0,-30.833,0.544,0.0,
2016-10-19 13:03:23,RH0870006,87,House,6,1961-03-07,,340,62,H.R. 5188.  THIRD SUPPLEMENTAL APPROPRIATION BILL FOR FISCAL 1961.  FOGARTY AMENDMENT TO PROVIDE AID FOR SCHOOL DISTRICTS IN IMPACTED AREAS.  AGREED TO.,Education,,Budget Special Interest,,Social Welfare,-185.07786414270205,70.68674410251218,0.382,-0.013,0.16,0.005,0.129,0.866,-128.016077,
2016-10-19 13:03:23,RH0870007,87,House,7,1961-03-09,,204,223,H.R. 4510.  1961 EMERGENCY FEED GRAINS PROGRAM.  PROVIDE RISE IN PRICE SUPPORTS PAYMENTS TO FARMERS REDUCING GRAIN ACREAGE 20-40 PERCENT AND LO SS OF ELIGIBILITY TO THOSE NOT PARTICIPATING IN ACREAGE REDUCTION.  MCINTIRE AMENDMENT TO RECOMMIT AND STRIKE ECTION PERMITTING SECRETARY OF AGRICULTURE TO SELL GOVERNMENT-OWNED GRAIN AT 17 PERCENT BELOW PRICE-SUPPORT PRICES SO THAT NONPARTICIPANTS WOULD BE UNPROTECTED BY PRICE-SUPPORTS,Price Controls,,Regulation General Interest,,Agriculture,6.196803486920828,0.7180150381065116,-0.183,-0.416,-0.255,0.238,0.814,0.911,-90.597834,
2016-10-19 13:03:23,RH0870008,87,House,8,1961-03-09,CQ,218,210,H.R. 4510.  1961 EMERGENCY FEED GRAINS PROGRAM.  PASSED. YEA SUPPORTS PRESIDENT'S POSITION.,Price Controls,,Regulation General Interest,,Agriculture,3.737409354489871,0.6244746192571642,-0.28,-0.422,0.221,-0.342,0.8,0.902,-108.541653,
2016-10-19 13:03:23,RH0870009,87,House,9,1961-03-21,,238,191,H.R. 4510.  1961 EMERGENCY FEED GRAINS PROGRAM.  CONFERENCE REPORT.  AGREED TO.  YEA SUPPORTS PRESIDENT'S POSITION.,Price Controls,,Regulation General Interest,,Agriculture,3.043246948027087,0.3002987792108349,-0.4,-0.917,0.201,-0.382,0.723,0.876,-136.003037,
2016-10-19 13:03:23,RH0870010,87,House,10,1961-03-21,,287,130,H.R. 5463.  EXTEND THE SUGAR ACT OF 1948 AND DENY DOMINICAN REPUBLIC ANY QUOTA 'BONUS' RESULTING FROM CUBAN ALLOTMENT CUTBACK.  RULES SUSPENDED.  TWO-THIRDS MAJORITY REQUIRED.  PASSED.  YEA SUPPORTS PRESIDENT'S POSITION.,Tariffs,,Foreign Policy Resolutions,,Foreign and Defense Policy,-6.687383762968725,1.4241019850678078,0.198,0.1,0.111,0.096,0.092,0.717,-211.782816,
