date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-01-25 03:21:58,RS0690001,69,Senate,1,1925-03-05,,39,53,"TO AMEND S. RES. 7, PROVIDING THAT SEN. MOSES OF NEW HAMP- SHIRE BE ELECTED PRESIDENT OF THE SENATE PRO-TEMPORE, BY SUBSTITUTING THE NAME OF SENATOR PITTMAN OF NEVADA FOR THAT OF SENATOR MOSES.  (P. 11-1)",Election of House Officers,,Internal Organization,,Miscellaneous Policy,0.097,0.159,0.738,0.27,0.974,0.989,-2.091617,0.978
2017-01-25 03:21:58,RS0690002,69,Senate,2,1925-03-07,,38,39,TO SUSTAIN THE DECISION OF THE CHAIR HOLDING THAT A MOTION TO CONSIDER IN OPEN SESSION THE NOMINATION OF CHARLES B. WARREN TO BE ATTORNEY GENERAL INVOLVES A SUSPENSION OF THE RULES AND REQUIRED A 2/3 MAJORITY TO SUSTAIN IT.,Judiciary,,Government Organization,,Government Management,0.342,0.94,-0.248,0.34,0.789,0.896,-19.336629,0.778
2017-01-25 03:21:58,RS0690003,69,Senate,3,1925-03-07,,46,39,TO CONSIDER IN OPEN SESSION THE NOMINATION OF CHARLES B. WARREN TO BE ATTORNEY GENERAL.,Judiciary,,Government Organization,,Government Management,0.355,0.935,0.295,-0.265,0.872,0.941,-16.793512,0.821
2017-01-25 03:21:58,RS0690004,69,Senate,4,1925-03-09,,70,11,TO PROVIDE THAT SO MUCH OF THE RULE AS PROVIDES FOR THE ELECTION OF COMMITTEES OF THE SENATE BY BALLOT BE SUSPENDED AND THAT THOSE WHOSE NAMES ARE SUBMITTED SHALL CONSTITUTE THE VARIOUS STANDING COMMITTEES.  (JP. 302-2 303-1),,,Internal Organization,,Miscellaneous Policy,0.296,0.824,-0.127,1.407,0.545,0.938,-9.879991,0.885
2017-01-25 03:21:58,RS0690005,69,Senate,5,1925-03-10,,44,43,TO ADVISE AND CONSENT TO THE NOMINATION OF CHARLES B. WARREN TO BE ATTORNEY GENERAL OF THE UNITED STATES.  (THIS VOTE WAS TAKEN IN OPEN EXECUTIVE SESSION.),Judiciary,,Government Organization,,Government Management,0.301,0.954,-0.288,0.212,0.907,0.954,-15.896876,0.833
2017-01-25 03:21:58,RS0690006,69,Senate,6,1925-03-10,,43,40,"TO TABLE A MOTION TO RECONSIDER THE VOTE, CONSENTING TO THE NOMINATION OF CHARLES B. WARREN TO BE ATTORNEY GENERAL OF THE UNITED STATES.  (THIS VOTE WAS TAKEN IN OPEN EXECUTIVE SESSION.)",Judiciary,,Government Organization,,Government Management,0.185,0.075,0.706,-0.636,0.95,0.976,-4.4829,0.947
2017-01-25 03:21:58,RS0690007,69,Senate,7,1925-03-13,,77,2,"TO CONSIDER S. RES. 5, PROVIDING FOR ADHESION ON THE PART OF THE UNITED STATES TO THE PROTOCOL OF DECEMBER 16, 1920, AND THE ADJOINED STATUTE FOR THE PERMANENT COURT OF INTERNATIONAL JUSTICE, WITH RESERVATION.",,,Foreign Policy Budget,,Foreign and Defense Policy,0.96,0.063,0.384,1.236,0.0,0.975,-7.611901,0.908
2017-01-25 03:21:58,RS0690008,69,Senate,8,1925-03-13,,13,67,"TO AMEND THE RESOLUTION OF RATIFICATION OF THE TREATY BETWEEN THE UNITED STATES AND CUBA SIGNED MARCH 2, 1904, FOR THE ADJUSTMENT OF TITLE TO THE OWNERSHIP OF THE ISLE OF PINES, BY PROVIDING THAT CUBA SHALL MAKE NO LAW APPLICABLE TO THE ISLE OF PINES ABRDGING THE RIGHTS GUARANTEED IN THE FIRST TEN AMENDMENTS TO THE U.S",Treaties,,Foreign Policy Resolutions,,Foreign and Defense Policy,-0.238,0.532,0.072,-0.571,0.0,0.838,-25.338629,0.729
2017-01-25 03:21:58,RS0690009,69,Senate,9,1925-03-13,,75,20,TO AGREE TO THE RESOLUTION OF RATIFICATION OF A TREATY BE- TWEEN THE U.S. AND CUBA FOR THE ADJUSTMENT OF TITLE TO THE ISLE OF PINES.  (THIS VOTE WAS TAKEN IN OPEN EXECUTIVE SESSION.),Treaties,,Foreign Policy Resolutions,,Foreign and Defense Policy,-0.091,0.601,-0.061,0.42,0.05,0.8,-34.845825,0.693
2017-01-25 03:21:58,RS0690010,69,Senate,10,1925-03-13,,32,50,"TO DECIDE WHETHER THE SENATOR FROM KENTUCKY (SEN. ERNST) BE ALLOWED TO PROCEED IN ORDER, MADE DURING CONSIDERATION OF REPORT OF COUZENS COMMITTEE, RELATING TO THEIR INVESTIGATION OF THE INTERNAL REVENUE BUREAU.",Tax rates,,Internal Organization,,Miscellaneous Policy,0.283,0.217,-0.254,0.13,0.875,0.951,-16.165262,0.821
2017-01-25 03:21:58,RS0690011,69,Senate,11,1925-03-16,,43,51,TO ADVISE AND CONSENT TO THE NOMINATION OF CHARLES B. WARREN AS ATTORNEY GENERAL OF THE UNITED STATES.  (THIS VOTE WAS TAKEN IN OPEN EXECUTIVE SESSION.),Judiciary,,Government Organization,,Government Management,0.172,0.027,-0.709,0.66,0.953,0.979,-5.224225,0.946
2017-01-25 03:21:58,RS0690012,69,Senate,12,1926-01-05,,37,34,TO SUSTAIN THE DECISION OF THE CHAIR HOLDING THAT A MOTION TO CONSIDER IN OPEN SESSION THE NOMINATION OF W. MC CAMANT TO BE U.S. JUDGE INVOLVED SUSPENSION AND REQUIRED A 2/3 MA- JORITY TO SUSTAIN IT.,Judiciary,,Government Organization,,Government Management,0.337,0.894,-0.259,0.41,0.824,0.915,-16.676071,0.791
2017-01-25 03:21:58,RS0690013,69,Senate,13,1926-01-05,,40,34,TO CONSIDER THE NOMINATION OF WALLACE MCCAMANT TO BE THE NINTH CIRCUIT.,Judiciary,,Government Organization,,Government Management,0.425,0.833,0.208,-0.326,0.765,0.892,-23.71794,0.726
2017-01-25 03:21:58,RS0690014,69,Senate,14,1926-01-06,,17,56,"TO PASS S. RES. 91, PROVIDING TO INVESTIGATE WHETHER MONEY HAS BEEN EXPANDED BY FOREIGN GOVERNMENTS TO INFLUENCE FOR- EIGN POLICY OF THE U.S..  (P. 1558-1,2)",,,Foreign Policy Budget,,Foreign and Defense Policy,0.104,0.516,0.077,-1.224,0.706,0.932,-15.812086,0.805
