date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-01-23 13:12:32,RH0890001,89,House,1,1965-01-04,,289,139,"TO ELECT AS SPEAKER EITHER JOHN W. MCCORMACK (D,MASS) OR GERALD R. FORD (R,MICH).",Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,0.03,0.078,0.712,-1.266,0.986,0.995,-9.534,0.978
2017-01-23 13:12:32,RH0890002,89,House,2,1965-01-04,,276,149,"TO ORDER THE PREVIOUS QUESTION ON H. RES. 1, AUTHORIZING OATH OF OFFICE TO CERTAIN (MISS.) MEMBERS.",Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,-0.038,-0.319,-0.19,-0.688,0.55,0.842,-140.032,0.719
2017-01-23 13:12:32,RH0890003,89,House,3,1965-01-04,CQ,226,204,"TO ORDER THE PREVIOUS QUESTION ON H. RES. 8, RELATING TO RULES OF THE HOUSE.",,,Internal Organization,,Miscellaneous Policy,-0.055,-0.028,0.679,1.017,0.911,0.958,-50.18,0.89
2017-01-23 13:12:32,RH0890004,89,House,4,1965-01-19,,251,108,"TO AGREE TO H. RES. 126, A RESOLUTION DISMISSING THE CONTEST OF ELECTION OF RICHARD L. OTTINGER.",Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,-0.043,-0.169,0.243,-0.619,0.917,0.975,-40.937,0.892
2017-01-23 13:12:32,RH0890005,89,House,5,1965-01-26,,209,182,"TO RECOMMIT H. J. RES. 234, THE 1965 SUPPLEMENTAL APPROPRIATIONS FOR THE DEPARTMENT OF AGRICULTURE, TO THE APPROPRIATIONS COMMITTEE WITH INSTRUCTIONS TO AMEND THE RESOLUTION TO BAR USE OF ANY FUNDS TO FINANCE ANY EXPORTATION OF AGRICULTURAL COMMODITIES T THE UNITED ARAB REPUBLIC UNDER PROVISIONS OF TITLE I.",Communists/Communism/Unamerican Activities,,Regulation Special Interest,,Agriculture,0.011,1.0,-0.331,0.542,0.632,0.829,-126.363,0.724
2017-01-23 13:12:32,RH0890006,89,House,6,1965-02-08,,172,249,"TO INSTRUCT THE HOUSE CONFEREES ON H. J. RES. 234, THE 1965 SUPPLEMENTAL AGRICULTURE APPROPRIATION, TO INSIST ON DISAGREEMENT TO SENATE AMENDMENT NO. 3, PROVIDING PRESIDENTIAL DISCRETION IN GRANTING OF AID TO THE UNITED ARAB REPUBLIC.",Communists/Communism/Unamerican Activities,,Regulation Special Interest,,Agriculture,0.047,0.999,-0.377,0.437,0.82,0.926,-84.049,0.819
2017-01-23 13:12:32,RH0890007,89,House,7,1965-02-08,,105,302,"TO RECOMMIT TO THE BANKING AND CURRENCY COMMITTEE H.R. 3818, A BILL TO ELIMINATE THE REQUIREMENT THAT FEDERAL RESERVE BANKS MAINTAIN CERTAIN RESERVES IN GOLD CERTIFICATES AGAINST DEPOSIT LIABILITIES.",Banking and Finance,,Budget General Interest,,Government Management,0.135,-0.175,-0.238,-0.034,0.686,0.919,-92.213,0.797
2017-01-23 13:12:32,RH0890008,89,House,8,1965-02-09,,313,94,"TO PASS H.R. 3818, A BILL TO ELIMINATE THE REQUIREMENT THAT FEDERAL RESERVE BANKS MAINTAIN CERTAIN RESERVES IN GOLD CERTIFICATES AGAINST DEPOSIT LIABILITIES.",Banking and Finance,,Budget General Interest,,Government Management,0.177,-0.061,0.22,0.101,0.585,0.904,-102.698,0.777
2017-01-23 13:12:32,RH0890009,89,House,9,1965-02-17,,322,82,"TO PASS H.R. 2998, A BILL TO AMEND THE ARMS CONTROL AND DISARMAMENT ACT.",,,Foreign Policy Resolutions,,Foreign and Defense Policy,0.201,0.17,0.212,0.44,0.402,0.878,-109.796,0.762
2017-01-23 13:12:32,RH0890010,89,House,10,1965-02-18,,161,257,"TO PASS H.R. 45, A BILL TO AMEND THE INTER-AMERICAN DEVELOPMENT BANK ACT.",,,Foreign Policy Resolutions,,Foreign and Defense Policy,-0.038,0.004,-0.283,-0.044,0.783,0.916,-83.803,0.818
2017-01-23 13:12:32,RH0890011,89,House,11,1965-02-18,,300,104,"TO PASS H.R. 45, A BILL TO AMEND THE INTER-AMERICAN DEVELOPMENT BANK ACT.",,,Foreign Policy Resolutions,,Foreign and Defense Policy,0.142,0.138,0.271,0.469,0.587,0.893,-101.931,0.777
2017-01-23 13:12:32,RH0890012,89,House,12,1965-02-25,,64,339,"TO RECOMMIT H. RES. 188, A RESOLUTION TO PROVIDE $370,000 FOR THE EXPENSES OF THE COMMITTEE ON UN-AMERICAN ACTIVITIES, TO THE COMMITTEE ON HOUSE ADMINISTRATION WITH INSTRUCTION TO HOLD OPEN HEARINGS ON AUTHORIZATION OF FUNDS FOR THE COMMITTEE.",Communists/Communism/Unamerican Activities,,Internal Organization,Budget Special Interest,Government Management,-0.4,-0.203,0.252,0.382,0.359,0.898,-91.929,0.796
2017-01-23 13:12:32,RH0890013,89,House,13,1965-02-25,,363,32,"TO AGREE TO H. RES. 188, A RESOLUTION TO PROVIDE $370,000 FOR THE EXPENSES OF THE COMMITTEE ON UN-AMERICAN ACTIVITIES.",Communists/Communism/Unamerican Activities,,Internal Organization,Budget Special Interest,Government Management,-0.517,-0.113,-0.305,-0.374,0.531,0.962,-54.652,0.87
