date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood
2017-01-15 03:28:24,RH0810001,81,House,1,1949-01-03,,255,160,ELECTION OF SPEAKER,Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,2.6113620045218204,0.0327863081537419,-0.034,-0.056,0.675,-1.495,1.0,1.0,-5.145276
2017-01-15 03:28:24,RH0810002,81,House,2,1949-01-03,CQ,275,143,H RES 5.  RESOLUTION ADOPTING THE RULES OF THE 80TH CONG. AS THE RULES OF THE 81ST CONG W ITH AN AMENDMENT.  ON PREVIOUS QUESTION.,,,Internal Organization,,Miscellaneous Policy,-7.893454504513826,0.9769192684694379,0.104,0.156,0.217,0.159,0.587,0.859,-132.100753
2017-01-15 03:28:24,RH0810003,81,House,3,1949-02-07,,245,157,H CON. RES 22.  CONCURRENT RESOLUTION SUSPENDING THE LEGIS- LATIVE BUDGET UNTIL MAY 1 19 49.,,,Budget Special Interest,,Government Management,3.246814003730913,-0.04433602189926536,-0.027,-0.132,0.343,-0.611,0.968,0.988,-22.199326
2017-01-15 03:28:24,RH0810004,81,House,4,1949-02-07,,358,9,HR 2361.  BILL TO PROVIDE FOR THE REORGANIZATION OF GOV'T AGENCIES.,,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0,,,0.0
2017-01-15 03:28:24,RH0810005,81,House,5,1949-02-09,,353,29,H RES 78.  RESOLUTION TO AUTHORIZE THE EXPENDITURE OF CERTAIN FUNDS FOR THE EXPENSES OF HUAAC.,Communists/Communism/Unamerican Activities,,Internal Organization,Budget Special Interest,Government Management,-7.039056363954511,-3.59256723834121,-0.501,-0.066,-0.314,-0.258,0.345,0.95,-51.888488
2017-01-15 03:28:24,RH0810006,81,House,6,1949-02-09,CQ,164,255,HR 1211.  BILL TO EXTEND THE AUTHORITY OF THE PRES.  UNDER SECTION 350 OF THE TARIFF ACT OF 1930.  ON MOTION TO RECOM- MIT W/INSTRUCTIONS.,Tariffs,,Government Organization,,Government Management,5.450386253354998,-0.09495484797640963,0.142,0.679,-0.278,0.295,0.89,0.957,-60.338984
2017-01-15 03:28:24,RH0810007,81,House,7,1949-02-09,,330,78,HR 1211.  PASSAGE.,Tariffs,,Government Organization,,Government Management,494.50491825628205,-155.20954433247257,0.314,0.065,0.171,-0.002,0.449,0.895,-124.713433
2017-01-15 03:28:24,RH0810008,81,House,8,1949-02-15,,255,134,H RES 99.  RESOLUTION PROVIDING FOR THE CONSIDERATION OF THE BILL (HR 2632) MAKING APPROPRIATIONS TO SUPPLY URGENT DEFICIENCIES FOR THE FISCAL YEAR 1949.,,,Budget Special Interest,,Government Management,3.2065595045257673,-0.3394850140066913,-0.109,-0.689,0.27,-0.487,0.851,0.949,-53.13976
2017-01-15 03:28:24,RH0810009,81,House,9,1949-02-16,,161,250,"HR 2632.  BILL MAKING APPROPRIATIONS TO SUPPLY DEFICIENCES IN CERTAIN APPROPRIATIONS FOR THE FISCAL YEAR ENDING JUNE 30, 1949.  ON MOTION TO RECOMMIT W/INSTRUCTIONS.",,,Budget Special Interest,,Government Management,1.9710183722434143,0.03921856678975444,-0.303,-0.558,-0.259,0.76,0.882,0.954,-56.289161
2017-01-15 03:28:24,RH0810010,81,House,10,1949-02-16,,367,19,HR 2632.  PASSAGE.,,,Budget Special Interest,,Government Management,-14.773538747803999,7.724939831432743,0.486,0.545,0.235,0.092,-0.053,0.948,-49.886803
