date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-01-25 03:21:58,RS0160001,16,Senate,1,1820-01-14,,18,25,"TO RECOMMIT H. R. 17 (3 STAT. 544, 3/3/1820), A BILL PROVI- DING FOR THE ADMISSION OF THS STATE OF MAINE TO THE UNION, TO THE COMMITEE ON THE JUDICIARY WITH INSTRUCTIONS.  (P.101)",,,Government Organization,,Government Management,0.369,0.929,-0.149,0.075,0.611,0.837,-17.676108,0.663
2017-01-25 03:21:58,RS0160002,16,Senate,2,1820-01-21,,27,13,"TO ORDER ENGROSSMENT AND THIRD READING OF A RESOLUTION, AMENDING THE CONSTITUTION SO AS TO PROVIDE A UNIFORM METHOD OF ELECTING ELECTORS FOR PRESIDENT AND VICE PRESIDENT AND REPRESENTATIVES IN CONGRESS.  (P.233)",Constitutional Amendments,,Government Organization,,Government Management,0.175,-0.985,-0.057,-0.164,0.231,0.75,-22.413625,0.571
2017-01-25 03:21:58,RS0160003,16,Senate,3,1820-01-27,,12,30,"TO AMEND THE CONSTITUTIONAL RESOLUTION BY ELIMINATING THE CLAUSE THAT PERSONS QUALIFIED TO VOTE FOR REPRESENTATIVES IN EACH DISTRICT SHALL CHOOSE ONE ELECTOR, AND THAT THE TWO ADDITIONAL TO WHICH EACH STATE IS ENTITLED SHALL BE APPOINT- ED AS THE LEGISLAURE DIRECTS; AND INSERTING IN LIEU THEREOF A PROVISION THAT EACH STATE SHALL BE DIVIDED INTO DISTRICTS EQUAL TO THE NUMBER OF ELECTORS TO WHICH EACH STATE IS EN- TITLED AND PEOPLE QUALIFIED TO VOTE IN EACH DISTRICT SHALL CHOOSE ONE ELECTOR",Constitutional Amendments,,Government Organization,,Government Management,0.023,-1.0,0.082,0.149,0.0,0.714,-21.970508,0.593
2017-01-25 03:21:58,RS0160004,16,Senate,4,1820-01-27,,29,13,TO ADOPT THE CONSTITUTIONAL RESOLUTION.  (P.278),Constitutional Amendments,,Government Organization,,Government Management,0.014,-1.0,-0.075,-0.132,0.154,0.738,-22.620915,0.584
2017-01-25 03:21:58,RS0160005,16,Senate,5,1820-02-01,,16,27,"TO AMEND H. R. 17 (3 STAT. 545, 3/6/1820), BY PROHIBITING SLAVERY OR INVOLUNTARY SERVITUDE IN THE ADMISSION OF THE STATE OF MISSOURI TO THE UNION.  (P.359)",Slavery,,Domestic Social Policy,,Civil Liberties,0.427,-0.904,-0.111,-0.04,0.312,0.744,-20.704435,0.618
2017-01-25 03:21:58,RS0160006,16,Senate,6,1820-02-16,,23,21,"TO CONCUR IN THE AMENDMENT TO THE H. R. 17, WHICH AMENDMENT UNITES THE MAINE AND MISSOURI BILLS IN ONE BILL AND AUTHOR- IZES THE PEOPLE OF MISSOURI TO FORM A CONSTITUTION WITHOUT RESTRICTIONS.  (P.74)",,,Government Organization,,Government Management,0.304,0.953,0.202,-0.174,0.762,0.886,-13.123835,0.742
2017-01-25 03:21:58,RS0160007,16,Senate,7,1820-02-17,,20,24,"TO AMEND H. R. 17, BY CHANGING THE DEFINITION OF THE TERRI- TORY IN WHICH SLAVERY IS PROHIBITED.  (P.427)",Slavery,,Domestic Social Policy,,Civil Liberties,0.37,0.929,-0.213,0.235,0.75,0.886,-12.81408,0.747
2017-01-25 03:21:58,RS0160008,16,Senate,8,1820-02-17,,34,10,"TO PASS AMENDMENT TO H. R. 17, WHICH AMENDMENT PROHIBITS SLAVERY IN ALL THAT TERRITORY CEDED BY FRANCE TO THE U. S., AND PERMITS EXTRADITION OF ANY SLAVE ESCAPING INTO SAME. (P.428)",Slavery,,Domestic Social Policy,,Civil Liberties,-0.229,0.973,-0.086,0.079,-0.3,0.705,-23.954147,0.58
2017-01-25 03:21:58,RS0160009,16,Senate,9,1820-02-17,,24,20,TO ORDER ENGROSSMENT AND THIRD READING OF H. R. 17.  (P.428),,,Government Organization,,Government Management,0.379,0.925,0.123,-0.117,0.5,0.773,-21.855862,0.609
2017-01-25 03:21:58,RS0160010,16,Senate,10,1820-02-28,,21,23,"TO RECEDE FROM AN AMENDMENT TO H. R. 17, WHICH AMENDMENT PROVIDES FOR ADMISSION OF MISSOURI INTO THE UNION.  (P.457)",,,Government Organization,,Government Management,0.304,0.953,-0.202,0.174,0.762,0.886,-13.123835,0.742
2017-01-25 03:21:58,RS0160011,16,Senate,11,1820-02-28,,11,33,"TO RECEDE FROM SO MUCH OF AN AMENDMENT TO H. R. 17, AS RE- GARDS THE PROHIBITION OF SLAVERY IN THE TERRITORIES NORTH OF 36 DEGREES 30 MINUTES NORTH LATITUDE.  (P.457)",Slavery,,Domestic Social Policy,,Civil Liberties,-0.229,0.973,0.076,-0.07,-0.273,0.682,-25.400596,0.561
