date_generated,id,congress,chamber,rollnumber,date,keyvote,question,description,yea,nay,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-02-02 23:33:55,RH0510001,51,House,1,1889-12-02,,,ELEC. SPEAKER,320,1,Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-02-02 23:33:55,RH0510002,51,House,2,1889-12-02,,,ELEC. CHAPLAIN,160,155,Election of House Officers,,Internal Organization,,Miscellaneous Policy,0.145,0.005,0.575,0.705,0.974,0.987,-11.815,0.963
2017-02-02 23:33:55,RH0510003,51,House,3,1889-12-21,,,MONTH'S PAY CERT. HOUSE EMPLOYEES,31,153,,,Internal Organization,Budget Special Interest,Government Management,-0.552,-0.583,0.042,0.555,0.226,0.87,-66.992,0.695
2017-02-02 23:33:55,RH0510004,51,House,4,1890-01-07,,,PROCEDURAL,135,125,,,Internal Organization,,Miscellaneous Policy,-0.026,0.003,-0.698,-0.547,1.0,1.0,-0.124,1.0
2017-02-02 23:33:55,RH0510005,51,House,5,1890-01-07,,,D.C. APPS. (PROCEDURAL),132,122,,,D. C.,Budget Special Interest,Government Management,-0.026,0.002,-0.697,-0.547,1.0,1.0,-0.123,1.0
2017-02-02 23:33:55,RH0510006,51,House,6,1890-01-15,,,EMBEZZLED HOUSE SALARIES,137,136,Impeachments and Investigations,,Internal Organization,Budget Special Interest,Government Management,0.195,0.937,0.08,-0.049,0.441,0.722,-159.432,0.558
2017-02-02 23:33:55,RH0510007,51,House,7,1890-01-15,,,EMBEZZLED HOUSE SALARIES,128,142,Impeachments and Investigations,,Internal Organization,Budget Special Interest,Government Management,0.224,0.53,-0.083,0.078,0.43,0.73,-152.013,0.569
2017-02-02 23:33:55,RH0510008,51,House,8,1890-01-16,,,WORLD'S FAIR COMM.,140,135,,,Internal Organization,,Miscellaneous Policy,0.439,-0.421,-0.062,-0.31,0.511,0.76,-147.816,0.584
2017-02-02 23:33:55,RH0510009,51,House,9,1890-01-16,,,CHOOSE WORLD'S FAIR SITE,132,135,,,Government Organization,,Government Management,0.472,-0.42,-0.073,-0.345,0.553,0.779,-137.828,0.597
2017-02-02 23:33:55,RH0510010,51,House,10,1890-01-17,,,WORLD'S FAIR COMM.,144,142,,,Internal Organization,,Miscellaneous Policy,0.513,-0.403,0.077,0.45,0.599,0.801,-139.834,0.613
2017-02-02 23:33:55,RH0510011,51,House,11,1890-01-17,,,SPEAKER CHOOSE WORLD'S FAIR COMM.,140,136,,,Internal Organization,,Miscellaneous Policy,0.563,-0.41,0.084,0.54,0.596,0.801,-130.395,0.623
2017-02-02 23:33:55,RH0510012,51,House,12,1890-01-20,,,TAKE THE 11TH CENSUS,104,88,,,Budget Special Interest,,Government Management,0.001,0.419,-0.246,0.153,0.898,0.953,-27.322,0.867
2017-02-02 23:33:55,RH0510013,51,House,13,1890-01-21,,,PROCEDURAL,149,137,,,Internal Organization,,Miscellaneous Policy,-0.021,-0.0,-0.701,-0.508,1.0,1.0,-0.15,0.999
2017-02-02 23:33:55,RH0510014,51,House,14,1890-01-21,,,PROCEDURAL,135,139,,,Internal Organization,,Miscellaneous Policy,0.002,0.043,0.601,1.176,0.993,0.996,-2.129,0.992
2017-02-02 23:33:55,RH0510015,51,House,15,1890-01-22,,,BUILD FED. PRISONS (PROCEDURAL),143,122,,,Domestic Social Policy,Budget Special Interest,Civil Liberties,-0.019,-0.0,-0.696,-0.54,1.0,1.0,-0.106,1.0
2017-02-02 23:33:55,RH0510016,51,House,16,1890-01-22,,,ADJOURN,94,100,,,Internal Organization,,Miscellaneous Policy,-0.016,-0.022,0.688,0.531,1.0,1.0,-0.107,0.999
2017-02-02 23:33:55,RH0510017,51,House,17,1890-01-25,,,SIMPLIFY REVENUE LAWS,139,123,Tax rates,,Budget Special Interest,,Government Management,-0.011,-0.02,-0.706,-0.486,1.0,1.0,-0.114,1.0
2017-02-02 23:33:55,RH0510018,51,House,18,1890-01-27,,,BUILD FED. PRISONS,120,109,,,Domestic Social Policy,Budget Special Interest,Civil Liberties,-0.022,-0.008,-0.111,0.096,0.679,0.847,-95.56,0.659
2017-02-02 23:33:55,RH0510019,51,House,19,1890-01-28,,,BUILD FED. PRISONS,163,112,,,Domestic Social Policy,Budget Special Interest,Civil Liberties,-0.014,0.739,-0.134,0.063,0.679,0.869,-102.914,0.688
2017-02-02 23:33:55,RH0510020,51,House,20,1890-01-28,,,PROVIDE FOR ISSUE CIRC. NOTES TO NATL. BANKS,144,111,Banking and Finance,,Budget General Interest,,Government Management,-0.187,-0.425,-0.249,0.447,0.802,0.914,-51.908,0.816
2017-02-02 23:33:55,RH0510021,51,House,21,1890-01-29,,,3 LAND OFFICES IN COLO.,188,98,Public Lands,,Government Organization,,Government Management,-0.254,0.293,-0.211,0.016,0.643,0.878,-73.862,0.772
2017-02-02 23:33:55,RH0510022,51,House,22,1890-01-29,,,3 LAND OFFICES IN COLO.,181,101,Public Lands,,Government Organization,,Government Management,-0.223,0.11,-0.193,0.058,0.683,0.887,-74.045,0.769
2017-02-02 23:33:55,RH0510023,51,House,23,1890-01-29,,,DISPUTED ELEC. W. VA.,161,1,Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-02-02 23:33:55,RH0510024,51,House,24,1890-01-30,,,ADJOURN,143,160,,,Internal Organization,,Miscellaneous Policy,-0.02,0.002,0.69,0.55,1.0,1.0,-0.153,0.999
2017-02-02 23:33:55,RH0510025,51,House,25,1890-01-30,,,PROCEDURAL,160,1,,,Internal Organization,,Miscellaneous Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-02-02 23:33:55,RH0510026,51,House,26,1890-01-30,,,PROCEDURAL,162,1,,,Internal Organization,,Miscellaneous Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-02-02 23:33:55,RH0510027,51,House,27,1890-01-30,,,ADJOURN,145,161,,,Internal Organization,,Miscellaneous Policy,0.055,-0.027,0.392,0.252,0.993,0.997,-5.464,0.982
2017-02-02 23:33:55,RH0510028,51,House,28,1890-01-30,,,PROCEDURAL,162,0,,,Internal Organization,,Miscellaneous Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-02-02 23:33:55,RH0510029,51,House,29,1890-01-30,,,CENSUS FIND OUT ABT. % PPL OWN FARMS & MORTGAGE (A,194,56,Agriculture,,Government Organization,,Agriculture,-0.371,-0.013,-0.175,-0.143,0.089,0.796,-78.794,0.73
2017-02-02 23:33:55,RH0510030,51,House,30,1890-01-31,,,ADJOURN,135,162,,,Internal Organization,,Miscellaneous Policy,-0.023,-0.002,0.696,0.538,1.0,1.0,-0.145,1.0
2017-02-02 23:33:55,RH0510031,51,House,31,1890-01-31,,,PROCEDURAL,160,0,,,Internal Organization,,Miscellaneous Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-02-02 23:33:55,RH0510032,51,House,32,1890-01-31,,,PROCEDURAL,161,0,,,Internal Organization,,Miscellaneous Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-02-02 23:33:55,RH0510033,51,House,33,1890-01-31,,,PROCEDURAL,163,0,,,Internal Organization,,Miscellaneous Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-02-02 23:33:55,RH0510034,51,House,34,1890-02-01,,,ADJOURN,135,158,,,Internal Organization,,Miscellaneous Policy,-0.02,0.001,0.714,0.539,1.0,1.0,-0.145,1.0
2017-02-02 23:33:55,RH0510035,51,House,35,1890-02-01,,,PROCEDURAL,161,0,,,Internal Organization,,Miscellaneous Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-02-02 23:33:55,RH0510036,51,House,36,1890-02-01,,,PROCEDURAL,160,0,,,Internal Organization,,Miscellaneous Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-02-02 23:33:55,RH0510037,51,House,37,1890-02-03,,,PROCEDURAL,154,0,,,Internal Organization,,Miscellaneous Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-02-02 23:33:55,RH0510038,51,House,38,1890-02-03,,,PROCEDURAL,158,0,,,Internal Organization,,Miscellaneous Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-02-02 23:33:55,RH0510039,51,House,39,1890-02-03,,,ADJOURN,120,156,,,Internal Organization,,Miscellaneous Policy,-0.025,-0.004,0.698,0.513,1.0,1.0,-0.135,1.0
2017-02-02 23:33:55,RH0510040,51,House,40,1890-02-03,,,DISPUTED ELEC. W.VA.,166,0,Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-02-02 23:33:55,RH0510041,51,House,41,1890-02-03,,,DISPUTED ELEC. W.VA.,135,166,Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,-0.022,-0.001,0.696,0.532,1.0,1.0,-0.149,1.0
2017-02-02 23:33:55,RH0510042,51,House,42,1890-02-03,,,DISPUTED ELEC. W.VA.,136,164,Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,-0.022,-0.001,0.695,0.532,1.0,1.0,-0.148,1.0
2017-02-02 23:33:55,RH0510043,51,House,43,1890-02-03,,,DISPUTED ELEC. W.VA.,165,0,Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-02-02 23:33:55,RH0510044,51,House,44,1890-02-03,,,DISPUTED ELEC. W.VA.,166,0,Disputed Elections to Congress,,Internal Organization,,Miscellaneous Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-02-02 23:33:55,RH0510045,51,House,45,1890-02-04,,,PROCEDURAL,166,0,,,Internal Organization,,Miscellaneous Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-02-02 23:33:55,RH0510046,51,House,46,1890-02-04,,,PROCEDURAL,163,0,,,Internal Organization,,Miscellaneous Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-02-02 23:33:55,RH0510047,51,House,47,1890-02-04,,,ADJOURN,114,161,,,Internal Organization,,Miscellaneous Policy,-0.185,0.919,0.318,0.215,0.965,0.985,-20.068,0.93
2017-02-02 23:33:55,RH0510048,51,House,48,1890-02-04,,,RELIEVE TREASURER OF AMTS. DEPOSITED W/STATES (PRO,9,150,Banking and Finance,,Budget General Interest,,Government Management,-0.193,-0.004,0.719,-0.162,0.889,0.994,-2.881,0.982
2017-02-02 23:33:55,RH0510049,51,House,49,1890-02-04,,,RELIEVE TREASURER OF AMTS. DEPOSITED W/STATES (PRO,94,133,Banking and Finance,,Budget General Interest,,Government Management,0.132,-0.009,0.205,0.028,0.83,0.93,-46.374,0.815
2017-02-02 23:33:55,RH0510050,51,House,50,1890-02-04,,,RELIEVE TREASURER OF AMTS. DEPOSITED W/STATES (PRO,157,0,Banking and Finance,,Budget General Interest,,Government Management,0.0,0.0,0.0,0.0,,,0.0,
2017-02-02 23:33:55,RH0510051,51,House,51,1890-02-05,,,PROCEDURAL,150,0,,,Internal Organization,,Miscellaneous Policy,0.0,0.0,0.0,0.0,,,0.0,
