id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2
RS0500001,50,Senate,1,1887-12-14,,40,25,"TO REFER S. 787 TO THE COMMITTEE ON PATENTS, ON A BILL TO PROTECT INNOCENT PURCHASERS OF PATENTED ARTICLES.",,,Domestic Social Policy,,Civil Liberties,4.700390200449576,1.0625058530067437,-0.015,0.992,-0.256,0.315
RS0500002,50,Senate,2,1887-12-20,,39,16,"TO PROCEED TO CONSIDER S. 371, A BILL TO AID IN THE ESTABLISHMENT AND TEMPORARY SUPPORT OF THE COMMON SCHOOLS.",,Education,Budget Special Interest,Government Organization,Social Welfare,-2.5516249652026937,-1.2704081109070908,-0.405,-0.237,-0.165,-0.374
RS0500003,50,Senate,3,1887-12-21,,38,19,"TO AGREE TO THE HOUSE RESOLUTION, THAT WHEN THE SENATE AND THE HOUSE ADJOURN ON THURSDAY DECEMBER 27, 1887, THEY STAND ADJOURNED UNTIL JANUARY 4, 1888.",,,Internal Organization,,Miscellaneous Policy,-0.9350413605644986,0.05178494938282688,-0.243,0.279,0.124,0.767
RS0500004,50,Senate,4,1888-01-05,,43,10,TO PROVIDE THAT WHEN THE SENATE ADJOURNS TODAY IT DO SO UNTIL MONDAY.,,,Internal Organization,,Miscellaneous Policy,-13.013287322533738,9.194623472324396,0.649,0.749,0.099,0.044
RS0500005,50,Senate,5,1888-01-10,,14,39,"TO AMEND S. 139, A BILL TO CREDIT AND PAY TO THE SEVERAL STATES, TERRITORIES AND THE DISTRICT OF COLUMBIA ALL MONIES COLLECTED UNDER THE DIRECT TAX LEVIED BY ACT OF CONGRESS, AUGUST 5, 1861, BY PROVIDING THAT ANY SUMS CREDITED TO ANY STATE, TERRITORY OF THE DISTRICT OF COLUMBIA THAT HAVE BEEN COLLECTED BE PAID TO THE GOVERNORS OF SAID STATES AND THAT NO PART OF SUCH MONEY APPROPRIATED BE WITHHELD BY THE U.S. TREASURY BECAUSE OF ANY INDEBTEDNESS BY ANY STATE, TERRITORY OR THE DISTRICT OF COLUMBIA.",,Tax rates,Budget Special Interest,D. C.,Government Management,2.5303614238260046,1.018728674171824,-0.024,0.958,0.126,-0.288
RS0500006,50,Senate,6,1888-01-12,,31,28,"TO PASS A RESOLUTION PROVIDING THAT THE COMMITTEE ON JUDICIARY BE INSTRUCTED TO INQUIRE INTO THE SUPPRESSION OF THE VOTES OF THE COLORED CITIZENS OF JACKSON, MISSISSIPPI, AT RECENT MUNICIPAL ELECTIONS, AND INTO THE ALLEGED PARTICIPATION IN SUCH SUPPRESSION BY THE U.S. DISTRICT ATTORNEY, AND BY A DEPUTY COLLECTOR OF INTERNAL REVENUE AND A DEPUTY UNITED STATES MARSHAL, AND TO REPORT FACTS TO SENATE.",Civil Rights/Desegregation/Busing/Affirmative Action,Voting Rights,Domestic Social Policy,,Civil Liberties,160.38598563327906,-6.449825410964442,0.041,0.126,-0.721,0.026
RS0500007,50,Senate,7,1888-01-13,,27,26,"TO PROCEED TO THE CONSIDERATION OF EXECUTIVE BUSINESS, AND TEMPORARILY LAY ASIDE CONSIDERATION OF S. 139.",,,Budget Special Interest,D. C.,Government Management,86.03228841008415,-6.474389342346226,0.074,-0.108,0.238,-0.016
RS0500008,50,Senate,8,1888-01-13,,26,28,TO PROCEED TO CONSIDERATION OF EXECUTIVE BUSINESS.,,,Internal Organization,,Miscellaneous Policy,-209.65851797415465,9.887950344785269,0.047,0.034,0.725,0.02
RS0500009,50,Senate,9,1888-01-16,,40,36,TO PASS A RESOLUTION PROVIDING THAT LUCIUS Q. LAMAN BE APPOINTED ASSOCIATE JUSTICE OF THE SUPREME COURT.,,Supreme Court,Government Organization,,Government Management,48.95474754667453,-5.636795967867571,0.115,-0.007,0.474,-0.056
RS0500010,50,Senate,10,1888-01-18,,16,47,"TO AMEND S. 139, BY AUTHORIZING THE SECRETARY OF THE TREASURY, TO PAY EACH STATE A SUM EQUAL TO THE TAX COLLECTED THEREIN ON RAW COTTON, SAID SUMS TO BE HELD BY THE STATES, FIRST, FOR SUCH PRODUCERS WHO PAID THE TAX OR THEIR LEGAL REPRESENTATIVES, AS MAY MAKE CLAIM TO AND PROVE THEIR INDENTITY, AND REMAINDER, IF ANY, TO BE HELD AS A PERMANENT SCHOOL FUND; PROVIDED THAT WHEN COTTON IS PRODUCED IN ONE STATE AND SHIPPED TO ANOTHER, THE TAXES COLLECTED THEREON SHALL BE PAID TO THE STATES IN WHICH THE COTTON WAS PRODUCED, AND SUCH SUMS AS ARE NECESSARY TO ENFORCE THIS ACT SHALL BE APPROPRIATED OUT OF THE TREASURY.",Education,Tax rates,Budget Special Interest,,Government Management,7.696397401603506,3.5158643087500026,-0.343,0.876,0.169,-0.127
RS0500011,50,Senate,11,1888-01-18,,11,49,"TO AMEND S. 139 BY ELIMINATING A PROVISO BEGINNING IN LINE EIGHT, SECTION THREE, AND INSERTING INSTEAD; ""ALL MONIES ASSESSED AND COLLECTED AS PART OF THE DIRECT TAX BY THE U.S. SHALL BE REFUNDED TO THE INDIVIDUALS OR THEIR LEGAL REPRESENTATIVES WHO BRING SUIT IN THE COURT OF CLAIMS THEREFOR.""",,Tax rates,Budget Special Interest,,Government Management,-4.619435326613709,2.031947866427608,0.234,0.951,-0.123,-0.154
RS0500012,50,Senate,12,1888-01-18,,51,12,TO PASS S. 139.,,Tax rates,Budget Special Interest,,Government Management,0.6609923719382216,0.876436794766239,-0.158,0.772,-0.032,0.28
RS0500013,50,Senate,13,1888-01-19,,11,35,"TO AMEND A TREATY BETWEEN THE U.S. AND THE KINGDOM OF THE NETHERLANDS FOR THE EXTRADITION OF CRIMINALS, SIGNED JUNE 2, 1887, BY ELIMINATING 15TH CLAUSE, THEREBY EXCLUDING THE CHARGE OF LARCENY, DEFINED TO BE ""THEFT OF EFFECTS, PERSONAL PROPERTY OR MONEY"" AS BEING A CHARGE BY WHICH A CRIMINAL CAN BE EXTRADITED.",,Treaties,Foreign Policy Resolutions,,Foreign and Defense Policy,0.5436662259191873,0.49856009048147226,-0.551,0.199,0.047,-0.5
RS0500014,50,Senate,14,1888-01-19,,29,22,"TO PROVIDE THAT WHEN THE SENATE ADJOURNS TODAY IT DO SO UNTIL MONDAY NEXT, JANUARY 23, 1888.",,,Internal Organization,,Miscellaneous Policy,-4.819736045382866,1.0955983774724034,0.385,-0.76,0.05,0.06
RS0500015,50,Senate,15,1888-01-24,,54,15,"TO AMEND A RESOLUTION REGARDING APPOINTMENT OF A SELECT COMMITTEE FOR THE CONSIDERATION OF PRESIDENT'S MESSAGE IN REFERENCE TO PACIFIC RAILROAD, BY REFERRING THE MESSAGE AND REPORT TO A SPECIAL COMMITTEE OF SEVEN SENATORS INSTEAD OF FIVE.",,,Government Organization,,Government Management,11.56736650891888,6.560136883218088,-0.529,0.441,-0.114,0.057
RS0500016,50,Senate,16,1888-01-25,,25,25,"TO AMEND H. R. 4271, A BILL MAKING APPROPRIATIONS FOR DEFICIENCIES FOR THE FISCAL YEAR ENDING JUNE 30, 1887, BY ELIMINATING THE CLAUSE FIXING THE RATE OF INTEREST DUE ON PENDING CLAIMS, ON SUCH AS HAVE ALREADY ACCURED, FOR EXCESS DUTIES COLLECTED, TOGETHER WITH COSTS OF SUITS AT THE RATE OF THREE PER CENT, AS IT WOULD EXTRACT MONEY FROM THE RIGHTFUL AND ACCURED CLAIMS OF CREDITORS, WHICH SHOULD BE ENTITLED TO A HIGHER RATE OF INTEREST.",,,Budget Special Interest,,Government Management,2.359133959055824,0.19484248720662334,-0.459,-0.888,-0.093,0.228
RS0500017,50,Senate,17,1888-01-26,,55,7,"TO PASS S. 257, A BILL TO PAY MARY S. LOGAN, WIDOW OF JOHN A. LOGAN, MAJOR GENERAL OF U.S. VOLUNTEERS IN THE WAR FOR THE UNION, A PENSION OF $2,000 ANNUALLY DURING HER NATURAL LIFE.",,Military Pensions/Veterans Benefits,Defense Policy Budget,,Foreign and Defense Policy,-19.395514541698862,-10.84204777422665,-0.569,0.194,-0.721,-0.215
RS0500018,50,Senate,18,1888-01-26,,55,6,"TO PASS S. 574, A BILL INCREASING THE PENSION OF MRS. APPOLINE A. BLAIR, WIDOW OF FRANCIS P. BLAIR, JR., MAJOR GENERAL OF U.S. VOLUNTEER IN THE WAR FOR THE UNION, $30 A MONTH, PUTTING HER ON THE SAME BASIS AS THE WIDOW OF GENERAL LOGAN, WHO WAS GRANTED A PENSION OF $2,000, ANNUALLY DURING HER NATURAL LIFE.",,Military Pensions/Veterans Benefits,Defense Policy Budget,,Foreign and Defense Policy,-22.069317681489967,-12.352817901634383,-0.56,0.006,-0.725,-0.19
