id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2
RH1040001,104,House,1,1995-01-04,,228,202,(NEWT GINGRICH OF THE STATE OF GEORGIA WAS ELECTED SPEAKER OF THE HOUSE OF REPRESENTATIVES OVER RICHARD A. GEPHARDT OF THE STATE OF MISSOURI.),,Election of the Speaker of the House,Internal Organization,,Miscellaneous Policy,5.8329060906676045,-0.2439820558080394,0.042,0.001,-0.711,0.705
RH1040002,104,House,2,1995-01-04,,232,199,H.RES.5    BY SOLOMON (R-NY) -- PROCEDURAL RESOLUTION - H.RES. 6 (HOUSE AGREED TO ORDER THE PREVIOUS QUESTION ON THE RESOLUTION.),,,Internal Organization,,Miscellaneous Policy,13.157879403895222,0.26015758807790446,-0.02,-0.003,-0.728,0.32
RH1040003,104,House,3,1995-01-04,,196,235,(HOUSE REJECTED THE BONIOR MOTION TO COMMIT THE RESOLUTION TO THE COMMITTEE ON RULES WITH INSTRUCTIONS.),,,Internal Organization,,Miscellaneous Policy,18.440729217117052,1.1166139620666617,-0.074,-0.248,0.44,-0.138
RH1040004,104,House,4,1995-01-04,,251,181,"(HOUSE PASSED H.RES. 5, THE RULE PROVIDING FOR CONSIDERATION OF H.RES. 6, ADOPTING THE RULES OF THE HOUSE OF REPRESENTATIVES FOR THE ONE HUNDRED FOURTH CONGRESS.)",,,Internal Organization,,Miscellaneous Policy,-15.506976841666612,-1.8103023367916604,-0.115,-0.027,-0.74,-0.276
RH1040005,104,House,5,1995-01-04,,416,12,"H.RES.6    BY ARMEY (R-TX) -- RESOLUTION ADOPTING THE RULES OF THE HOUSE OF REPRESENTATIVES (HOUSE AGREED TO SECTION 101 OF THE RESOLUTION REGARDING COMMITTEES, SUBCOMMITTEES, AND STAFF REFORMS.)",,,Internal Organization,,Miscellaneous Policy,6.767143564934322,4.394203257752826,-0.566,0.564,-0.289,0.247
RH1040006,104,House,6,1995-01-04,,421,6,(HOUSE AGREED TO SECTION 102 OF THE RESOLUTION REGARDING TRUTH-IN-BUDGETING BASELINE REFORM.),,,Internal Organization,,Miscellaneous Policy,,,0.0,0.0,0.0,0.0
RH1040007,104,House,7,1995-01-04,,355,74,"(HOUSE AGREED TO SECTION 103 OF THE RESOLUTION REGARDING TERM LIMITS FOR THE SPEAKER, COMMITTEE AND SUBCOMMITTEE CHAIRMEN.)",,,Internal Organization,,Miscellaneous Policy,6.265656858997726,2.790122341612074,-0.407,0.24,-0.221,0.204
RH1040008,104,House,8,1995-01-04,,418,13,(HOUSE AGREED TO SECTION 104 OF THE RESOLUTION REGARDING A BAN ON PROXY VOTES IN ANY COMMITTEE OR SUBCOMMITTEE. .),,,Internal Organization,,Miscellaneous Policy,39.780455555062474,25.668613377460236,-0.644,0.05,-0.282,0.041
RH1040009,104,House,9,1995-01-04,,431,0,(HOUSE AGREED TO SECTION 105 OF THE RESOLUTION REGARDING SUNSHINE RULES CONCERNING COMMITTEE MEETINGS.),,,Internal Organization,,Miscellaneous Policy,,,0.0,0.0,0.0,0.0
RH1040010,104,House,10,1995-01-04,,279,152,(HOUSE AGREED TO SECTION 106 OF THE RESOLUTION REGARDING LIMITATIONS ON TAX INCREASES.),,,Internal Organization,Regulation General Interest,Miscellaneous Policy,-13.227032138459412,-2.8642226847995578,-0.208,-0.113,-0.263,-0.115
