date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood
2017-01-15 03:28:24,RH0930001,93,House,1,1973-01-03,,236,188,TO ELECT THE SPEAKER OF THE HOUSE OF REPRESENTATIVES FOR THE 93RD CONGRESS.,Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,3.144567041643778,0.05091527941588846,-0.034,-0.056,0.759,-1.396,0.984,0.993,-10.734086
2017-01-15 03:28:24,RH0930002,93,House,2,1973-01-03,,208,204,"TO ORDER THE PREVIOUS QUESTION ON H.RES. 6, ADOPTION OF THE RULES OF THE HOUSE OF REPRESENTATIVES FOR THE 93RD CONGRESS.",,,Internal Organization,,Miscellaneous Policy,16.081460756301855,1.1478342805881465,-0.133,-0.991,0.456,-0.164,0.897,0.949,-49.145342
2017-01-15 03:28:24,RH0930003,93,House,3,1973-01-31,,206,167,"TO ORDER THE PREVIOUS QUESTION ON H. RES. 176, THE RULE PROVIDING FOR CONSIDERATION OF H. RES. 132, A RESOLUTION TO CREATE A SELECT COMMITTEE TO STUDY THE OPERATION AND IMPLEMENTATION OF RULES X AND XI OF THE RULES OF THE HOUSE OF REPRESENTATIVES.  RULESX & XI RELATE TO THE PROCEDURES AND JURISDICTIONS OF THE STANDING COMMITTEES OF THE HOUSE.",,,Internal Organization,,Miscellaneous Policy,-7.3610514147665596,0.41800429813680773,-0.072,0.948,0.07,0.055,0.205,0.645,-227.777563
2017-01-15 03:28:24,RH0930004,93,House,4,1973-01-31,,239,135,"TO AGREE TO H. RES. 176, THE RULE PROVIDING FOR THE CONSIDERATION OF H. RES. 132.",,,Internal Organization,,Miscellaneous Policy,-3.273782974222324,0.591285395690668,0.012,0.552,0.09,0.159,0.306,0.751,-196.519541
2017-01-15 03:28:24,RH0930005,93,House,5,1973-01-31,,284,91,TO AGREE TO H. RES. 132.,,,Internal Organization,,Miscellaneous Policy,-2.2672038357481004,0.7930433375938895,0.453,-0.234,0.147,0.375,0.222,0.813,-150.906419
2017-01-15 03:28:24,RH0930006,93,House,6,1973-02-05,,285,40,"TO SUSPEND THE RULES AND PASS H. J. RES. 123, A BILL TO AMEND SECTION 123 OF THE FEDERAL-AID HIGHWAY ACT OF 1970, ESTABLISHING THE COMM. ON HIGHWAY BEAUTIFICATION.",,,Government Organization,,Government Management,-3.2510766119787533,1.4766860278513951,0.405,0.16,0.181,0.322,0.205,0.904,-83.755161
2017-01-15 03:28:24,RH0930007,93,House,7,1973-02-07,,244,158,"TO AGREE TO THE PREVIOUS QUESTION ON H. RES. 188, THE RULE UNDER WHICH H.R. 2107, A BILL TO REQUIRE THE SECRETARY OF AGRICULTURE TO CARRY OUT A RURAL ENVIRONMENTAL ASSISTANCE PROGRAM, WAS CONSIDERED.",Agriculture,,Budget Special Interest,,Agriculture,3.6920996875951766,-0.300531389378236,0.034,-0.175,0.203,-0.318,0.778,0.913,-94.872019
2017-01-15 03:28:24,RH0930008,93,House,8,1973-02-07,,177,217,TO AMEND H.R. 2107 SO AS TO REDUCE FUNDS IN THE BILL BY $85 MILLION.,Agriculture,,Budget Special Interest,,Agriculture,3.3049618596911077,0.15265191425451474,-0.212,-0.548,-0.144,0.252,0.712,0.87,-145.7215
2017-01-15 03:28:24,RH0930009,93,House,9,1973-02-07,,133,260,"TO AMEND H.R. 2107 SO AS TO RESTRICT REPA PAYMENTS TO FARMERS WITH AN AVERAGE ANNUAL NET INCOME OF $10,000 OR LESS.",Agriculture,,Budget Special Interest,,Agriculture,1.8121200797261952,-0.28190919282464244,-0.09,-0.445,-0.12,0.383,0.579,0.857,-141.149213
2017-01-15 03:28:24,RH0930010,93,House,10,1973-02-07,,254,147,TO PASS H.R. 2107.,Agriculture,,Budget Special Interest,,Agriculture,2.516973268144385,-0.39370301809651337,0.336,0.452,0.141,-0.324,0.483,0.81,-159.002514
2017-01-15 03:28:24,RH0930011,93,House,11,1973-02-20,,288,72,"TO SUSPEND THE RULES AND PASS H. R. 3694, A BILL TO AMEND THE JOINT RESOLUTION ESTABLISHING THE AMERICAN REVOLUTION BICENTENNIAL COMMISSION.",,,Government Organization,,Government Management,-30.279282920405297,20.45411955667155,0.67,0.167,0.089,0.017,0.07,0.816,-166.189652
2017-01-15 03:28:24,RH0930012,93,House,12,1973-02-21,,312,73,"TO PASS H. J. RES. 345, A RESOLUTION MAKING FURTHER CONTINUING APPROPRIATIONS FOR FISCAL YEAR 1973.",,,Budget General Interest,,Government Management,-2.095921913313283,0.8558075940250124,0.415,-0.014,0.158,0.436,0.167,0.844,-128.838968
2017-01-15 03:28:24,RH0930013,93,House,13,1973-02-22,,196,161,"TO AMEND H.R. 1975, A BILL TO AMEND THE EMERGENCY LOAN PROGRAM UNDER THE CONSOLIDATED FARM AND RURAL DEVELOPMENT ACT, SO AS TO ALLOW ELIGIBLE APPLICANTS IN NATURAL DISASTER AREAS DESIGNATED BY THE SECRETARY OF AGRICULTURE TO APPLY FOR 1 PERCENT DISASTER OANS 18 DAYS AFTER THE EFFECTIVE DATE OF THIS ACT.",Agriculture,,Budget Special Interest,,Agriculture,5.249321214645251,0.08976153935103072,0.017,0.179,0.167,-0.184,0.752,0.888,-108.981902
2017-01-15 03:28:24,RH0930014,93,House,14,1973-02-22,,270,96,"TO PASS H.R. 1975, A BILL TO AMEND THE EMERGENCY LOAN PROGRAM UNDER THE CONSOLIDATED FARM AND RURAL DEVELOPMENT ACT.",Agriculture,,Budget Special Interest,,Agriculture,7.388188931503025,-1.7653889656977197,0.238,-0.007,0.198,-0.155,0.406,0.844,-110.471076
2017-01-15 03:28:24,RH0930015,93,House,15,1973-02-27,,359,23,"TO PASS H. R. 3577, A BILL TO PROVIDE AN EXTENSION OF THE INTEREST EQUALIZATION TAX.",Tax rates,,Budget General Interest,,Government Management,-2.194277956024424,1.5630983806260925,0.577,0.297,0.162,0.427,0.136,0.95,-70.885204
2017-01-15 03:28:24,RH0930016,93,House,16,1973-02-28,,317,75,"TO AGREE TO H. RES. 256, A RESOLUTION CREATING A SELECT COMMITTEE TO INVESTIGATE ALL ASPECTS OF CRIME AFFECTING THE UNITED STATES.",Impeachments and Investigations,,Internal Organization,,Miscellaneous Policy,-5.4601205549092615,1.9631712237214987,0.259,0.549,0.135,0.143,0.133,0.834,-145.099806
2017-01-15 03:28:24,RH0930017,93,House,17,1973-02-28,,218,205,"TO ORDER THE PREVIOUS QUESTION ON H. RES. 18, A RESOLUTION AUTHORIZING THE COMMITTEE ON BANKING AND CURRENCY TO CONDUCT INVESTIGATIONS AND STUDIES OF ALL MATTERS WITHIN ITS JURISDICTION.",Impeachments and Investigations,,Internal Organization,,Miscellaneous Policy,3.6938758285317124,0.3928569619958298,-0.105,0.005,0.327,-0.512,0.917,0.96,-44.010536
2017-01-15 03:28:24,RH0930018,93,House,18,1973-02-28,,164,246,"TO AGREE TO H. RES. 257, A RESOLUTION AUTHORIZING THE COMMITTEE ON THE DISTRICT OF COLUMBIA TO CONDUCT STUDIES AND INVESTIGATIONS.",Impeachments and Investigations,,Internal Organization,,Miscellaneous Policy,-6.964858003609607,-1.2531824527002637,-0.194,0.098,0.171,0.142,0.695,0.878,-137.699069
2017-01-15 03:28:24,RH0930019,93,House,19,1973-03-01,,301,57,"TO PASS H. R. 3298, A BILL TO RESTORE THE RURAL WATER AND SEWER GRANT PROGRAM UNDER THE CONSOLIDATED FARM AND RURAL DEVELOPMENT ACT.",,,Budget Special Interest,,Government Management,2.2976275942373117,-1.1046908693349162,0.046,-0.999,0.116,-0.292,0.0,0.84,-119.300036
2017-01-15 03:28:24,RH0930020,93,House,20,1973-03-05,,354,7,"TO SUSPEND THE RULES AND PASS H.R. 4278, A BILL TO ASSURE THAT FEDERAL FINANCIAL ASSISTANCE TO THE CHILDREN NUTRITION PROGRAMS IS MAINTAINED AT THE LEVEL BUDGETED FOR FISCAL YEAR 1973.",Food Stamps/Food Programs,,Domestic Social Policy,Budget Special Interest,Social Welfare,,,0.0,0.0,0.0,0.0,,,0.0
2017-01-15 03:28:24,RH0930021,93,House,21,1973-03-05,,333,29,"TO SUSPEND THE RULES AND PASS H. J. RES. 393, A BILL TO EXTEND THE AUTHORIZATION OF THE NATIONAL COMMISSION ON THE FINANCING OF POST-SECONDARY EDUCATION AND THE PERIOD WITHIN WHICH IT MUST MAKE ITS FINAL REPORT.",Education,,Government Organization,,Government Management,-3.5435242474505015,1.892602913865324,0.347,0.663,0.174,0.284,0.241,0.939,-70.450851
