date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,geo_mean_probability
2017-01-23 13:12:32,RH0760001,76,House,1,1939-01-03,,418,1,"ELECTION OF THE SPEAKER OF THE HOUSE OF REPRESENTATIVES, WILLIAM BANKHEAD (D) VERSUS JOSEPH MARTIN (R).",Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,0.0,0.0,0.0,0.0,,,0.0,
2017-01-23 13:12:32,RH0760002,76,House,2,1939-01-13,,397,16,"TO PASS H.J. RES. 83, A RESOLUTION MAKING ADDITIONAL APPRO- PRIATIONS FOR WORK RELIEF AND DIRECT RELIEF.",Unemployment/Jobs,,Budget General Interest,,Government Management,0.157,0.988,0.177,0.597,-0.375,0.947,-49.206812,0.888
2017-01-23 13:12:32,RH0760003,76,House,3,1939-01-23,,197,218,"TO AMEND H.R. 2868, THE FIRST DEFICIENCY APPROPRIATION BILL, 1939, BY STRIKING A PROVISION OF $3,500,000 FOR THE ACQUISI- TION OF LAND AND ERECTION OF A NEW BUILDING FOR THE CENSUS BUREAU.",Public Works,,Budget Special Interest,,Government Management,-0.099,0.05,-0.297,0.346,0.838,0.923,-79.797052,0.825
2017-01-23 13:12:32,RH0760004,76,House,4,1939-01-25,,350,16,"TO PASS H.R. 2762, A BILL FOR THE CODIFICATION OF INTERNAL REVENUE LAWS.",Tax rates,,Domestic Social Policy,,Government Management,0.555,-0.398,0.216,-0.201,0.125,0.962,-47.969829,0.877
2017-01-23 13:12:32,RH0760005,76,House,5,1939-01-30,,198,184,"TO ORDER THE PREVIOUS QUESTION ON H. CON. RES. 5, A RESOLUTION PROVIDING FOR PRINTING 25,000 COPIES OF THE REPORT OF COMM. ON UNAMERICAN ACTIVITIES.",Communists/Communism/Unamerican Activities,,Budget Special Interest,,Government Management,-0.063,0.033,0.19,-0.523,0.837,0.921,-85.207572,0.8
2017-01-23 13:12:32,RH0760006,76,House,6,1939-02-02,,252,140,"CONFERENCE REPORT ON H.J. RES. 83, A BILL MAKING ADDITIONAL APPROPRIATION FOR WORK RELIEF AND RELIEF, TO RECEDE AND CONCUR IN A SENATE AMENDMENT WHICH STRIKES OUT THE PROVISION IN THE BILL EQUALIZING WAGES PAID BY THE W.P.A. IN VARIOUS PARTS OF THE COUNTY FOR SIMILAR TYPES OF WORK.",Unemployment/Jobs,,Regulation Special Interest,,Government Management,0.134,0.328,-0.015,0.571,0.571,0.847,-144.182757,0.692
2017-01-23 13:12:32,RH0760007,76,House,7,1939-02-03,,360,35,"TO PASS H. RES. 26, A RESOLUTION TO PERMIT HUAC TO CONTINUE FOR ONE YEAR ITS PROBE INTO UN-AMERICAN ACTIVITIES AND PROPOGANDA.",Communists/Communism/Unamerican Activities,,Internal Organization,,Government Management,-0.47,-0.045,-0.255,-0.124,0.114,0.922,-63.841889,0.851
2017-01-23 13:12:32,RH0760008,76,House,8,1939-02-09,,121,269,"TO RECOMMIT H.R. 3790, THE PUBLIC SALARY TAX ACT OF 1939, WITH INSTRUCTIONS TO STRIKE TITLE I, WHICH PROVIDES THAT ALL FEDERAL EMPLOYEES ARE SUBJECT TO THE INCOME TAX.",,,Budget Special Interest,,Government Management,0.099,-0.897,-0.118,0.121,0.298,0.782,-176.42012,0.636
2017-01-23 13:12:32,RH0760009,76,House,9,1939-02-09,,276,109,"TO PASS H.R. 3790, THE PUBLIC SALARY TAX ACT, A BILL WHICH SUBJECTS ALL GOVERNMENTAL EMPLOYEES TO THE INCOME TAX. PREVIOUSLY, MOST PUBLIC EMPLOYEES AND OFFICIALS HAD BEEN EXEMPT.",,,Budget Special Interest,,Government Management,0.15,-0.818,0.13,-0.124,0.312,0.805,-161.22902,0.658
2017-01-23 13:12:32,RH0760010,76,House,10,1939-02-15,,387,15,"TO PASS 3791, A BILL TO PROVIDE FOR THE NATIONAL DEFENSE.",,,Defense Policy Budget,,Foreign and Defense Policy,0.375,0.927,0.155,0.303,-0.133,0.958,-62.170931,0.857
2017-01-23 13:12:32,RH0760011,76,House,11,1939-02-21,,162,214,"TO RECOMMIT H.R. 4011, A BILL PROVIDING FOR EXTENSION OF THE EXPORT-IMPORT BANK AND THE COMMODITY CREDIT CORPORATION, TO THE COMM. ON BANKING AND CURRENCY WITH INSTRUCTIONS TO AMEND THE BILL BY PROHIBITING THE EXPORT-IMPORT BANK FROM LENDING MORE THAN $5MILLION ANNUALLY TO ANY COUNTRY OUTSIDE THE WESTERN HEMISPHERE WITHOUT THE CONSENT OF CONGRESS, AND BY PROHIBITING THE BANK FROM MAKING LOANS WITHOUT THE CONSENT OF CONGRESS IF THE PROCEEDS OF SUCH LOANS ARE SCHEDULED TO BE USED FOR THE PURCHASE OF ARMAME...",Banking and Finance,,Foreign Policy Resolutions,,Foreign and Defense Policy,-0.0,0.05,-0.65,1.161,0.988,0.995,-14.439217,0.962
2017-01-23 13:12:32,RH0760012,76,House,12,1939-02-21,,282,79,"TO PASS H.R. 4011, A BILL PROVIDING FOR THE EXTENSION OF EXPORT-IMPORT BANK AND COMMODITY CREDIT CORPORATION.",Banking and Finance,,Foreign Policy Budget,,Foreign and Defense Policy,-0.059,-0.998,0.176,-0.468,0.342,0.856,-97.908421,0.762
2017-01-23 13:12:32,RH0760013,76,House,13,1939-02-22,,220,183,"TO AMEND H.R. 4278, NAVAL AVIATION FACILITIES BILL, BY RE- MOVING FROM H.R. 4278 THE PROVISION THAT $5 MILLION IS TO BE SPENT TOWARD THE FORTIFICATION OF GUAM FOR DEFENSIVE PURPOSES.",,,Defense Policy Budget,,Foreign and Defense Policy,-0.089,0.083,-0.153,0.072,0.579,0.809,-169.170136,0.657
2017-01-23 13:12:32,RH0760014,76,House,14,1939-02-28,,161,217,"TO RECOMMIT H.R. 4492, A BILL MAKING APPROPRIATIONS FOR THE TREASURY AND POST OFFICE, TO THE APPROPRIATIONS COMM. WITH INSTRUCTIONS TO CUT THE APPROPRIATIONS FOR THE PURCHASE OF RARE AND FOREIGN COINS, AND TO ADD A PROVISION FORBIDDING THE PURCHASE OF FOEIGN SILVER.",,,Budget Special Interest,,Government Management,0.006,-0.052,-0.34,0.528,0.969,0.987,-26.380375,0.933
2017-01-23 13:12:32,RH0760015,76,House,15,1939-03-01,,198,189,"TO AGREE TO THE CONFERENCE REPORT ON H.R. 3743, APPROPRIA- TIONS FOR EXECUTIVE OFFICE AND INDEPENDENT OFFICES, 1941.",,,Budget Special Interest,,Government Management,-0.061,-0.086,0.181,-0.161,0.757,0.881,-117.656186,0.738
2017-01-23 13:12:32,RH0760016,76,House,16,1939-03-01,,202,147,"CONFERENCE REPORT ON H.R. 2868:  DEFICIENCY APPROPRIATION BILL FOR FISCAL 1939, TO RECEDE AND CONCUR IN SENATE AMEND- MENT NUMBER 10 WHICH PROVIDES $5 MILLION IN EMERGENCY AID TO AREAS IN NEW ENGLAND STRUCK BY A HURRICANE, INSTEAD OF THE $3 MILLION ORIGIALLY APPROPRIATED FOR THIS PURPOSE BY THE HOUSE.",Humanitarian Assistance (foreign),,Budget Special Interest,,Government Management,-0.169,0.633,0.057,0.193,0.15,0.642,-211.63736,0.545
2017-01-23 13:12:32,RH0760017,76,House,17,1939-03-01,,174,189,"CONFERENCE REPORT ON H.R. 2868:  DEFICIENCY APPROPRIATION BILL FOR FISCAL 1939, TO RECEDE AND CONCUR IN SENATE AMEND- MENT NUMBER 23 WHICH REVOKES AN APPROPRIATION OF $3,500,000 FOR THE CONSTRUCTION OF AN OFFICE BUILDING FOR THE BUREAU OF THE CENSUS.",Public Works,,Budget Special Interest,,Government Management,-0.122,-0.258,-1.016,1.212,0.931,0.967,-40.818415,0.894
2017-01-23 13:12:32,RH0760018,76,House,18,1939-03-08,,204,220,"TO AMEND H.R. 4425, A BILL TO PROVIDE FOR REORGANIZATION OF GOVERNMENTAL AGENCIES, BY PROHIBITING IMPLEMENTATION OF THE PROPOSED REORGANIZATION PLAN IF, WITHIN 60 DAYS AFTER THE PRESENTATION OF THE PLAN TO CONGRESS, EITHER THE HOUSE OR THE SENATE STATES HAT IT IS NOT IN FAVOR OF THE REORGANIZATION PLAN.",,,Government Organization,,Government Management,-0.157,-0.302,-0.357,0.283,0.858,0.932,-81.324538,0.825
2017-01-23 13:12:32,RH0760019,76,House,19,1939-03-08,,174,248,"TO RECOMMIT H.R. 4425 TO THE COMMITTEE ON GOVERNMENT ORGANIZATION, WITH INSTRUCTIONS TO REPORT THE BILL BACK WITH AN AMENDMENT PROVIDING THAT THE REORGANIZATION SPECIFIED IN THE PLAN SHALL NOT BECOME EFFECTIVE UNTIL BOTH HOUSES OF CONGRESS HAVE SPECIFICALY AGREED TO EVERY DETAIL OF THE PLAN.",,,Government Organization,,Government Management,-0.031,-0.019,-0.725,0.617,0.954,0.981,-23.969279,0.945
2017-01-23 13:12:32,RH0760020,76,House,20,1939-03-08,,260,166,TO PASS H.R. 4425.,,,Government Organization,,Government Management,-0.032,-0.428,0.298,-0.357,0.916,0.967,-47.214144,0.895
2017-01-23 13:12:32,RH0760021,76,House,21,1939-03-09,,89,260,"CONFERENCE REPORT ON H.R. 3743.  APPROPRIATIONS FOR THE EXECUTIVE AND SUNDRY INDEPENDENT BUREAUS AND OFFICES, 1940, TO RECEDE AND CONCUR WITH SENATE AMENDMENT NUMBER 17 WHICH ELIMINATES ALL APPROPRIATIONS FOR RE-ENLISTMENT BONUSES IN THE ARMED SERVICES.",,,Defense Policy Budget,,Foreign and Defense Policy,-0.408,0.517,0.04,-0.358,0.112,0.774,-158.95032,0.634
2017-01-23 13:12:32,RH0760022,76,House,22,1939-03-09,,212,189,"CONFERENCE REPORT ON H.R. 2866- FIRST DEFICIENCY APPROPRIA- TION BILL OF 1939, TO RECEDE FROM DISAGREEMENT WITH SENATE AMENDMENT NUMBER 23 TO H.R. 2866, AND CONCUR THEREIN WITH ANOTHER AMENDMENT, THEREBY AGREEING TO AN APPROPRIATION OF $3,500,000 FOR THECONSTRUCTION OF AN OFFICE BUILDING IN WASHINGTON WHICH COULD BE USED BY THE BUREAU OF THE CENSUS.",Public Works,,Budget Special Interest,,Government Management,-0.064,-0.017,0.258,-0.242,0.862,0.935,-77.902827,0.823
2017-01-23 13:12:32,RH0760023,76,House,23,1939-03-13,,116,191,"TO PASS H. RES. 113, INVESTIGATION OF THE MILK INDUSTRY IN THE DISTRICT OF COLUMBIA.",Impeachments and Investigations,,D. C.,Government Organization,Agriculture,0.136,0.672,0.12,-0.491,0.534,0.824,-105.548923,0.709
2017-01-23 13:12:32,RH0760024,76,House,24,1939-03-20,,80,299,"TO AMEND H.R. 4852- INTERIOR DEPARTMENT APPROPRIATION BILL, FISCAL YEAR 1940, BY PROVIDING THAT THE FEDERAL GOVERNMENT, IN SPONSORING HOUSING PROJECTS, SHALL NOT SPEND MORE THAN $3500 PER FAMILY HOUSED.",Housing/Housing Programs/Rent Control,,Budget Special Interest,,Government Management,0.22,0.356,-0.19,-0.207,0.287,0.85,-118.368911,0.732
2017-01-23 13:12:32,RH0760025,76,House,25,1939-03-20,,283,121,"TO PASS H.R. 4852- INTERIOR DEPT. APPROPRIATION BILL, FISCAL 1940.",,,Budget Special Interest,,Government Management,0.199,-0.013,0.251,-0.11,0.711,0.913,-85.79246,0.809
2017-01-23 13:12:32,RH0760026,76,House,26,1939-03-22,,181,203,"TO AMEND H.R. 5219, SECOND DEFICIENCY APPROPRIATION BILL OF 1939, BY STRIKING THE PROPOSED APPROPRIATION OF $18,000 TO THE CHILDREN'S BUREAU WHICH WAS TO BE USED TO PAY FOR A ""CONFERENCE ON CHILDREN IN A DEMOCRACY.""","Children (aid, infant mortality, etc.)",,Budget Special Interest,,Government Management,-0.022,-0.015,-0.234,0.01,0.779,0.896,-101.743646,0.767
2017-01-23 13:12:32,RH0760027,76,House,27,1939-03-27,,354,27,"TO ORDER THE PREVIOUS QUESTION ON H. RES. 130, DIRECTING THE COMMITTEE ON APPROPRIATIONS TO UNDERTAKE A ""THOROUGH"" INVES- TIGATION OF THE WORKS PROGRESS ADMINISTRATION AND THE ADMINISTRATION OF LAWS AND REGULATIONS BY IT.",Impeachments and Investigations,,Internal Organization,,Government Management,-0.491,-0.027,-0.246,-0.075,0.222,0.945,-59.66371,0.855
2017-01-23 13:12:32,RH0760028,76,House,28,1939-03-28,,197,210,"TO AMEND H.R. 5269- AGRICULTURAL APPROPRIATION BILL, 1940, BY APPROPRIATING $250,000,000 FOR PARITY PAYMENTS (EQUAL TO THE APPROPRIATION OF 1938) AND STIPULATING THAT NO ONE PERSON OR FIRM IS TO RECEIVE MORE THAN $2,500 IN PARITY PAY- MENTS, FURTHER, NO ORE THAN 75 PER CENT OF PARITY IS TO BE ACHIEVED THROUGH THESE GOVERMENTAL PAYMENTS.",Agriculture,,Regulation General Interest,Budget General Interest,Agriculture,0.29,0.398,0.081,-0.454,0.538,0.776,-166.763653,0.664
