id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2
RH0790001,79,House,1,1945-01-03,,224,166,ELECTION OF SPEAKER,Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,3.0680632263890306,-0.004523557415276783,-0.007,-0.026,0.679,-1.28
RH0790002,79,House,2,1945-01-03,,208,186,H RES. 5.  RESOLUTION THAT THE RULES OF THE 78TH CONG. BE ADOPTED AS THE RULES OF THE 79TH CONG. RANKIN AMEND. ON ESTABLISHMENT HUAAC.,,,Internal Organization,,Miscellaneous Policy,-3.9417459122749046,0.018466032701800764,-0.008,0.05,-0.214,-0.314
RH0790003,79,House,3,1945-01-18,,254,55,H RES 88.  RESOLUTION PROVIDING THAT THE SPECIAL COMMITTEE TO INVESTIGATE ACTS OF EXECUTIVE AGENCIES WHICH EXCEED THEIR AUTHORITY IS AUTHORIZED TO CONTINUE THE INVESTIGATION BEGUN UNDER AUTHORITY OF H RES 102  78TH CONG.,Impeachments and Investigations,,Internal Organization,,Government Management,-7.321896885964608,-2.646951497631471,-0.354,-0.055,-0.238,-0.188
RH0790004,79,House,4,1945-02-01,,184,231,HR 1752.  AMEND THE SELECTIVE TRAINING AND SERVICE ACT OF 1940.  ON SHORT MOTION TO RECOMMIT.,Selective Service (The Draft),,Defense Policy Resolutions,,Foreign and Defense Policy,2.025201391940056,-0.2596843558234506,0.543,0.84,-0.111,0.317
RH0790005,79,House,5,1945-02-01,,247,168,"HR 1752.  A BILL TO AMEND THE SELECTIVE TRAINING AND SERVICE ACT OF 1940, ON PASSAGE.",Selective Service (The Draft),,Defense Policy Resolutions,,Foreign and Defense Policy,1.8033394416994322,-0.4205806554297292,0.653,0.757,0.111,-0.356
RH0790006,79,House,6,1945-02-06,,201,163,"H RES 120.  RESOLUTION PROVIDING FOR THE CONSIDERATION OF H J RES 85, MAKING AN ADDITIONAL APPROPRIATION FOR THE FIS- CAL YEAR 1945 FOR THE CENSUS OF AGRICULTURE.",Agriculture,,Budget Special Interest,,Agriculture,2.1748560998173923,0.009741471257452394,-0.233,-0.497,0.273,-0.726
RH0790007,79,House,7,1945-02-07,,189,203,H J RES 85.  ADDITIONAL APPROPRIATION FOR THE FISCAL YEAR 1945 FOR THE CENSUS OF AGRICULTURE.  TABER MOTION TO RE- COMMIT W/INSTRUCTIONS.,Agriculture,,Budget Special Interest,,Agriculture,3.05227096359097,0.36022709635909705,-0.1,0.055,-0.371,0.703
RH0790008,79,House,8,1945-02-07,,209,181,H J RES 85.  ON PASSAGE.,Agriculture,,Budget Special Interest,,Agriculture,2.5062627435990903,0.12733818815435086,-0.054,-0.008,0.273,-0.63
RH0790009,79,House,9,1945-02-14,,323,66,S 340.  EXPRESS THE INTENT OF THE CONGRESS WITH REFERENCE TO THE REGULATION OF THE BUSINESS OF INSURANCE.  ON PASSAGE.,,,Regulation General Interest,,Government Management,-8.865777620322694,-3.4866532719258507,-0.39,-0.029,-0.233,-0.152
RH0790010,79,House,10,1945-02-15,,208,198,"H RES 137.  RESOLUTION PROVIDING FOR THE CONSIDERATION OF S 375, TO PROVIDE FOR THE EFFECTIVE ADMINISTRATION OF CERTAIN LENDING AGENCIES OF THE FED. GOV'T.",Banking and Finance,,Budget Special Interest,,Government Management,12.278210260863613,0.8040836669561349,-0.065,0.006,0.76,-0.358
