id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2
RH0250001,25,House,1,1837-09-05,,115,109,"TO PRINT 20,000 COPIES OF THE PRESIDENTIAL MESSAGE TO CONGRESS.",,,Budget Special Interest,,Government Management,-2.123289122695695,-0.22708191019703516,0.194,-0.639,0.163,0.444
RH0250002,25,House,2,1837-09-06,,108,114,"TO TABLE, UNTIL THE THIRD MONDAY OF SEPTEMBER, THE RESOLU- TION TO ELECT A PRINTER FOR THIS HOUSE, AND TO TEMPORARILY APPOINT A PRINTER.",,,Internal Organization,,Miscellaneous Policy,-1.92292561810636,-0.27123319011029823,0.016,-0.302,-0.258,-0.776
RH0250003,25,House,3,1837-09-06,,112,109,"TO AMEND THE HOUSE RESOLUTION REGARDING A HOUSE PRINTER, TO PROVIDE THAT THE CONTRACTS FOR PRINTING BE GIVEN OUT BY THE CLERK TO THE LOWEST BIDDER, SUBJECT TO THE REGULATIONS NOW IMPOSED BY LAW, WITH CERTAIN LIMITS ON PRICE, QUALITY OF PAPER, AND LENGTH OF SAID ARRANGEMENT.",,,Internal Organization,,Government Management,-1.0607861452879526,-0.18125137967277366,-0.218,0.05,-0.199,-1.085
RH0250004,25,House,4,1837-09-06,,124,100,TO TABLE THE RESOLUTION THAT THE PRINTERS FOR THE HOUSE DURING THE LAST SESSION BE AUTHORIZED TO PRINT FOR THIS HOUSE UNTIL A PUBLIC PRINTER SHALL BE ELECTED.,,,Internal Organization,,Miscellaneous Policy,-1.4580205693773272,-0.4156662483203082,-0.401,0.169,-0.241,-0.956
RH0250005,25,House,5,1837-09-06,,91,131,"TO TABLE THE RESOLUTION TO ELECT A PUBLIC PRINTER FOR THE HOUSE ""VIVA VOCE"".",,,Internal Organization,,Miscellaneous Policy,-2.35678722924008,0.04220676489129782,0.222,-0.481,-0.185,-0.454
RH0250006,25,House,6,1837-09-07,,116,107,"TO TABLE THE RESOLUTION THAT FURTHER BALLOTING UNDER THE RESOLUTION OF LAST TUESDAY, BE SUSPENDED UNTIL THE THIRD MONDAY OF SEPTEMBER, AND THAT THE PRINTERS FOR THE LAST SESSION OF THE HOUSE BE EMPLOYED TEMPORARILY.",,,Internal Organization,,Miscellaneous Policy,-1.4263687614024245,-0.32373945282780126,-0.248,0.03,-0.383,-1.553
RH0250007,25,House,7,1837-09-13,,73,149,TO TABLE THE RESOLUTION THAT THE PRESIDENT BE REQUESTED TO COMMUNICATE TO THIS HOUSE WHETHER ANY PROPOSITION HAS BEEN MADE BY TEXAS TO THE GENERAL GOVERNMENT CONCERNING THE ANNEXATION OF THE REPUBLIC OF TEXAS.,,,Government Organization,,Government Management,-9.782279084703003,-3.2512710267358,-0.233,-0.972,0.137,0.081
RH0250008,25,House,8,1837-09-14,,102,106,"TO AMEND THE RESOLUTION TO ADD TO THE 35TH RULE THE PROVI- SION FOR A CALL OF THE HOUSE PRIOR TO THE SECONDING OF A MOTION FOR THE PREVIOUS QUESTION, THE AMENDMENT TO BE TO IN- SERT ""THE PREVIOUS QUESTION SHALL BE IN THIS FORM 'SHALL THE MAIN QUESTION BE NOW PUT?' IT SHALL ONLY BE ADMITTED WHEN DEMANDED BY A MAJORITY OF THE MEMBERS PRESENT; AND, UNTIL IT IS DECIDED, SHALL PRECLUDE ALL FURTHER AMENDMENT AND DEBATE ON THE MAIN QUESTION, AS WELL AS OF PENDING AMENDMENTS; AND THE QUESTION SHALL BE TAKEN ON THE AMENDMENTS IN ORDER OF AMENDMENTS PENDING, AND THEN ON THE MAIN QUESTION.""",,,Internal Organization,,Miscellaneous Policy,-1.612316462800697,-0.19419592324072055,0.114,-0.378,-0.281,-1.008
RH0250009,25,House,9,1837-09-15,,103,96,"TO AMEND THE 36TH RULE, WHICH PROHIBITS DEBATE ON A MOTION FOR THE PREVIOUS QUESTION, TO ADD THE PROVISION THAT ALL INCIDENTAL QUESTIONS OF ORDER REGARDING A MOTION FOR THE PREVIOUS QUESTION SHALL ALSO BE DECIDED WITHOUT DEBATE.",,,Internal Organization,,Miscellaneous Policy,-1.552775579073769,-0.2527271225639831,-0.298,0.21,0.287,1.069
RH0250010,25,House,10,1837-09-15,,88,121,"TO AMEND THE 107TH RULE TO ELIMINATE THE PROVISION THAT TWO-THIRDS OF THE MEMBERS MUST VOTE TO SUSPEND THE RULES, AND TO INSERT, IN LIEU THEREOF, THAT A MAJORITY OF THE MEM- BERS PRESENT MAY SUSPEND RULES.",,,Internal Organization,,Miscellaneous Policy,-1.3032660195797763,-0.41194714567813506,-0.29,-0.034,0.185,0.821
