id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2
RH0840001,84,House,1,1955-01-05,,228,198,ELECTION OF SPEAKER.  SAM RAYBURN VERSUS JOSEPH MARTIN. RAYBURN ELECTED.,Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,2.413085469984746,0.0760224529897407,-0.017,0.035,0.625,-1.498
RH0840002,84,House,2,1955-01-25,,411,3,H J RES 159.  FORMOSA POLICY.  AUTHORIZE PRESIDENT TO USE ARMED FORCES TO PROTECT FORMOSA AND RELATED TERRITORIES. PASSED.,Taiwan (1979-80),,Foreign Policy Resolutions,Defense Policy Resolutions,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH0840003,84,House,3,1955-01-27,,372,0,"HR 587.  ALLOW PERSONS SERVING IN ARMED FORCES ON JANUARY 31, 1955, TO CONTINUE TO ACCURE EDUCATIONAL BENEFITS UNDER VETERAN'S RE-ADJUSTMENT ASSISTANCE ACT OF 1952.  PASSED.",Military Pensions/Veterans Benefits,,Defense Policy Budget,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH0840004,84,House,4,1955-01-28,,397,4,HR 3005.  SELECTIVE SERVICE.  EXTENSION OF UNIVERSAL MILI- TARY TRAINING AND SERVICE ACT AND DEPENDENTS ASSISTANCE ACT FOR FOUR YEARS.  PASSED.,Selective Service (The Draft),,Defense Policy Resolutions,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH0840005,84,House,5,1955-02-16,,291,123,"HR 3828.  CONGRESSIONAL SALARIES.  SALARY RAISED FOR CON- GRESS, THE PRESIDENT VICE-PR ESIDENT, SPEAKER OF THE HOUSE, SUPREME COURT, FEDERAL JUDGES, SOME OFFICIALS OF THE JUSTICE DEPARTMENT, AND SOME STAFF MEMBERS OF HOUSE COMMITTEES. PASSED.",Congressional Pay and Benefits,,Internal Organization,Budget Special Interest,Government Management,-2.034999663606099,0.7975999461769758,0.16,0.472,0.076,0.216
RH0840006,84,House,6,1955-02-17,,186,213,"H RES 142.  AUTHORIZE CLOSED RULE TO PROHIBIT FLOOR AMEND- MENTS AND ALLOW TWO DAYS OF DEBATE ON HR 1, TRADE AGREEMENTS EXTENSION ACT OF 1955.  SMITH MOTION TO CLOSE DEBATE ON THE RESOLUTION.  REJECTED.",Tariffs,,Regulation General Interest,,Government Management,-5.103249930405387,-0.44276474004797034,-0.143,0.287,0.045,0.051
RH0840007,84,House,7,1955-02-17,,197,201,"H RES 142.  AUTHORIZE CLOSED RULE TO PROHIBIT FLOOR AMEND- MENTS AN ALLOW TWO DAYS OF DEBATE ON HR 1, TRADE AGREEMENTS EXTENSION ACT OF 1955.  BROWN AMENDMENT TO PERMIT FIVE HOURS OF DEBATE AND FLOOR AMENDMENTS.  REJECTED.",Tariffs,,Regulation General Interest,,Government Management,-11.402118415934323,-0.32724361783244715,-0.115,0.984,-0.069,-0.035
RH0840008,84,House,8,1955-02-17,,205,198,"H RES 142.  AUTHORIZE CLOSED RULE TO PROHIBIT FLOOR AMEND- MENTS AND ALLOW TWO DAYS OF DEBATE ON HR 1, TRADE AGREEMENTS EXTENSION ACT OF 1955.  CLOSED RULE ADOPTED.",Tariffs,,Regulation General Interest,,Government Management,-10.947686160226795,-0.021239440580638314,-0.091,0.975,0.053,0.028
RH0840009,84,House,9,1955-02-18,,208,216,HR 1.  RECIPROCAL TRADE EXTENSION.  REED MOTION TO RECOMMIT WITH INSTRUCTIONS TO AMEND TO REQUIRE PRESIDENTIAL COMPLI- ANCE WITH TARIFF COMMISSION RECOMMENDATIONS.  REJECTED.,Tariffs,,Regulation General Interest,,Government Management,-8.341850847778037,-0.07438950512447673,-0.124,0.96,-0.075,-0.052
RH0840010,84,House,10,1955-02-18,,304,118,HR 1.  RECIPROCAL TRADE EXTENSION.  PASSED.,Tariffs,,Regulation General Interest,,Government Management,-11.567366508918878,4.2031320885329615,0.284,0.918,0.088,0.044
RH0840011,84,House,11,1955-02-25,,210,214,"HR 4529.  TAX REDUCTION.  PROVIDE ONE YEAR EXTENSION OF COR- PORATE NORMAL TAX RATE AND CERTAIN EXCISE TAXES, AND $20 IN- COME TAX CREDIT PER PERSONAL EXEMPTION.  REED MOTION TO RE- COMMIT WITH INSTRUCTIONS TO DELETE INCOME TAX PROVISION. REJECTED.",Tax rates,,Budget General Interest,,Government Management,7.892020992538249,0.26711275573137694,-0.036,-0.017,-0.277,0.203
RH0840012,84,House,12,1955-02-25,,246,177,HR 4529.  TAX REDUCTION PASS ED.,Tax rates,,Budget General Interest,,Government Management,3.1466294357962146,-0.3184808935408909,-0.024,-0.394,0.247,-0.454
RH0840013,84,House,13,1955-03-01,,226,115,"HR 3828.  CONGRESSIONAL SALARIES.  SAME AS CQ 5, WITH THE EXCEPTION OF SOME STAFF MEMBERS OF HOUSE COMMITTEES.  SECOND CONFERENCE REPORT.  ADOPTED.",Congressional Pay and Benefits,,Internal Organization,Budget Special Interest,Government Management,-2.0395093581514865,0.7945585534531467,0.166,0.456,0.067,0.19
RH0840014,84,House,14,1955-03-10,,403,1,HR 2607.  MILITARY PAY.  PROVIDE INCENTIVE PAY RAISE AND OTHER FRINGE BENEFITS FOR ENLISTED MEN AND OFFICERS. PASSED.,,,Defense Policy Budget,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RH0840015,84,House,15,1955-03-18,,178,107,HR 4903.  SECOND SUPPLEMENTAL APPROPRIATION FOR FISCAL 1955. PRESTON AMENDMENT TO RESTORE UNITED NATIONS AID FUNDS. ADOPTED.,U. N.,,Foreign Policy Budget,,Foreign and Defense Policy,-5.96536963941628,1.0167665350949304,0.18,-0.057,0.197,0.191
RH0840016,84,House,16,1955-03-21,,121,302,HR 4644.  POSTAL EMPLOYEES PAY RAISE.  SUSPENSION OF RULES. TWO-THIRDS MAJORITY REQUIRED.  REJECTED.,,,Budget Special Interest,,Government Management,-3.3888769069098275,0.9056656601804256,0.084,0.621,-0.15,-0.256
RH0840017,84,House,17,1955-03-21,,260,152,HR 4951.  BURLEY TOBACCO ALLOTMENTS.  RE-DETERMINATION OF NATIONAL MARKETING QUOTA FOR 1955-56.  SUSPENSION OF RULES. TWO-THIRDS MAJORITY REQUIRED.  REJECTED.,Price Controls,,Regulation Special Interest,,Agriculture,-0.9422854740411447,-0.5719461189845544,-0.694,0.082,-0.029,-0.178
RH0840018,84,House,18,1955-03-22,,139,290,H RES 170.  RUBBER FACILITIES.  DECLARE HOUSE DISAPPROVAL OF SALE OF RUBBER PRODUCING FACILITIES.  RESOLUTION REJECTED.,,,Budget Special Interest,,Government Management,-21.15803114606048,-4.310816073481793,-0.195,-0.185,0.289,0.079
RH0840019,84,House,19,1955-03-23,,144,283,H RES 171.  DISAPPROVE SALE TO SHELL CHEMICAL CORPORATION OF THREE CALIFORNIA SYNTHETIC RUBBER FACILITIES.  RESOLUTION REJECTED.,,,Budget Special Interest,,Government Management,-12.209997981636594,-2.1183796407313134,-0.178,0.055,0.228,0.108
RH0840020,84,House,20,1955-03-30,,393,8,HR 4259.  PROVIDE ONE-YEAR EXTENSION OF EXISTING CORPORATE NORMAL TAX RATE CERTAIN EXCISE TAX RATES.  CONFERENCE REPORT (WITHOUT INCLUSION OF $20 TAX CREDIT).  ADOPTED.,Tax rates,,Budget General Interest,,Government Management,,,0.0,0.0,0.0,0.0
RH0840021,84,House,21,1955-03-30,,154,230,HR 5240.  INDEPENDENT OFFICES APPROPRIATION FOR FISCAL 1956. PHILLIPS AMENDMENT TO LIMIT FEE TO EDUCATIONAL INSTITUTIONS FOR REPORTS ON VETERANS.  REJECTED.,Education,,Budget Special Interest,,Government Management,15.838394142981231,-1.728900144013898,0.112,0.045,-0.178,0.065
RH0840022,84,House,22,1955-04-20,,230,196,HR 4644.  POSTAL PAY INCREASE FOR EMPLOYEES IN FIELD SER- VICE.  MOSS AMENDMENT TO RAISE INCREASE.  ADOPTED.,,,Budget Special Interest,,Government Management,310.3910013226565,-21.146588089940643,0.068,-0.04,0.322,-0.006
