id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2
RS1030001,103,Senate,1,1993-02-03,,67,33,"S.5    BY DODD (D-CT) -- FAMILY AND MEDICAL LEAVE ACT OF 1993 (SENATE TABLED THE CRAIG AMENDMENT NO. 4, IN THE NATURE OF A SUBSTITUTE.)","Children (aid, infant mortality, etc.)",,Domestic Social Policy,,Social Welfare,-8.08947059842998,1.1132525883780198,0.014,1.0,0.421,0.301
RS1030002,103,Senate,2,1993-02-03,,60,40,"(SENATE TABLED THE GORTON AMENDMENT NO. 10, TO ESTABLISH PROVISIONS RELATING TO NOTICE OF LEAVE TAKING.)","Children (aid, infant mortality, etc.)",,Domestic Social Policy,,Social Welfare,-11.238213803380535,0.5093374831183188,0.035,0.116,0.239,0.123
RS1030003,103,Senate,3,1993-02-03,,53,47,"(SENATE TABLED THE GRASSLEY AMENDMENT NO. 3, TO ESTABLISH ARBITRATION PROCEDURES.)","Children (aid, infant mortality, etc.)",,Domestic Social Policy,,Social Welfare,55.98605390316736,2.0242469107710375,-0.054,-0.999,0.242,-0.025
RS1030004,103,Senate,4,1993-02-03,,63,36,"(SENATE TABLED THE KASSEBAUM AMENDMENT NO. 11, TO MAKE FAMILY AND MEDICAL LEAVE AN OPTION UNDER AN EMPLOYER'S FLEXIBLE BENEFIT (CAFETERIA) PLAN.)","Children (aid, infant mortality, etc.)",,Domestic Social Policy,,Social Welfare,-11.80505212211584,1.0,0.0,1.0,0.298,0.146
RS1030005,103,Senate,5,1993-02-03,,64,35,"(SENATE TABLED THE WALLOP AMENDMENT NO. 12, TO AMEND THE FAIR LABOR STANDARDS ACT TO PERMIT AN EMPLOYEE TO TAKE COMPENSATORY TIME OFF IN LIEU OF COMPENSATION FOR OVERTIME HOURS.)","Children (aid, infant mortality, etc.)",,Domestic Social Policy,,Social Welfare,287.5316817931264,-40.214967132830814,0.141,0.327,0.348,-0.007
RS1030006,103,Senate,6,1993-02-03,,56,42,"(SENATE TABLED THE DANFORTH AMENDMENT NO. 14, TO ENCOURAGE MEDIATION OF COMPLAINTS FILED WITH RESPECT TO FAMILY AND MEDICAL LEAVE.)","Children (aid, infant mortality, etc.)",,Domestic Social Policy,,Social Welfare,16.39646126506948,0.163176936746526,0.05,0.983,0.292,-0.103
RS1030007,103,Senate,7,1993-02-04,,67,31,"(SENATE TABLED THE DOLE AMENDMENT NO. 16, TO LIMIT THE PERIOD FOR WHICH A PUBLIC EMPLOYER MAY BE REQUIRED TO PROVIDE FAMILY AND MEDICAL LEAVE.)","Children (aid, infant mortality, etc.)",,Domestic Social Policy,,Social Welfare,-7.635225418428304,1.0571135251056982,0.06,0.599,0.4,0.303
RS1030008,103,Senate,8,1993-02-04,,1,98,"(SENATE FAILED TO TABLE THE MITCHELL AMENDMENT NO. 18 (TO AMENDMENT NO. 17), EXPRESSING THE SENSE OF THE CONGRESS WITH RESPECT TO CURRENT MILITARY POLICY WITH RESPECT TO THE SERVICE OF HOMOSEXUALS IN THE ARMED FORCES.)",Homosexuality,,Defense Policy Resolutions,Domestic Social Policy,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0
RS1030009,103,Senate,9,1993-02-04,,63,37,"(SENATE TABLED THE DOLE AMENDMENT NO. 19 (TO AMENDMENT NO. 17), RELATING TO A REVIEW OF DEPARTMENT OF DEFENSE POLICY CONCERNING SERVICE OF HOMOSEXUALS IN THE ARMED FORCES.)",Homosexuality,,Defense Policy Resolutions,Domestic Social Policy,Foreign and Defense Policy,-7.13623745358259,0.44117424721495535,0.06,0.013,0.707,0.573
RS1030010,103,Senate,10,1993-02-04,,59,39,"(SENATE TABLED THE BROWN AMENDMENT NO. 22, TO MODIFY PROVISIONS RELATING TO INTERMITTENT LEAVE AND LEAVE ON A REDUCED LEAVE SCHEDULE.)","Children (aid, infant mortality, etc.)",,Domestic Social Policy,,Social Welfare,-11.630923467759093,0.5093317141945092,0.056,-0.142,0.183,0.091
