date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood
2017-01-11 04:33:22,RS0580001,58,Senate,1,1903-12-16,,62,24,"TO PASS H.R. 1921, (APP. 12-17-03, 1-33 STAT. 34), A BILL FOR CARRYING INTO EFFECT A CONVENTION BETWEEN THE U.S. AND THE REPUBLIC OF CUBA, SIGNED DEC. 11, 1902.  (P. 286-1)",Treaties,,Foreign Policy Resolutions,,Foreign and Defense Policy,4.376014314220634,0.6152867546628049,0.087,0.996,-0.143,0.189,0.292,0.802,-28.967585
2017-01-11 04:33:22,RS0580002,58,Senate,2,1904-01-29,,41,23,"TO AMEND A RESOLUTION THAT THE PRESIDENT BE REQUESTED TO INFORM THE SENATE WHETHER ALL THE CORRESPONDENCE AND NOTES BETWEEN THE DEPARTMENT OF STATE AND THE LEGATION OF THE U.S. AT BOGOTA, AND BETWEEN EITHER OF THESE AND THE GOVERNMENT OF COLUMBIA, FOR TH CONSTRUCTION OF AN ISTHMIAN CANAL, AND ALL THE CORRESPONDENCE AND NOTES BETWEEN THE U.S",Panama Canal,Treaties,Foreign Policy Resolutions,,Foreign and Defense Policy,-379.0941478604778,-32.284002568140615,-0.085,-0.061,-0.721,-0.011,1.0,1.0,-0.728792
2017-01-11 04:33:22,RS0580003,58,Senate,3,1904-02-08,,29,19,"TO AMEND AN AMENDMENT TO S. 276 (33 STAT. 175, 4-13-04), A BILL PROVIDING FOR THE CELEBRATION OF THE 100TH ANNIVERSARY OF THE EXPLORATION OF THE OREGON COUNTRY BY LEWIS AND CLARK BY MAKING IT A CONDITION OF THE APPROPRIATIONS PROVIDED BY THIS ACT, THAT TE EXPOSITION THEREIN PROVIDED FOR BE CLOSED ON SUNDAYS",Religion,,Budget Special Interest,,Government Management,1.0641977188205367,0.13451840292536998,0.615,0.789,-0.023,0.125,-0.105,0.563,-31.365342
2017-01-11 04:33:22,RS0580004,58,Senate,4,1904-02-12,,16,21,"TO ADJOURN UNTIL MONDAY, FEB. 15, 1904.",,,Internal Organization,,Miscellaneous Policy,5.137060281911179,-1.3998547651685633,0.444,0.881,-0.143,0.161,0.437,0.757,-17.497972
2017-01-11 04:33:22,RS0580005,58,Senate,5,1904-02-15,,24,30,"TO RECOMMIT S. 1553, A BILL FOR PAYMENT TO EX-QUEEN LILIUOKALANI OF HAWAII TO THE COMMITTEE ON PACIFIC ISLANDS AND PUERTO RICO.  (P. 1927-2)",Treaties,,Foreign Policy Budget,,Foreign and Defense Policy,8.005464016843248,-2.870890549827764,0.346,-0.101,-0.227,0.164,0.5,0.778,-18.253146
2017-01-11 04:33:22,RS0580006,58,Senate,6,1904-02-15,,26,27,"TO PASS S. 1553, N.P., A BILL AUTHORISING THE SECRETARY OF THE TREASURY TO PAY $150,000 TO LILIUOKALANI, FORMERLY QUEEN OF THE KINGDOM OF HAWAII.",Treaties,,Foreign Policy Budget,,Foreign and Defense Policy,4.660968269770254,-1.329358861693833,0.288,0.013,0.137,-0.17,0.538,0.774,-22.25378
2017-01-11 04:33:22,RS0580007,58,Senate,7,1904-02-23,,24,49,"TO AMEND THE TREATY CONCERNING THE CONSTRUCTION OF THE PANAMA CANAL, BY AGREEING THAT THE U.S. AND PANAMA MAKE A CERTAIN MONEY PAYMENT TO THE REPUBLIC OF COLUMBIA, AS FULL COMPENSATION FOR THE SURRENDER OF ITS SOVERINGNTY OVER THE TERRITORY EMBRACED IN TE REPUBLIC OF PANAMA, IN PAYMENT OF LAND FOR THE NEW PANAMA CANAL COMPANY AND THE PANAMA RAILROAD COMPANY, AND THE CONSTRUCTION OF A CANAL",Panama Canal,Treaties,Foreign Policy Resolutions,,Foreign and Defense Policy,4.329423797167446,-0.029682304811330214,-0.004,-0.047,0.649,-0.867,0.958,0.986,-3.080419
2017-01-11 04:33:22,RS0580008,58,Senate,8,1904-02-23,,66,14,TO ADVISE AND CONSENT TO THE RATIFICATION OF A CONVENTION BETWEEN THE U.S. AND THE REPUBLIC OF PANAMA FOR THE CONSTRUCTION OF A SHIP CANAL TO CONNECT THE WATERS OF THE ATLANTIC AND PACIFIC OCEANS.  (P. 2261-1),Panama Canal,Treaties,Foreign Policy Resolutions,,Foreign and Defense Policy,2.513823113866358,0.9188341226336036,0.012,0.949,-0.133,0.306,0.071,0.838,-22.884236
2017-01-11 04:33:22,RS0580009,58,Senate,9,1904-02-26,,17,31,"TO RECOMMIT S. 2263 (APP. 4-28-04, 33 STAT. 518), TO THE COMMITTEE ON COMMERCE.  THE BILL PROVIDES FOR TRANSPORTATION OF SUPPLIES FOR ARMY AND NAVY; NO QUORUM VOTING.",,,Budget Special Interest,Defense Policy Budget,Government Management,6.810785625509996,-0.6913756331805895,0.109,0.051,0.683,-0.58,1.0,1.0,-0.943267
2017-01-11 04:33:22,RS0580010,58,Senate,10,1904-02-27,,19,41,TO RECOMMIT S. 2263.,,,Budget Special Interest,Defense Policy Budget,Government Management,19.422415394045185,-2.3275777703151963,0.115,-0.094,0.722,-0.215,0.947,0.983,-1.387661
