date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood
2017-01-22 01:59:02,RS0540001,54,Senate,1,1895-12-18,,20,35,"TO AMEND THE RESOLUTION APPOINTING A COMMITTEE TO INVESTIGATE THE ORGANIZED EFFORTS OF CORPORATIONS TO CONTROL THE ELECTION OF MEMBERS OF CONGRESS, BY CONFINING INVESTIGATIONS TO STATE OF FLORIDA.",,,Domestic Social Policy,Internal Organization,Civil Liberties,0.5974065563630068,-0.27673974111644606,-0.131,-0.355,-0.091,0.881,0.55,0.836,-15.906757
2017-01-22 01:59:02,RS0540002,54,Senate,2,1895-12-18,,41,12,TO CONSIDER THE RESOLUTION PROVIDING THAT A SELECT COMMITTEE OF FIVE MEMBERS BE APPOINTED BY THE PRESIDENT OF THE SENATE TO INVESTIGATE THE SUBJECT OF ORGANIZED EFFORTS OF CORPORATIONS TO CONTROL THE ELECTION OF MEMBERS OF CONGRESS.,,,Domestic Social Policy,Internal Organization,Civil Liberties,0.9639472090765734,-0.7232049788071843,0.133,-0.595,0.079,-0.474,0.333,0.849,-18.882284
2017-01-22 01:59:02,RS0540003,54,Senate,3,1895-12-18,,29,25,"TO AMEND THE RESOLUTION APPOINTING A COMMITTEE TO INVESTIGATE THE SUBJECT OF ORGANIZED EFFORTS OF CORPORATIONS TO CONTROL THE ELECTION OF MEMBERS OF CONGRESS, BY HAVING SENATE REFER THE RESOLUTION TO THE COMMITTEE ON PRIVILEGES AND ELECTIONS IN PLACE OF  SELECT COMMITTEE OF FIVE MEMBERS APPOINTED BY THE PRESIDENT OF THE SENATE.",,,Domestic Social Policy,Internal Organization,Civil Liberties,0.7554883786666903,-0.07060339936534771,0.611,0.391,-0.09,0.689,0.44,0.741,-23.462813
2017-01-22 01:59:02,RS0540004,54,Senate,4,1895-12-20,,26,38,"TO REFER TO THE COMMITTEE ON FINANCE, FOR FURTHER ACTION, THE RESOLUTION DIRECTING THAT COMMITTEE TO INQUIRE AND REPORT ON THE EXPEDIENCY OF THE FREE AND UNLIMITED COINAGE OF GOLD AND SILVER AT THE RATE OF ONE TO SIXTEEN; TO ISSUE, AS PREVIOUSLY, TREASUR NOTES, AND TO WITHDRAW THE POWER OF NATIONAL BANKS TO ISSUE CURRENCY.",Banking and Finance,U.S. Currency,Budget Special Interest,,Government Management,0.41706838411827407,-0.198445992040634,0.073,-0.168,-0.083,1.151,0.808,0.922,-17.084673
2017-01-22 01:59:02,RS0540005,54,Senate,5,1895-12-24,,9,35,"TO REFER TO THE COMMITTEE ON MILITARY AFFAIRS, S. 1179 (29 STAT 84, 3/31/96), A BILL REPEALING SECTION 1218 OF THE REVISED STATUTES AS AMENDED OF CHAPTER 46 OF THE LAWS OF 1884, WHICH RELATES TO THE APPOINTMENT OF OFFICERS IN THE ARMY AND THE NAVY.",,,Defense Policy Resolutions,,Foreign and Defense Policy,-1.0265411836919351,-1.0873621653485823,-0.089,-0.996,0.041,0.231,0.111,0.818,-21.40556
2017-01-22 01:59:02,RS0540006,54,Senate,6,1895-12-30,,39,32,"TO PASS THE RESOLUTIONS NAMING THE STANDING AND SELECT COMMITTEES OF THE SENATE FOR THE 54TH CONGRESS, COMMENCING JANUARY 1, 1896.",,,Internal Organization,,Miscellaneous Policy,-16.006007146062167,-0.1711501786515542,-0.025,0.229,-0.714,-0.258,1.0,1.0,-0.446216
2017-01-22 01:59:02,RS0540007,54,Senate,7,1896-01-03,,55,6,"TO CONSIDER THE RESOLUTION THAT HEREAFTER NO BONDS OF THE UNITED STATES SHALL BE SOLD AT PRIVATE SALE OR UNDER PRIVATE CONTRACT, AND IN CASE OF ANY SALE OF BONDS UNDER EXISTING LAWS, THE SAME MUST BE MADE ONLY AFTER DUE ADVERTISEMENT OF SUCH SALE, AND THN ONLY TO HIGHEST BIDDER.",Banking and Finance,,Budget Special Interest,,Government Management,-0.27257417399514294,-0.7166243003925014,0.515,-0.857,-0.064,-1.358,0.333,0.934,-11.999177
2017-01-22 01:59:02,RS0540008,54,Senate,8,1896-01-03,,28,29,"TO ADJOURN, MOTION MADE DURING DEBATE ON THE RESOLUTION RESTRICTING THE SALE OF U.S. BONDS AT PRIVATE SALE OR UNDER PRIVATE CONTRACT, AND IN CASE OF ANY SALE OF BONDS UNDER EXISTING LAW THE SAME SHALL BE MADE ONLY AFTER DUE ADVERTISEMENT OF SUCH SALE ANDTHEN ONLY TO HIGHEST BIDDER.",Banking and Finance,,Budget Special Interest,,Government Management,-1.0658751616979631,0.036364993532081474,-0.04,0.079,0.183,0.993,0.786,0.895,-14.698206
2017-01-22 01:59:02,RS0540009,54,Senate,9,1896-01-14,,25,40,"TO AMEND S. 1 (29 STAT 708, 2/8/96), A BILL GRANTING A PENSION TO THE WIDOW OF GENERAL WM. COGSWELL, BY REDUCING THE PENSION FROM $75 TO $50 PER MONTH.",Military Pensions/Veterans Benefits,,Defense Policy Budget,,Foreign and Defense Policy,6.3277928289207805,1.7460931634135015,-0.284,-0.051,0.314,-0.287,0.8,0.923,-13.379317
2017-01-22 01:59:02,RS0540010,54,Senate,10,1896-01-20,,49,6,"TO PASS S. J. RES. 50 (1/28/1896), AUTHORIZING THE EMPLOYMENT OF A SKILLED ARCHITECT TO ASSIST THE SUPERVISING ARCHITECT OF THE TREASURY DEPARTMENT IN PREPARING THE DESIGN, PLANS, SPECIFICATIONS AND OTHER DRAWINGS FOR THE PUBLIC BUILDING AT CHICAGO, ILLIOIS.",Public Works,,Budget Special Interest,,Government Management,9.36956687222429,5.09367481161779,-0.543,0.006,-0.324,0.2,0.167,0.909,-8.840019
