id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2
RS1040001,104,Senate,1,1995-01-05,,76,19,"S.RES.14   BY DOLE (R-KS) -- RESOLUTION AMENDING THE STANDING RULES OF THE SENATE (SENATE REJECTED HARKIN AMENDMENT NO. 1, TO AMEND THE STANDING RULES OF THE SENATE TO PERMIT CLOTURE TO BE INVOKED BY A DECREASING MAJORITY VOTE OF SENATORS DULY CHOSEN AND SWORN.)",,,Internal Organization,,Miscellaneous Policy,-7.605064168847219,-2.586595213186874,-0.315,-0.191,-0.238,-0.181
RS1040002,104,Senate,2,1995-01-05,,52,39,"2  5 JANUARY   1995    2    52  39     3  37    49   2 S.2    BY GRASSLEY (R-IA) -- CONGRESSIONAL ACCOUNTABILITY ACT OF 1995 (PUB. L. 104-1, APPROVED 1/23/95) (SENATE REJECTED LEVIN AMENDMENT NO. 3, TO PROVIDE FOR THE REFORM OF THE DISCLOSURE OF LOBBYING ACTIVITIES INTENDED TO INFLUENCE THE FEDERAL GOVERNMENT AND FOR GIFT REFORM.)",Congressional Pay and Benefits,,Internal Organization,,Miscellaneous Policy,158.087342288558,7.977367114427901,-0.05,0.073,-0.246,0.009
RS1040003,104,Senate,3,1995-01-06,,74,17,"3  6 JANUARY   1995    3    74  17    23  17    51   0 (SENATE TABLED WELLSTONE AMENDMENT NO. 5, TO RESTRICT POLITICAL CONTRIBUTIONS BY LOBBYISTS.)","Campaign Contributions, Lobbying/House Ethics Campaign Laws",,Internal Organization,,Miscellaneous Policy,-3.442299416863259,-1.3486529358549584,-0.11,-0.97,-0.222,-0.373
RS1040004,104,Senate,4,1995-01-06,,30,53,"(THREE-FIFTHS OF THOSE SENATORS DULY CHOSEN AND SWORN NOT HAVING VOTED IN THE AFFIRMATIVE, SENATE REJECTED A MOTION TO WAIVE THE CONGRESSIONAL BUDGET ACT OF 1974 WITH RESPECT TO CONSIDERATION OF EXON MODIFIED AMENDMENT NO. 6, TO ESTABLISH CONGRESSIONAL ENFORCEMENT OF A BALANCED BUDGET.)",Budget resolution ,,Budget General Interest,,Government Management,2.5767050396469933,-0.08749167050197426,0.391,0.92,0.417,-0.936
RS1040005,104,Senate,5,1995-01-06,,56,23,"(SENATE TABLED SIMON AMENDMENT NO. 7, TO EXPRESS THE SENSE OF THE SENATE THAT BRIDGESTONE/FIRESTONE SHOULD RECONSIDER ITS DECISION TO HIRE PERMANENT REPLACEMENT WORKERS.)",Union Regulation/Davis-Bacon/Situs Picketing,,Regulation Special Interest,,Government Management,-20.739470255889906,-4.66950716450455,-0.213,-0.252,-0.71,-0.198
RS1040006,104,Senate,6,1995-01-10,,55,44,"(SENATE AGREED TO MCCONNELL AMENDMENT NO. 8 TO AMENDMENT NO. 4, TO PROHIBIT THE PERSONAL USE OF ACCRUED FREQUENT FLYER MILES BY MEMBERS AND EMPLOYEES OF THE SENATE AND CLARIFY SENATE REGULATIONS ON THE USE OF FREQUENT FLYER MILES. .)",Congressional Pay and Benefits,,Internal Organization,,Miscellaneous Policy,6.440709672166031,0.6452745155774332,-0.105,-0.031,-0.696,0.625
RS1040007,104,Senate,7,1995-01-10,,55,44,"(SENATE TABLED WELLSTONE AMENDMENT NO. 9, TO EXPRESS THE SENSE OF THE SENATE WITH RESPECT TO A TIMETABLE FOR THE SENATE'S PROMPT CONSIDERATION OF COMPREHENSIVE GIFT BAN LEGISLATION.)",Congressional Pay and Benefits,,Internal Organization,,Miscellaneous Policy,8.029773838715533,0.3337638141944853,-0.16,-0.951,-0.286,0.206
RS1040008,104,Senate,8,1995-01-10,,79,20,"(SENATE TABLED LEAHY AMENDMENT NO. 11, TO PROHIBIT A REQUEST OF ANY CURRENT OR PROSPECTIVE CONGRESSIONAL EMPLOYEE TO RESPOND TO THEIR VIEWS ON ORGANIZATIONS OR POLICY MATTERS.)",,,Internal Organization,,Miscellaneous Policy,702.7175154168218,233.71893263380167,-0.333,-0.286,-0.243,0.002
RS1040009,104,Senate,9,1995-01-10,,64,35,"(SENATE TABLED KERRY AMENDMENT NO. 10, TO RESTRICT THE USE OF CAMPAIGN FUNDS FOR PERSONAL PURPOSES.)",Congressional Pay and Benefits,,Internal Organization,,Miscellaneous Policy,-14.491700738701743,-2.58221361449877,-0.155,-0.336,-0.223,-0.089
RS1040010,104,Senate,10,1995-01-10,,54,45,"(SENATE TABLED GLENN AMENDMENT NO. 13 TO AMENDMENT NO. 4, TO APPLY TO THE LEGISLATIVE BRANCH THE REQUIREMENTS REGARDING USE OF FREQUENT FLYER AWARDS FOR OFFICIAL TRAVEL THAT ARE ESTABLISHED IN THE FEDERAL ACQUISITION STREAMLINING ACT OF 1994 (P.L. 103-355).)",Congressional Pay and Benefits,,Internal Organization,,Miscellaneous Policy,4.8973525739059145,0.24673850700826078,-0.061,-0.052,-0.652,0.77
RS1040011,104,Senate,11,1995-01-10,,56,43,"(SENATE TABLED WELLSTONE AMENDMENT NO. 14, TO EXPRESS THE SENSE OF CONGRESS THAT CONGRESS SHOULD NOT ENACT OR ADOPT ANY LEGISLATION THAT WILL IMPACT THE NUMBER OF CHILDREN WHO ARE HUNGRY OR HOMELESS.)","Children (aid, infant mortality, etc.)",,Domestic Social Policy,Internal Organization,Social Welfare,9.536454831780448,0.9912180566925288,-0.198,-0.897,-0.432,0.262
RS1040012,104,Senate,12,1995-01-10,,100,0,"(SENATE CONFIRMED THE NOMINATION OF ROBERT E. RUBIN, OF NEW YORK, TO BE SECRETARY OF THE TREASURY.)",Banking and Finance,,Government Organization,,Government Management,,,0.0,0.0,0.0,0.0
RS1040013,104,Senate,13,1995-01-11,,61,38,"S.2    BY GRASSLEY (R-IA) -- CONGRESSIONAL ACCOUNTABILITY ACT OF 1995 (PUB. L. 104-1, APPROVED 1/23/95) (SENATE TABLED LAUTENBERG AMENDMENT NO. 15, TO REDUCE THE PAY OF MEMBERS OF CONGRESS BY THE SAME PERCENTAGE AS OTHER SPENDING IS REDUCED IN ANY SEQUESTER CAUSED BY FAILURE OF CONGRESS TO MEET BUDGET LIMITATIONS ON SPENDING OR THE BUDGET DEFICIT.)",Congressional Pay and Benefits,,Internal Organization,Budget Special Interest,Miscellaneous Policy,38.602723116973465,6.061476545470356,-0.175,-0.694,-0.287,0.043
RS1040014,104,Senate,14,1995-01-11,,99,1,"(SENATE PASSED S. 2, TO MAKE CERTAIN LAWS APPLICABLE TO THE LEGISLATIVE BRANCH OF THE FEDERAL GOVERNMENT.)",,,Internal Organization,,Government Management,,,0.0,0.0,0.0,0.0
RS1040015,104,Senate,15,1995-01-12,,88,3,"S.1    BY KEMPTHORNE (R-ID) -- UNFUNDED MANDATES REFORM ACT OF 1995 (PUB. L. 104-4, APPROVED 3/22/95) (SENATE AGREED TO A MOTION TO REQUEST THE ATTENDANCE OF ABSENT SENATORS.)",,,Internal Organization,,Miscellaneous Policy,-1.0705966875275983,1.279602586383445,0.306,0.952,0.087,0.47
RS1040016,104,Senate,16,1995-01-12,,53,38,"(SENATE TABLED COMMITTEE AMENDMENT NUMBER 1, BEGINNING ON PAGE 10, LINE 15, TO STRIKE THE DEFINITION OF ""AMOUNT"" AND MODIFY THE TERM ""PRIVATE SECTOR"". .)",,,Budget General Interest,Government Organization,Government Management,-23.400649489307156,-1.8650259795722863,-0.04,-0.929,-0.704,-0.174
RS1040017,104,Senate,17,1995-01-12,,54,35,"(SENATE TABLED COMMITTEE AMENDMENT NUMBER 8, BEGINNING ON PAGE 12, LINE 7, RELATING TO THE APPLICATION OF DEFINITIONS.)",,,Budget General Interest,Government Organization,Government Management,-46.61648703094308,-5.932046547465625,-0.112,-0.711,-0.403,-0.05
RS1040018,104,Senate,18,1995-01-13,,88,0,"(SENATE AGREED TO DORGAN MODIFIED AMENDMENT NO. 18, TO PROVIDE FOR CERTAIN STUDIES AND REPORTS TO BE PERFORMED BY THE ADVISORY COMMISSION ON INTERGOVERNMENTAL RELATIONS. .)",,,Budget General Interest,Government Organization,Government Management,,,0.0,0.0,0.0,0.0
RS1040019,104,Senate,19,1995-01-13,,88,0,"(SENATE AGREED TO KEMPTHORNE AMENDMENT NO. 19, TO INCLUDE, IN REPORTS ON FEDERAL MANDATES, A DESCRIPTION OF THE ACTIONS TAKEN BY THE COMMITTEE TO AVOID ANY ADVERSE IMPACT ON THE PRIVATE SECTOR OR THE COMPETITIVE BALANCE BETWEEN THE PUBLIC SECTOR AND THE PRIVATE SECTOR.)",,,Budget General Interest,Government Organization,Government Management,,,0.0,0.0,0.0,0.0
RS1040020,104,Senate,20,1995-01-17,,55,39,"(SENATE TABLED COMMITTEE AMENDMENT NUMBER 9, BEGINNING ON PAGE 15, LINE 6, TO MODIFY LANGUAGE RELATING TO REPORTS ON FEDERAL MANDATES.)",,,Budget General Interest,Government Organization,Government Management,-30.521123680159448,-3.720323604817539,-0.11,-0.363,-0.438,-0.083
RS1040021,104,Senate,21,1995-01-17,,52,42,"(SENATE TABLED COMMITTEE AMENDMENT NUMBER 10, BEGINNING ON PAGE 15, LINE 23, RELATING TO COMMITTEE REPORT REQUIREMENTS UNDER FEDERAL INTERGOVERNMENTAL MANDATES.)",,,Budget General Interest,Government Organization,Government Management,364.9504133563906,27.834082655154855,-0.079,-0.997,-0.631,0.01
