id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2
RS0060001,6,Senate,1,1799-12-24,,21,1,TO AGREE TO THE REPORT OF THE SELECT COMMITTEE ON THE TREATY WITH THE BEY AND GOVERNMENT OF TUNIS.,Treaties,,Foreign Policy Resolutions,,Foreign and Defense Policy,3.6678494433416784,1.9213087047121782,-0.261,0.964,-0.605,0.954
RS0060002,6,Senate,2,1800-01-08,,16,10,"TO ADVISE AND CONSENT TO THE NOMINATION OF WILLIAM KIRKPATRICK, OF MALAGA, SPAIN, TO BE CONSUL OF THE UNITED STATES AT THAT PORT.",,,Foreign Policy Resolutions,,Foreign and Defense Policy,5.674039970014711,-0.46831428278863185,-0.093,-0.996,-0.207,0.211
RS0060003,6,Senate,3,1800-01-28,,12,19,"TO AMEND H.R. 182, (APP. FEB. 28, 1800, 2 STAT. 11), A BILL TO PROVIDE FOR THE SECOND CENSUS OF THE INHABITANTS OF THE UNITED STATES, BY STRIKING OUT SPECIFIED LINES IN THE BILL AND TO ADD CERTAIN INFORMATION TO BE OBTAINED IN THE CENSUS.",,,Government Organization,,Government Management,1.3819420165522553,-0.4406467000908449,-0.357,-0.934,-0.054,0.226
RS0060004,6,Senate,4,1800-01-31,,16,15,"TO ORDER THIRD READING OF H.R. 185 (APP. FEB. 11, 1800, 6 STAT. 39), AN ACT FOR THE RELIEF OF JOHN VAUGHAN.",,,Budget Special Interest,,Government Management,-0.5931982825086605,-1.038472953872292,-0.842,-0.539,-0.004,-0.039
RS0060005,6,Senate,5,1800-01-31,,30,0,"TO ORDER A SECOND READING OF THE SENATE BILL (APP. MAY 13, 1800, 2 STAT L. 82) TO ESTABLISH A UNIFORM MODE OF DRAWING JURIES BY LOT IN ALL THE COURTS OF THE U.S.",Judiciary,,Domestic Social Policy,,Civil Liberties,,,0.0,0.0,0.0,0.0
RS0060006,6,Senate,6,1800-02-11,,17,14,"TO AMEND H.R. 188, (APP. FEB. 20, 1800, 2 STAT 7), AN ACT TO SUSPEND PART OF ""AN ACT TO AUGMENT THE ARMY, AND FOR OTHER PURPOSES"", BY STRIKING THE PROVISION THAT THIS ACT DOES NOT PREVENT THE PRESIDENT FROM EMPLOYING ANY OFFICERS IN RECRUITING FOR CERTAIN REGIMENTS.",,,Defense Policy Resolutions,,Foreign and Defense Policy,4.411283838147029,-1.8994244170620747,0.463,0.143,1.26,-1.652
RS0060007,6,Senate,7,1800-02-11,,21,10,"TO PASS H.R. 188 (APP. FEB. 20, 1800, 2 STAT 7), AN ACT TO SUSPEND PART OF ""AN ACT TO AUGMENT THE ARMY, AND FOR OTHER PURPOSES.""",,,Defense Policy Resolutions,,Foreign and Defense Policy,-3.8166788063437593,2.564857757253662,0.639,0.126,0.553,0.838
RS0060008,6,Senate,8,1800-02-12,,25,7,TO REQUEST THE PRESIDENT TO LAY BEFORE THE SENATE THE INSTRUCTIONS GIVEN TO OUR MINISTER AT BERLIN RESPECTING THE NEGOTIATIONS OF THE TREATY WITH THE KING OF PRUSSIA.,Treaties,,Foreign Policy Resolutions,,Foreign and Defense Policy,-1.193950698641761,1.1436317387275037,0.127,0.992,0.077,0.373
RS0060009,6,Senate,9,1800-02-18,,26,6,TO ADOPT THE REPORT OF THE SELECT COMMITTEE ON THE TREATY WITH PRUSSIA.,Treaties,,Foreign Policy Resolutions,,Foreign and Defense Policy,-2.960940029100485,-0.831265802037034,-0.07,-0.624,-1.007,-1.967
RS0060010,6,Senate,10,1800-02-20,,11,19,"TO AMEND S. 58, A BILL TO PRESCRIBE THE MODE OF DECIDING DISPUTED PRESIDENTIAL ELECTIONS, BY ELIMINATING THE PROVISION FOR THE AUTHORITY OF THE CHIEF JUSTICE IN SUCH DISPUTES.",Electoral Votes,,Internal Organization,,Miscellaneous Policy,16.94642994722272,-0.8710893861472583,0.073,0.366,0.712,-0.243
