date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,vote_result
2016-10-19 13:03:23,RS1030001,103,Senate,1,1993-02-03,,67,33,To amend the Internal Revenue Code of 1986 to provide tax incentives for the adoption of flexible family leave policies by employers.,"Children (aid, infant mortality, etc.)",,Domestic Social Policy,,Social Welfare,-8.08947059842998,1.1132525883780198,0.014,1.0,0.421,0.301,0.788,0.93,-16.429433,Motion to Table Agreed to
2016-10-19 13:03:23,RS1030002,103,Senate,2,1993-02-03,,60,40,To establish provisions relating to notice.,"Children (aid, infant mortality, etc.)",,Domestic Social Policy,,Social Welfare,-11.238213803380535,0.5093374831183188,0.035,0.116,0.239,0.123,0.775,0.91,-21.275658,Motion to Table Agreed to
2016-10-19 13:03:23,RS1030003,103,Senate,3,1993-02-03,,53,47,To establish arbitration procedures.,"Children (aid, infant mortality, etc.)",,Domestic Social Policy,,Social Welfare,55.98605390316736,2.0242469107710375,-0.054,-0.999,0.242,-0.025,0.851,0.93,-24.010049,Motion to Table Agreed to
2016-10-19 13:03:23,RS1030004,103,Senate,4,1993-02-03,,63,36,To permit employers to satisfy family and medical leave requirements by offering such leave as a benefit in a cafeteria plan.,"Children (aid, infant mortality, etc.)",,Domestic Social Policy,,Social Welfare,-11.80505212211584,1.0,0.0,1.0,0.298,0.146,0.778,0.919,-20.098342,Motion to Table Agreed to
2016-10-19 13:03:23,RS1030005,103,Senate,5,1993-02-03,,64,35,To amend the Fair Labor Standards Act of 1938 to permit an employee to take compensatory time off in lieu of compensation for overtime hours.,"Children (aid, infant mortality, etc.)",,Domestic Social Policy,,Social Welfare,287.5316817931264,-40.214967132830814,0.141,0.327,0.348,-0.007,0.886,0.96,-12.60756,Motion to Table Agreed to
2016-10-19 13:03:23,RS1030006,103,Senate,6,1993-02-03,,56,42,To encourage mediation of complaints filed with respect to family and medical leave.,"Children (aid, infant mortality, etc.)",,Domestic Social Policy,,Social Welfare,16.39646126506948,0.163176936746526,0.05,0.983,0.292,-0.103,0.833,0.929,-19.004608,Motion to Table Agreed to
2016-10-19 13:03:23,RS1030007,103,Senate,7,1993-02-04,,67,31,To limit the period for which a public employer may be required to provide family and medical leave.,"Children (aid, infant mortality, etc.)",,Domestic Social Policy,,Social Welfare,-7.635225418428304,1.0571135251056982,0.06,0.599,0.4,0.303,0.806,0.939,-14.178973,Motion to Table Agreed to
2016-10-19 13:03:23,RS1030008,103,Senate,8,1993-02-04,,1,98,With respect to military policy with respect to homosexuals.,Homosexuality,,Defense Policy Resolutions,Domestic Social Policy,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0,-43.0,0.556,0.0,Motion to Table Failed
2016-10-19 13:03:23,RS1030009,103,Senate,9,1993-02-04,,63,37,To provide for a review of Department of Defense policy concerning service of homosexuals in the Armed Forces.,Homosexuality,,Defense Policy Resolutions,Domestic Social Policy,Foreign and Defense Policy,-7.13623745358259,0.44117424721495535,0.06,0.013,0.707,0.573,0.919,0.97,-7.177507,Motion to Table Agreed to
2016-10-19 13:03:23,RS1030010,103,Senate,10,1993-02-04,,59,39,To modify provisions relating to intermittent leave and leave on a reduced leave schedule.,"Children (aid, infant mortality, etc.)",,Domestic Social Policy,,Social Welfare,-11.630923467759093,0.5093317141945092,0.056,-0.142,0.183,0.091,0.667,0.867,-29.440167,Motion to Table Agreed to
